
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
305591.000    40.1992809139   116.2016068344     49.585      0.359     -5.427   -0.027       1 
305592.000    40.1992841343   116.2015438594     49.583      0.361     -5.293    0.012       1 
305593.000    40.1992876405   116.2014816678     49.592      0.413     -5.349    0.013       1 
305594.000    40.1992912219   116.2014189023     49.614      0.377     -5.300    0.028       1 
305595.000    40.1992946181   116.2013579312     49.638      0.370     -5.079    0.025       1 
305596.000    40.1992978410   116.2012996811     49.653      0.348     -4.868    0.014       1 
305597.000    40.1993009425   116.2012425721     49.667      0.359     -4.885    0.019       1 
305598.000    40.1993039989   116.2011850418     49.678      0.328     -4.930    0.008       1 
305599.000    40.1993069649   116.2011263550     49.685      0.339     -5.052    0.010       1 
305600.000    40.1993099484   116.2010670969     49.699      0.331     -5.002    0.015       1 
305601.000    40.1993128778   116.2010088780     49.711      0.319     -4.880    0.013       1 
305602.000    40.1993157833   116.2009520005     49.724      0.323     -4.881    0.026       1 
305603.000    40.1993187690   116.2008934922     49.739      0.329     -5.045    0.008       1 
305604.000    40.1993219529   116.2008322763     49.752      0.381     -5.454    0.017       1 
305605.000    40.1993256543   116.2007663360     49.765      0.436     -5.742    0.006       1 
305606.000    40.1993297964   116.2006975522     49.777      0.493     -5.921    0.004       1 
305607.000    40.1993341213   116.2006290094     49.791      0.482     -5.725    0.014       1 
305608.000    40.1993384854   116.2005633734     49.816      0.497     -5.456    0.017       1 
305609.000    40.1993427787   116.2005007280     49.825      0.451     -5.211   -0.008       1 
305610.000    40.1993463654   116.2004405460     49.825      0.352     -5.026   -0.009       1 
305611.000    40.1993494127   116.2003827723     49.835      0.341     -4.815   -0.006       1 
305612.000    40.1993525593   116.2003254887     49.854      0.363     -4.934    0.020       1 
305613.000    40.1993557091   116.2002682391     49.881      0.359     -4.795    0.019       1 
305614.000    40.1993588476   116.2002115605     49.904      0.364     -4.905    0.020       1 
305615.000    40.1993621339   116.2001529266     49.921      0.372     -5.001    0.009       1 
305616.000    40.1993654154   116.2000945962     49.933      0.352     -4.944    0.017       1 
305617.000    40.1993683879   116.2000355900     49.947      0.309     -5.075    0.017       1 
305618.000    40.1993710394   116.1999766562     49.960      0.272     -4.946    0.019       1 
305619.000    40.1993734848   116.1999187113     49.972      0.273     -4.964    0.007       1 
305620.000    40.1993759960   116.1998608438     49.983      0.276     -4.848    0.006       1 
305621.000    40.1993786209   116.1998045238     49.992      0.296     -4.797    0.003       1 
305622.000    40.1993814209   116.1997478727     50.002      0.318     -4.793    0.009       1 
305623.000    40.1993843410   116.1996922160     50.020      0.335     -4.751    0.018       1 
305624.000    40.1993875185   116.1996347645     50.042      0.379     -5.000    0.027       1 
305625.000    40.1993908284   116.1995765182     50.053      0.365     -4.868   -0.006       1 
305626.000    40.1993939581   116.1995204632     50.056      0.330     -4.695    0.018       1 
305627.000    40.1993968636   116.1994650594     50.069      0.314     -4.779    0.026       1 
305628.000    40.1993997979   116.1994077710     50.091      0.334     -4.965    0.010       1 
305629.000    40.1994028492   116.1993496006     50.109      0.339     -4.927    0.027       1 
305630.000    40.1994059242   116.1992913857     50.127      0.347     -4.998    0.022       1 
305631.000    40.1994090848   116.1992327663     50.140      0.348     -4.966    0.020       1 
305632.000    40.1994122007   116.1991738643     50.154      0.346     -5.092    0.014       1 
305633.000    40.1994154146   116.1991133580     50.165      0.367     -5.185    0.016       1 
305634.000    40.1994187946   116.1990522511     50.178      0.378     -5.234    0.012       1 
305635.000    40.1994221607   116.1989908929     50.194      0.366     -5.185    0.025       1 
305636.000    40.1994254085   116.1989304536     50.206      0.362     -5.145   -0.002       1 
305637.000    40.1994286942   116.1988696065     50.216      0.373     -5.212    0.017       1 
305638.000    40.1994320011   116.1988091755     50.235      0.370     -5.052    0.016       1 
305639.000    40.1994352418   116.1987503480     50.254      0.364     -5.011    0.008       1 
305640.000    40.1994385255   116.1986909479     50.274      0.363     -5.087    0.015       1 
305641.000    40.1994418115   116.1986309550     50.290      0.369     -5.147    0.004       1 
305642.000    40.1994451087   116.1985707614     50.302      0.370     -5.112    0.003       1 
305643.000    40.1994483764   116.1985116224     50.315      0.354     -4.931    0.014       1 
305644.000    40.1994514674   116.1984550347     50.330      0.336     -4.701    0.012       1 
305645.000    40.1994544116   116.1984010484     50.346      0.323     -4.491    0.014       1 
305646.000    40.1994572958   116.1983490282     50.361      0.313     -4.437    0.016       1 
305647.000    40.1994602895   116.1982954993     50.380      0.342     -4.681    0.019       1 
305648.000    40.1994633182   116.1982391804     50.394      0.346     -4.916    0.012       1 
305649.000    40.1994663195   116.1981787759     50.407      0.337     -5.358    0.017       1 
305650.000    40.1994694058   116.1981143888     50.423      0.332     -5.578    0.008       1 
305651.000    40.1994723866   116.1980475867     50.437      0.346     -5.799    0.003       1 
305652.000    40.1994754698   116.1979790794     50.445      0.362     -5.871    0.002       1 
305653.000    40.1994787675   116.1979092131     50.455      0.400     -6.041    0.015       1 
305654.000    40.1994824420   116.1978356484     50.470      0.427     -6.438    0.016       1 
305655.000    40.1994861961   116.1977591802     50.486      0.434     -6.581    0.009       1 
305656.000    40.1994900830   116.1976813577     50.497      0.430     -6.714    0.022       1 
305657.000    40.1994941932   116.1976017880     50.526      0.464     -6.883    0.037       1 
305658.000    40.1994985956   116.1975189654     50.559      0.495     -7.204    0.022       1 
305659.000    40.1995031346   116.1974320782     50.582      0.529     -7.620    0.025       1 
305660.000    40.1995080665   116.1973396961     50.606      0.575     -8.092    0.018       1 
305661.000    40.1995133994   116.1972418261     50.633      0.604     -8.582    0.013       1 
305662.000    40.1995190560   116.1971391383     50.640      0.649     -8.922   -0.002       1 
305663.000    40.1995248587   116.1970319795     50.651      0.626     -9.266    0.038       1 
305664.000    40.1995301126   116.1969233728     50.682      0.529     -9.204    0.042       1 
305665.000    40.1995348955   116.1968176992     50.730      0.606     -8.686   -0.007       1 
305666.000    40.1995400253   116.1967222065     50.756      0.420     -7.679    0.106       1 
305667.000    40.1995447748   116.1966363633     50.739      0.523     -6.934   -0.009       1 
305668.000    40.1995491091   116.1965590979     50.716      0.462     -6.203   -0.022       1 
305669.000    40.1995532519   116.1964910291     50.705      0.425     -5.343   -0.006       1 
305670.000    40.1995567021   116.1964346946     50.697      0.323     -4.200    0.002       1 
305671.000    40.1995593191   116.1963927499     50.698      0.243     -3.014   -0.006       1 
305672.000    40.1995612802   116.1963621996     50.703      0.176     -2.183    0.003       1 
305673.000    40.1995626352   116.1963412601     50.706      0.139     -1.479   -0.003       1 
305674.000    40.1995636088   116.1963266963     50.710      0.086     -1.024    0.002       1 
305675.000    40.1995641893   116.1963177774     50.713      0.036     -0.441    0.002       1 
305676.000    40.1995643091   116.1963159590     50.714     -0.003      0.003    0.001       1 
305677.000    40.1995642988   116.1963159587     50.715     -0.001     -0.001    0.000       1 
305678.000    40.1995642851   116.1963159538     50.718     -0.007     -0.004    0.002       1 
305679.000    40.1995642736   116.1963159493     50.720     -0.001      0.003    0.002       1 
305680.000    40.1995642686   116.1963159414     50.721     -0.001     -0.003    0.002       1 
305681.000    40.1995642697   116.1963159338     50.721      0.002     -0.001   -0.002       1 
305682.000    40.1995642781   116.1963159297     50.721     -0.004     -0.000   -0.000       1 
305683.000    40.1995642864   116.1963159327     50.719      0.002      0.004   -0.002       1 
305684.000    40.1995642908   116.1963159411     50.717     -0.004     -0.003    0.001       1 
305685.000    40.1995642988   116.1963159527     50.716      0.004      0.004   -0.005       1 
305686.000    40.1995643102   116.1963159340     50.713      0.002     -0.027   -0.002       1 
305687.000    40.1995643822   116.1963150672     50.712      0.011     -0.082   -0.001       1 
305688.000    40.1995644175   116.1963146357     50.710      0.002      0.005   -0.001       1 
305689.000    40.1995644142   116.1963146389     50.709     -0.003     -0.000    0.002       1 
305690.000    40.1995644047   116.1963146432     50.710      0.003      0.005   -0.000       1 
305691.000    40.1995643920   116.1963146449     50.711     -0.001      0.001   -0.000       1 
305692.000    40.1995643739   116.1963146408     50.714     -0.007     -0.001    0.004       1 
305693.000    40.1995643535   116.1963146325     50.717     -0.003      0.000    0.004       1 
305694.000    40.1995643388   116.1963146257     50.719     -0.001     -0.004    0.003       1 
305695.000    40.1995643382   116.1963146305     50.720     -0.000     -0.002   -0.000       1 
305696.000    40.1995643448   116.1963146320     50.718      0.001      0.000   -0.004       1 
305697.000    40.1995645085   116.1963121640     50.717      0.036     -0.446   -0.003       1 
305698.000    40.1995652087   116.1963016120     50.717      0.111     -1.372    0.003       1 
305699.000    40.1995666912   116.1962776787     50.720      0.225     -2.826    0.015       1 
305700.000    40.1995687800   116.1962373233     50.725      0.234     -4.085   -0.011       1 
305701.000    40.1995707131   116.1961801274     50.731      0.209     -5.561    0.020       1 
305702.000    40.1995725309   116.1961074022     50.741      0.222     -6.932    0.012       1 
305703.000    40.1995748262   116.1960160569     50.742      0.252     -8.633    0.000       1 
305704.000    40.1995761134   116.1959056336     50.759      0.040    -10.147    0.019       1 
305705.000    40.1995756478   116.1957780814     50.772     -0.068    -11.542    0.007       1 
305706.000    40.1995755618   116.1956363053     50.764      0.115    -12.563   -0.027       1 
305707.000    40.1995791178   116.1954823564     50.772      0.688    -13.608    0.017       1 
305708.000    40.1995868331   116.1953174811     50.794      0.918    -14.333    0.013       1 
305709.000    40.1995947923   116.1951475187     50.800      0.892    -14.597    0.014       1 
305710.000    40.1996027205   116.1949745482     50.800      0.901    -14.809   -0.004       1 
305711.000    40.1996103713   116.1947994459     50.778      0.812    -15.016   -0.015       1 
305712.000    40.1996173036   116.1946221692     50.783      0.741    -15.186    0.020       1 
