   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
305591.000    40.1992829018   116.2016005693     49.289      0.358     -5.430   -0.031       1 
305592.000    40.1992861331   116.2015375985     49.286      0.361     -5.291    0.013       1 
305593.000    40.1992896598   116.2014754198     49.295      0.412     -5.350    0.012       1 
305594.000    40.1992932387   116.2014126502     49.318      0.379     -5.297    0.035       1 
305595.000    40.1992966326   116.2013516801     49.341      0.370     -5.079    0.025       1 
305596.000    40.1992998467   116.2012934277     49.356      0.349     -4.866    0.018       1 
305597.000    40.1993029516   116.2012363182     49.370      0.358     -4.890    0.013       1 
305598.000    40.1993060012   116.2011787816     49.381      0.330     -4.927    0.014       1 
305599.000    40.1993089603   116.2011200902     49.389      0.340     -5.059    0.006       1 
305600.000    40.1993119344   116.2010608275     49.403      0.330     -5.002    0.013       1 
305601.000    40.1993148687   116.2010026123     49.415      0.319     -4.882    0.011       1 
305602.000    40.1993177774   116.2009457369     49.427      0.325     -4.883    0.029       1 
305603.000    40.1993207581   116.2008872244     49.443      0.331     -5.049    0.009       1 
305604.000    40.1993239514   116.2008260090     49.456      0.380     -5.453    0.014       1 
305605.000    40.1993276772   116.2007600835     49.470      0.434     -5.740    0.005       1 
305606.000    40.1993318524   116.2006913230     49.481      0.491     -5.922   -0.001       1 
305607.000    40.1993362008   116.2006227884     49.496      0.481     -5.722    0.014       1 
305608.000    40.1993405825   116.2005571614     49.521      0.495     -5.458    0.012       1 
305609.000    40.1993448591   116.2004945242     49.527      0.457     -5.225   -0.007       1 
305610.000    40.1993483720   116.2004343064     49.527      0.356     -5.038   -0.009       1 
305611.000    40.1993514045   116.2003765103     49.539      0.343     -4.820   -0.004       1 
305612.000    40.1993545657   116.2003192226     49.560      0.365     -4.938    0.022       1 
305613.000    40.1993577310   116.2002619805     49.587      0.357     -4.795    0.014       1 
305614.000    40.1993608742   116.2002053052     49.609      0.364     -4.914    0.013       1 
305615.000    40.1993641629   116.2001466786     49.625      0.373     -5.006    0.008       1 
305616.000    40.1993674355   116.2000883463     49.637      0.353     -4.953    0.014       1 
305617.000    40.1993703722   116.2000293152     49.652      0.311     -5.080    0.018       1 
305618.000    40.1993729902   116.1999703679     49.664      0.272     -4.952    0.015       1 
305619.000    40.1993754191   116.1999124132     49.676      0.272     -4.963    0.006       1 
305620.000    40.1993779379   116.1998545549     49.687      0.279     -4.849    0.011       1 
305621.000    40.1993805731   116.1997982414     49.696      0.296     -4.799    0.002       1 
305622.000    40.1993833889   116.1997416011     49.705      0.318     -4.791    0.010       1 
305623.000    40.1993863366   116.1996859479     49.724      0.333     -4.746    0.017       1 
305624.000    40.1993895411   116.1996285094     49.747      0.377     -5.001    0.021       1 
305625.000    40.1993928477   116.1995702762     49.756      0.367     -4.873   -0.005       1 
305626.000    40.1993959526   116.1995142115     49.758      0.328     -4.694    0.014       1 
305627.000    40.1993988474   116.1994587945     49.772      0.315     -4.775    0.031       1 
305628.000    40.1994017935   116.1994015027     49.795      0.334     -4.963    0.013       1 
305629.000    40.1994048517   116.1993433329     49.814      0.339     -4.929    0.024       1 
305630.000    40.1994079325   116.1992851222     49.832      0.349     -4.999    0.025       1 
305631.000    40.1994110943   116.1992265066     49.845      0.346     -4.965    0.017       1 
305632.000    40.1994142043   116.1991676050     49.857      0.347     -5.092    0.017       1 
305633.000    40.1994174205   116.1991071007     49.869      0.363     -5.185    0.009       1 
305634.000    40.1994208092   116.1990460012     49.881      0.381     -5.239    0.015       1 
305635.000    40.1994241696   116.1989846368     49.898      0.365     -5.188    0.021       1 
305636.000    40.1994274126   116.1989242021     49.909      0.364     -5.151   -0.004       1 
305637.000    40.1994307054   116.1988633543     49.919      0.373     -5.214    0.015       1 
305638.000    40.1994340161   116.1988029183     49.940      0.371     -5.060    0.012       1 
305639.000    40.1994372572   116.1987440919     49.959      0.363     -5.018   -0.000       1 
305640.000    40.1994405412   116.1986846907     49.978      0.364     -5.086    0.017       1 
305641.000    40.1994438302   116.1986246989     49.994      0.367     -5.146    0.000       1 
305642.000    40.1994471298   116.1985645091     50.006      0.372     -5.122   -0.002       1 
305643.000    40.1994503899   116.1985053668     50.019      0.352     -4.935    0.007       1 
305644.000    40.1994534818   116.1984487812     50.034      0.338     -4.703    0.013       1 
305645.000    40.1994564334   116.1983947925     50.051      0.322     -4.491    0.013       1 
305646.000    40.1994593253   116.1983427721     50.067      0.315     -4.434    0.021       1 
305647.000    40.1994623181   116.1982892443     50.086      0.342     -4.685    0.015       1 
305648.000    40.1994653136   116.1982329137     50.099      0.346     -4.924    0.005       1 
305649.000    40.1994682965   116.1981724983     50.111      0.340     -5.363    0.018       1 
305650.000    40.1994713541   116.1981081030     50.126      0.336     -5.584    0.013       1 
305651.000    40.1994743323   116.1980413006     50.140      0.346     -5.801    0.003       1 
305652.000    40.1994774316   116.1979728018     50.148      0.362     -5.877   -0.003       1 
305653.000    40.1994807435   116.1979029385     50.159      0.400     -6.049    0.010       1 
305654.000    40.1994844323   116.1978293756     50.175      0.428     -6.443    0.014       1 
305655.000    40.1994882094   116.1977529166     50.191      0.433     -6.580    0.009       1 
305656.000    40.1994921164   116.1976750968     50.204      0.434     -6.710    0.033       1 
305657.000    40.1994962226   116.1975955092     50.235      0.465     -6.888    0.036       1 
305658.000    40.1995006029   116.1975126997     50.264      0.496     -7.205    0.022       1 
305659.000    40.1995051534   116.1974258127     50.288      0.528     -7.620    0.020       1 
305660.000    40.1995100952   116.1973334338     50.312      0.574     -8.099    0.011       1 
