
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
199597.000    39.8837663923   116.4711672498     28.041     -8.690     -0.332   -0.049       1 
199598.000    39.8836893594   116.4711640425     28.014     -8.367     -0.255   -0.026       1 
199599.000    39.8836159052   116.4711615374     28.022     -7.899     -0.181    0.024       1 
199600.000    39.8835477760   116.4711600729     28.071     -7.203     -0.116    0.030       1 
199601.000    39.8834876308   116.4711581031     28.078     -6.122     -0.178   -0.062       1 
199602.000    39.8834374539   116.4711559797     28.109     -5.023     -0.167    0.031       1 
199603.000    39.8833965517   116.4711547393     28.127     -3.977     -0.078    0.010       1 
199604.000    39.8833672756   116.4711543442     28.142     -2.459     -0.034   -0.001       1 
199605.000    39.8833522251   116.4711541611     28.148     -0.986     -0.009   -0.003       1 
199606.000    39.8833481127   116.4711541101     28.148      0.021     -0.000   -0.004       1 
199607.000    39.8833481938   116.4711541190     28.150      0.000      0.001    0.001       1 
199608.000    39.8833481992   116.4711541233     28.150      0.000      0.001    0.001       1 
199609.000    39.8833482007   116.4711541197     28.149      0.001     -0.001   -0.002       1 
199610.000    39.8833481997   116.4711541168     28.148      0.001     -0.001   -0.002       1 
199611.000    39.8833481995   116.4711541153     28.147     -0.000     -0.000   -0.000       1 
199612.000    39.8833481974   116.4711541179     28.146     -0.001      0.001   -0.001       1 
199613.000    39.8833481955   116.4711541185     28.145      0.000      0.001   -0.002       1 
199614.000    39.8833481958   116.4711541175     28.145      0.000     -0.000   -0.001       1 
199615.000    39.8833482000   116.4711541144     28.144      0.000      0.001   -0.001       1 
199616.000    39.8833482056   116.4711541147     28.143      0.001      0.001   -0.003       1 
199617.000    39.8833482094   116.4711541164     28.142      0.001      0.002   -0.003       1 
199618.000    39.8833482099   116.4711541126     28.141      0.001      0.002   -0.001       1 
199619.000    39.8833481935   116.4711541125     28.141      0.002     -0.001    0.000       1 
199620.000    39.8833481918   116.4711541133     28.142     -0.000      0.000    0.002       1 
199621.000    39.8833476450   116.4711541120     28.143     -0.165     -0.001    0.002       1 
199622.000    39.8833448113   116.4711540849     28.144     -0.501     -0.008    0.000       1 
199623.000    39.8833384354   116.4711540358     28.143     -0.896     -0.009   -0.000       1 
199624.000    39.8833282366   116.4711538248     28.152     -1.441     -0.016    0.017       1 
199625.000    39.8833129381   116.4711537326     28.160     -1.831     -0.013    0.007       1 
199626.000    39.8832963388   116.4711535890     28.163     -1.813     -0.006   -0.000       1 
199627.000    39.8832807805   116.4711536726     28.165     -1.618     -0.006   -0.006       1 
199628.000    39.8832675837   116.4711539276     28.174     -1.274      0.017    0.008       1 
199629.000    39.8832571211   116.4711542498     28.178     -1.085      0.017   -0.005       1 
199630.000    39.8832483880   116.4711545751     28.181     -0.695      0.022    0.011       1 
199631.000    39.8832451094   116.4711547202     28.185     -0.167      0.006    0.003       1 
199632.000    39.8832422642   116.4711548560     28.188     -0.503      0.016    0.004       1 
199633.000    39.8832331844   116.4711552848     28.196     -1.633      0.052    0.008       1 
199634.000    39.8832132477   116.4711566828     28.203     -2.706      0.154    0.025       1 
199635.000    39.8831842259   116.4711607293     28.221     -3.641      0.404    0.028       1 
