
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
566071.000    22.5624346931   114.0344120528     19.572      2.918     16.860    0.234       1 
566072.000    22.5624614603   114.0345757674     19.757      2.958     16.734    0.166       1 
566073.000    22.5624888368   114.0347370895     19.917      3.065     16.476    0.160       1 
566074.000    22.5625169204   114.0348967960     20.093      3.096     16.412    0.182       1 
566075.000    22.5625449781   114.0350561565     20.286      3.135     16.386    0.184       1 
566076.000    22.5625738350   114.0352153331     20.471      3.234     16.389    0.144       1 
566077.000    22.5626029033   114.0353745565     20.656      3.212     16.425    0.215       1 
566078.000    22.5626312117   114.0355343652     20.835      3.093     16.499    0.175       1 
566079.000    22.5626584346   114.0356952234     21.017      2.968     16.585    0.176       1 
566080.000    22.5626851435   114.0358572331     21.194      2.977     16.695    0.162       1 
566081.000    22.5627127408   114.0360201532     21.378      3.119     16.747    0.220       0 
566082.000    22.5627415722   114.0361819424     21.569      3.189     16.577    0.140       0 
566083.000    22.5627696288   114.0363416651     21.734      3.064     16.376    0.154       0 
566084.000    22.5627972402   114.0364999032     21.821      3.052     16.157    0.045       0 
566085.000    22.5628247714   114.0366559105     21.880      3.037     15.930   -0.034       0 
566086.000    22.5628520343   114.0368092972     21.860      3.020     15.665   -0.071       0 
566087.000    22.5628791104   114.0369604180     21.750      2.995     15.453   -0.097       1 
566088.000    22.5629057116   114.0371097398     21.616      2.900     15.282   -0.195       1 
566089.000    22.5629310361   114.0372577692     21.406      2.776     15.198   -0.250       1 
566090.000    22.5629559139   114.0374047625     21.129      2.758     15.049   -0.312       1 
566091.000    22.5629810747   114.0375509633     20.788      2.827     15.027   -0.297       1 
566092.000    22.5630078790   114.0376963885     20.423      3.037     14.926   -0.403       1 
566093.000    22.5630352294   114.0378413663     20.034      3.017     14.873   -0.377       1 
