
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
566071.000    22.5624333917   114.0344009624     20.136      2.903     16.837    0.202       1 
566072.000    22.5624601148   114.0345647017     20.326      2.964     16.756    0.181       1 
566073.000    22.5624874015   114.0347260406     20.487      3.066     16.503    0.165       1 
566074.000    22.5625154668   114.0348857401     20.660      3.089     16.427    0.170       1 
566075.000    22.5625434955   114.0350451045     20.853      3.140     16.385    0.193       1 
566076.000    22.5625723184   114.0352042851     21.038      3.247     16.385    0.169       1 
566077.000    22.5626014009   114.0353634975     21.221      3.209     16.412    0.208       1 
566078.000    22.5626297778   114.0355232986     21.401      3.095     16.497    0.178       1 
566079.000    22.5626570909   114.0356841455     21.583      2.969     16.613    0.183       1 
566080.000    22.5626837858   114.0358461718     21.764      2.987     16.708    0.183       1 
566081.000    22.5627112908   114.0360090890     21.943      3.103     16.741    0.187       0 
566082.000    22.5627400719   114.0361709039     22.138      3.217     16.624    0.200       0 
566083.000    22.5627681964   114.0363306092     22.302      3.075     16.397    0.178       0 
566084.000    22.5627957892   114.0364889057     22.401      3.027     16.152   -0.005       0 
566085.000    22.5628233118   114.0366449435     22.465      3.053     15.931   -0.000       0 
566086.000    22.5628505632   114.0367983421     22.447      3.035     15.640   -0.044       0 
566087.000    22.5628776197   114.0369494763     22.339      2.992     15.442   -0.104       1 
566088.000    22.5629042800   114.0370988049     22.208      2.920     15.292   -0.156       1 
566089.000    22.5629296609   114.0372468495     22.003      2.789     15.180   -0.227       1 
566090.000    22.5629545344   114.0373938776     21.733      2.765     15.069   -0.295       1 
566091.000    22.5629796334   114.0375400962     21.393      2.818     15.019   -0.316       1 
566092.000    22.5630063174   114.0376855762     21.035      3.043     14.927   -0.392       1 
566093.000    22.5630336686   114.0378305434     20.644      3.011     14.861   -0.390       1 
566094.000    22.5630603410   114.0379754351     20.268      2.903     14.876   -0.392       1 
566095.000    22.5630854816   114.0381203584     19.891      2.684     14.964   -0.358       1 
566096.000    22.5631088953   114.0382660533     19.496      2.605     15.041   -0.405       1 
566097.000    22.5631337213   114.0384127797     19.096      2.786     15.090   -0.406       1 
566098.000    22.5631591916   114.0385606596     18.712      2.853     15.290   -0.390       1 
566099.000    22.5631854171   114.0387098902     18.304      2.924     15.411   -0.399       1 
566100.000    22.5632120475   114.0388606840     17.885      2.952     15.568   -0.417       1 
566101.000    22.5632387212   114.0390130836     17.473      2.976     15.736   -0.405       0 
566102.000    22.5632656383   114.0391672592     17.054      2.975     16.012   -0.445       0 
566103.000    22.5632925936   114.0393243662     16.600      3.013     16.366   -0.457       0 
566104.000    22.5633198884   114.0394852140     16.133      3.088     16.732   -0.478       0 
