
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
566071.000    22.5624337252   114.0344028891     20.009      2.906     16.842    0.207       1 
566072.000    22.5624604558   114.0345666226     20.197      2.963     16.752    0.178       1 
566073.000    22.5624877582   114.0347279575     20.358      3.066     16.498    0.164       1 
566074.000    22.5625158265   114.0348876585     20.532      3.090     16.423    0.172       1 
566075.000    22.5625438603   114.0350470219     20.725      3.138     16.386    0.192       1 
566076.000    22.5625726882   114.0352062014     20.911      3.244     16.386    0.165       1 
566077.000    22.5626017684   114.0353654164     21.094      3.210     16.414    0.209       1 
566078.000    22.5626301339   114.0355252195     21.273      3.095     16.497    0.178       1 
566079.000    22.5626574310   114.0356860692     21.455      2.969     16.607    0.182       1 
566080.000    22.5626841293   114.0358480918     21.635      2.984     16.706    0.179       1 
566081.000    22.5627116503   114.0360110093     21.816      3.106     16.743    0.192       0 
566082.000    22.5627404400   114.0361728182     22.010      3.211     16.613    0.191       0 
566083.000    22.5627685521   114.0363325276     22.173      3.072     16.392    0.174       0 
566084.000    22.5627961476   114.0364908108     22.271      3.033     16.153    0.004       0 
566085.000    22.5628236720   114.0366468418     22.334      3.050     15.931   -0.006       0 
566086.000    22.5628509252   114.0368002377     22.316      3.032     15.645   -0.049       0 
566087.000    22.5628779852   114.0369513688     22.207      2.993     15.444   -0.103       1 
566088.000    22.5629046347   114.0371006961     22.076      2.915     15.290   -0.163       1 
566089.000    22.5629300062   114.0372487375     21.870      2.786     15.183   -0.231       1 
566090.000    22.5629548802   114.0373957578     21.598      2.763     15.065   -0.298       1 
566091.000    22.5629799903   114.0375419723     21.259      2.820     15.020   -0.312       1 
566092.000    22.5630066941   114.0376874396     20.899      3.042     14.927   -0.394       1 
566093.000    22.5630340455   114.0378324092     20.509      3.012     14.864   -0.388       1 
566094.000    22.5630607038   114.0379773048     20.133      2.902     14.884   -0.392       1 
566095.000    22.5630858172   114.0381222331     19.755      2.685     14.966   -0.357       1 
566096.000    22.5631092310   114.0382679272     19.360      2.606     15.032   -0.403       1 
566097.000    22.5631340692   114.0384146529     18.961      2.790     15.101   -0.399       1 
566098.000    22.5631595431   114.0385625328     18.576      2.851     15.286   -0.391       1 
566099.000    22.5631857748   114.0387117621     18.169      2.926     15.411   -0.396       1 
566100.000    22.5632123995   114.0388625578     17.750      2.953     15.573   -0.415       1 
566101.000    22.5632390766   114.0390149560     17.337      2.976     15.735   -0.404       0 
566102.000    22.5632659886   114.0391691307     16.919      2.973     16.006   -0.450       0 
566103.000    22.5632929364   114.0393262410     16.465      3.012     16.366   -0.458       0 
566104.000    22.5633202321   114.0394870839     15.997      3.082     16.731   -0.486       0 
566105.000    22.5633485476   114.0396514724     15.533      3.219     17.120   -0.365       0 
566106.000    22.5633783645   114.0398192317     15.146      3.383     17.389   -0.388       0 
566107.000    22.5634099807   114.0399899801     14.909      3.588     17.661   -0.168       0 
566108.000    22.5634430948   114.0401632389     14.783      3.694     17.952    0.001       0 
566109.000    22.5634761416   114.0403387069     14.796      3.645     18.124    0.021       0 
566110.000    22.5635098637   114.0405155065     14.947      3.768     18.228    0.245       0 
566111.000    22.5635447223   114.0406930197     15.217      3.925     18.258    0.284       0 
566112.000    22.5635818367   114.0408706045     15.452      4.247     18.269    0.269       0 
566113.000    22.5636217558   114.0410480219     15.695      4.532     18.203    0.268       0 
566114.000    22.5636641638   114.0412252514     15.937      4.789     18.248    0.264       0 
566115.000    22.5637083091   114.0414023617     16.225      4.981     18.227    0.266       1 
566116.000    22.5637531471   114.0415785903     16.477      4.903     18.013    0.274       1 
566117.000    22.5637972874   114.0417513151     16.740      4.878     17.548    0.260       1 
566118.000    22.5638414391   114.0419197773     17.006      4.886     17.101    0.199       1 
566119.000    22.5638856878   114.0420840961     17.181      4.897     16.705    0.082       1 
566120.000    22.5639303062   114.0422447764     17.259      4.956     16.343    0.045       0 
566121.000    22.5639753485   114.0424025316     17.230      5.018     16.078   -0.055       0 
566122.000    22.5640213509   114.0425577209     17.126      5.175     15.815   -0.166       0 
566123.000    22.5640691827   114.0427104937     16.941      5.336     15.597   -0.233       0 
566124.000    22.5641168186   114.0428620938     16.640      5.193     15.587   -0.278       0 
566125.000    22.5641630745   114.0430134736     16.270      5.051     15.543   -0.375       0 
566126.000    22.5642086635   114.0431646203     15.880      5.047     15.539   -0.385       1 
566127.000    22.5642545262   114.0433153144     15.479      5.096     15.503   -0.400       1 
566128.000    22.5643008155   114.0434654933     15.077      5.148     15.428   -0.353       1 
566129.000    22.5643475450   114.0436148687     14.777      5.195     15.314   -0.214       1 
566130.000    22.5643947364   114.0437625160     14.660      5.206     15.121   -0.023       1 
566131.000    22.5644407541   114.0439080916     14.697      5.026     14.790    0.113       1 
566132.000    22.5644855545   114.0440509664     14.815      4.907     14.515    0.088       1 
566133.000    22.5645291459   114.0441910479     14.905      4.763     14.274    0.054       1 
566134.000    22.5645716620   114.0443282254     15.017      4.655     13.939    0.095       1 
