----------------------------------END OF HEADER--------------------------------------

GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
137381.000    22.6824139283   113.7814791207      1.482      0.707     -8.996   -0.025       1 
137382.000    22.6824206918   113.7813899271      1.476      0.774     -9.258    0.023       1 
137383.000    22.6824280143   113.7812987303      1.492      0.808     -9.445    0.046       1 
137384.000    22.6824349524   113.7812075588      1.508      0.740     -9.224   -0.020       1 
137385.000    22.6824412503   113.7811194345      1.514      0.685     -8.882    0.030       1 
137386.000    22.6824471926   113.7810353402      1.514      0.622     -8.230   -0.001       1 
137387.000    22.6824521573   113.7809637226      1.516      0.449     -6.510   -0.010       1 
137388.000    22.6824560140   113.7809027716      1.524      0.415     -6.079   -0.007       1 
137389.000    22.6824599469   113.7808434626      1.521      0.463     -6.196   -0.005       1 
137390.000    22.6824646254   113.7807794025      1.519      0.573     -6.934   -0.010       1 
137391.000    22.6824703066   113.7807078819      1.518      0.692     -7.756   -0.018       1 
137392.000    22.6824766537   113.7806289231      1.517      0.700     -8.307   -0.007       1 
137393.000    22.6824827329   113.7805478476      1.507      0.690     -8.417   -0.021       1 
137394.000    22.6824882624   113.7804652618      1.509      0.580     -8.471   -0.009       1 
137395.000    22.6824933751   113.7803833825      1.506      0.548     -8.358    0.015       1 
137396.000    22.6824996271   113.7803030353      1.504      0.858     -8.013   -0.026       2 
137397.000    22.6825089758   113.7802258824      1.506      1.152     -7.638   -0.028       2 
137398.000    22.6825196204   113.7801530135      1.511      1.145     -7.299   -0.017       2 
137399.000    22.6825301559   113.7800834549      1.399      1.273     -6.989    0.098       0 
137400.000    22.6825410645   113.7800171394      1.407      1.204     -6.577   -0.016       0 
137401.000    22.6825517296   113.7799549977      1.412      1.099     -6.165    0.051       0 
137402.000    22.6825609743   113.7798973885      1.419      0.984     -5.628    0.007       0 
137403.000    22.6825692077   113.7798508115      1.423      0.909     -4.030   -0.008       0 
137404.000    22.6825803928   113.7798123523      1.402      1.414     -3.452   -0.022       1 
