----------------------------------END OF HEADER--------------------------------------

GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
137381.000    22.6824118855   113.7814686970      0.899      0.708     -9.011   -0.015       1 
137382.000    22.6824187423   113.7813794926      0.891      0.776     -9.249    0.022       1 
137383.000    22.6824260493   113.7812882786      0.911      0.807     -9.448    0.047       1 
137384.000    22.6824329265   113.7811971506      0.921      0.740     -9.225   -0.019       1 
137385.000    22.6824392057   113.7811090249      0.928      0.677     -8.885    0.016       1 
137386.000    22.6824451382   113.7810249539      0.925      0.622     -8.224   -0.004       1 
137387.000    22.6824500563   113.7809533434      0.927      0.457     -6.508    0.004       1 
137388.000    22.6824538963   113.7808923829      0.937      0.421     -6.056   -0.007       1 
137389.000    22.6824578562   113.7808330490      0.938      0.465     -6.180   -0.009       1 
137390.000    22.6824625956   113.7807689510      0.941      0.575     -6.925   -0.012       1 
137391.000    22.6824683635   113.7806974223      0.938      0.694     -7.755   -0.015       1 
137392.000    22.6824746851   113.7806184889      0.933      0.700     -8.310   -0.006       1 
137393.000    22.6824806880   113.7805374216      0.924      0.674     -8.482   -0.017       1 
137394.000    22.6824861451   113.7804548699      0.923      0.578     -8.463   -0.016       1 
137395.000    22.6824912378   113.7803729869      0.922      0.559     -8.357    0.036       1 
137396.000    22.6824978566   113.7802925682      0.919      0.869     -7.947   -0.038       2 
137397.000    22.6825076606   113.7802153674      0.915      1.147     -7.641   -0.036       2 
137398.000    22.6825183199   113.7801425034      0.918      1.137     -7.286   -0.037       2 
137399.000    22.6825289328   113.7800728427      0.824      1.213     -6.991   -0.011       0 
137400.000    22.6825400133   113.7800065558      0.822      1.221     -6.567    0.009       0 
137401.000    22.6825506398   113.7799443968      0.831      1.105     -6.239    0.097       0 
137402.000    22.6825598635   113.7798868129      0.834      0.978     -5.613   -0.011       0 
137403.000    22.6825684814   113.7798402407      0.830      0.921     -3.933   -0.034       0 
137404.000    22.6825811977   113.7798018116      0.804      1.462     -3.228   -0.043       1 
137405.000    22.6826016113   113.7797697149      0.754      2.110     -2.481   -0.031       1 
137406.000    22.6826261462   113.7797447421      0.735      2.842     -2.222   -0.057       1 
137407.000    22.6826599976   113.7797207228      0.703      3.895     -1.989   -0.028       1 
137408.000    22.6826985251   113.7797035199      0.717      4.200     -1.323    0.018       1 
137409.000    22.6827404503   113.7796929552      0.722      5.037     -0.809    0.013       1 
137410.000    22.6827921042   113.7796877568      0.721      6.057     -0.215    0.091       1 
137411.000    22.6828495327   113.7796889556      0.695      6.599      0.417   -0.039       1 
137412.000    22.6829115247   113.7796956351      0.652      7.215      0.930   -0.149       1 
