
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
97357.000    22.6995574606   114.3418450932     38.239      3.991      4.357   -0.098       1 
97358.000    22.6996016258   114.3418819996     38.142      5.297      3.400   -0.095       1 
97359.000    22.6996530291   114.3419141671     38.047      5.921      3.262   -0.101       1 
97360.000    22.6997079663   114.3419454656     37.993      6.336      3.119   -0.034       1 
97361.000    22.6997676326   114.3419740854     37.991      6.687      2.757   -0.010       1 
97362.000    22.6998278251   114.3420005408     37.990      6.604      2.673   -0.054       1 
97363.000    22.6998864688   114.3420273719     38.028      6.415      2.933    0.008       1 
97364.000    22.6999453798   114.3420576703     38.032      6.718      3.264    0.006       1 
97365.000    22.7000073685   114.3420899795     38.031      6.900      3.331   -0.002       1 
97366.000    22.7000690110   114.3421208119     38.012      6.796      3.030    0.002       1 
97367.000    22.7001309089   114.3421494434     38.022      6.988      3.003   -0.024       1 
97368.000    22.7001965430   114.3421795875     38.028      7.560      3.260    0.034       1 
97369.000    22.7002650602   114.3422120312     38.066      7.718      3.484    0.029       1 
97370.000    22.7003362557   114.3422467289     38.094      7.988      3.694    0.015       1 
97371.000    22.7004096902   114.3422839940     38.108      8.297      4.001    0.006       1 
97372.000    22.7004847368   114.3423234950     38.120      8.270      4.091    0.001       1 
97373.000    22.7005596725   114.3423642476     38.116      8.393      4.246   -0.005       1 
97374.000    22.7006365167   114.3424061964     38.107      8.582      4.303    0.017       1 
97375.000    22.7007142968   114.3424470474     38.108      8.692      4.143    0.000       1 
97376.000    22.7007944491   114.3424866671     38.109      9.024      4.067    0.041       1 
97377.000    22.7008760199   114.3425252975     38.136      9.135      3.974    0.043       1 
97378.000    22.7009596753   114.3425641113     38.142      9.317      3.967    0.006       1 
97379.000    22.7010433331   114.3426012973     38.135      9.160      3.671    0.002       1 
97380.000    22.7011261001   114.3426352131     38.142      9.124      3.321   -0.004       1 
97381.000    22.7012083136   114.3426656474     38.125      9.043      2.996   -0.008       1 
97382.000    22.7012905465   114.3426923721     38.109      9.186      2.525   -0.022       1 
97383.000    22.7013747501   114.3427155064     38.068      9.508      2.288   -0.038       1 
97384.000    22.7014623697   114.3427374009     38.007      9.918      2.307   -0.086       1 
97385.000    22.7015527266   114.3427612656     37.962     10.036      2.584   -0.030       1 
97386.000    22.7016440369   114.3427872362     37.921     10.146      2.638   -0.053       1 
97387.000    22.7017349796   114.3428129057     37.878      9.895      2.833   -0.019       1 
97388.000    22.7018230885   114.3428402520     37.889      9.462      2.918   -0.079       1 
97389.000    22.7019062856   114.3428715364     37.871      9.074      3.521   -0.019       1 
97390.000    22.7019879796   114.3429084887     37.847      9.171      4.032   -0.114       1 
97391.000    22.7020709938   114.3429513114     37.814      9.373      4.681    0.075       1 
97392.000    22.7021566873   114.3429975220     37.828      9.492      4.788   -0.018       1 
97393.000    22.7022432744   114.3430445670     37.888      9.781      4.959    0.118       1 
97394.000    22.7023310810   114.3430921817     37.891      9.629      4.865    0.060       1 
97395.000    22.7024161562   114.3431383516     37.979      9.057      4.583    0.038       1 
97396.000    22.7024952275   114.3431816066     38.001      8.584      4.285    0.006       1 
97397.000    22.7025682639   114.3432252506     38.067      7.772      4.594    0.093       1 
97398.000    22.7026347059   114.3432680815     38.179      7.004      4.392    0.134       1 
97399.000    22.7026951531   114.3433087686     38.336      6.471      4.080    0.122       1 
97400.000    22.7027532959   114.3433475007     38.484      6.567      3.872    0.169       1 
97401.000    22.7028149926   114.3433855518     38.642      6.973      3.769    0.120       1 
97402.000    22.7028776441   114.3434202747     38.766      6.805      3.499    0.144       1 
97403.000    22.7029372854   114.3434535493     38.906      6.380      3.348    0.126       1 
97404.000    22.7029917031   114.3434845154     39.033      5.680      3.012    0.138       1 
97405.000    22.7030398329   114.3435120581     39.184      5.009      2.658    0.140       1 
97406.000    22.7030835488   114.3435366239     39.302      4.739      2.476    0.122       1 
97407.000    22.7031264899   114.3435599906     39.418      4.880      2.359    0.151       1 
97408.000    22.7031710845   114.3435834461     39.540      4.865      2.453    0.149       1 
97409.000    22.7032127475   114.3436054246     39.652      4.112      2.026    0.134       1 
97410.000    22.7032425156   114.3436211618     39.741      2.776      1.356    0.084       1 
97411.000    22.7032633545   114.3436319138     39.800      2.019      0.903    0.060       1 
97412.000    22.7032813741   114.3436388842     39.843      2.029      0.598    0.043       1 
97413.000    22.7033044854   114.3436441867     39.881      3.089      0.538    0.056       1 
97414.000    22.7033383519   114.3436514583     39.933      4.399      1.106    0.042       1 
97415.000    22.7033807268   114.3436663488     39.991      4.887      1.864    0.069       1 
97416.000    22.7034254980   114.3436878760     40.069      4.957      2.373    0.069       1 
97417.000    22.7034684038   114.3437107082     40.154      4.600      2.246    0.091       1 
97418.000    22.7035057515   114.3437305402     40.252      3.473      1.714    0.084       1 
97419.000    22.7035305750   114.3437433895     40.322      2.051      0.970    0.052       1 
97420.000    22.7035459776   114.3437512268     40.366      1.534      0.736    0.051       1 
97421.000    22.7035584921   114.3437575653     40.404      1.220      0.561    0.027       1 
97422.000    22.7035684751   114.3437625490     40.430      0.989      0.466    0.034       1 
97423.000    22.7035759026   114.3437662870     40.451      0.621      0.290    0.012       1 
97424.000    22.7035788231   114.3437677608     40.460     -0.018     -0.007    0.003       1 
97425.000    22.7035785915   114.3437676540     40.459      0.006      0.007    0.003       1 
97426.000    22.7035818165   114.3437692732     40.465      1.084      0.501    0.042       1 
97427.000    22.7035995007   114.3437781000     40.509      2.904      1.326    0.074       1 
97428.000    22.7036298894   114.3437927187     40.580      3.491      1.533    0.072       1 
97429.000    22.7036610692   114.3438069274     40.634      3.552      1.482    0.063       1 
97430.000    22.7036965034   114.3438230608     40.682      4.390      1.922    0.043       1 
97431.000    22.7037371039   114.3438427786     40.740      4.327      2.128    0.075       1 
97432.000    22.7037758234   114.3438635141     40.790      4.295      2.170    0.012       1 
97433.000    22.7038177755   114.3438868339     40.823      4.917      2.544    0.045       1 
97434.000    22.7038643305   114.3439126958     40.860      5.473      2.801    0.017       1 
97435.000    22.7039141998   114.3439398770     40.874      5.684      2.977    0.026       1 
97436.000    22.7039654973   114.3439675142     40.902      5.549      2.870    0.101       1 
97437.000    22.7040166541   114.3439955022     40.928      5.703      2.883    0.021       1 
97438.000    22.7040699795   114.3440249913     40.960      6.069      3.017    0.055       1 
97439.000    22.7041264602   114.3440552322     40.947      6.168      2.593   -0.125       1 
97440.000    22.7041852281   114.3440857877     40.958      6.626      3.197    0.031       1 
97441.000    22.7042457615   114.3441178849     40.975      6.715      3.412   -0.069       1 
97442.000    22.7043038224   114.3441542673     41.005      6.342      3.784    0.008       1 
97443.000    22.7043590857   114.3441934810     41.015      6.101      4.215    0.000       1 
97444.000    22.7044137642   114.3442369154     41.029      6.253      4.756   -0.032       1 
97445.000    22.7044700641   114.3442834773     41.049      6.228      4.727    0.002       1 
97446.000    22.7045275882   114.3443301778     41.058      6.409      4.805    0.028       1 
97447.000    22.7045854677   114.3443772153     41.069      6.395      4.851   -0.021       1 
97448.000    22.7046433691   114.3444244299     41.069      6.551      4.946   -0.036       1 
97449.000    22.7047047924   114.3444746457     41.074      7.045      5.363    0.023       1 
97450.000    22.7047687140   114.3445263878     41.111      7.060      5.277    0.041       1 
97451.000    22.7048324893   114.3445766872     41.145      7.152      5.108    0.022       1 
97452.000    22.7049002508   114.3446249333     41.143      7.882      4.821   -0.054       1 
97453.000    22.7049750960   114.3446693595     41.112      8.498      4.325    0.014       1 
97454.000    22.7050538694   114.3447113624     41.119      8.942      4.305   -0.015       1 
97455.000    22.7051366538   114.3447545520     41.114      9.367      4.588   -0.009       1 
97456.000    22.7052236390   114.3448005372     41.092      9.900      4.891   -0.019       1 
97457.000    22.7053150387   114.3448495922     41.081     10.369      5.203   -0.016       1 
97458.000    22.7054108341   114.3449014449     41.080     10.814      5.478   -0.014       1 
97459.000    22.7055102787   114.3449558772     41.080     11.172      5.647    0.008       1 
97460.000    22.7056130729   114.3450117921     41.092     11.598      5.816    0.049       1 
97461.000    22.7057195805   114.3450690529     41.097     12.001      5.961    0.013       1 
97462.000    22.7058295054   114.3451275587     41.081     12.357      6.102    0.020       1 
97463.000    22.7059428941   114.3451880147     41.110     12.789      6.290    0.031       1 
97464.000    22.7060599706   114.3452503887     41.195     13.138      6.538    0.108       1 
97465.000    22.7061800685   114.3453148237     41.374     13.451      6.728    0.280       1 
97466.000    22.7063024751   114.3453811080     41.687     13.670      6.912    0.368       1 
97467.000    22.7064260200   114.3454481985     42.053     13.594      6.897    0.367       1 
97468.000    22.7065463524   114.3455136679     42.509     13.072      6.637    0.476       1 
97469.000    22.7066612960   114.3455765654     43.055     12.385      6.243    0.572       1 
97470.000    22.7067703586   114.3456355312     43.609     11.748      5.849    0.511       1 
97471.000    22.7068734112   114.3456899763     44.166     11.085      5.375    0.639       1 
97472.000    22.7069707532   114.3457414761     44.657     10.465      5.231    0.568       1 
97473.000    22.7070614093   114.3457925896     45.215      9.589      5.314    0.480       1 
97474.000    22.7071434764   114.3458446254     45.624      8.611      5.329    0.363       1 
97475.000    22.7072173294   114.3458962855     45.974      7.835      5.295    0.336       1 
97476.000    22.7072860205   114.3459481433     46.343      7.489      5.282    0.348       1 
97477.000    22.7073541286   114.3459987998     46.670      7.558      5.117    0.327       1 
97478.000    22.7074226807   114.3460482019     46.982      7.604      5.046    0.314       1 
97479.000    22.7074913738   114.3460967169     47.298      7.607      4.970    0.316       1 
97480.000    22.7075609302   114.3461434089     47.614      7.765      4.663    0.320       1 
97481.000    22.7076317104   114.3461881465     47.899      7.787      4.462    0.286       1 
97482.000    22.7077020853   114.3462310882     48.138      7.731      4.336    0.201       1 
97483.000    22.7077713918   114.3462704829     48.331      7.581      3.834    0.183       1 
97484.000    22.7078397853   114.3463060923     48.404      7.598      3.423    0.135       1 
97485.000    22.7079089306   114.3463370881     48.526      7.614      3.018    0.097       1 
97486.000    22.7079790985   114.3463660896     48.648      7.829      2.852    0.157       1 
97487.000    22.7080512887   114.3463940250     48.796      8.164      2.826    0.104       1 
97488.000    22.7081259696   114.3464204293     48.900      8.341      2.610    0.178       1 
97489.000    22.7082029453   114.3464462558     49.062      8.605      2.581    0.003       1 
97490.000    22.7082803848   114.3464725719     49.200      8.432      2.743    0.204       1 
97491.000    22.7083556478   114.3465000205     49.414      8.341      2.966    0.263       1 
97492.000    22.7084301847   114.3465286334     49.640      8.281      2.984    0.340       1 
97493.000    22.7085051616   114.3465566305     49.805      8.310      2.830    0.048       1 
97494.000    22.7085820888   114.3465840780     49.897      8.671      2.776    0.160       1 
97495.000    22.7086609364   114.3466103596     50.045      8.736      2.619    0.105       1 
97496.000    22.7087387457   114.3466341397     50.083      8.666      2.423    0.082       1 
97497.000    22.7088164134   114.3466575852     50.133      8.468      2.405    0.016       1 
97498.000    22.7088927742   114.3466802196     50.196      8.438      2.277    0.038       1 
97499.000    22.7089679172   114.3467028626     50.212      8.199      2.291    0.079       1 
97500.000    22.7090409537   114.3467248618     50.256      7.950      2.201   -0.069       1 
97501.000    22.7091125586   114.3467458235     50.276      7.899      2.117   -0.002       1 
97502.000    22.7091852528   114.3467663274     50.301      8.207      2.082    0.025       1 
97503.000    22.7092594224   114.3467864174     50.361      8.145      2.006    0.043       1 
97504.000    22.7093322691   114.3468055379     50.325      7.983      1.980    0.009       1 
97505.000    22.7094031041   114.3468244709     50.285      7.721      1.804   -0.020       1 
97506.000    22.7094718779   114.3468422626     50.241      7.607      1.783   -0.084       1 
97507.000    22.7095400785   114.3468589899     50.211      7.518      1.796   -0.099       1 
97508.000    22.7096074755   114.3468744937     50.247      7.428      1.645    0.055       1 
97509.000    22.7096745239   114.3468896447     50.347      7.416      1.486    0.035       1 
97510.000    22.7097406657   114.3469052184     50.381      7.179      1.724    0.037       1 
97511.000    22.7098026319   114.3469221287     50.390      6.560      1.796   -0.085       1 
97512.000    22.7098593220   114.3469392164     50.380      6.029      1.681    0.027       1 
97513.000    22.7099116318   114.3469549121     50.354      5.624      1.435   -0.093       1 
97514.000    22.7099622761   114.3469682248     50.301      5.581      1.273    0.001       1 
97515.000    22.7100112738   114.3469804846     50.319      4.768      1.153    0.001       1 
97516.000    22.7100509703   114.3469914472     50.341      4.192      0.927    0.091       1 
97517.000    22.7100873569   114.3470019384     50.373      4.058      1.174    0.014       1 
97518.000    22.7101268125   114.3470136938     50.431      4.528      1.201   -0.022       1 
97519.000    22.7101675448   114.3470254272     50.545      4.741      1.418    0.212       1 
97520.000    22.7102140361   114.3470389677     50.687      5.596      1.431    0.114       1 
