   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
485814.000    22.6225912851   113.9182405538     34.230      5.881    -10.906    0.291       2 
485815.000    22.6226459804   113.9181355834     34.512      6.123    -10.482    0.187       2 
485816.000    22.6227017001   113.9180353897     34.777      6.118    -10.043    0.319       2 
485817.000    22.6227565563   113.9179398293     35.045      6.033     -9.638    0.212       0 
485818.000    22.6228120952   113.9178458082     35.255      6.273     -9.709    0.186       0 
485819.000    22.6228701316   113.9177492413     35.450      6.518     -9.985    0.191       0 
485820.000    22.6229296444   113.9176528179     35.621      6.643     -9.823    0.138       0 
485821.000    22.6229922254   113.9175565094     35.751      7.123     -9.945    0.127       0 
485822.000    22.6230591641   113.9174589165     35.870      7.616    -10.028    0.099       0 
485823.000    22.6231302157   113.9173610693     35.971      7.964     -9.942    0.096       0 
485824.000    22.6232038435   113.9172652901     36.075      8.269     -9.756    0.111       0 
485825.000    22.6232806730   113.9171702602     36.202      8.642     -9.791    0.131       0 
485826.000    22.6233600601   113.9170743006     36.314      8.921     -9.915    0.120       0 
485827.000    22.6234421207   113.9169781551     36.444      9.150     -9.710    0.098       0 
485828.000    22.6235261400   113.9168850437     36.540      9.373     -9.369    0.068       0 
485829.000    22.6236125129   113.9167939758     36.673      9.707     -9.291    0.130       0 
485830.000    22.6237024532   113.9167039957     36.838     10.121     -9.231    0.182       0 
485831.000    22.6237961682   113.9166143742     36.997     10.541     -9.225    0.163       2 
485832.000    22.6238935006   113.9165243326     37.151     10.948     -9.321    0.143       2 
485833.000    22.6239938075   113.9164322480     37.314     11.260     -9.630    0.128       2 
485834.000    22.6240967512   113.9163373889     37.473     11.559     -9.896    0.132       1 
485835.000    22.6242021123   113.9162406319     37.624     11.712     -9.882    0.117       1 
485836.000    22.6243081442   113.9161450918     37.762     11.759     -9.737    0.098       1 
485837.000    22.6244131360   113.9160499596     37.847     11.525     -9.901    0.097       1 
485838.000    22.6245163860   113.9159529678     37.906     11.432    -10.041    0.058       1 
485839.000    22.6246193480   113.9158558647     37.944     11.378     -9.793    0.007       1 
485840.000    22.6247228700   113.9157624663     37.933     11.434     -9.451   -0.026       1 
485841.000    22.6248251491   113.9156712066     37.882     11.231     -9.353   -0.091       1 
485842.000    22.6249262398   113.9155800912     37.778     11.165     -9.360   -0.141       1 
485843.000    22.6250264420   113.9154894692     37.711     11.020     -9.256   -0.021       1 
485844.000    22.6251257366   113.9153988271     37.671     11.018     -9.399   -0.100       1 
485845.000    22.6252277251   113.9153081837     37.581     11.486     -9.288   -0.085       1 
485846.000    22.6253323860   113.9152166718     37.477     11.669     -9.656   -0.097       1 
485847.000    22.6254385630   113.9151211117     37.386     11.944     -9.971   -0.105       1 
485848.000    22.6255487611   113.9150232661     37.263     12.445    -10.188   -0.093       1 
485849.000    22.6256626646   113.9149223571     37.130     12.802    -10.525   -0.110       1 
485850.000    22.6257805106   113.9148190425     36.999     13.217    -10.685   -0.145       1 
485851.000    22.6259004292   113.9147159298     36.850     13.343    -10.501   -0.154       1 
485852.000    22.6260225324   113.9146146490     36.677     13.653    -10.393   -0.195       1 
485853.000    22.6261471311   113.9145133726     36.496     13.915    -10.527   -0.196       1 
485854.000    22.6262735744   113.9144089116     36.304     14.113    -10.990   -0.186       1 
485855.000    22.6264018036   113.9143001364     36.103     14.327    -11.379   -0.221       1 
485856.000    22.6265325294   113.9141877117     35.871     14.637    -11.758   -0.198       1 
485857.000    22.6266657149   113.9140712300     35.639     14.883    -12.245   -0.267       1 
485858.000    22.6268004860   113.9139493733     35.381     15.022    -12.818   -0.268       1 
485859.000    22.6269375219   113.9138233029     35.119     15.341    -13.068   -0.314       1 
485860.000    22.6270786067   113.9136961128     34.841     15.849    -13.030   -0.262       1 
