
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
485814.000    22.6225860313   113.9182501728     34.800      5.883    -10.929    0.291       2 
485815.000    22.6226404437   113.9181449971     35.085      6.154    -10.519    0.243       2 
485816.000    22.6226959821   113.9180447228     35.342      6.138    -10.059    0.356       2 
485817.000    22.6227507196   113.9179490206     35.619      6.049     -9.669    0.240       0 
485818.000    22.6228061823   113.9178549435     35.830      6.279     -9.725    0.195       0 
485819.000    22.6228641821   113.9177583240     36.029      6.523     -9.988    0.200       0 
485820.000    22.6229235503   113.9176617750     36.202      6.648     -9.865    0.143       0 
485821.000    22.6229859216   113.9175652821     36.335      7.123     -9.960    0.125       0 
485822.000    22.6230526511   113.9174675027     36.455      7.620    -10.076    0.102       0 
485823.000    22.6231234926   113.9173694411     36.559      7.970     -9.964    0.104       0 
485824.000    22.6231968957   113.9172734638     36.660      8.265     -9.803    0.098       0 
485825.000    22.6232735769   113.9171782905     36.787      8.643     -9.796    0.133       0 
485826.000    22.6233528985   113.9170822481     36.901      8.918     -9.931    0.111       0 
485827.000    22.6234347986   113.9169859235     37.032      9.163     -9.716    0.122       0 
485828.000    22.6235186157   113.9168925726     37.130      9.377     -9.407    0.070       0 
485829.000    22.6236048304   113.9168013539     37.257      9.710     -9.301    0.135       0 
485830.000    22.6236946135   113.9167111858     37.422     10.119     -9.255    0.174       0 
485831.000    22.6237882032   113.9166213933     37.582     10.536     -9.237    0.151       2 
485832.000    22.6238854566   113.9165312395     37.737     10.950     -9.316    0.147       2 
485833.000    22.6239857636   113.9164391635     37.899     11.269     -9.611    0.149       2 
485834.000    22.6240887142   113.9163443077     38.058     11.568     -9.887    0.150       1 
485835.000    22.6241940555   113.9162475210     38.210     11.724     -9.872    0.142       1 
485836.000    22.6243000337   113.9161518985     38.349     11.771     -9.723    0.124       1 
485837.000    22.6244051297   113.9160569049     38.435     11.522     -9.863    0.096       1 
485838.000    22.6245084644   113.9159600384     38.492     11.428    -10.044    0.049       1 
485839.000    22.6246113965   113.9158628802     38.532     11.380     -9.817    0.009       1 
485840.000    22.6247147911   113.9157692946     38.523     11.433     -9.449   -0.028       1 
485841.000    22.6248170743   113.9156780281     38.473     11.229     -9.331   -0.093       1 
485842.000    22.6249182104   113.9155869649     38.370     11.175     -9.341   -0.120       1 
485843.000    22.6250183774   113.9154963488     38.296     11.021     -9.253   -0.019       1 
485844.000    22.6251177409   113.9154057913     38.258     11.007     -9.401   -0.123       1 
485845.000    22.6252195625   113.9153149083     38.169     11.478     -9.295   -0.101       1 
485846.000    22.6253242993   113.9152234954     38.066     11.667     -9.611   -0.095       1 
485847.000    22.6254304973   113.9151279664     37.974     11.945     -9.981   -0.104       1 
485848.000    22.6255406204   113.9150300054     37.853     12.436    -10.202   -0.113       1 
485849.000    22.6256545262   113.9149291040     37.720     12.796    -10.549   -0.124       1 
485850.000    22.6257723419   113.9148257242     37.592     13.220    -10.697   -0.139       1 
485851.000    22.6258921921   113.9147224903     37.445     13.345    -10.509   -0.150       1 
485852.000    22.6260141951   113.9146210544     37.273     13.654    -10.375   -0.192       1 
485853.000    22.6261388017   113.9145197852     37.092     13.914    -10.523   -0.199       1 
485854.000    22.6262653131   113.9144154464     36.897     14.111    -10.982   -0.189       1 
485855.000    22.6263936182   113.9143067627     36.699     14.327    -11.379   -0.222       1 
485856.000    22.6265243710   113.9141943821     36.467     14.629    -11.762   -0.213       1 
485857.000    22.6266576416   113.9140780047     36.236     14.886    -12.227   -0.258       1 
485858.000    22.6267925224   113.9139563046     35.977     15.026    -12.818   -0.261       1 
485859.000    22.6269295455   113.9138301957     35.717     15.346    -13.077   -0.305       1 
485860.000    22.6270705126   113.9137028580     35.438     15.845    -13.088   -0.276       1 
485861.000    22.6272165622   113.9135761934     35.147     16.428    -12.974   -0.287       1 
485862.000    22.6273665542   113.9134487563     34.853     16.750    -13.205   -0.294       1 
