----------------------------------END OF HEADER--------------------------------------

GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
51961.000    22.7017689775   114.3366854784     39.600     -3.447      5.633    0.045       1 
51962.000    22.7017389582   114.3367434815     39.593     -3.429      6.109   -0.027       1 
51963.000    22.7017068576   114.3368054703     39.591     -3.675      6.613    0.017       1 
51964.000    22.7016710461   114.3368705517     39.598     -4.092      6.935   -0.005       1 
51965.000    22.7016312039   114.3369381755     39.597     -4.547      7.125   -0.026       1 
51966.000    22.7015889220   114.3370070211     39.521     -4.749      7.121   -0.077       1 
51967.000    22.7015459182   114.3370781949     39.486     -4.836      7.460   -0.042       1 
51968.000    22.7015036530   114.3371528981     39.419     -4.676      7.777   -0.066       1 
51969.000    22.7014613360   114.3372311342     39.381     -4.767      8.147   -0.082       1 
51970.000    22.7014186853   114.3373113160     39.342     -4.723      8.247   -0.025       1 
51971.000    22.7013758431   114.3373914875     39.310     -4.753      8.207   -0.010       1 
51972.000    22.7013324734   114.3374711817     39.272     -4.813      8.200   -0.019       1 
51973.000    22.7012888108   114.3375507833     39.219     -4.849      8.211   -0.110       1 
51974.000    22.7012447689   114.3376310282     39.182     -4.857      8.198   -0.045       1 
51975.000    22.7012016745   114.3377108400     39.155     -4.728      8.141    0.008       1 
51976.000    22.7011600364   114.3377899642     39.136     -4.555      8.100   -0.037       1 
51977.000    22.7011201612   114.3378694194     39.104     -4.367      8.144   -0.003       1 
51978.000    22.7010816923   114.3379489769     39.091     -4.214      8.206   -0.044       1 
51979.000    22.7010439122   114.3380284205     39.062     -4.156      8.120   -0.048       1 
51980.000    22.7010066253   114.3381076823     39.048     -4.126      8.136   -0.054       1 
51981.000    22.7009697289   114.3381864696     39.033     -4.039      8.069    0.023       1 
51982.000    22.7009336493   114.3382637034     38.993     -3.951      7.797   -0.047       1 
51983.000    22.7008980285   114.3383395802     38.959     -3.971      7.892   -0.059       1 
51984.000    22.7008615239   114.3384177609     38.957     -4.105      8.218   -0.012       1 
51985.000    22.7008242499   114.3384976926     38.932     -4.100      8.173   -0.048       1 
51986.000    22.7007874399   114.3385768408     38.903     -4.070      8.062   -0.012       1 
51987.000    22.7007508565   114.3386560005     38.888     -4.077      8.190   -0.006       1 
51988.000    22.7007138767   114.3387366628     38.856     -4.135      8.376   -0.076       1 
51989.000    22.7006761283   114.3388188027     38.825     -4.214      8.496   -0.040       1 
51990.000    22.7006377165   114.3389015828     38.790     -4.293      8.527   -0.002       1 
