GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
23242.000    22.5804640424   113.8638631962      3.095      2.668     -2.505    0.027       1 
23243.000    22.5804818860   113.8638450606      3.115      1.270     -1.209    0.018       1 
23244.000    22.5804869455   113.8638399631      3.120     -0.091      0.058   -0.008       1 
23245.000    22.5804868632   113.8638400813      3.118     -0.001     -0.009    0.005       1 
23246.000    22.5804868929   113.8638400160      3.117      0.006     -0.019   -0.006       1 
23247.000    22.5804869383   113.8638398954      3.116      0.003     -0.015   -0.002       1 
23248.000    22.5804869597   113.8638398028      3.116     -0.002     -0.008    0.006       1 
23249.000    22.5804869652   113.8638397467      3.115     -0.001     -0.008   -0.003       1 
23250.000    22.5804869600   113.8638397184      3.114     -0.000     -0.002   -0.003       1 
23251.000    22.5804869452   113.8638397090      3.113     -0.007     -0.002    0.006       1 
23252.000    22.5804869278   113.8638397069      3.112     -0.007     -0.005    0.003       1 
23253.000    22.5804869062   113.8638397043      3.111     -0.001      0.001   -0.001       1 
23254.000    22.5804868879   113.8638397010      3.112     -0.002     -0.003   -0.001       1 
23255.000    22.5804868754   113.8638397014      3.113     -0.005     -0.002    0.006       1 
23256.000    22.5804868708   113.8638397041      3.113     -0.003     -0.004    0.003       1 
23257.000    22.5804868736   113.8638397095      3.113      0.004      0.005   -0.004       1 
23258.000    22.5804868765   113.8638397178      3.113     -0.003     -0.003    0.002       1 
23259.000    22.5804868791   113.8638397236      3.112     -0.002     -0.002   -0.000       1 
23260.000    22.5804868814   113.8638397249      3.111      0.003      0.002   -0.003       1 
23261.000    22.5804868864   113.8638397273      3.110     -0.003      0.001    0.006       1 
23262.000    22.5804868956   113.8638397246      3.109     -0.000     -0.006   -0.003       1 
23263.000    22.5804869078   113.8638397218      3.107      0.003     -0.001   -0.004       1 
23264.000    22.5804869166   113.8638397187      3.105     -0.003     -0.002    0.003       1 
23265.000    22.5804869137   113.8638397166      3.104     -0.004     -0.002    0.004       1 
23266.000    22.5804868987   113.8638397174      3.105     -0.003     -0.005   -0.001       1 
23267.000    22.5804868829   113.8638397142      3.106     -0.001     -0.001   -0.001       1 
23268.000    22.5804868697   113.8638397053      3.106     -0.006     -0.004    0.006       1 
23269.000    22.5804868694   113.8638396933      3.105     -0.001     -0.002   -0.000       1 
23270.000    22.5804868771   113.8638396855      3.103      0.002     -0.001   -0.005       1 
23271.000    22.5804868884   113.8638396953      3.102     -0.003      0.002    0.006       1 
23272.000    22.5804868978   113.8638397265      3.101     -0.003     -0.002    0.002       1 
23273.000    22.5804869081   113.8638397523      3.100      0.003      0.003   -0.005       1 
23274.000    22.5804869142   113.8638397405      3.099     -0.004     -0.007    0.003       1 
23275.000    22.5804869158   113.8638396688      3.097      0.001     -0.010   -0.006       1 
23276.000    22.5804869131   113.8638396107      3.095     -0.002     -0.006   -0.001       1 
23277.000    22.5804869066   113.8638396332      3.094     -0.003      0.003    0.002       1 
23278.000    22.5804869021   113.8638396676      3.093      0.000     -0.002   -0.002       1 
23279.000    22.5804868993   113.8638396540      3.094     -0.002     -0.007    0.002       1 
23280.000    22.5804869011   113.8638396267      3.095     -0.003     -0.002    0.008       1 
23281.000    22.5804868961   113.8638396345      3.099     -0.002      0.001    0.007       1 
23282.000    22.5804868826   113.8638396642      3.103      0.000      0.007    0.002       1 
23283.000    22.5804868666   113.8638397106      3.108     -0.006      0.003    0.011       1 
23284.000    22.5804868592   113.8638397717      3.112     -0.003      0.002    0.007       1 
23285.000    22.5804868536   113.8638398428      3.115     -0.002      0.003   -0.000       1 
23286.000    22.5804868498   113.8638399196      3.116      0.002      0.011    0.002       1 
23287.000    22.5804868510   113.8638399604      3.115     -0.006     -0.010    0.004       1 
23288.000    22.5804868502   113.8638399215      3.114      0.004     -0.004   -0.006       1 
23289.000    22.5804868503   113.8638398545      3.112     -0.007     -0.013    0.005       1 
23290.000    22.5804868515   113.8638397991      3.111     -0.001     -0.007    0.000       1 
23291.000    22.5804868567   113.8638397677      3.108      0.004     -0.006   -0.011       1 
23292.000    22.5804868646   113.8638397589      3.105      0.000     -0.000   -0.000       1 
23293.000    22.5804868781   113.8638397619      3.101     -0.003     -0.007   -0.000       1 
23294.000    22.5804868981   113.8638397675      3.098      0.004      0.002   -0.006       1 
23295.000    22.5804869083   113.8638397600      3.096     -0.005     -0.007    0.007       1 
23296.000    22.5804869178   113.8638397429      3.096     -0.001     -0.006    0.002       1 
23297.000    22.5804869247   113.8638397273      3.096      0.001     -0.005   -0.002       1 
23298.000    22.5804869328   113.8638397244      3.097      0.001      0.004    0.006       1 
23299.000    22.5804869394   113.8638397509      3.099     -0.005     -0.002    0.008       1 
23300.000    22.5804869399   113.8638398033      3.101      0.003      0.005   -0.002       1 
