----------------------------------END OF HEADER--------------------------------------

GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
51961.000    22.7017668036   114.3366851210     39.600     -3.435      5.628    0.041       1 
51962.000    22.7017367761   114.3367431887     39.593     -3.424      6.107   -0.028       1 
51963.000    22.7017046777   114.3368051590     39.590     -3.680      6.615    0.020       1 
51964.000    22.7016688760   114.3368701689     39.599     -4.101      6.938   -0.011       1 
51965.000    22.7016290457   114.3369377209     39.598     -4.552      7.127   -0.021       1 
51966.000    22.7015867684   114.3370065420     39.521     -4.747      7.120   -0.086       1 
51967.000    22.7015437581   114.3370777508     39.486     -4.832      7.458   -0.042       1 
51968.000    22.7015014813   114.3371525268     39.417     -4.674      7.776   -0.057       1 
51969.000    22.7014591598   114.3372307943     39.380     -4.763      8.145   -0.079       1 
51970.000    22.7014165069   114.3373109921     39.341     -4.722      8.246   -0.030       1 
51971.000    22.7013736671   114.3373911456     39.310     -4.754      8.208   -0.007       1 
51972.000    22.7013302993   114.3374708263     39.272     -4.814      8.201   -0.017       1 
51973.000    22.7012866376   114.3375504212     39.219     -4.849      8.211   -0.094       1 
51974.000    22.7012425949   114.3376306718     39.182     -4.854      8.197   -0.040       1 
51975.000    22.7011994980   114.3377105023     39.153     -4.726      8.141    0.006       1 
51976.000    22.7011578558   114.3377896590     39.134     -4.553      8.099   -0.046       1 
51977.000    22.7011179755   114.3378691595     39.104     -4.366      8.143   -0.000       1 
51978.000    22.7010795035   114.3379487494     39.092     -4.216      8.207   -0.037       1 
51979.000    22.7010417223   114.3380282059     39.061     -4.155      8.120   -0.043       1 
51980.000    22.7010044348   114.3381074748     39.048     -4.126      8.136   -0.046       1 
51981.000    22.7009675379   114.3381862675     39.033     -4.041      8.070    0.017       1 
51982.000    22.7009314586   114.3382634980     38.994     -3.949      7.796   -0.045       1 
51983.000    22.7008958379   114.3383393741     38.960     -3.974      7.893   -0.057       1 
51984.000    22.7008593327   114.3384175620     38.959     -4.106      8.218   -0.018       1 
51985.000    22.7008220587   114.3384974941     38.932     -4.101      8.174   -0.047       1 
51986.000    22.7007852485   114.3385766438     38.902     -4.066      8.060   -0.015       1 
51987.000    22.7007486648   114.3386558089     38.888     -4.077      8.190   -0.004       1 
51988.000    22.7007116844   114.3387364785     38.858     -4.136      8.376   -0.068       1 
51989.000    22.7006739363   114.3388186147     38.825     -4.214      8.496   -0.044       1 
51990.000    22.7006355250   114.3389013875     38.791     -4.289      8.525   -0.007       1 
51991.000    22.7005969352   114.3389860768     38.772     -4.297      8.855   -0.037       1 
51992.000    22.7005571330   114.3390730604     38.736     -4.514      9.006   -0.029       1 
51993.000    22.7005160380   114.3391606285     38.698     -4.532      8.924   -0.038       1 
51994.000    22.7004752410   114.3392465120     38.674     -4.466      8.685   -0.052       1 
51995.000    22.7004356625   114.3393300688     38.633     -4.312      8.459   -0.046       1 
51996.000    22.7003976409   114.3394120879     38.612     -4.104      8.483    0.024       1 
51997.000    22.7003597762   114.3394972437     38.619     -4.298      8.946   -0.018       1 
51998.000    22.7003196822   114.3395870904     38.578     -4.581      9.485   -0.114       1 
51999.000    22.7002778003   114.3396793342     38.533     -4.663      9.452   -0.033       1 
52000.000    22.7002350226   114.3397710919     38.498     -4.782      9.471   -0.050       1 
52001.000    22.7001915580   114.3398635560     38.471     -4.807      9.527   -0.020       1 
52002.000    22.7001484302   114.3399561542     38.451     -4.756      9.531   -0.020       1 
52003.000    22.7001057527   114.3400488148     38.407     -4.690      9.531   -0.058       1 
52004.000    22.7000632089   114.3401415374     38.370     -4.705      9.515   -0.045       1 
52005.000    22.7000215890   114.3402338145     38.334     -4.562      9.395   -0.030       1 
52006.000    22.6999809223   114.3403241095     38.320     -4.425      9.149   -0.039       1 
52007.000    22.6999405237   114.3404111685     38.299     -4.442      8.827   -0.020       1 
52008.000    22.6998997597   114.3404945489     38.229     -4.476      8.313   -0.041       1 
52009.000    22.6998631202   114.3405755642     38.213     -3.877      8.011   -0.094       1 
52010.000    22.6998325871   114.3406553544     38.151     -3.257      8.042   -0.039       1 
52011.000    22.6998036686   114.3407327834     38.125     -3.191      7.824   -0.007       1 
52012.000    22.6997739340   114.3408060832     38.095     -3.229      7.376   -0.041       1 
52013.000    22.6997442410   114.3408740962     38.068     -3.189      6.743    0.001       1 
52014.000    22.6997153397   114.3409371077     38.039     -3.114      6.314   -0.053       1 
52015.000    22.6996876692   114.3409965483     38.019     -2.982      5.931   -0.011       1 
52016.000    22.6996616588   114.3410528626     38.012     -2.786      5.615   -0.002       1 
52017.000    22.6996372816   114.3411060953     37.989     -2.616      5.333   -0.037       1 
52018.000    22.6996148676   114.3411551941     37.962     -2.224      4.520   -0.050       1 
52019.000    22.6995981374   114.3411919190     37.951     -1.738      3.548   -0.017       1 
52020.000    22.6995832449   114.3412246658     37.945     -1.526      3.137    0.006       1 
52021.000    22.6995703667   114.3412532040     37.947     -1.353      2.784    0.015       1 
52022.000    22.6995590114   114.3412784526     37.944     -1.174      2.412   -0.004       1 
52023.000    22.6995498440   114.3412989122     37.930     -0.681      1.422   -0.025       1 
52024.000    22.6995472926   114.3413046584     37.928      0.007     -0.011    0.008       1 
52025.000    22.6995473285   114.3413045837     37.931      0.003      0.005    0.003       1 
52026.000    22.6995473323   114.3413045709     37.931      0.001      0.002   -0.005       1 
52027.000    22.6995473377   114.3413045653     37.930      0.001      0.001   -0.008       1 
52028.000    22.6995473363   114.3413045586     37.930     -0.001      0.001    0.001       1 
52029.000    22.6995473343   114.3413045554     37.930     -0.001      0.006    0.010       1 
52030.000    22.6995473336   114.3413045543     37.930      0.001      0.002   -0.001       1 
52031.000    22.6995473343   114.3413045554     37.931      0.000      0.005   -0.001       1 
52032.000    22.6995473350   114.3413045600     37.931      0.000      0.003    0.010       1 
52033.000    22.6995472288   114.3413047986     37.931     -0.032      0.073   -0.024       1 
52034.000    22.6995461541   114.3413071930     37.934     -0.292      0.656   -0.009       1 
52035.000    22.6995419666   114.3413165461     37.929     -0.590      1.228    0.004       1 
52036.000    22.6995352609   114.3413315286     37.921     -0.961      1.944   -0.019       1 
52037.000    22.6995250470   114.3413543150     37.897     -1.255      2.604   -0.039       1 
52038.000    22.6995125753   114.3413821203     37.875     -1.561      3.206   -0.014       1 
52039.000    22.6994963480   114.3414181812     37.868     -1.985      4.130    0.003       1 
52040.000    22.6994767303   114.3414601385     37.881     -2.336      4.711   -0.018       1 
52041.000    22.6994533743   114.3415085923     37.883     -2.717      5.243   -0.036       1 
52042.000    22.6994274410   114.3415604121     37.841     -2.974      5.438   -0.098       1 
52043.000    22.6993985282   114.3416160993     37.847     -3.380      6.062   -0.069       1 
52044.000    22.6993663107   114.3416765996     37.889     -3.654      6.532    0.026       1 
52045.000    22.6993322496   114.3417417557     37.864     -3.918      6.978   -0.056       1 
52046.000    22.6992972562   114.3418124424     37.867     -3.898      7.261    0.101       1 
52047.000    22.6992629758   114.3418851902     37.902     -3.865      7.731   -0.060       1 
52048.000    22.6992270512   114.3419624585     37.874     -4.033      8.147   -0.036       1 
52049.000    22.6991897382   114.3420440771     37.851     -4.258      8.609   -0.027       1 
