----------------------------------END OF HEADER--------------------------------------

GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
51961.000    22.7017699356   114.3366860240     39.600     -3.454      5.633    0.047       1 
51962.000    22.7017399299   114.3367439985     39.594     -3.432      6.109   -0.027       1 
51963.000    22.7017078254   114.3368059955     39.591     -3.672      6.613    0.016       1 
51964.000    22.7016719987   114.3368711084     39.599     -4.088      6.935   -0.002       1 
51965.000    22.7016321400   114.3369387636     39.597     -4.544      7.125   -0.028       1 
51966.000    22.7015898524   114.3370076199     39.521     -4.750      7.121   -0.074       1 
51967.000    22.7015468568   114.3370787785     39.486     -4.838      7.460   -0.043       1 
51968.000    22.7015046081   114.3371534498     39.420     -4.678      7.777   -0.071       1 
51969.000    22.7014622978   114.3372316721     39.382     -4.769      8.147   -0.084       1 
51970.000    22.7014196505   114.3373118468     39.343     -4.724      8.247   -0.022       1 
51971.000    22.7013768045   114.3373920263     39.310     -4.753      8.207   -0.011       1 
51972.000    22.7013334319   114.3374717265     39.273     -4.812      8.200   -0.019       1 
51973.000    22.7012897679   114.3375513310     39.219     -4.848      8.211   -0.119       1 
51974.000    22.7012457272   114.3376315733     39.183     -4.859      8.198   -0.048       1 
51975.000    22.7012026367   114.3377113770     39.156     -4.729      8.141    0.010       1 
51976.000    22.7011610055   114.3377904867     39.137     -4.556      8.100   -0.034       1 
51977.000    22.7011211395   114.3378699217     39.105     -4.368      8.144   -0.003       1 
51978.000    22.7010826769   114.3379494647     39.091     -4.214      8.206   -0.049       1 
51979.000    22.7010448992   114.3380289025     39.062     -4.156      8.120   -0.051       1 
51980.000    22.7010076137   114.3381081611     39.048     -4.127      8.136   -0.058       1 
51981.000    22.7009707183   114.3381869460     39.033     -4.037      8.069    0.026       1 
51982.000    22.7009346381   114.3382641812     38.993     -3.952      7.797   -0.048       1 
51983.000    22.7008990171   114.3383400583     38.959     -3.970      7.892   -0.060       1 
51984.000    22.7008625139   114.3384182357     38.957     -4.105      8.218   -0.010       1 
51985.000    22.7008252400   114.3384981673     38.933     -4.100      8.173   -0.048       1 
51986.000    22.7007884302   114.3385773148     38.903     -4.072      8.062   -0.011       1 
51987.000    22.7007518479   114.3386564720     38.887     -4.077      8.190   -0.006       1 
51988.000    22.7007148694   114.3387371310     38.856     -4.135      8.376   -0.080       1 
51989.000    22.7006771203   114.3388192726     38.825     -4.214      8.496   -0.037       1 
51990.000    22.7006387071   114.3389020561     38.790     -4.295      8.527    0.001       1 
51991.000    22.7006001230   114.3389867132     38.770     -4.295      8.854   -0.034       1 
51992.000    22.7005603158   114.3390737243     38.733     -4.517      9.007   -0.036       1 
51993.000    22.7005192155   114.3391613218     38.695     -4.531      8.923   -0.068       1 
51994.000    22.7004784168   114.3392472143     38.671     -4.469      8.686   -0.050       1 
51995.000    22.7004388404   114.3393307600     38.631     -4.313      8.460   -0.030       1 
51996.000    22.7004008267   114.3394127361     38.613     -4.105      8.483   -0.039       1 
51997.000    22.7003629688   114.3394978512     38.617     -4.303      8.947   -0.026       1 
51998.000    22.7003228729   114.3395877098     38.578     -4.580      9.485   -0.097       1 
