   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
 483864.00    30.4881705677   114.5637612484     28.699      9.559     -1.552   -0.023 
 483865.00    30.4881565294   114.5638584441     28.683      9.125     -1.520   -0.013 
 483866.00    30.4881434477   114.5639509283     28.701      8.643     -1.366   -0.007 
 483867.00    30.4881339351   114.5640384003     28.730      7.957     -0.741    0.069 
 483868.00    30.4881323705   114.5641142451     28.866      6.413      0.208    0.196 
 483869.00    30.4881410104   114.5641757101     29.026      5.147      1.324    0.089 
 483870.00    30.4881585126   114.5642229654     29.182      3.585      2.070    0.154 
 483871.00    30.4881808418   114.5642551470     29.325      2.728      2.598    0.132 
 483872.00    30.4882103279   114.5642817554     29.472      2.325      3.733    0.156 
 483873.00    30.4882511123   114.5643030969     29.646      1.778      5.032    0.186 
 483874.00    30.4883007322   114.5643225256     29.841      1.973      5.876    0.207 
 483875.00    30.4883570863   114.5643446050     30.072      2.239      6.615    0.261 
 483876.00    30.4884194797   114.5643691511     30.333      2.455      7.231    0.246 
 483877.00    30.4884879020   114.5643957895     30.601      2.689      7.937    0.265 
 483878.00    30.4885622327   114.5644252876     30.907      2.930      8.509    0.361 
 483879.00    30.4886416367   114.5644577330     31.211      3.244      9.028    0.308 
 483880.00    30.4887218908   114.5644918108     31.508      3.311      8.742    0.337 
 483881.00    30.4887998984   114.5645261523     31.814      3.270      8.446    0.253 
 483882.00    30.4888731735   114.5645592890     32.041      3.096      7.770    0.221 
 483883.00    30.4889398640   114.5645909979     32.275      3.101      6.974    0.177 
 483884.00    30.4889975228   114.5646248733     32.508      3.344      5.852    0.235 
 483885.00    30.4890434393   114.5646605508     32.657      3.570      4.481    0.011 
 483886.00    30.4890766358   114.5646993336     32.675      3.869      3.085    0.020 
 483887.00    30.4890967494   114.5647402044     32.694      4.235      1.960    0.028 
 483888.00    30.4891098466   114.5647895314     32.740      5.415      1.262    0.054 
 483889.00    30.4891144545   114.5648494044     32.768      6.254      0.266    0.041 
 483890.00    30.4891122229   114.5649177527     32.781      7.064     -0.482    0.026 
 483891.00    30.4891047654   114.5649953671     32.795      7.954     -0.958    0.027 
 483892.00    30.4890951849   114.5650827160     32.829      8.841     -1.149    0.025 
 483893.00    30.4890833869   114.5651791500     32.856      9.707     -1.463    0.037 
 483894.00    30.4890675979   114.5652836459     32.906     10.421     -1.922    0.009 
 483895.00    30.4890491024   114.5653951871     32.940     10.963     -2.052    0.039 
 483896.00    30.4890322612   114.5655092040     33.005     10.832     -1.715    0.076 
 483897.00    30.4890172004   114.5656227982     33.097     10.967     -1.665    0.111 
 483898.00    30.4890027716   114.5657381177     33.210     11.245     -1.596    0.124 
 483899.00    30.4889880455   114.5658572859     33.325     11.605     -1.671    0.139 
 483900.00    30.4889723972   114.5659794521     33.461     11.837     -1.794    0.149 
 483901.00    30.4889554357   114.5661022298     33.613     11.566     -1.914    0.143 
 483902.00    30.4889387989   114.5662134236     33.739      9.667     -1.680    0.094 
 483903.00    30.4889257867   114.5663025888     33.840      7.359     -1.220    0.096 
 483904.00    30.4889171059   114.5663652797     33.909      4.574     -0.714    0.049 
 483905.00    30.4889130505   114.5663961539     33.947      1.433     -0.212    0.014 
 483906.00    30.4889125830   114.5663996820     33.963      0.004      0.007   -0.005 
 483907.00    30.4889125789   114.5663997246     33.965     -0.004     -0.012    0.025 
 483908.00    30.4889125782   114.5663997219     33.964      0.000      0.006   -0.011 
 483909.00    30.4889125709   114.5663997262     33.964      0.002     -0.011    0.020 
 483910.00    30.4889125650   114.5663997330     33.964      0.004      0.015   -0.029 
 483911.00    30.4889125580   114.5663997432     33.964     -0.003     -0.000   -0.001 
 483912.00    30.4889125514   114.5663997484     33.964     -0.001     -0.003   -0.000 
 483913.00    30.4889125485   114.5663997542     33.963      0.002      0.016   -0.034 
 483914.00    30.4889125479   114.5663997518     33.963     -0.006     -0.014    0.028 
 483915.00    30.4889125547   114.5663997497     33.964      0.000      0.007   -0.008 
 483916.00    30.4889125647   114.5663997493     33.965      0.006      0.012   -0.018 
 483917.00    30.4889125681   114.5663997469     33.965      0.002     -0.012    0.028 
 483918.00    30.4889125733   114.5663997425     33.966      0.002      0.018   -0.032 
 483919.00    30.4889125783   114.5663997441     33.966      0.000      0.001   -0.002 
 483920.00    30.4889125802   114.5663997505     33.966      0.001      0.001   -0.003 
 483921.00    30.4889125780   114.5663997502     33.966      0.000     -0.001   -0.000 
 483922.00    30.4889125737   114.5663997495     33.966      0.005     -0.004    0.007 
 483923.00    30.4889125677   114.5663997457     33.966      0.001     -0.004    0.008 
 483924.00    30.4889125655   114.5663997449     33.966     -0.003     -0.004    0.012 
 483925.00    30.4889125666   114.5663997404     33.967      0.001     -0.015    0.035 
 483926.00    30.4889125729   114.5663997386     33.968      0.003      0.006   -0.007 
 483927.00    30.4889125797   114.5663997368     33.968      0.000     -0.002    0.008 
 483928.00    30.4889125810   114.5663997330     33.968     -0.004     -0.008    0.014 
 483929.00    30.4889125758   114.5663997322     33.968     -0.005     -0.014    0.023 
 483930.00    30.4889125683   114.5663997312     33.969     -0.008     -0.010    0.012 
 483931.00    30.4889125613   114.5663997301     33.969      0.001     -0.004    0.007 
 483932.00    30.4889125575   114.5663997300     33.969      0.002      0.009   -0.016 
 483933.00    30.4889125587   114.5663997252     33.970      0.001      0.012   -0.018 
 483934.00    30.4889125629   114.5663997232     33.970      0.007     -0.002    0.011 
 483935.00    30.4889125672   114.5663997235     33.970     -0.002     -0.003    0.010 
 483936.00    30.4889125701   114.5663997291     33.970     -0.005     -0.009    0.014 
 483937.00    30.4889125680   114.5663997241     33.970     -0.005     -0.004    0.004 
 483938.00    30.4889124960   114.5664003231     33.973      0.349     -0.056   -0.019 
 483939.00    30.4889109315   114.5664123606     33.996      2.044     -0.303    0.019 
 483940.00    30.4889070056   114.5664427691     34.040      3.819     -0.567    0.052 
 483941.00    30.4889008211   114.5664907943     34.110      5.379     -0.804    0.078 
 483942.00    30.4888928939   114.5665492258     34.176      5.549     -0.889    0.062 
 483943.00    30.4888843303   114.5666070232     34.236      5.770     -1.015    0.066 
 483944.00    30.4888743493   114.5666711364     34.308      6.620     -1.176    0.096 
 483945.00    30.4888633602   114.5667442195     34.394      7.224     -1.221    0.088 
 483946.00    30.4888526466   114.5668177044     34.479      7.067     -1.183    0.109 
 483947.00    30.4888418114   114.5668942089     34.578      7.704     -1.234    0.124 
 483948.00    30.4888303239   114.5669779065     34.687      8.342     -1.297    0.097 
 483949.00    30.4888194033   114.5670683625     34.787      8.944     -1.160    0.157 
 483950.00    30.4888108151   114.5671645911     34.927      9.430     -0.935    0.153 
 483951.00    30.4888022369   114.5672644015     35.056      9.679     -0.961    0.126 
 483952.00    30.4887938813   114.5673634361     35.187      9.267     -0.920    0.144 
 483953.00    30.4887859124   114.5674587441     35.317      9.146     -0.879    0.126 
 483954.00    30.4887790715   114.5675528800     35.425      8.891     -0.637    0.118 
 483955.00    30.4887763268   114.5676452716     35.543      8.738     -0.039    0.158 
 483956.00    30.4887774829   114.5677368576     35.659      8.903      0.109    0.158 
 483957.00    30.4887779672   114.5678307530     35.815      9.149     -0.009    0.132 
 483958.00    30.4887770317   114.5679271711     35.948      9.291     -0.180    0.138 
 483959.00    30.4887736019   114.5680232879     36.088      9.323     -0.516    0.176 
 483960.00    30.4887673859   114.5681202992     36.225      9.332     -0.795    0.131 
 483961.00    30.4887590536   114.5682170650     36.367      9.374     -0.966    0.066 
 483962.00    30.4887489169   114.5683160455     36.487      9.644     -1.243    0.072 
 483963.00    30.4887362050   114.5684176911     36.594      9.902     -1.465    0.128 
 483964.00    30.4887225094   114.5685222779     36.712     10.178     -1.563    0.145 
 483965.00    30.4887079490   114.5686297786     36.823     10.471     -1.664    0.094 
 483966.00    30.4886921543   114.5687392771     36.905     10.406     -1.843    0.118 
 483967.00    30.4886753934   114.5688479589     37.001     10.564     -1.894    0.043 
 483968.00    30.4886582466   114.5689591723     37.081     10.767     -1.883    0.099 
 483969.00    30.4886410058   114.5690725167     37.153     10.992     -1.918    0.042 
 483970.00    30.4886238506   114.5691869203     37.204     10.900     -1.898    0.092 
 483971.00    30.4886074273   114.5693008847     37.260     11.012     -1.805    0.069 
 483972.00    30.4885913025   114.5694163887     37.313     11.125     -1.783    0.019 
 483973.00    30.4885748933   114.5695331974     37.357     11.342     -1.858    0.021 
 483974.00    30.4885577603   114.5696534125     37.383     11.752     -1.938    0.017 
 483975.00    30.4885403934   114.5697779644     37.406     12.133     -1.904   -0.003 
 483976.00    30.4885231171   114.5699059188     37.418     12.396     -1.906    0.008 
 483977.00    30.4885059833   114.5700361800     37.428     12.599     -1.882   -0.051 
 483978.00    30.4884884731   114.5701689296     37.422     12.924     -1.983    0.019 
 483979.00    30.4884701136   114.5703057378     37.400     13.363     -2.094   -0.013 
 483980.00    30.4884507087   114.5704468760     37.368     13.785     -2.192   -0.102 
 483981.00    30.4884299847   114.5705908863     37.334     13.782     -2.369    0.019 
 483982.00    30.4884091689   114.5707329221     37.264     13.509     -2.246   -0.054 
 483983.00    30.4883884216   114.5708722437     37.188     13.359     -2.386   -0.052 
 483984.00    30.4883663972   114.5710122059     37.101     13.534     -2.447   -0.106 
 483985.00    30.4883448458   114.5711547190     37.012     13.814     -2.349   -0.072 
 483986.00    30.4883243829   114.5712989337     36.917     13.772     -2.205   -0.098 
 483987.00    30.4883042344   114.5714432578     36.792     13.942     -2.241   -0.126 
 483988.00    30.4882846669   114.5715894489     36.649     14.074     -2.126   -0.131 
 483989.00    30.4882657845   114.5717371003     36.507     14.271     -2.116   -0.141 
 483990.00    30.4882461615   114.5718863720     36.345     14.415     -2.237   -0.181 
 483991.00    30.4882252212   114.5720371400     36.155     14.556     -2.380   -0.204 
 483992.00    30.4882029407   114.5721891274     35.963     14.617     -2.502   -0.250 
 483993.00    30.4881803364   114.5723417791     35.748     14.701     -2.510   -0.205 
 483994.00    30.4881579278   114.5724948169     35.523     14.705     -2.437   -0.353 
 483995.00    30.4881358640   114.5726477923     35.271     14.756     -2.439   -0.266 
 483996.00    30.4881137409   114.5728026348     35.009     14.884     -2.464   -0.258 
 483997.00    30.4880914698   114.5729573201     34.745     14.856     -2.481   -0.271 
 483998.00    30.4880692445   114.5731117865     34.468     14.857     -2.454   -0.253 
 483999.00    30.4880476145   114.5732666771     34.181     14.881     -2.364   -0.276 
 484000.00    30.4880263183   114.5734219832     33.902     14.933     -2.383   -0.284 
 484001.00    30.4880044386   114.5735788387     33.615     15.207     -2.466   -0.286 
 484002.00    30.4879817596   114.5737389808     33.323     15.507     -2.537   -0.301 
 484003.00    30.4879585587   114.5739021557     33.014     15.821     -2.605   -0.302 
 484004.00    30.4879350008   114.5740683913     32.701     16.107     -2.620   -0.351 
 484005.00    30.4879112797   114.5742376621     32.387     16.402     -2.626   -0.345 
 484006.00    30.4878875156   114.5744101804     32.058     16.705     -2.623   -0.361 
 484007.00    30.4878640279   114.5745860121     31.726     17.054     -2.622   -0.252 
 484008.00    30.4878402005   114.5747637415     31.420     16.986     -2.683   -0.331 
 484009.00    30.4878156439   114.5749397065     31.116     16.928     -2.752   -0.317 
 484010.00    30.4877904704   114.5751178313     30.787     17.290     -2.819   -0.342 
 484011.00    30.4877646980   114.5753001591     30.465     17.718     -2.891   -0.340 
 484012.00    30.4877378618   114.5754866391     30.108     18.084     -3.058   -0.325 
 484013.00    30.4877099457   114.5756767334     29.759     18.415     -3.159   -0.322 
 484014.00    30.4876812612   114.5758699513     29.401     18.625     -3.227   -0.330 
 484015.00    30.4876521753   114.5760631550     29.057     18.508     -3.221   -0.395 
 484016.00    30.4876231595   114.5762564372     28.695     18.615     -3.211   -0.379 
 484017.00    30.4875943997   114.5764504632     28.332     18.606     -3.145   -0.361 
 484018.00    30.4875662710   114.5766443069     27.972     18.625     -3.109   -0.348 
 484019.00    30.4875383837   114.5768379515     27.601     18.456     -3.083   -0.341 
 484020.00    30.4875109619   114.5770291047     27.244     18.222     -3.011   -0.347 
 484021.00    30.4874841257   114.5772174890     26.907     17.954     -2.896   -0.329 
 484022.00    30.4874580874   114.5774030690     26.566     17.694     -2.846   -0.267 
 484023.00    30.4874328044   114.5775859103     26.209     17.397     -2.788   -0.313 
 484024.00    30.4874078404   114.5777660236     25.877     17.186     -2.749   -0.353 
 484025.00    30.4873830720   114.5779434610     25.543     16.913     -2.748   -0.322 
 484026.00    30.4873584186   114.5781182116     25.244     16.653     -2.706   -0.342 
 484027.00    30.4873340589   114.5782902962     24.914     16.408     -2.710   -0.282 
 484028.00    30.4873094805   114.5784596235     24.606     16.124     -2.727   -0.313 
 484029.00    30.4872853993   114.5786264380     24.302     15.889     -2.655   -0.303 
 484030.00    30.4872615730   114.5787907965     23.997     15.704     -2.593   -0.338 
 484031.00    30.4872386291   114.5789526971     23.703     15.427     -2.528   -0.250 
 484032.00    30.4872164978   114.5791122006     23.468     15.202     -2.395   -0.257 
 484033.00    30.4871953380   114.5792690461     23.258     14.931     -2.297   -0.163 
 484034.00    30.4871748714   114.5794211678     23.075     14.062     -2.211   -0.193 
 484035.00    30.4871555056   114.5795599171     22.884     12.534     -2.063   -0.144 
 484036.00    30.4871380879   114.5796813505     22.743     10.742     -1.760   -0.115 
 484037.00    30.4871242205   114.5797835286     22.634      8.834     -1.353   -0.072 
 484038.00    30.4871134811   114.5798647581     22.550      6.742     -1.048   -0.066 
 484039.00    30.4871055321   114.5799229722     22.491      4.370     -0.695   -0.053 
 484040.00    30.4871011039   114.5799546502     22.458      1.901     -0.312   -0.013 
 484041.00    30.4870990255   114.5799691668     22.450      1.116     -0.178   -0.016 
 484042.00    30.4870978457   114.5799773238     22.443      0.426     -0.070    0.002 
 484043.00    30.4870976771   114.5799784576     22.445      0.002      0.001   -0.002 
 484044.00    30.4870976736   114.5799784547     22.446     -0.001      0.004   -0.012 
 484045.00    30.4870976669   114.5799784563     22.446     -0.000     -0.008    0.017 
 484046.00    30.4870976611   114.5799784565     22.446     -0.000     -0.004    0.007 
 484047.00    30.4870976603   114.5799784577     22.445     -0.002     -0.012    0.030 
 484048.00    30.4870976630   114.5799784602     22.445      0.005      0.017   -0.033 
 484049.00    30.4870976608   114.5799785421     22.445      0.060     -0.009    0.004 
 484050.00    30.4870972892   114.5799811113     22.443      0.518     -0.086   -0.008 
 484051.00    30.4870960189   114.5799899232     22.433      1.149     -0.193   -0.018 
 484052.00    30.4870939099   114.5800043382     22.417      1.586     -0.272   -0.002 
 484053.00    30.4870910984   114.5800233401     22.399      2.321     -0.396   -0.011 
 484054.00    30.4870869677   114.5800514995     22.376      2.941     -0.503   -0.012 
 484055.00    30.4870821430   114.5800846783     22.350      3.419     -0.586    0.012 
 484056.00    30.4870764246   114.5801250415     22.324      4.364     -0.710   -0.015 
 484057.00    30.4870696661   114.5801753085     22.279      5.216     -0.763   -0.109 
 484058.00    30.4870624592   114.5802333993     22.239      6.003     -0.850   -0.061 
 484059.00    30.4870538356   114.5803025479     22.204      7.280     -1.058   -0.087 
 484060.00    30.4870431194   114.5803842545     22.207      8.397     -1.292    0.029 
 484061.00    30.4870305120   114.5804771853     22.203      9.438     -1.505   -0.059 
 484062.00    30.4870158838   114.5805805609     22.166     10.419     -1.730   -0.071 
 484063.00    30.4869989071   114.5806938486     22.104     11.335     -1.994   -0.071 
 484064.00    30.4869796864   114.5808164214     22.045     12.206     -2.212   -0.021 
 484065.00    30.4869593959   114.5809476514     22.060     12.974     -2.282    0.068 
 484066.00    30.4869389345   114.5810867564     22.056     13.630     -2.279   -0.026 
 484067.00    30.4869189208   114.5812283521     22.069     13.484     -2.159    0.014 
 484068.00    30.4868992457   114.5813681927     22.116     13.470     -2.221    0.018 
 484069.00    30.4868787814   114.5815095587     22.215     13.733     -2.266    0.021 
 484070.00    30.4868580616   114.5816544620     22.299     13.988     -2.277    0.170 
 484071.00    30.4868375463   114.5817993373     22.372     13.938     -2.276    0.144 
 484072.00    30.4868166419   114.5819446746     22.471     14.001     -2.373    0.108 
 484073.00    30.4867953787   114.5820892505     22.562     13.869     -2.298    0.105 
 484074.00    30.4867751628   114.5822326413     22.639     13.773     -2.197    0.042 
 484075.00    30.4867554680   114.5823768548     22.763     13.938     -2.159    0.085 
 484076.00    30.4867362752   114.5825238165     22.816     14.249     -2.087    0.062 
 484077.00    30.4867181233   114.5826736075     22.899     14.444     -1.970    0.084 
 484078.00    30.4867007416   114.5828247636     23.042     14.577     -1.884    0.091 
 484079.00    30.4866843608   114.5829777953     23.133     14.829     -1.737   -0.048 
 484080.00    30.4866683076   114.5831333677     23.218     15.022     -1.817    0.128 
 484081.00    30.4866516560   114.5832900492     23.361     15.107     -1.852    0.026 
 484082.00    30.4866352306   114.5834478592     23.469     15.160     -1.795    0.147 
 484083.00    30.4866193400   114.5836042639     23.601     14.997     -1.749    0.083 
 484084.00    30.4866038195   114.5837613068     23.708     15.187     -1.687    0.078 
 484085.00    30.4865890268   114.5839188587     23.814     14.982     -1.565    0.059 
 484086.00    30.4865755081   114.5840737752     23.909     14.776     -1.467    0.137 
 484087.00    30.4865630394   114.5842268104     24.011     14.592     -1.336    0.065 
 484088.00    30.4865513660   114.5843780040     24.111     14.401     -1.227    0.076 
 484089.00    30.4865406271   114.5845276362     24.218     14.283     -1.132    0.065 
 484090.00    30.4865311202   114.5846760663     24.303     14.202     -0.958    0.107 
 484091.00    30.4865224730   114.5848231251     24.416     14.026     -0.929    0.077 
 484092.00    30.4865143545   114.5849680349     24.504     13.822     -0.875    0.094 
 484093.00    30.4865066519   114.5851118316     24.594     13.781     -0.817    0.111 
 484094.00    30.4864993644   114.5852536859     24.717     13.396     -0.775    0.155 
 484095.00    30.4864927565   114.5853914650     24.835     13.072     -0.683    0.111 
 484096.00    30.4864864692   114.5855276489     24.937     13.113     -0.667    0.094 
 484097.00    30.4864805117   114.5856648522     25.017     13.209     -0.643    0.113 
 484098.00    30.4864750126   114.5858026492     25.102     13.282     -0.624    0.180 
 484099.00    30.4864712264   114.5859412850     25.187     13.378     -0.355    0.114 
 484100.00    30.4864686340   114.5860805802     25.283     13.370     -0.295    0.101 
 484101.00    30.4864658660   114.5862199532     25.381     13.467     -0.331   -0.014 
 484102.00    30.4864629192   114.5863596277     25.467     13.421     -0.313    0.068 
 484103.00    30.4864608177   114.5864985100     25.560     13.250     -0.144    0.128 
 484104.00    30.4864605266   114.5866369672     25.659     13.325     -0.035    0.087 
 484105.00    30.4864602014   114.5867756308     25.763     13.290     -0.095    0.104 
 484106.00    30.4864596335   114.5869136564     25.848     13.214     -0.040    0.111 
 484107.00    30.4864597221   114.5870518547     25.923     13.321      0.024    0.104 
 484108.00    30.4864605269   114.5871918537     26.025     13.589      0.132    0.060 
 484109.00    30.4864619555   114.5873344793     26.112     13.757      0.200    0.068 
 484110.00    30.4864639482   114.5874774633     26.207     13.681      0.175    0.278 
 484111.00    30.4864662795   114.5876208356     26.306     13.759      0.236    0.152 
 484112.00    30.4864689046   114.5877643559     26.403     13.845      0.292    0.146 
 484113.00    30.4864720566   114.5879096041     26.497     14.054      0.364    0.090 
 484114.00    30.4864759387   114.5880570146     26.618     14.190      0.472    0.180 
 484115.00    30.4864809236   114.5882042971     26.719     14.118      0.594    0.090 
 484116.00    30.4864863542   114.5883523553     26.808     14.309      0.592    0.100 
 484117.00    30.4864918042   114.5885024109     26.909     14.505      0.636    0.142 
 484118.00    30.4864978095   114.5886544779     27.018     14.694      0.728    0.018 
 484119.00    30.4865042813   114.5888086769     27.097     14.925      0.739    0.090 
 484120.00    30.4865109643   114.5889647563     27.158     15.053      0.867   -0.064 
 484121.00    30.4865186966   114.5891202679     27.204     14.852      0.918    0.126 
 484122.00    30.4865282946   114.5892747144     27.256     14.808      1.168   -0.024 
 484123.00    30.4865392092   114.5894284065     27.286     14.646      1.222    0.049 
 484124.00    30.4865505099   114.5895796152     27.296     14.321      1.278    0.061 
 484125.00    30.4865624065   114.5897273100     27.283     14.130      1.328    0.019 
 484126.00    30.4865744948   114.5898735778     27.259     13.931      1.385   -0.144 
 484127.00    30.4865872150   114.5900185989     27.199     13.887      1.494   -0.121 
 484128.00    30.4866026371   114.5901617897     27.162     13.604      1.869   -0.085 
 484129.00    30.4866204464   114.5903033703     27.099     13.588      2.070   -0.074 
 484130.00    30.4866387160   114.5904445036     27.025     13.441      1.920   -0.097 
 484131.00    30.4866554432   114.5905848818     26.932     13.571      1.836   -0.140 
 484132.00    30.4866715868   114.5907274267     26.824     13.724      1.771   -0.150 
 484133.00    30.4866866892   114.5908710703     26.694     13.858      1.673   -0.128 
 484134.00    30.4867021570   114.5910155612     26.536     13.874      1.777   -0.160 
 484135.00    30.4867187964   114.5911604156     26.367     13.860      1.887   -0.249 
 484136.00    30.4867361133   114.5913049388     26.174     14.011      1.972   -0.288 
 484137.00    30.4867539594   114.5914526129     25.973     14.406      2.025   -0.287 
 484138.00    30.4867730362   114.5916042063     25.753     14.680      2.236   -0.303 
 484139.00    30.4867934956   114.5917573518     25.507     14.796      2.297   -0.259 
 484140.00    30.4868138203   114.5919125658     25.268     15.054      2.259   -0.396 
 484141.00    30.4868342893   114.5920703912     25.023     15.271      2.325   -0.299 
 484142.00    30.4868557784   114.5922313139     24.752     15.616      2.413   -0.175 
 484143.00    30.4868787595   114.5923945724     24.518     15.775      2.668   -0.310 
 484144.00    30.4869033788   114.5925604494     24.254     15.991      2.731   -0.188 
 484145.00    30.4869288897   114.5927269661     23.998     15.995      2.868   -0.287 
 484146.00    30.4869554758   114.5928922838     23.742     15.813      2.931   -0.259 
 484147.00    30.4869827396   114.5930570722     23.491     15.860      3.113   -0.233 
 484148.00    30.4870119356   114.5932236049     23.232     16.097      3.329   -0.286 
 484149.00    30.4870426061   114.5933923652     22.969     16.263      3.481   -0.299 
 484150.00    30.4870746059   114.5935623541     22.700     16.367      3.600   -0.276 
 484151.00    30.4871071515   114.5937337213     22.428     16.554      3.619   -0.266 
 484152.00    30.4871397940   114.5939073727     22.158     16.797      3.622   -0.262 
 484153.00    30.4871725353   114.5940838600     21.877     17.115      3.637   -0.279 
 484154.00    30.4872059960   114.5942636023     21.581     17.386      3.779   -0.262 
 484155.00    30.4872415276   114.5944460385     21.315     17.579      4.051   -0.264 
 484156.00    30.4872787825   114.5946298084     21.021     17.590      4.138   -0.179 
 484157.00    30.4873172932   114.5948114664     20.747     17.374      4.376   -0.284 
 484158.00    30.4873572053   114.5949913883     20.487     17.189      4.509   -0.309 
 484159.00    30.4873983814   114.5951698240     20.241     17.048      4.636   -0.258 
 484160.00    30.4874408036   114.5953468501     19.957     16.946      4.721   -0.249 
 484161.00    30.4874835451   114.5955229634     19.688     16.874      4.731   -0.266 
 484162.00    30.4875266329   114.5956982194     19.397     16.783      4.825   -0.306 
 484163.00    30.4875704364   114.5958722953     19.105     16.637      4.877   -0.243 
 484164.00    30.4876153936   114.5960446191     18.815     16.477      5.054   -0.331 
 484165.00    30.4876614167   114.5962154904     18.544     16.347      5.154   -0.297 
 484166.00    30.4877081887   114.5963849170     18.231     16.184      5.201   -0.293 
 484167.00    30.4877552913   114.5965529193     17.964     16.045      5.260   -0.261 
 484168.00    30.4878026847   114.5967195987     17.666     15.949      5.267   -0.269 
 484169.00    30.4878502782   114.5968855103     17.386     15.887      5.319   -0.272 
 484170.00    30.4878989177   114.5970505443     17.120     15.779      5.409   -0.151 
 484171.00    30.4879475687   114.5972141115     16.863     15.620      5.304   -0.249 
 484172.00    30.4879947202   114.5973756506     16.614     15.423      5.182   -0.241 
 484173.00    30.4880412860   114.5975357803     16.385     15.290      5.147   -0.258 
 484174.00    30.4880875182   114.5976944493     16.139     15.170      5.193   -0.342 
 484175.00    30.4881339757   114.5978519773     15.862     15.081      5.236   -0.409 
 484176.00    30.4881815946   114.5980087007     15.576     14.999      5.336   -0.228 
 484177.00    30.4882294881   114.5981639861     15.347     14.892      5.223   -0.210 
 484178.00    30.4882745561   114.5983195657     15.145     14.959      4.881   -0.205 
 484179.00    30.4883174543   114.5984743624     14.987     14.817      4.693   -0.058 
 484180.00    30.4883595614   114.5986287542     14.832     14.895      4.642   -0.167 
 484181.00    30.4884014663   114.5987836543     14.670     14.841      4.591   -0.200 
 484182.00    30.4884429519   114.5989381198     14.521     14.799      4.649   -0.199 
 484183.00    30.4884844453   114.5990915246     14.403     14.603      4.594   -0.015 
 484184.00    30.4885252230   114.5992419394     14.411     14.279      4.412   -0.023 
 484185.00    30.4885650966   114.5993884107     14.445     13.827      4.451   -0.000 
 484186.00    30.4886051425   114.5995305195     14.444     13.453      4.355    0.176 
 484187.00    30.4886438049   114.5996687918     14.491     13.150      4.144    0.126 
 484188.00    30.4886797594   114.5998036204     14.544     12.776      3.845    0.097 
 484189.00    30.4887125362   114.5999346934     14.673     12.384      3.469    0.161 
 484190.00    30.4887431486   114.6000622190     14.803     12.253      3.375    0.140 
 484191.00    30.4887745161   114.6001921864     14.952     12.821      3.608    0.152 
