   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 484182.00    30.4884424400   114.5989383225     14.520     14.799      4.648   -0.196 
 484183.00    30.4884839343   114.5990917298     14.402     14.603      4.594   -0.015 
 484184.00    30.4885247112   114.5992421419     14.410     14.279      4.411   -0.023 
 484185.00    30.4885645863   114.5993886188     14.445     13.827      4.453   -0.000 
 484186.00    30.4886046332   114.5995307307     14.443     13.453      4.355    0.176 
 484187.00    30.4886432945   114.5996689997     14.490     13.150      4.143    0.123 
 484188.00    30.4886792459   114.5998038179     14.544     12.776      3.844    0.098 
 484189.00    30.4887120197   114.5999348802     14.672     12.384      3.468    0.160 
 484190.00    30.4887426314   114.6000624031     14.803     12.253      3.376    0.140 
 484191.00    30.4887739996   114.6001923730     14.952     12.821      3.608    0.152 
 484192.00    30.4888077403   114.6003304717     15.101     13.749      3.857    0.122 
 484193.00    30.4888436538   114.6004778964     15.325     14.493      4.034    0.213 
 484194.00    30.4888807955   114.6006313154     15.532     14.878      4.081    0.184 
 484195.00    30.4889156981   114.6007853744     15.720     14.651      3.716    0.076 
 484196.00    30.4889483061   114.6009371293     15.860     14.582      3.472   -0.132 
 484197.00    30.4889796017   114.6010880474     15.984     14.463      3.550   -0.044 
 484198.00    30.4890111909   114.6012368316     16.375     14.075      3.479    0.225 
 484199.00    30.4890416729   114.6013806468     16.663     13.580      3.281    0.315 
 484200.00    30.4890688549   114.6015204124     16.890     13.298      2.839    0.249 
 484201.00    30.4890935857   114.6016579131     17.047     13.127      2.682    0.082 
 484202.00    30.4891180800   114.6017931623     17.217     12.945      2.802    0.082 
 484203.00    30.4891438678   114.6019279504     17.279     12.859      2.961    0.182 
 484204.00    30.4891695452   114.6020608381     17.456     12.694      2.753    0.267 
 484205.00    30.4891928255   114.6021927658     17.634     12.637      2.635    0.058 
 484206.00    30.4892160129   114.6023250784     17.799     12.784      2.601    0.182 
 484207.00    30.4892400497   114.6024598800     17.980     13.100      2.739    0.160 
 484208.00    30.4892652367   114.6025982818     18.186     13.524      2.820    0.161 
 484209.00    30.4892911702   114.6027415841     18.377     14.052      2.918    0.200 
 484210.00    30.4893181205   114.6028908815     18.580     14.627      3.051    0.180 
 484211.00    30.4893456877   114.6030467214     18.779     15.272      3.051    0.241 
 484212.00    30.4893737101   114.6032093475     18.993     15.944      3.131    0.228 
 484213.00    30.4894019238   114.6033767814     19.211     16.025      3.071    0.220 
 484214.00    30.4894297316   114.6035438682     19.442     16.131      3.115    0.242 
 484215.00    30.4894580469   114.6037135690     19.665     16.482      3.146    0.217 
 484216.00    30.4894855455   114.6038854828     19.888     16.431      2.924    0.194 
 484217.00    30.4895102144   114.6040557887     20.106     16.344      2.661    0.205 
 484218.00    30.4895342187   114.6042263070     20.335     16.410      2.637    0.306 
 484219.00    30.4895584926   114.6043975540     20.552     16.501      2.707    0.161 
 484220.00    30.4895827016   114.6045702971     20.753     16.648      2.666    0.246 
 484221.00    30.4896070947   114.6047451484     20.919     16.905      2.739    0.129 
 484222.00    30.4896314008   114.6049214986     21.038     16.828      2.606    0.080 
 484223.00    30.4896542231   114.6050945517     21.181     16.418      2.419    0.102 
 484224.00    30.4896755385   114.6052631666     21.268     15.990      2.293    0.084 
 484225.00    30.4896955196   114.6054267200     21.314     15.360      2.135    0.024 
 484226.00    30.4897138004   114.6055816084     21.341     14.370      1.932    0.026 
 484227.00    30.4897303981   114.6057256164     21.340     13.287      1.768   -0.027 
 484228.00    30.4897454830   114.6058596093     21.332     12.621      1.634   -0.009 
 484229.00    30.4897598666   114.6059890757     21.319     12.264      1.572   -0.018 
 484230.00    30.4897740292   114.6061150851     21.270     12.057      1.582   -0.077 
 484231.00    30.4897881627   114.6062423116     21.218     12.405      1.598   -0.050 
 484232.00    30.4898020841   114.6063718240     21.141     12.352      1.476   -0.045 
 484233.00    30.4898153210   114.6065012037     21.066     12.571      1.457    0.039 
 484234.00    30.4898287086   114.6066343144     21.018     12.970      1.514   -0.083 
 484235.00    30.4898419809   114.6067695826     20.935     13.018      1.436   -0.096 
 484236.00    30.4898541941   114.6069051992     20.852     13.078      1.365   -0.177 
 484237.00    30.4898668107   114.6070423735     20.773     13.280      1.488   -0.057 
 484238.00    30.4898820112   114.6071825079     20.687     13.610      1.864   -0.096 
 484239.00    30.4899000874   114.6073266325     20.621     13.965      2.004   -0.104 
 484240.00    30.4899159960   114.6074715814     20.569     13.884      1.576   -0.083 
 484241.00    30.4899281256   114.6076167979     20.489     14.081      1.228   -0.085 
 484242.00    30.4899383261   114.6077652708     20.401     14.462      1.077   -0.075 
 484243.00    30.4899475267   114.6079178904     20.308     14.890      0.991   -0.107 
 484244.00    30.4899560126   114.6080748277     20.217     15.162      0.948   -0.099 
 484245.00    30.4899644587   114.6082336599     20.119     15.317      0.943   -0.125 
 484246.00    30.4899729164   114.6083935762     20.023     15.392      0.936   -0.095 
 484247.00    30.4899810393   114.6085531214     19.931     15.257      0.860   -0.078 
 484248.00    30.4899884556   114.6087111645     19.825     15.040      0.755   -0.057 
 484249.00    30.4899955702   114.6088662896     19.734     14.746      0.794   -0.079 
 484250.00    30.4900022251   114.6090189446     19.646     14.611      0.717   -0.076 
 484251.00    30.4900082090   114.6091715268     19.560     14.682      0.634   -0.127 
 484252.00    30.4900137636   114.6093251449     19.467     14.801      0.636   -0.071 
 484253.00    30.4900200305   114.6094796379     19.390     14.887      0.728   -0.026 
 484254.00    30.4900267836   114.6096356884     19.308     15.055      0.780   -0.158 
 484255.00    30.4900334055   114.6097929653     19.217     15.166      0.706   -0.147 
 484256.00    30.4900385286   114.6099510531     19.117     15.270      0.552   -0.106 
 484257.00    30.4900441143   114.6101115968     19.032     15.572      0.718   -0.096 
 484258.00    30.4900511878   114.6102753530     18.937     15.829      0.889   -0.039 
 484259.00    30.4900593384   114.6104418925     18.867     16.138      0.955   -0.102 
 484260.00    30.4900674136   114.6106118609     18.785     16.523      0.836   -0.117 
 484261.00    30.4900737530   114.6107862460     18.678     17.006      0.620   -0.164 
 484262.00    30.4900778263   114.6109659217     18.580     17.549      0.346   -0.090 
 484263.00    30.4900804860   114.6111512893     18.479     18.081      0.268   -0.134 
 484264.00    30.4900823649   114.6113420119     18.380     18.544      0.166   -0.107 
 484265.00    30.4900833169   114.6115372488     18.261     18.943      0.063   -0.133 
 484266.00    30.4900831951   114.6117352934     18.154     19.111     -0.091   -0.089 
 484267.00    30.4900820153   114.6119355043     18.034     19.351     -0.167   -0.104 
 484268.00    30.4900808400   114.6121381933     17.911     19.567     -0.126   -0.125 
 484269.00    30.4900798397   114.6123428615     17.776     19.652     -0.101   -0.141 
 484270.00    30.4900789011   114.6125458351     17.652     19.316     -0.096   -0.156 
 484271.00    30.4900780938   114.6127450641     17.508     18.987     -0.035   -0.143 
 484272.00    30.4900799846   114.6129421709     17.380     18.831      0.472   -0.156 
 484273.00    30.4900857381   114.6131384067     17.227     18.853      0.741   -0.144 
 484274.00    30.4900933527   114.6133335843     17.083     18.582      0.898   -0.126 
 484275.00    30.4901012756   114.6135254227     16.923     18.248      0.828   -0.148 
 484276.00    30.4901084597   114.6137138675     16.745     17.905      0.811   -0.173 
 484277.00    30.4901166442   114.6138988676     16.575     17.590      0.957   -0.161 
 484278.00    30.4901255467   114.6140792033     16.394     16.921      1.009   -0.197 
 484279.00    30.4901355446   114.6142497378     16.194     15.749      1.206   -0.166 
 484280.00    30.4901467773   114.6144070806     16.033     14.334      1.240   -0.190 
 484281.00    30.4901591332   114.6145448578     15.875     11.842      1.471   -0.156 
 484282.00    30.4901734971   114.6146515701     15.767      8.487      1.551   -0.096 
 484283.00    30.4901878369   114.6147227832     15.707      5.380      1.453   -0.018 
 484284.00    30.4902012534   114.6147719115     15.673      3.909      1.359   -0.035 
 484285.00    30.4902130126   114.6148047199     15.657      2.579      1.230   -0.025 
 484286.00    30.4902267734   114.6148276104     15.644      1.687      1.551   -0.021 
 484287.00    30.4902440304   114.6148412529     15.639      0.859      1.751    0.029 
 484288.00    30.4902613257   114.6148450194     15.657      0.008      1.682    0.005 
 484289.00    30.4902763343   114.6148409342     15.654     -0.690      1.477   -0.006 
 484290.00    30.4902894908   114.6148292700     15.652     -1.748      1.696    0.007 
 484291.00    30.4903018603   114.6148041328     15.663     -3.463      1.463   -0.022 
 484292.00    30.4903069222   114.6147624354     15.675     -5.023      0.464    0.012 
 484293.00    30.4903085015   114.6147058094     15.682     -6.161      0.154    0.019 
 484294.00    30.4903077419   114.6146361192     15.745     -7.299     -0.228    0.111 
 484295.00    30.4903033839   114.6145558093     15.863     -8.194     -0.593    0.081 
 484296.00    30.4902963594   114.6144661237     15.964     -9.034     -0.824    0.114 
 484297.00    30.4902898535   114.6143674892     16.084     -9.860     -0.609    0.144 
 484298.00    30.4902853307   114.6142592824     16.205    -10.844     -0.500    0.121 
 484299.00    30.4902806382   114.6141413100     16.318    -11.761     -0.555    0.094 
 484300.00    30.4902748325   114.6140150044     16.446    -12.475     -0.695    0.148 
 484301.00    30.4902683185   114.6138816029     16.577    -13.129     -0.772    0.162 
 484302.00    30.4902613701   114.6137418449     16.721    -13.667     -0.756    0.194 
 484303.00    30.4902545090   114.6135967136     16.863    -14.166     -0.747    0.141 
 484304.00    30.4902480429   114.6134464779     16.993    -14.664     -0.684    0.121 
 484305.00    30.4902421565   114.6132909729     17.123    -15.175     -0.653    0.155 
 484306.00    30.4902364880   114.6131309328     17.234    -15.376     -0.610    0.060 
 484307.00    30.4902312361   114.6129721115     17.326    -15.130     -0.520    0.069 
 484308.00    30.4902265810   114.6128133601     17.448    -15.384     -0.484    0.150 
 484309.00    30.4902220811   114.6126513551     17.562    -15.728     -0.503    0.047 
 484310.00    30.4902176082   114.6124857237     17.652    -16.077     -0.447    0.060 
 484311.00    30.4902139398   114.6123165197     17.758    -16.424     -0.368    0.130 
 484312.00    30.4902106207   114.6121431202     17.792    -16.857     -0.331    0.106 
 484313.00    30.4902079888   114.6119656486     17.924    -17.212     -0.278    0.137 
 484314.00    30.4902055916   114.6117846829     18.047    -17.548     -0.249    0.105 
 484315.00    30.4902040145   114.6116000777     18.151    -17.870     -0.094    0.117 
 484316.00    30.4902037368   114.6114118980     18.249    -18.239     -0.022    0.097 
 484317.00    30.4902032147   114.6112202077     18.358    -18.576     -0.036    0.073 
 484318.00    30.4902026453   114.6110252774     18.473    -18.800     -0.067    0.139 
 484319.00    30.4902017482   114.6108308499     18.603    -18.551     -0.160    0.144 
 484320.00    30.4901994864   114.6106383103     18.695    -18.532     -0.265    0.014 
 484321.00    30.4901964677   114.6104456045     18.797    -18.399     -0.344    0.009 
 484322.00    30.4901929640   114.6102556359     18.912    -18.056     -0.391    0.085 
 484323.00    30.4901896581   114.6100697923     19.026    -17.696     -0.334    0.077 
 484324.00    30.4901858969   114.6098867860     19.109    -17.431     -0.511    0.141 
 484325.00    30.4901801854   114.6097059031     19.218    -17.328     -0.723    0.100 
 484326.00    30.4901732629   114.6095256808     19.308    -17.211     -0.813    0.138 
 484327.00    30.4901662777   114.6093473644     19.416    -17.039     -0.726    0.041 
 484328.00    30.4901587334   114.6091703777     19.519    -16.989     -0.906    0.092 
 484329.00    30.4901510272   114.6089929027     19.643    -17.055     -0.776    0.106 
 484330.00    30.4901440716   114.6088168119     19.727    -16.697     -0.801    0.117 
 484331.00    30.4901361745   114.6086468685     19.796    -15.848     -0.908    0.089 
 484332.00    30.4901275258   114.6084882491     19.901    -14.675     -0.990    0.132 
 484333.00    30.4901185134   114.6083424130     19.966    -13.309     -1.011    0.020 
 484334.00    30.4901093045   114.6082073081     20.063    -12.748     -1.055    0.080 
 484335.00    30.4901000293   114.6080771178     20.149    -12.258     -0.964   -0.030 
 484336.00    30.4900909351   114.6079521181     20.228    -11.785     -1.003    0.004 
 484337.00    30.4900815377   114.6078321348     20.293    -11.270     -1.077    0.059 
 484338.00    30.4900717576   114.6077192588     20.357    -10.307     -1.057    0.027 
 484339.00    30.4900633314   114.6076165924     20.406     -9.308     -0.828    0.086 
 484340.00    30.4900570188   114.6075262969     20.457     -7.989     -0.616    0.066 
 484341.00    30.4900516454   114.6074516667     20.509     -6.266     -0.537    0.044 
 484342.00    30.4900472772   114.6073975923     20.522     -4.067     -0.378    0.003 
 484343.00    30.4900446490   114.6073675373     20.528     -1.939     -0.220    0.022 
 484344.00    30.4900433062   114.6073521251     20.549     -1.109     -0.117    0.018 
 484345.00    30.4900426429   114.6073450293     20.550     -0.228     -0.024   -0.005 
 484346.00    30.4900426318   114.6073448460     20.551      0.004      0.003   -0.002 
 484347.00    30.4900426351   114.6073448504     20.550      0.005      0.006   -0.011 
 484348.00    30.4900426312   114.6073448533     20.550     -0.001      0.014   -0.030 
 484349.00    30.4900426288   114.6073448541     20.550     -0.009      0.000   -0.005 
 484350.00    30.4900426339   114.6073448490     20.549      0.000     -0.007    0.014 
 484351.00    30.4900426363   114.6073448468     20.549      0.005     -0.005    0.016 
 484352.00    30.4900426360   114.6073448491     20.550     -0.004      0.013   -0.026 
 484353.00    30.4900426368   114.6073448531     20.551     -0.003      0.015   -0.033 
 484354.00    30.4900426353   114.6073448532     20.552     -0.007     -0.002   -0.001 
 484355.00    30.4900426330   114.6073448499     20.553     -0.002     -0.012    0.024 
 484356.00    30.4900426301   114.6073448443     20.554      0.007      0.006   -0.009 
 484357.00    30.4900426284   114.6073448440     20.554     -0.004      0.009   -0.022 
 484358.00    30.4900426287   114.6073448437     20.554      0.001     -0.008    0.015 
 484359.00    30.4900426287   114.6073448420     20.553      0.006     -0.006    0.014 
 484360.00    30.4900426295   114.6073448407     20.552     -0.005      0.019   -0.044 
 484361.00    30.4900426312   114.6073448426     20.551     -0.003     -0.004    0.003 
 484362.00    30.4900426341   114.6073448427     20.550     -0.000     -0.013    0.024 
 484363.00    30.4900426341   114.6073448404     20.549     -0.002      0.015   -0.035 
 484364.00    30.4900426325   114.6073448377     20.549      0.002     -0.014    0.026 
 484365.00    30.4900426264   114.6073448375     20.549     -0.004      0.008   -0.019 
 484366.00    30.4900426222   114.6073448417     20.549     -0.004     -0.008    0.012 
 484367.00    30.4900426187   114.6073448420     20.550      0.000      0.003   -0.004 
 484368.00    30.4900426144   114.6073448423     20.552     -0.004     -0.006    0.007 
 484369.00    30.4900426078   114.6073448421     20.552      0.012      0.001    0.002 
 484370.00    30.4900426062   114.6073448432     20.551     -0.005     -0.003    0.002 
 484371.00    30.4900426077   114.6073448409     20.550      0.010      0.001    0.000 
 484372.00    30.4900426092   114.6073448401     20.549     -0.007     -0.003    0.001 
 484373.00    30.4900426082   114.6073448377     20.547     -0.005      0.013   -0.033 
 484374.00    30.4900426052   114.6073448341     20.546      0.000      0.005   -0.011 
 484375.00    30.4900426082   114.6073448269     20.546      0.008     -0.005    0.015 
 484376.00    30.4900426142   114.6073448255     20.546      0.004     -0.016    0.031 
 484377.00    30.4900426238   114.6073448240     20.546     -0.004     -0.007    0.013 
 484378.00    30.4900426325   114.6073448226     20.546     -0.003      0.006   -0.014 
 484379.00    30.4900426319   114.6073448209     20.547     -0.005      0.010   -0.027 
 484380.00    30.4900426260   114.6073448207     20.547      0.001      0.005   -0.008 
 484381.00    30.4900426213   114.6073448193     20.548      0.006     -0.006    0.012 
 484382.00    30.4900426190   114.6073448187     20.548      0.004     -0.015    0.029 
 484383.00    30.4900426186   114.6073448228     20.547      0.003     -0.014    0.027 
 484384.00    30.4900426184   114.6073448281     20.546     -0.005     -0.011    0.016 
 484385.00    30.4900426180   114.6073448269     20.546     -0.014     -0.003    0.004 
 484386.00    30.4900424197   114.6073427441     20.549     -0.565     -0.074    0.025 
 484387.00    30.4900412126   114.6073302195     20.562     -1.989     -0.221    0.012 
 484388.00    30.4900385928   114.6073013396     20.585     -3.470     -0.296   -0.012 
 484389.00    30.4900361602   114.6072600601     20.594     -4.565     -0.387    0.101 
 484390.00    30.4900335737   114.6072107945     20.607     -4.597     -0.265   -0.004 
 484391.00    30.4900314762   114.6071664730     20.626     -4.027     -0.281    0.058 
 484392.00    30.4900286696   114.6071196563     20.654     -5.096     -0.426    0.020 
 484393.00    30.4900241141   114.6070606204     20.692     -6.246     -0.578    0.165 
 484394.00    30.4900191905   114.6069900028     20.737     -7.261     -0.509   -0.040 
 484395.00    30.4900136701   114.6069091266     20.796     -8.300     -0.720    0.046 
 484396.00    30.4900061883   114.6068180430     20.842     -9.189     -0.879    0.088 
 484397.00    30.4899978592   114.6067213048     20.885     -9.435     -0.967    0.013 
 484398.00    30.4899882397   114.6066231562     20.936     -9.314     -1.136    0.134 
 484399.00    30.4899779487   114.6065273320     21.012     -9.207     -1.136    0.037 
 484400.00    30.4899668896   114.6064302368     20.962     -9.312     -1.348    0.122 
 484401.00    30.4899551721   114.6063306095     21.103     -9.736     -1.318    0.107 
 484402.00    30.4899436130   114.6062256275     21.168    -10.426     -1.271    0.042 
 484403.00    30.4899319737   114.6061131327     21.222    -11.132     -1.347    0.047 
 484404.00    30.4899190381   114.6059939316     21.260    -11.761     -1.500   -0.022 
 484405.00    30.4899044922   114.6058687967     21.293    -12.299     -1.723    0.072 
 484406.00    30.4898885774   114.6057378725     21.310    -12.823     -1.811    0.038 
 484407.00    30.4898724084   114.6056039817     21.324    -12.849     -1.777   -0.005 
 484408.00    30.4898567379   114.6054689062     21.298    -13.067     -1.696   -0.063 
 484409.00    30.4898406260   114.6053337297     21.266    -12.838     -1.858   -0.022 
 484410.00    30.4898235661   114.6052020406     21.222    -12.426     -1.853   -0.109 
 484411.00    30.4898066655   114.6050757752     21.176    -11.887     -1.854   -0.102 
 484412.00    30.4897890889   114.6049539481     21.108    -11.548     -2.028   -0.097 
 484413.00    30.4897691983   114.6048339275     21.030    -11.692     -2.333   -0.070 
 484414.00    30.4897491688   114.6047115075     20.930    -11.723     -2.066   -0.120 
 484415.00    30.4897321835   114.6045894642     20.804    -11.599     -1.775   -0.107 
 484416.00    30.4897173383   114.6044700978     20.652    -11.237     -1.573   -0.123 
 484417.00    30.4897039095   114.6043567932     20.520    -10.640     -1.408   -0.120 
 484418.00    30.4896906189   114.6042473546     20.376    -10.496     -1.533   -0.084 
 484419.00    30.4896758258   114.6041366032     20.210    -10.688     -1.622   -0.182 
 484420.00    30.4896604399   114.6040252226     20.063    -10.730     -1.792   -0.158 
 484421.00    30.4896436582   114.6039121590     19.928    -11.087     -1.909   -0.128 
 484422.00    30.4896265385   114.6037947955     19.795    -11.386     -1.916   -0.079 
 484423.00    30.4896089963   114.6036743392     19.618    -11.671     -1.998   -0.187 
 484424.00    30.4895900140   114.6035535150     19.459    -11.506     -2.161   -0.225 
 484425.00    30.4895703304   114.6034353479     19.310    -11.208     -2.200   -0.077 
 484426.00    30.4895506305   114.6033201058     19.181    -10.927     -2.168   -0.138 
 484427.00    30.4895312419   114.6032076336     18.992    -10.628     -2.218   -0.151 
 484428.00    30.4895124310   114.6030980413     18.865    -10.395     -2.068   -0.115 
 484429.00    30.4894941296   114.6029908864     18.711    -10.225     -2.027   -0.131 
 484430.00    30.4894759474   114.6028850201     18.561    -10.091     -2.026   -0.213 
 484431.00    30.4894574501   114.6027819138     18.427     -9.743     -2.085   -0.085 
 484432.00    30.4894390225   114.6026818563     18.285     -9.448     -1.965   -0.184 
 484433.00    30.4894211397   114.6025852581     18.162     -9.112     -2.030   -0.058 
 484434.00    30.4894035820   114.6024919084     18.047     -8.824     -1.908   -0.151 
 484435.00    30.4893864673   114.6024016634     17.927     -8.494     -1.861   -0.091 
 484436.00    30.4893697135   114.6023144392     17.819     -8.346     -1.858   -0.115 
 484437.00    30.4893527049   114.6022259169     17.698     -8.576     -1.906   -0.125 
 484438.00    30.4893352096   114.6021366015     17.574     -8.634     -1.974   -0.148 
 484439.00    30.4893169299   114.6020473453     17.475     -8.528     -2.073   -0.096 
 484440.00    30.4892972003   114.6019583902     17.355     -8.507     -2.256   -0.072 
 484441.00    30.4892765173   114.6018715244     17.233     -8.221     -2.275   -0.122 
 484442.00    30.4892553148   114.6017882073     17.132     -7.803     -2.391   -0.071 
 484443.00    30.4892350457   114.6017084932     17.060     -7.460     -2.134   -0.060 
 484444.00    30.4892172319   114.6016319894     16.957     -7.162     -1.860   -0.121 
 484445.00    30.4892016312   114.6015597507     16.858     -6.648     -1.647   -0.071 
 484446.00    30.4891873935   114.6014933516     16.765     -6.140     -1.525   -0.090 
 484447.00    30.4891743771   114.6014329410     16.681     -5.351     -1.332   -0.079 
 484448.00    30.4891628874   114.6013805016     16.617     -4.756     -1.205   -0.073 
 484449.00    30.4891526746   114.6013342087     16.543     -4.109     -1.050   -0.050 
 484450.00    30.4891439407   114.6012951471     16.486     -3.379     -0.886   -0.078 
 484451.00    30.4891367884   114.6012632345     16.443     -2.820     -0.731   -0.015 
 484452.00    30.4891303533   114.6012341485     16.405     -3.169     -0.810   -0.056 
 484453.00    30.4891208152   114.6011907836     16.334     -5.088     -1.279   -0.141 
 484454.00    30.4891074609   114.6011293010     16.203     -6.590     -1.617   -0.172 
 484455.00    30.4890914650   114.6010546848     16.126     -7.608     -1.875   -0.094 
 484456.00    30.4890738940   114.6009721732     16.012     -8.241     -1.995   -0.120 
 484457.00    30.4890542559   114.6008837504     15.919     -8.755     -2.366    0.028 
 484458.00    30.4890332196   114.6007899623     15.800     -9.266     -2.393   -0.095 
 484459.00    30.4890111677   114.6006896894     15.662    -10.002     -2.529   -0.216 
 484460.00    30.4889877592   114.6005809624     15.460    -10.873     -2.718   -0.189 
 484461.00    30.4889619953   114.6004627973     15.319    -11.842     -2.982   -0.141 
 484462.00    30.4889335775   114.6003353475     15.187    -12.620     -3.306   -0.103 
 484463.00    30.4889027946   114.6002000766     15.020    -13.350     -3.587   -0.102 
 484464.00    30.4888692159   114.6000570469     14.835    -14.109     -3.861   -0.285 
 484465.00    30.4888330149   114.5999067883     14.701    -14.783     -4.104   -0.281 
 484466.00    30.4887955479   114.5997490762     14.574    -15.476     -4.179   -0.276 
 484467.00    30.4887559395   114.5995851308     14.400    -15.954     -4.595   -0.253 
 484468.00    30.4887134896   114.5994171029     14.437    -16.333     -4.760   -0.179 
 484469.00    30.4886697015   114.5992450532     14.438    -16.708     -4.946   -0.074 
 484470.00    30.4886241416   114.5990692917     14.390    -17.062     -5.109   -0.154 
 484471.00    30.4885766419   114.5988902739     14.515    -17.352     -5.371    0.182 
 484472.00    30.4885270308   114.5987081554     14.617    -17.621     -5.632    0.216 
 484473.00    30.4884756875   114.5985227046     14.748    -17.987     -5.746    0.174 
 484474.00    30.4884229515   114.5983340580     14.998    -18.271     -5.914    0.245 
 484475.00    30.4883692315   114.5981424593     15.297    -18.547     -6.001    0.332 
 484476.00    30.4883136595   114.5979488120     15.705    -18.686     -6.305    0.067 
 484477.00    30.4882562603   114.5977531109     15.980    -18.898     -6.457    0.265 
 484478.00    30.4881980323   114.5975546154     16.264    -19.185     -6.485    0.342 
 484479.00    30.4881400254   114.5973531563     16.566    -19.472     -6.470    0.307 
 484480.00    30.4880806369   114.5971496369     16.907    -19.645     -6.687    0.312 
 484481.00    30.4880196506   114.5969443621     17.248    -19.785     -6.820    0.366 
 484482.00    30.4879576613   114.5967372538     17.595    -19.979     -6.902    0.328 
 484483.00    30.4878959505   114.5965280011     17.951    -20.203     -6.722    0.350 
 484484.00    30.4878363521   114.5963160458     18.308    -20.434     -6.517    0.357 
 484485.00    30.4877782990   114.5961016893     18.631    -20.647     -6.343    0.325 
 484486.00    30.4877225194   114.5958857462     18.974    -20.606     -5.935    0.324 
 484487.00    30.4876710893   114.5956733613     19.289    -20.119     -5.519    0.257 
 484488.00    30.4876219853   114.5954670222     19.614    -19.504     -5.336    0.310 
 484489.00    30.4875757446   114.5952665013     19.915    -19.009     -4.942    0.224 
 484490.00    30.4875313771   114.5950707150     20.213    -18.624     -4.848    0.295 
 484491.00    30.4874877085   114.5948786755     20.537    -18.255     -4.817    0.320 
 484492.00    30.4874446755   114.5946896501     20.834    -18.031     -4.631    0.318 
 484493.00    30.4874041240   114.5945022337     21.135    -17.919     -4.406    0.293 
 484494.00    30.4873650185   114.5943161889     21.412    -17.802     -4.274    0.306 
 484495.00    30.4873266903   114.5941315404     21.714    -17.678     -4.244    0.304 
 484496.00    30.4872882204   114.5939477729     22.008    -17.624     -4.222    0.223 
 484497.00    30.4872516137   114.5937654083     22.317    -17.327     -3.837    0.311 
 484498.00    30.4872183515   114.5935852487     22.604    -17.234     -3.601    0.321 
 484499.00    30.4871868826   114.5934075152     22.893    -16.898     -3.390    0.286 
 484500.00    30.4871570300   114.5932317490     23.110    -16.818     -3.320    0.460 
 484501.00    30.4871275242   114.5930571728     23.399    -16.680     -3.251    0.334 
 484502.00    30.4870973577   114.5928843201     23.696    -16.543     -3.397    0.280 
 484503.00    30.4870670143   114.5927134405     23.965    -16.205     -3.259    0.255 
 484504.00    30.4870388031   114.5925467444     24.232    -15.805     -2.976    0.208 
 484505.00    30.4870129237   114.5923823621     24.490    -15.729     -2.770    0.276 
 484506.00    30.4869887198   114.5922183259     24.746    -15.783     -2.638    0.257 
 484507.00    30.4869651039   114.5920534508     25.003    -15.880     -2.608    0.278 
 484508.00    30.4869414595   114.5918879577     25.269    -15.820     -2.612    0.261 
 484509.00    30.4869184199   114.5917247240     25.530    -15.566     -2.555    0.382 
 484510.00    30.4868960855   114.5915620640     25.779    -15.622     -2.452    0.287 
 484511.00    30.4868749356   114.5913992643     26.031    -15.607     -2.240    0.235 
 484512.00    30.4868573586   114.5912365172     26.243    -15.592     -1.776    0.212 
 484513.00    30.4868414413   114.5910739081     26.438    -15.622     -1.790    0.124 
 484514.00    30.4868250753   114.5909113294     26.608    -15.606     -1.859    0.213 
 484515.00    30.4868080609   114.5907488195     26.775    -15.567     -1.913    0.184 
 484516.00    30.4867916544   114.5905865356     26.916    -15.597     -1.704    0.073 
 484517.00    30.4867764131   114.5904236646     27.045    -15.686     -1.685    0.119 
 484518.00    30.4867611634   114.5902599501     27.138    -15.768     -1.764    0.192 
 484519.00    30.4867456893   114.5900950733     27.220    -15.868     -1.719    0.078 
 484520.00    30.4867306260   114.5899289404     27.285    -15.989     -1.570    0.046 
 484521.00    30.4867172200   114.5897612662     27.321    -16.183     -1.430    0.011 
 484522.00    30.4867046037   114.5895917693     27.341    -16.377     -1.364    0.013 
 484523.00    30.4866926362   114.5894202901     27.337    -16.536     -1.282    0.031 
 484524.00    30.4866817349   114.5892467520     27.308    -16.772     -1.197   -0.054 
 484525.00    30.4866710073   114.5890705269     27.250    -17.089     -1.157   -0.111 
 484526.00    30.4866609821   114.5888908942     27.155    -17.411     -1.051   -0.114 
 484527.00    30.4866523135   114.5887078295     27.063    -17.739     -0.889   -0.127 
 484528.00    30.4866449076   114.5885215440     26.940    -18.034     -0.798   -0.139 
 484529.00    30.4866378120   114.5883322978     26.837    -18.309     -0.722   -0.119 
 484530.00    30.4866313289   114.5881402902     26.706    -18.583     -0.731   -0.129 
 484531.00    30.4866250299   114.5879450799     26.586    -18.883     -0.659   -0.113 
 484532.00    30.4866197806   114.5877467635     26.450    -19.169     -0.524   -0.134 
 484533.00    30.4866158324   114.5875454162     26.315    -19.454     -0.369   -0.113 
 484534.00    30.4866128060   114.5873409729     26.174    -19.771     -0.295   -0.129 
 484535.00    30.4866104442   114.5871330531     26.030    -20.140     -0.215   -0.182 
 484536.00    30.4866088555   114.5869214684     25.876    -20.467     -0.122   -0.150 
 484537.00    30.4866093573   114.5867067713     25.736    -20.722      0.219   -0.139 
 484538.00    30.4866124066   114.5864894272     25.590    -21.012      0.392   -0.160 
 484539.00    30.4866161126   114.5862694931     25.460    -21.164      0.451   -0.148 
