   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
 486609.00    30.4826489282   114.5651088489     24.446      7.883     -2.599    0.106 
 486610.00    30.4826273482   114.5651921618     24.539      8.046     -2.182    0.074 
 486611.00    30.4826100727   114.5652778696     24.629      8.297     -1.810    0.092 
 486612.00    30.4825951111   114.5653652903     24.722      8.412     -1.552    0.083 
 486613.00    30.4825821362   114.5654515851     24.822      8.035     -1.416    0.125 
 486614.00    30.4825687276   114.5655318948     24.950      7.394     -1.539    0.129 
 486615.00    30.4825542383   114.5656046790     25.065      6.616     -1.618    0.105 
 486616.00    30.4825380812   114.5656691823     25.151      5.853     -1.867    0.088 
 486617.00    30.4825185323   114.5657240637     25.238      4.902     -2.311    0.098 
 486618.00    30.4824924349   114.5657688623     25.325      4.219     -3.105    0.068 
 486619.00    30.4824590171   114.5658067419     25.387      3.577     -3.957    0.054 
 486620.00    30.4824177927   114.5658361694     25.399      2.788     -4.919    0.029 
 486621.00    30.4823675033   114.5658572894     25.418      1.990     -6.011    0.049 
 486622.00    30.4823084203   114.5658745006     25.450      1.677     -7.022    0.004 
 486623.00    30.4822399218   114.5658886034     25.448      1.270     -8.090   -0.012 
 486624.00    30.4821623115   114.5658985474     25.438      0.959     -9.051    0.016 
 486625.00    30.4820767537   114.5659093532     25.414      1.113     -9.896    0.020 
 486626.00    30.4819839632   114.5659220552     25.399      1.315    -10.673   -0.108 
 486627.00    30.4818844066   114.5659374947     25.355      1.616    -11.390    0.007 
 486628.00    30.4817787494   114.5659560223     25.316      1.868    -12.049    0.002 
 486629.00    30.4816671461   114.5659759019     25.304      1.907    -12.694   -0.015 
 486630.00    30.4815496869   114.5659955483     25.273      1.877    -13.343   -0.018 
 486631.00    30.4814264902   114.5660142540     25.264      1.747    -13.959   -0.021 
 486632.00    30.4812979633   114.5660320431     25.303      1.748    -14.511    0.067 
 486633.00    30.4811648785   114.5660506350     25.362      1.806    -15.003    0.060 
 486634.00    30.4810274615   114.5660695465     25.452      1.828    -15.476    0.138 
 486635.00    30.4808858879   114.5660886343     25.531      1.858    -15.927    0.093 
 486636.00    30.4807423932   114.5661075270     25.587      1.782    -15.774    0.032 
 486637.00    30.4806018523   114.5661257304     25.668      1.734    -15.348    0.000 
 486638.00    30.4804650953   114.5661439298     25.665      1.721    -14.962    0.040 
 486639.00    30.4803314480   114.5661617496     25.691      1.699    -14.715   -0.028 
 486640.00    30.4801993950   114.5661793449     25.684      1.702    -14.545   -0.082 
 486641.00    30.4800687370   114.5661969475     25.648      1.687    -14.415   -0.037 
 486642.00    30.4799393326   114.5662145921     25.598      1.696    -14.287   -0.079 
 486643.00    30.4798110069   114.5662328413     25.580      1.790    -14.181   -0.019 
 486644.00    30.4796835174   114.5662517685     25.529      1.802    -14.087   -0.050 
 486645.00    30.4795570039   114.5662700048     25.502      1.723    -13.898   -0.030 
 486646.00    30.4794333979   114.5662880779     25.528      1.746    -13.523    0.013 
 486647.00    30.4793132854   114.5663062613     25.528      1.741    -13.091    0.009 
 486648.00    30.4791976573   114.5663238705     25.510      1.623    -12.441   -0.040 
 486649.00    30.4790906630   114.5663392956     25.496      1.390    -11.435   -0.046 
 486650.00    30.4789917705   114.5663528446     25.539      1.214    -10.312    0.049 
 486651.00    30.4789059489   114.5663649850     25.514      1.089     -8.730   -0.033 
 486652.00    30.4788336141   114.5663758761     25.516      0.970     -7.444    0.005 
 486653.00    30.4787720154   114.5663858477     25.499      0.880     -6.073   -0.031 
 486654.00    30.4787250890   114.5663950558     25.471      0.771     -4.330    0.001 
 486655.00    30.4786906196   114.5664034113     25.478      0.721     -3.404    0.028 
 486656.00    30.4786642462   114.5664113767     25.494      0.658     -2.588    0.032 
 486657.00    30.4786410986   114.5664200177     25.510      0.795     -2.571    0.014 
 486658.00    30.4786202397   114.5664301846     25.539      0.882     -2.165   -0.012 
 486659.00    30.4786028761   114.5664421871     25.552      1.002     -1.801    0.004 
 486660.00    30.4785881256   114.5664552016     25.551      1.228     -1.733    0.004 
 486661.00    30.4785720244   114.5664694683     25.554      1.386     -1.967   -0.012 
 486662.00    30.4785509318   114.5664841540     25.549      1.427     -2.372   -0.018 
 486663.00    30.4785279776   114.5664965651     25.548      1.274     -2.666   -0.015 
 486664.00    30.4785019311   114.5665071143     25.565      1.115     -3.038   -0.003 
 486665.00    30.4784723135   114.5665175333     25.550      1.045     -3.338   -0.037 
 486666.00    30.4784476634   114.5665274041     25.513      0.681     -1.944   -0.025 
 486667.00    30.4784310009   114.5665355660     25.493      0.781     -1.900   -0.018 
 486668.00    30.4784139934   114.5665460367     25.458      0.970     -1.909   -0.049 
 486669.00    30.4783971768   114.5665598594     25.423      1.365     -2.052   -0.047 
 486670.00    30.4783791469   114.5665797536     25.374      2.027     -2.173   -0.049 
 486671.00    30.4783601583   114.5666107118     25.301      3.394     -2.312   -0.100 
 486672.00    30.4783423658   114.5666559409     25.209      4.743     -1.935   -0.104 
 486673.00    30.4783292035   114.5667146678     25.089      6.108     -1.415   -0.080 
 486674.00    30.4783195915   114.5667848510     24.964      7.128     -0.865   -0.168 
 486675.00    30.4783150214   114.5668639780     24.803      7.905     -0.350   -0.162 
 486676.00    30.4783143023   114.5669502874     24.649      8.601      0.030   -0.157 
 486677.00    30.4783154337   114.5670435447     24.500      9.260      0.157   -0.147 
 486678.00    30.4783167120   114.5671433594     24.337      9.881      0.123   -0.148 
 486679.00    30.4783173597   114.5672495594     24.155     10.538      0.017   -0.244 
 486680.00    30.4783165999   114.5673623927     23.951     11.030     -0.138   -0.189 
 486681.00    30.4783148028   114.5674763292     23.768     10.846     -0.236   -0.179 
 486682.00    30.4783128462   114.5675877985     23.574     10.525     -0.182   -0.208 
 486683.00    30.4783120221   114.5676952553     23.404     10.155     -0.007   -0.180 
 486684.00    30.4783126381   114.5677999777     23.232      9.935      0.103   -0.202 
 486685.00    30.4783139448   114.5679022059     23.063      9.697      0.172   -0.162 
 486686.00    30.4783168755   114.5680022485     22.883      9.532      0.434   -0.169 
 486687.00    30.4783222396   114.5681016674     22.712      9.526      0.695   -0.175 
 486688.00    30.4783295719   114.5682025464     22.558      9.865      0.857   -0.164 
 486689.00    30.4783363602   114.5683080835     22.390     10.432      0.641   -0.151 
 486690.00    30.4783406468   114.5684193300     22.225     10.991      0.359   -0.138 
 486691.00    30.4783423239   114.5685368366     22.037     11.562      0.104   -0.226 
 486692.00    30.4783423119   114.5686577105     21.837     11.637     -0.073   -0.187 
 486693.00    30.4783416447   114.5687815099     21.646     12.115     -0.080   -0.231 
 486694.00    30.4783406587   114.5689092864     21.422     12.521     -0.149   -0.226 
 486695.00    30.4783394858   114.5690417010     21.192     12.776     -0.113   -0.149 
 486696.00    30.4783388978   114.5691752230     20.978     12.860     -0.039   -0.214 
 486697.00    30.4783388968   114.5693109596     20.668     13.230      0.021   -0.439 
 486698.00    30.4783393782   114.5694500404     20.496     13.377      0.116   -0.285 
 486699.00    30.4783399040   114.5695885430     20.259     13.287      0.039   -0.255 
 486700.00    30.4783394779   114.5697271215     20.031     13.378     -0.108   -0.235 
 486701.00    30.4783379210   114.5698673014     19.806     13.580     -0.221   -0.231 
 486702.00    30.4783353593   114.5700098801     19.572     13.843     -0.298   -0.259 
 486703.00    30.4783333829   114.5701561390     19.322     14.266     -0.147   -0.252 
 486704.00    30.4783331052   114.5703076413     19.056     14.785      0.021   -0.233 
 486705.00    30.4783337712   114.5704641691     18.798     15.205      0.119   -0.299 
 486706.00    30.4783347217   114.5706233643     18.529     15.454      0.093   -0.238 
 486707.00    30.4783353085   114.5707856940     18.282     15.722      0.037   -0.275 
 486708.00    30.4783351418   114.5709494659     18.058     15.804     -0.038   -0.216 
 486709.00    30.4783344132   114.5711147474     17.894     15.982     -0.116   -0.102 
 486710.00    30.4783332151   114.5712821010     17.797     16.156     -0.154   -0.069 
 486711.00    30.4783318196   114.5714510159     17.723     16.301     -0.127   -0.066 
 486712.00    30.4783311698   114.5716215093     17.651     16.455     -0.037   -0.075 
 486713.00    30.4783312403   114.5717938745     17.592     16.637      0.014   -0.047 
 486714.00    30.4783313762   114.5719678329     17.522     16.771      0.035   -0.098 
 486715.00    30.4783316701   114.5721429861     17.444     16.895      0.048   -0.072 
 486716.00    30.4783321625   114.5723196804     17.332     16.967      0.019   -0.075 
 486717.00    30.4783312776   114.5724962462     17.242     17.020     -0.158   -0.109 
 486718.00    30.4783296880   114.5726746304     17.149     17.216     -0.158   -0.109 
 486719.00    30.4783284169   114.5728531742     17.083     17.031     -0.114   -0.096 
 486720.00    30.4783275076   114.5730297306     16.998     16.854     -0.070   -0.084 
 486721.00    30.4783274103   114.5732036264     16.902     16.542      0.069   -0.044 
 486722.00    30.4783277730   114.5733743249     16.838     16.271      0.065   -0.078 
 486723.00    30.4783287042   114.5735428794     16.757     16.107      0.137   -0.091 
 486724.00    30.4783298636   114.5737097886     16.685     15.970      0.049   -0.046 
 486725.00    30.4783295202   114.5738751308     16.635     15.829     -0.141   -0.026 
 486726.00    30.4783271615   114.5740394280     16.569     15.759     -0.298   -0.058 
 486727.00    30.4783240807   114.5742034382     16.469     15.748     -0.334   -0.114 
 486728.00    30.4783211652   114.5743675901     16.359     15.774     -0.300   -0.048 
 486729.00    30.4783186893   114.5745318818     16.350     15.754     -0.214   -0.035 
 486730.00    30.4783170202   114.5746963803     16.267     15.802     -0.147   -0.051 
 486731.00    30.4783162908   114.5748614324     16.187     15.858     -0.052   -0.054 
 486732.00    30.4783157108   114.5750272006     16.118     15.939     -0.077   -0.049 
 486733.00    30.4783146503   114.5751936414     16.079     16.024     -0.152   -0.004 
 486734.00    30.4783133770   114.5753608306     16.117     16.084     -0.127    0.042 
 486735.00    30.4783122006   114.5755287200     16.184     16.152     -0.111    0.090 
 486736.00    30.4783113694   114.5756971432     16.279     16.191     -0.065    0.140 
 486737.00    30.4783113287   114.5758664701     16.417     16.305      0.031    0.163 
 486738.00    30.4783118933   114.5760373267     16.509     16.522      0.046    0.088 
 486739.00    30.4783123730   114.5762107494     16.597     16.778      0.042    0.121 
 486740.00    30.4783128927   114.5763869762     16.708     17.058      0.061    0.070 
 486741.00    30.4783128962   114.5765659836     16.806     17.338     -0.078    0.100 
 486742.00    30.4783112311   114.5767477645     16.920     17.601     -0.246    0.101 
 486743.00    30.4783088766   114.5769324791     17.015     17.867     -0.266    0.128 
 486744.00    30.4783066273   114.5771197044     17.119     17.967     -0.252    0.152 
 486745.00    30.4783044947   114.5773065089     17.225     17.997     -0.232    0.101 
 486746.00    30.4783025320   114.5774945467     17.313     18.041     -0.203    0.143 
 486747.00    30.4783010197   114.5776825507     17.401     18.074     -0.124   -0.120 
 486748.00    30.4782996425   114.5778690348     17.513     17.867     -0.159    0.167 
 486749.00    30.4782985626   114.5780553086     17.613     17.914     -0.035   -0.065 
 486750.00    30.4782984301   114.5782418559     17.739     17.917      0.014    0.152 
 486751.00    30.4782986859   114.5784272183     17.869     17.602      0.024    0.144 
 486752.00    30.4782987634   114.5786082145     17.967     17.162     -0.015    0.078 
 486753.00    30.4782981163   114.5787845683     18.072     16.699     -0.109    0.135 
 486754.00    30.4782965953   114.5789563457     18.191     16.276     -0.172    0.111 
 486755.00    30.4782947555   114.5791238213     18.276     15.888     -0.152    0.077 
 486756.00    30.4782947069   114.5792880409     18.379     15.605      0.024    0.101 
 486757.00    30.4782942994   114.5794483650     18.478     15.181     -0.032    0.070 
 486758.00    30.4782946327   114.5796019736     18.554     14.359      0.034    0.144 
 486759.00    30.4782951197   114.5797461031     18.650     13.140      0.035    0.086 
 486760.00    30.4782948090   114.5798735486     18.717     11.269     -0.048    0.101 
 486761.00    30.4782949560   114.5799766541     18.765      8.330      0.040    0.062 
 486762.00    30.4782957192   114.5800448477     18.808      4.679      0.074    0.012 
 486763.00    30.4782962384   114.5800754991     18.825      1.778      0.034    0.021 
 486764.00    30.4782964108   114.5800851534     18.831      0.096     -0.005    0.019 
 486765.00    30.4782964071   114.5800849770     18.839      0.006      0.014   -0.026 
 486766.00    30.4782964078   114.5800849713     18.839     -0.002     -0.008    0.013 
 486767.00    30.4782964106   114.5800849697     18.839     -0.004     -0.003    0.004 
 486768.00    30.4782964133   114.5800849679     18.838      0.001      0.011   -0.029 
 486769.00    30.4782964184   114.5800849647     18.836      0.001     -0.004    0.016 
 486770.00    30.4782964228   114.5800849633     18.835      0.005     -0.013    0.029 
 486771.00    30.4782964253   114.5800849592     18.835      0.002     -0.011    0.028 
 486772.00    30.4782964225   114.5800849581     18.835     -0.002     -0.006    0.012 
 486773.00    30.4782964138   114.5800849610     18.836     -0.003      0.001   -0.005 
 486774.00    30.4782964112   114.5800849650     18.838     -0.001      0.002   -0.004 
 486775.00    30.4782964115   114.5800849698     18.839     -0.003     -0.003    0.001 
 486776.00    30.4782964081   114.5800849747     18.840     -0.001      0.002   -0.003 
 486777.00    30.4782964106   114.5800849771     18.841      0.003     -0.000   -0.001 
 486778.00    30.4782964090   114.5800849806     18.841      0.002      0.001   -0.002 
 486779.00    30.4782964067   114.5800849905     18.841     -0.003     -0.007    0.012 
 486780.00    30.4782964051   114.5800849937     18.841     -0.001      0.007   -0.018 
 486781.00    30.4782964049   114.5800849932     18.840      0.001      0.017   -0.035 
 486782.00    30.4782964057   114.5800849916     18.840     -0.003      0.015   -0.035 
 486783.00    30.4782964054   114.5800849910     18.840     -0.002      0.015   -0.035 
 486784.00    30.4782964033   114.5800849893     18.840     -0.001      0.011   -0.025 
 486785.00    30.4782963993   114.5800849851     18.839     -0.002      0.006   -0.010 
 486786.00    30.4782964006   114.5800849770     18.840      0.001      0.006   -0.012 
 486787.00    30.4782963975   114.5800849743     18.840      0.005      0.008   -0.014 
 486788.00    30.4782963989   114.5800849775     18.840      0.006      0.013   -0.024 
 486789.00    30.4782964029   114.5800849821     18.840      0.002      0.015   -0.031 
 486790.00    30.4782964094   114.5800849863     18.840     -0.002      0.018   -0.036 
 486791.00    30.4782964139   114.5800849845     18.839     -0.000      0.017   -0.038 
 486792.00    30.4782964172   114.5800849790     18.838     -0.003      0.004   -0.013 
 486793.00    30.4782964245   114.5800849701     18.836     -0.002     -0.008    0.013 
 486794.00    30.4782964288   114.5800849675     18.835     -0.001     -0.012    0.022 
 486795.00    30.4782964271   114.5800849736     18.834      0.007     -0.007    0.015 
 486796.00    30.4782964205   114.5800849824     18.833      0.006      0.003   -0.004 
 486797.00    30.4782964154   114.5800849909     18.832      0.010     -0.014    0.026 
 486798.00    30.4782964131   114.5800849913     18.831      0.001      0.012   -0.022 
 486799.00    30.4782964163   114.5800849910     18.831      0.001     -0.007    0.018 
 486800.00    30.4782964179   114.5800849892     18.831      0.000      0.017   -0.034 
 486801.00    30.4782964192   114.5800849890     18.830     -0.004     -0.008    0.012 
 486802.00    30.4782964227   114.5800849854     18.830      0.001      0.019   -0.039 
 486803.00    30.4782964299   114.5800849807     18.830     -0.010     -0.008    0.012 
 486804.00    30.4782964358   114.5800849781     18.830      0.001      0.012   -0.021 
 486805.00    30.4782964342   114.5800849784     18.831     -0.004     -0.014    0.027 
 486806.00    30.4782964288   114.5800849816     18.831      0.007      0.007   -0.014 
 486807.00    30.4782964246   114.5800849826     18.831      0.002     -0.008    0.017 
 486808.00    30.4782964212   114.5800849852     18.832     -0.002     -0.013    0.030 
 486809.00    30.4782964172   114.5800849855     18.833      0.004      0.002   -0.002 
 486810.00    30.4782964136   114.5800849841     18.832     -0.001     -0.005    0.008 
 486811.00    30.4782964102   114.5800849826     18.831      0.003      0.013   -0.029 
 486812.00    30.4782964068   114.5800849850     18.830     -0.002     -0.007    0.009 
 486813.00    30.4782964078   114.5800849847     18.829      0.001      0.016   -0.028 
 486814.00    30.4782964117   114.5800849870     18.828      0.003     -0.007    0.013 
 486815.00    30.4782964203   114.5800849872     18.828      0.001      0.012   -0.022 
 486816.00    30.4782964237   114.5800849864     18.829      0.005     -0.015    0.035 
 486817.00    30.4782964235   114.5800849826     18.830      0.003      0.008   -0.016 
 486818.00    30.4782964164   114.5800849843     18.831     -0.001     -0.012    0.025 
 486819.00    30.4782964163   114.5800852609     18.832      0.123      0.008   -0.005 
 486820.00    30.4782965865   114.5800924558     18.841      1.478      0.042    0.012 
 486821.00    30.4782973521   114.5801174303     18.852      3.349      0.120    0.021 
 486822.00    30.4782987210   114.5801620407     18.859      5.187      0.166   -0.012 
 486823.00    30.4783002544   114.5802240083     18.875      6.691      0.178    0.056 
 486824.00    30.4783012047   114.5803001662     18.896      7.962      0.053   -0.006 
 486825.00    30.4783002363   114.5803885907     18.907      9.000     -0.176    0.008 
 486826.00    30.4782981178   114.5804871006     18.895      9.921     -0.212    0.027 
 486827.00    30.4782961748   114.5805955507     18.868     10.864     -0.214   -0.037 
 486828.00    30.4782943707   114.5807120462     18.826     11.258     -0.162   -0.012 
 486829.00    30.4782932569   114.5808284437     18.775     11.119     -0.101    0.030 
 486830.00    30.4782927295   114.5809448577     18.764     11.298     -0.003   -0.067 
 486831.00    30.4782921634   114.5810644050     18.703     11.644     -0.080   -0.040 
 486832.00    30.4782913931   114.5811878195     18.642     12.073     -0.083   -0.087 
 486833.00    30.4782904841   114.5813153885     18.598     12.437     -0.090   -0.056 
 486834.00    30.4782904317   114.5814471039     18.562     12.828      0.055   -0.007 
 486835.00    30.4782911562   114.5815826107     18.519     13.150      0.090   -0.056 
 486836.00    30.4782918620   114.5817207767     18.500     13.399      0.062   -0.006 
 486837.00    30.4782917530   114.5818619030     18.452     13.725     -0.090   -0.030 
 486838.00    30.4782903237   114.5820065003     18.398     14.012     -0.174   -0.092 
 486839.00    30.4782884780   114.5821519813     18.334     13.953     -0.213   -0.030 
 486840.00    30.4782872404   114.5822983041     18.278     14.157     -0.105   -0.010 
 486841.00    30.4782864607   114.5824472357     18.226     14.442     -0.105   -0.049 
 486842.00    30.4782854348   114.5825989628     18.168     14.695     -0.096   -0.083 
 486843.00    30.4782846509   114.5827523432     18.091     14.746     -0.055   -0.093 
 486844.00    30.4782842152   114.5829066932     18.052     14.872     -0.029   -0.057 
 486845.00    30.4782835725   114.5830606609     17.964     14.747     -0.082   -0.216 
 486846.00    30.4782822731   114.5832147998     17.721     14.908     -0.132   -0.244 
 486847.00    30.4782812728   114.5833715645     17.501     15.210     -0.127   -0.178 
 486848.00    30.4782798868   114.5835316430     17.293     15.548     -0.192   -0.210 
 486849.00    30.4782784864   114.5836953515     17.072     15.891     -0.083   -0.227 
 486850.00    30.4782782581   114.5838628312     16.846     16.254      0.011   -0.290 
 486851.00    30.4782785077   114.5840341606     16.608     16.656      0.053   -0.267 
 486852.00    30.4782788138   114.5842093072     16.380     16.975      0.008   -0.213 
 486853.00    30.4782786089   114.5843879303     16.123     17.323     -0.051   -0.265 
 486854.00    30.4782776540   114.5845698024     15.869     17.606     -0.148   -0.252 
 486855.00    30.4782758536   114.5847544265     15.592     17.873     -0.240   -0.317 
 486856.00    30.4782735642   114.5849417616     15.323     18.085     -0.256   -0.237 
 486857.00    30.4782716904   114.5851305432     15.092     18.078     -0.163   -0.239 
 486858.00    30.4782710030   114.5853174271     14.847     17.830     -0.017   -0.205 
 486859.00    30.4782708013   114.5855027878     14.607     17.820     -0.023   -0.369 
 486860.00    30.4782700144   114.5856884280     14.378     17.835     -0.091   -0.135 
 486861.00    30.4782693300   114.5858733854     14.295     17.662     -0.067   -0.053 
 486862.00    30.4782688068   114.5860563955     14.263     17.489     -0.050    0.031 
 486863.00    30.4782685251   114.5862379349     14.348     17.382     -0.029    0.133 
 486864.00    30.4782683338   114.5864178775     14.497     17.185     -0.032    0.164 
 486865.00    30.4782680236   114.5865961582     14.611     17.039     -0.016    0.119 
 486866.00    30.4782676022   114.5867729272     14.762     16.882     -0.064    0.159 
 486867.00    30.4782665797   114.5869477739     14.930     16.715     -0.179    0.228 
 486868.00    30.4782640312   114.5871208314     15.073     16.561     -0.331    0.129 
 486869.00    30.4782618404   114.5872928156     15.219     16.460     -0.161    0.168 
 486870.00    30.4782612410   114.5874634962     15.362     16.247      0.010    0.102 
 486871.00    30.4782614062   114.5876304721     15.522     15.866      0.030    0.148 
 486872.00    30.4782618118   114.5877934227     15.671     15.477      0.039    0.171 
 486873.00    30.4782617053   114.5879529455     15.819     15.170     -0.086    0.202 
 486874.00    30.4782602383   114.5881096718     15.941     14.936     -0.218    0.119 
 486875.00    30.4782585414   114.5882650043     16.082     14.891     -0.154    0.156 
 486876.00    30.4782576634   114.5884188321     16.230     14.573     -0.059    0.143 
 486877.00    30.4782574731   114.5885697833     16.384     14.488      0.003    0.155 
 486878.00    30.4782577221   114.5887207604     16.548     14.446      0.044    0.171 
 486879.00    30.4782582146   114.5888707730     16.663     14.379      0.032    0.098 
 486880.00    30.4782580958   114.5890199543     16.756     14.267     -0.080    0.133 
 486881.00    30.4782570417   114.5891676352     16.869     14.126     -0.185    0.124 
 486882.00    30.4782549198   114.5893137213     17.016     13.916     -0.283    0.189 
 486883.00    30.4782519573   114.5894569131     17.131     13.652     -0.343    0.071 
 486884.00    30.4782496696   114.5895980839     17.262     13.441     -0.160    0.107 
 486885.00    30.4782487542   114.5897363019     17.374     13.074     -0.077    0.099 
 486886.00    30.4782484262   114.5898701995     17.499     12.639     -0.001    0.116 
 486887.00    30.4782487643   114.5899995096     17.620     12.184      0.075    0.091 
 486888.00    30.4782494397   114.5901249681     17.727     12.035      0.065    0.149 
 486889.00    30.4782499273   114.5902515949     17.849     12.287      0.050    0.106 
 486890.00    30.4782499989   114.5903791995     17.970     12.166     -0.018    0.138 
 486891.00    30.4782495922   114.5905062776     18.095     12.330     -0.025    0.038 
 486892.00    30.4782488576   114.5906361755     18.204     12.594     -0.106    0.160 
 486893.00    30.4782478911   114.5907680586     18.318     12.746     -0.098    0.096 
 486894.00    30.4782470156   114.5908999864     18.424     12.493     -0.089    0.102 
 486895.00    30.4782462950   114.5910274222     18.537     11.805     -0.070    0.142 
 486896.00    30.4782457058   114.5911421143     18.658     10.153     -0.053    0.106 
 486897.00    30.4782454085   114.5912336790     18.750      7.111     -0.020    0.085 
 486898.00    30.4782453515   114.5912874176     18.807      3.108      0.001    0.037 
 486899.00    30.4782453528   114.5913018608     18.825     -0.171     -0.019    0.031 
 486900.00    30.4782453336   114.5913015288     18.840      0.000     -0.011    0.027 
 486901.00    30.4782453285   114.5913015123     18.841      0.001     -0.007    0.014 
 486902.00    30.4782453272   114.5913015154     18.840     -0.001     -0.012    0.025 
 486903.00    30.4782453289   114.5913015177     18.839     -0.001     -0.002    0.005 
 486904.00    30.4782453300   114.5913015234     18.838      0.001      0.013   -0.027 
 486905.00    30.4782453286   114.5913015265     18.838      0.002      0.007   -0.007 
 486906.00    30.4782453305   114.5913015225     18.837      0.004     -0.006    0.013 
 486907.00    30.4782453395   114.5913015148     18.835     -0.007     -0.004    0.010 
 486908.00    30.4782453366   114.5913015063     18.834      0.002      0.004   -0.005 
