GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
133114.000    39.9990438016   116.8209507111     24.504     -5.744      7.327   -0.082       1 
133115.000    39.9989897105   116.8210401186     24.440     -6.273      7.957   -0.044       1 
133116.000    39.9989309891   116.8211369046     24.411     -6.738      8.545   -0.011       1 
133117.000    39.9988690119   116.8212387240     24.373     -6.994      8.783   -0.035       1 
133118.000    39.9988049298   116.8213439878     24.326     -7.254      9.200   -0.049       1 
133119.000    39.9987385291   116.8214540536     24.275     -7.483      9.596   -0.041       1 
133120.000    39.9986702969   116.8215683920     24.244     -7.645      9.888   -0.040       1 
133121.000    39.9986012632   116.8216849585     24.200     -7.687      9.999   -0.046       1 
133122.000    39.9985320991   116.8218022889     24.161     -7.650      9.988   -0.043       1 
133123.000    39.9984635667   116.8219185762     24.114     -7.561      9.852   -0.036       1 
133124.000    39.9983958288   116.8220330162     24.072     -7.476      9.699   -0.044       1 
133125.000    39.9983288507   116.8221456450     24.029     -7.388      9.545   -0.034       1 
133126.000    39.9982627267   116.8222563363     24.023     -7.284      9.364   -0.009       1 
133127.000    39.9981975420   116.8223653096     23.978     -7.168      9.259   -0.065       1 
133128.000    39.9981336135   116.8224731630     23.925     -7.034      9.167   -0.027       1 
133129.000    39.9980708824   116.8225799152     23.892     -6.924      9.051   -0.023       1 
133130.000    39.9980088888   116.8226849279     23.857     -6.852      8.884   -0.042       1 
133131.000    39.9979476329   116.8227882690     23.818     -6.771      8.765   -0.047       0 
133132.000    39.9978859564   116.8228920200     23.780     -7.040      9.111   -0.043       1 
133133.000    39.9978202381   116.8230023882     23.735     -7.519      9.757   -0.033       1 
133134.000    39.9977502159   116.8231208230     23.697     -8.074     10.588   -0.052       1 
133135.000    39.9976743770   116.8232505874     23.629     -8.779     11.562   -0.077       1 
133136.000    39.9975919671   116.8233912995     23.582     -9.510     12.458   -0.038       1 
133137.000    39.9975031684   116.8235422182     23.538    -10.204     13.312   -0.046       1 
133138.000    39.9974082996   116.8237025912     23.483    -10.828     14.044   -0.036       1 
133139.000    39.9973092498   116.8238692608     23.431    -11.172     14.413   -0.049       1 
133140.000    39.9972070160   116.8240403583     23.358    -11.527     14.811   -0.072       1 
133141.000    39.9971019941   116.8242151065     23.294    -11.775     15.045   -0.070       1 
133142.000    39.9969942167   116.8243935915     23.210    -12.162     15.481   -0.072       1 
133143.000    39.9968830782   116.8245774991     23.153    -12.460     15.921   -0.067       1 
133144.000    39.9967707060   116.8247650614     23.097    -12.428     16.039   -0.058       1 
133145.000    39.9966595244   116.8249524481     23.023    -12.268     15.945   -0.084       1 
133146.000    39.9965499164   116.8251386294     22.951    -12.086     15.875   -0.042       1 
133147.000    39.9964412634   116.8253244991     22.891    -12.083     15.857   -0.072       1 
133148.000    39.9963316370   116.8255104077     22.825    -12.267     15.956   -0.070       1 
133149.000    39.9962201559   116.8256988423     22.762    -12.464     16.215   -0.057       1 
133150.000    39.9961068059   116.8258899400     22.696    -12.721     16.430   -0.059       1 
133151.000    39.9959912969   116.8260836018     22.598    -12.907     16.623   -0.084       1 
133152.000    39.9958745038   116.8262787672     22.533    -13.054     16.725   -0.029       1 
133153.000    39.9957562172   116.8264755857     22.474    -13.222     16.912   -0.075       1 
133154.000    39.9956364339   116.8266745860     22.434    -13.347     17.085   -0.026       1 
133155.000    39.9955158697   116.8268756707     22.413    -13.455     17.260    0.008       1 
133156.000    39.9953942330   116.8270789493     22.445    -13.543     17.482    0.019       1 
133157.000    39.9952717129   116.8272846872     22.472    -13.654     17.655    0.056       1 
133158.000    39.9951483698   116.8274924327     22.544    -13.724     17.808    0.096       1 
133159.000    39.9950245820   116.8277010793     22.622    -13.760     17.838    0.062       1 
133160.000    39.9949004845   116.8279103883     22.734    -13.766     17.900    0.189       1 
133161.000    39.9947765213   116.8281198702     22.903    -13.757     17.858    0.145       1 
133162.000    39.9946528657   116.8283286128     23.057    -13.705     17.806    0.168       1 
133163.000    39.9945298343   116.8285366978     23.243    -13.643     17.742    0.194       1 
133164.000    39.9944070552   116.8287443337     23.448    -13.632     17.720    0.219       1 
133165.000    39.9942845186   116.8289514313     23.674    -13.582     17.651    0.274       1 
133166.000    39.9941620823   116.8291579987     23.917    -13.583     17.603    0.215       1 
133167.000    39.9940397833   116.8293636048     24.163    -13.549     17.528    0.272       1 
133168.000    39.9939175989   116.8295684339     24.431    -13.576     17.469    0.237       1 
133169.000    39.9937954502   116.8297724975     24.665    -13.572     17.406    0.267       1 
133170.000    39.9936731573   116.8299759905     24.937    -13.585     17.340    0.247       1 
133171.000    39.9935508753   116.8301783599     25.193    -13.561     17.206    0.283       1 
133172.000    39.9934287504   116.8303789652     25.440    -13.522     17.115    0.216       1 
133173.000    39.9933070804   116.8305791088     25.680    -13.476     17.113    0.222       1 
133174.000    39.9931862719   116.8307792195     25.927    -13.355     17.065    0.255       1 
133175.000    39.9930667002   116.8309787898     26.198    -13.189     17.034    0.271       1 
133176.000    39.9929483986   116.8311783052     26.457    -13.067     17.020    0.268       1 
133177.000    39.9928313099   116.8313770137     26.694    -12.866     16.884    0.292       1 
133178.000    39.9927167177   116.8315727601     27.028    -12.605     16.572    0.462       1 
133179.000    39.9926037192   116.8317664685     27.298    -12.513     16.497    0.346       0 
133180.000    39.9924910168   116.8319590202     27.534    -12.537     16.409    0.228       0 
133181.000    39.9923776079   116.8321509666     27.756    -12.646     16.393    0.144       0 
133182.000    39.9922636878   116.8323431503     27.895    -12.654     16.413    0.053       0 
133183.000    39.9921497690   116.8325352601     28.033    -12.655     16.437    0.097       1 
133184.000    39.9920358568   116.8327284846     28.172    -12.641     16.588    0.150       1 
133185.000    39.9919218688   116.8329238115     28.315    -12.680     16.811    0.140       1 
133186.000    39.9918070613   116.8331223080     28.478    -12.806     17.111    0.201       1 
133187.000    39.9916912154   116.8333246533     28.644    -12.886     17.463    0.143       1 
133188.000    39.9915753785   116.8335314961     28.768    -12.828     17.804    0.111       1 
133189.000    39.9914605278   116.8337417454     28.884    -12.698     18.089    0.118       1 
133190.000    39.9913465393   116.8339551284     28.982    -12.620     18.343    0.067       1 
133191.000    39.9912326165   116.8341713199     29.069    -12.658     18.508    0.072       1 
133192.000    39.9911187315   116.8343885011     29.199    -12.646     18.636    0.125       1 
133193.000    39.9910041306   116.8346086563     29.216    -12.783     18.981   -0.003       1 
133194.000    39.9908883412   116.8348332751     29.208    -12.920     19.397   -0.023       1 
133195.000    39.9907713266   116.8350630044     29.158    -13.075     19.842   -0.077       1 
133196.000    39.9906527773   116.8352978512     29.097    -13.181     20.291   -0.067       1 
