GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
125724.000    39.9428997249   116.7250360974     14.560      3.124      6.200   -0.079       1 
125725.000    39.9429275083   116.7251088937     14.505      3.119      6.317   -0.042       1 
125726.000    39.9429565426   116.7251862386     14.464      3.268      6.757   -0.040       1 
125727.000    39.9429856823   116.7252645539     14.484      3.170      6.648    0.024       1 
125728.000    39.9430138844   116.7253413920     14.480      3.124      6.541   -0.021       1 
125729.000    39.9430433081   116.7254211004     14.455      3.492      7.162   -0.019       1 
125730.000    39.9430769227   116.7255088629     14.483      3.967      7.815    0.038       1 
125731.000    39.9431141490   116.7256032658     14.512      4.304      8.274    0.027       1 
125732.000    39.9431543458   116.7257031451     14.517      4.612      8.788    0.001       1 
125733.000    39.9431960942   116.7258064508     14.519      4.617      8.803    0.022       1 
125734.000    39.9432370691   116.7259087850     14.547      4.475      8.652    0.030       1 
125735.000    39.9432767752   116.7260089808     14.523      4.295      8.477   -0.002       1 
125736.000    39.9433161608   116.7261094546     14.512      4.487      8.810   -0.014       1 
125737.000    39.9433567739   116.7262142314     14.497      4.498      8.952   -0.012       1 
125738.000    39.9433962327   116.7263181031     14.508      4.253      8.781    0.014       1 
125739.000    39.9434328874   116.7264203572     14.520      3.866      8.689    0.023       1 
125740.000    39.9434656401   116.7265213950     14.531      3.410      8.557    0.002       1 
125741.000    39.9434937531   116.7266193991     14.535      2.844      8.183    0.004       1 
125742.000    39.9435157851   116.7267109674     14.541      2.068      7.503   -0.016       1 
125743.000    39.9435310919   116.7267942856     14.536      1.424      6.818   -0.004       1 
125744.000    39.9435418744   116.7268708859     14.532      1.033      6.291   -0.018       1 
125745.000    39.9435504893   116.7269379477     14.521      0.890      5.115   -0.012       1 
125746.000    39.9435578027   116.7269903612     14.513      0.719      3.841   -0.017       1 
125747.000    39.9435631711   116.7270278747     14.508      0.474      2.574   -0.007       1 
125748.000    39.9435664160   116.7270510711     14.504      0.276      1.540    0.005       1 
125749.000    39.9435685124   116.7270665429     14.502      0.202      1.144    0.002       1 
125750.000    39.9435701816   116.7270790369     14.501      0.177      1.024   -0.000       1 
125751.000    39.9435716316   116.7270899669     14.501      0.135      0.793   -0.001       1 
125752.000    39.9435726581   116.7270978226     14.502      0.099      0.567    0.001       1 
125753.000    39.9435733776   116.7271033233     14.501      0.063      0.353   -0.002       1 
125754.000    39.9435736823   116.7271055640     14.500      0.007      0.034   -0.002       1 
125755.000    39.9435736956   116.7271055563     14.498     -0.001     -0.005    0.000       1 
125756.000    39.9435737056   116.7271055401     14.496      0.000     -0.005    0.000       1 
125757.000    39.9435737093   116.7271055253     14.495     -0.001     -0.000   -0.001       1 
125758.000    39.9435737090   116.7271055136     14.494     -0.002     -0.003   -0.000       1 
125759.000    39.9435737066   116.7271055068     14.494      0.004     -0.000   -0.002       1 
125760.000    39.9435737040   116.7271055069     14.494      0.001      0.001    0.001       1 
125761.000    39.9435737016   116.7271055098     14.494      0.000     -0.004   -0.001       1 
125762.000    39.9435737022   116.7271055076     14.494     -0.000     -0.001    0.002       1 
125763.000    39.9435737053   116.7271055007     14.494      0.000     -0.003   -0.002       1 
125764.000    39.9435737087   116.7271054912     14.494     -0.000     -0.002    0.001       1 
125765.000    39.9435737098   116.7271054853     14.494     -0.000     -0.001    0.002       1 
125766.000    39.9435737074   116.7271054932     14.496     -0.001     -0.000    0.001       1 
125767.000    39.9435736993   116.7271055139     14.498     -0.001     -0.000    0.003       1 
125768.000    39.9435737540   116.7271060625     14.500      0.010      0.075    0.003       1 
125769.000    39.9435739160   116.7271074555     14.502      0.046      0.279    0.002       1 
125770.000    39.9435746294   116.7271130420     14.505      0.112      0.673    0.003       1 
125771.000    39.9435758638   116.7271228989     14.508      0.168      0.992   -0.001       1 
125772.000    39.9435774997   116.7271360740     14.509      0.204      1.302    0.006       1 
125773.000    39.9435799472   116.7271561433     14.513      0.340      2.175    0.012       1 
125774.000    39.9435835037   116.7271865625     14.519      0.417      2.743    0.010       1 
125775.000    39.9435870331   116.7272183763     14.525      0.378      2.665    0.002       1 
125776.000    39.9435902048   116.7272481921     14.532      0.344      2.472    0.016       1 
125777.000    39.9435930457   116.7272773104     14.535      0.329      2.580    0.025       1 
125778.000    39.9435965489   116.7273150349     14.536      0.462      3.751   -0.005       1 
125779.000    39.9436016774   116.7273650180     14.544      0.685      4.882    0.007       1 
125780.000    39.9436087312   116.7274304920     14.550      0.843      6.296    0.011       1 
125781.000    39.9436166605   116.7275114981     14.548      0.878      7.517   -0.002       1 
125782.000    39.9436244808   116.7276056264     14.557      0.853      8.580    0.039       1 
125783.000    39.9436315524   116.7277124277     14.586      0.710      9.566    0.010       1 
125784.000    39.9436368545   116.7278288348     14.590      0.469     10.372    0.014       1 
125785.000    39.9436397074   116.7279548661     14.593      0.180     11.203    0.004       1 
125786.000    39.9436405530   116.7280901501     14.597      0.028     11.917    0.016       1 
125787.000    39.9436403467   116.7282322956     14.606     -0.062     12.225    0.002       1 
125788.000    39.9436396066   116.7283766147     14.597     -0.102     12.471   -0.007       1 
125789.000    39.9436390623   116.7285253190     14.610      0.002     12.900    0.007       1 
125790.000    39.9436398588   116.7286772770     14.643      0.201     13.005    0.019       1 
125791.000    39.9436409552   116.7288288728     14.663      0.023     12.963    0.022       1 
125792.000    39.9436404231   116.7289833751     14.673     -0.126     13.467    0.007       1 
125793.000    39.9436390861   116.7291431632     14.683     -0.160     13.750    0.009       1 
125794.000    39.9436375430   116.7293030555     14.698     -0.137     13.254    0.007       1 
125795.000    39.9436366787   116.7294460632     14.711     -0.024     11.034    0.014       1 
125796.000    39.9436376359   116.7295585380     14.727      0.255      8.108    0.012       1 
125797.000    39.9436411384   116.7296351682     14.748      0.581      4.899    0.039       1 
125798.000    39.9436502923   116.7296781666     14.758      1.488      2.709    0.017       1 
125799.000    39.9436699981   116.7297020940     14.769      2.552      1.132   -0.005       1 
125800.000    39.9436942801   116.7297054643     14.750      2.582     -0.530   -0.024       1 
125801.000    39.9437144821   116.7296919606     14.714      1.855     -1.692   -0.039       1 
125802.000    39.9437253834   116.7296690127     14.690      0.677     -1.978    0.005       1 
125803.000    39.9437268387   116.7296485047     14.686     -0.060     -1.727    0.005       1 
125804.000    39.9437247653   116.7296289542     14.694     -0.178     -1.799    0.004       1 
125805.000    39.9437224407   116.7296027951     14.696     -0.286     -2.894    0.005       1 
125806.000    39.9437193465   116.7295624614     14.697     -0.374     -4.077   -0.009       1 
125807.000    39.9437156659   116.7295066026     14.693     -0.414     -5.439   -0.008       1 
125808.000    39.9437124114   116.7294345434     14.690     -0.281     -6.872   -0.017       1 
125809.000    39.9437111861   116.7293457273     14.674     -0.018     -8.275   -0.018       1 
125810.000    39.9437116816   116.7292411009     14.655      0.086     -9.583   -0.025       1 
125811.000    39.9437125846   116.7291222180     14.631      0.101    -10.684   -0.006       1 
125812.000    39.9437134165   116.7289921314     14.636      0.099    -11.613    0.004       1 
125813.000    39.9437144303   116.7288501885     14.627      0.116    -12.631   -0.018       1 
125814.000    39.9437152956   116.7286998150     14.608      0.075    -12.883   -0.019       1 
125815.000    39.9437158281   116.7285469230     14.578      0.081    -13.294   -0.064       1 
125816.000    39.9437168336   116.7283893120     14.553      0.172    -13.581    0.001       1 
125817.000    39.9437184163   116.7282309481     14.528      0.207    -13.436   -0.039       1 
125818.000    39.9437199907   116.7280761274     14.504      0.123    -12.939   -0.016       1 
125819.000    39.9437208661   116.7279295062     14.495      0.033    -12.215    0.005       1 
125820.000    39.9437206605   116.7277895525     14.496     -0.078    -11.786    0.023       1 
125821.000    39.9437197121   116.7276529868     14.507     -0.140    -11.551   -0.001       1 
125822.000    39.9437173240   116.7275188012     14.513     -0.426    -11.375    0.001       1 
125823.000    39.9437105944   116.7273869525     14.514     -0.994    -11.220    0.002       1 
125824.000    39.9436996029   116.7272550582     14.506     -1.408    -11.415   -0.001       1 
125825.000    39.9436848880   116.7271192742     14.507     -1.859    -11.849    0.004       1 
125826.000    39.9436661201   116.7269787362     14.482     -2.299    -12.157   -0.017       1 
125827.000    39.9436429293   116.7268373266     14.482     -2.883    -11.962    0.024       1 
125828.000    39.9436144860   116.7267010928     14.492     -3.308    -11.255   -0.005       1 
125829.000    39.9435837666   116.7265756768     14.496     -3.436    -10.210   -0.004       1 
125830.000    39.9435522892   116.7264616650     14.495     -3.515     -9.317    0.019       1 
125831.000    39.9435212515   116.7263597707     14.495     -3.323     -8.109   -0.027       1 
125832.000    39.9434928455   116.7262728988     14.494     -2.973     -6.776   -0.006       1 
125833.000    39.9434676405   116.7261995418     14.494     -2.593     -5.789    0.008       1 
125834.000    39.9434459630   116.7261371559     14.499     -2.225     -4.935    0.004       1 
125835.000    39.9434265305   116.7260813368     14.496     -2.090     -4.619   -0.010       1 
125836.000    39.9434083104   116.7260291498     14.498     -1.955     -4.308    0.012       1 
125837.000    39.9433910075   116.7259808171     14.503     -1.880     -3.984    0.006       1 
125838.000    39.9433734569   116.7259348405     14.510     -1.996     -3.890    0.015       1 
125839.000    39.9433550345   116.7258884368     14.519     -2.156     -4.238   -0.003       1 
125840.000    39.9433347778   116.7258362909     14.535     -2.285     -4.565    0.025       1 
125841.000    39.9433135019   116.7257818145     14.523     -2.467     -4.809   -0.031       1 
125842.000    39.9432888326   116.7257225147     14.503     -3.026     -5.365   -0.016       1 
125843.000    39.9432598349   116.7256564929     14.486     -3.380     -5.970   -0.020       1 
125844.000    39.9432285748   116.7255833327     14.463     -3.457     -6.388   -0.022       1 
125845.000    39.9431983623   116.7255085109     14.452     -3.237     -6.358    0.009       1 
125846.000    39.9431713124   116.7254351810     14.445     -2.636     -6.177   -0.029       1 
125847.000    39.9431550550   116.7253621364     14.421     -0.927     -6.261   -0.034       1 
125848.000    39.9431564109   116.7252883694     14.400      1.125     -6.112   -0.033       1 
125849.000    39.9431772678   116.7252216307     14.398      3.237     -5.100    0.033       1 
125850.000    39.9432145820   116.7251700610     14.409      4.803     -3.755   -0.063       1 
125851.000    39.9432648074   116.7251314712     14.371      6.174     -2.824    0.007       1 
125852.000    39.9433258740   116.7251013113     14.390      7.318     -2.464    0.013       1 
125853.000    39.9433964658   116.7250717184     14.375      8.325     -2.623   -0.010       1 
125854.000    39.9434758985   116.7250397276     14.373      9.296     -2.845   -0.006       1 
