GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
269455.000    40.1109817433   116.6490806823     29.812     -0.049     -6.505   -0.056       1 
269456.000    40.1109805726   116.6490031864     29.766     -0.183     -6.688   -0.032       1 
269457.000    40.1109787171   116.6489238507     29.752     -0.204     -6.786   -0.007       1 
269458.000    40.1109766303   116.6488450840     29.749     -0.256     -6.720   -0.016       1 
269459.000    40.1109742973   116.6487663618     29.750     -0.258     -6.693    0.027       1 
269460.000    40.1109723225   116.6486873954     29.755     -0.181     -6.777   -0.003       1 
269461.000    40.1109710364   116.6486070690     29.751     -0.100     -6.883   -0.003       1 
269462.000    40.1109703328   116.6485254238     29.757     -0.091     -7.042    0.041       1 
269463.000    40.1109695434   116.6484419056     29.779     -0.086     -7.124    0.026       1 
269464.000    40.1109687452   116.6483593473     29.798     -0.086     -6.974   -0.001       1 
269465.000    40.1109677580   116.6482783112     29.796     -0.120     -6.826   -0.015       1 
269466.000    40.1109663237   116.6481997353     29.796     -0.179     -6.586   -0.005       1 
269467.000    40.1109643104   116.6481241323     29.808     -0.254     -6.322    0.009       1 
269468.000    40.1109619581   116.6480514290     29.825     -0.255     -6.109    0.018       1 
269469.000    40.1109598204   116.6479796741     29.841     -0.230     -6.102    0.027       1 
269470.000    40.1109578653   116.6479084562     29.856     -0.211     -6.039    0.001       1 
269471.000    40.1109560966   116.6478381104     29.863     -0.176     -5.940   -0.009       1 
269472.000    40.1109546145   116.6477687107     29.862     -0.158     -5.917    0.004       1 
269473.000    40.1109531883   116.6476986197     29.873     -0.182     -6.056    0.007       1 
269474.000    40.1109514437   116.6476261744     29.892     -0.210     -6.359    0.009       1 
269475.000    40.1109495258   116.6475487974     29.901     -0.217     -6.783   -0.007       1 
269476.000    40.1109475554   116.6474689169     29.903     -0.170     -6.768   -0.000       1 
269477.000    40.1109465491   116.6473891010     29.906     -0.106     -6.879    0.001       1 
269478.000    40.1109450176   116.6473066127     29.887     -0.202     -7.213   -0.045       1 
269479.000    40.1109429652   116.6472206580     29.868     -0.235     -7.411    0.005       1 
269480.000    40.1109411849   116.6471335869     29.855     -0.184     -7.388   -0.025       1 
269481.000    40.1109397275   116.6470472715     29.846     -0.203     -7.367    0.011       1 
269482.000    40.1109371514   116.6469617507     29.850     -0.334     -7.199    0.004       1 
269483.000    40.1109335351   116.6468791344     29.851     -0.422     -6.922    0.011       1 
269484.000    40.1109297066   116.6467965473     29.839     -0.414     -7.226   -0.018       1 
269485.000    40.1109263382   116.6467089034     29.846     -0.330     -7.743    0.028       1 
269486.000    40.1109235614   116.6466146009     29.860     -0.313     -8.281   -0.005       1 
269487.000    40.1109207565   116.6465139969     29.856     -0.308     -8.885   -0.000       1 
269488.000    40.1109181207   116.6464061847     29.839     -0.294     -9.370    0.003       1 
269489.000    40.1109160381   116.6462973659     29.868     -0.191     -9.116    0.007       1 
269490.000    40.1109146841   116.6461924579     29.871     -0.097     -8.698    0.001       1 
269491.000    40.1109142834   116.6460954512     29.874     -0.015     -7.738    0.013       1 
269492.000    40.1109142254   116.6460105606     29.886      0.000     -6.686    0.019       1 
269493.000    40.1109146908   116.6459398694     29.883      0.072     -5.336    0.001       1 
269494.000    40.1109152442   116.6458851534     29.886      0.002     -4.032    0.016       1 
269495.000    40.1109149566   116.6458443699     29.894     -0.040     -2.995    0.000       1 
269496.000    40.1109145089   116.6458149797     29.899     -0.039     -2.039   -0.001       1 
269497.000    40.1109140646   116.6457941744     29.901     -0.047     -1.530   -0.000       1 
269498.000    40.1109136982   116.6457790644     29.902     -0.036     -1.050    0.003       1 
269499.000    40.1109134521   116.6457692022     29.903     -0.019     -0.611    0.001       1 
269500.000    40.1109133724   116.6457659607     29.903     -0.002      0.033    0.001       1 
269501.000    40.1109133810   116.6457659911     29.903      0.004      0.000   -0.001       1 
269502.000    40.1109133906   116.6457659924     29.902      0.000     -0.003   -0.001       1 
269503.000    40.1109134026   116.6457659857     29.902     -0.001     -0.003   -0.002       1 
269504.000    40.1109134170   116.6457659796     29.900     -0.002     -0.004   -0.001       1 
269505.000    40.1109133976   116.6457645354     29.900     -0.007     -0.280    0.002       1 
269506.000    40.1109132483   116.6457579071     29.901     -0.035     -1.021    0.007       1 
269507.000    40.1109127472   116.6457395945     29.905     -0.075     -2.080    0.008       1 
269508.000    40.1109118282   116.6457083310     29.914     -0.129     -3.218    0.001       1 
269509.000    40.1109104621   116.6456660500     29.927     -0.161     -3.978    0.004       1 
269510.000    40.1109091775   116.6456128224     29.936     -0.106     -5.074    0.006       1 
269511.000    40.1109086540   116.6455510783     29.923     -0.005     -5.221   -0.027       1 
269512.000    40.1109089161   116.6454910307     29.915      0.024     -4.986   -0.006       1 
269513.000    40.1109090947   116.6454341598     29.915      0.061     -4.713   -0.002       1 
269514.000    40.1109123931   116.6453794590     29.894      0.577     -4.297   -0.039       1 
269515.000    40.1109195808   116.6453358554     29.883      0.832     -2.947    0.004       1 
269516.000    40.1109293128   116.6453079303     29.883      1.085     -1.821   -0.022       1 
269517.000    40.1109427201   116.6452886164     29.878      1.526     -1.307   -0.008       1 
269518.000    40.1109588882   116.6452740855     29.875      1.780     -1.125    0.001       1 
269519.000    40.1109780861   116.6452597607     29.880      2.507     -1.289    0.010       1 
269520.000    40.1110056316   116.6452461902     29.892      3.374     -0.857    0.004       1 
269521.000    40.1110398220   116.6452396128     29.899      4.143     -0.247    0.008       1 
269522.000    40.1110826707   116.6452384316     29.906      5.287     -0.008    0.023       1 
269523.000    40.1111348565   116.6452386423     29.920      6.301      0.057    0.026       1 
269524.000    40.1111941424   116.6452395919     29.928      6.612      0.106   -0.001       1 
269525.000    40.1112521004   116.6452410872     29.934      6.281      0.127    0.009       1 
269526.000    40.1113098185   116.6452419052     29.947      6.512      0.036    0.012       1 
269527.000    40.1113687537   116.6452422958     29.949      6.623      0.050    0.006       1 
269528.000    40.1114309378   116.6452433314     29.958      7.160      0.111    0.015       1 
269529.000    40.1114974344   116.6452441848     29.968      7.674      0.038    0.015       1 
269530.000    40.1115684074   116.6452443713     29.978      8.038     -0.019    0.012       1 
269531.000    40.1116411616   116.6452438343     29.985      8.093     -0.073    0.006       1 
269532.000    40.1117146000   116.6452428622     30.003      8.263     -0.107    0.027       1 
269533.000    40.1117914645   116.6452422298     30.011      8.742      0.017   -0.006       1 
269534.000    40.1118697875   116.6452431771     30.018      8.643      0.112    0.008       1 
269535.000    40.1119477703   116.6452438547     30.024      8.734      0.047    0.023       1 
269536.000    40.1120269290   116.6452443955     30.031      8.862      0.041    0.023       1 
269537.000    40.1121075177   116.6452449988     30.047      9.048      0.062    0.021       1 
269538.000    40.1121897014   116.6452459897     30.055      9.239      0.099    0.001       1 
269539.000    40.1122739235   116.6452471505     30.064      9.425      0.040    0.011       1 
269540.000    40.1123581719   116.6452460206     30.075      9.342     -0.205    0.020       1 
269541.000    40.1124432242   116.6452443542     30.086      9.492     -0.028   -0.001       1 
269542.000    40.1125303327   116.6452448651     30.089      9.954      0.116   -0.017       1 
269543.000    40.1126229085   116.6452468659     30.090     10.542      0.216   -0.000       1 
269544.000    40.1127200757   116.6452498486     30.093     11.100      0.283   -0.001       1 
269545.000    40.1128212789   116.6452531239     30.095     11.195      0.265   -0.020       1 
