
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
303818.000    22.7919391542   113.8505551995      9.630      0.100     12.435   -0.351       1 
303819.000    22.7919398144   113.8506769318      9.258      0.056     12.523   -0.381       1 
303820.000    22.7919400399   113.8508008736      8.928      0.029     12.927   -0.341       1 
303821.000    22.7919405110   113.8509274078      8.576      0.082     13.034   -0.383       1 
303822.000    22.7919414277   113.8510551609      8.203      0.093     13.146   -0.418       1 
303823.000    22.7919417480   113.8511837408      7.834      0.018     13.197   -0.329       1 
303824.000    22.7919421652   113.8513123151      7.473      0.032     13.161   -0.322       1 
303825.000    22.7919427098   113.8514406785      7.097      0.067     13.125   -0.362       1 
303826.000    22.7919437870   113.8515687825      6.749      0.126     13.095   -0.327       1 
303827.000    22.7919453687   113.8516966040      6.425      0.192     13.135   -0.345       1 
303828.000    22.7919466600   113.8518241488      6.083      0.105     13.096   -0.348       1 
303829.000    22.7919472686   113.8519514451      5.745      0.109     13.034   -0.360       1 
303830.000    22.7919480512   113.8520785127      5.398      0.061     13.006   -0.371       1 
303831.000    22.7919482512   113.8522053780      5.070     -0.008     12.987   -0.322       1 
303832.000    22.7919488622   113.8523321031      4.784      0.122     13.093   -0.237       1 
303833.000    22.7919497539   113.8524601016      4.547      0.084     13.201   -0.232       1 
303834.000    22.7919497711   113.8525879418      4.385     -0.024     13.068   -0.110       1 
303835.000    22.7919500258   113.8527141813      4.278      0.063     12.857   -0.103       1 
303836.000    22.7919510920   113.8528384013      4.195      0.150     12.660   -0.061       1 
303837.000    22.7919524852   113.8529615615      4.162      0.128     12.642    0.012       1 
303838.000    22.7919531119   113.8530849331      4.133      0.010     12.629   -0.016       1 
303839.000    22.7919530763   113.8532084457      4.103     -0.036     12.659   -0.044       1 
303840.000    22.7919534802   113.8533321517      4.062      0.082     12.750   -0.007       1 
303841.000    22.7919538445   113.8534559986      4.018      0.002     12.673   -0.036       1 
303842.000    22.7919544301   113.8535790718      3.987      0.115     12.600   -0.060       1 
303843.000    22.7919558510   113.8537013503      3.940      0.165     12.482   -0.037       1 
303844.000    22.7919570403   113.8538235750      3.901      0.079     12.602   -0.054       1 
303845.000    22.7919576283   113.8539464771      3.870      0.052     12.669   -0.037       1 
303846.000    22.7919584693   113.8540694065      3.825      0.121     12.562   -0.045       1 
303847.000    22.7919595367   113.8541920236      3.789      0.100     12.555   -0.043       1 
303848.000    22.7919602904   113.8543147777      3.754      0.052     12.647   -0.029       1 
303849.000    22.7919607685   113.8544384950      3.718      0.071     12.724   -0.041       1 
303850.000    22.7919615180   113.8545621707      3.674      0.079     12.671   -0.047       1 
303851.000    22.7919621548   113.8546856695      3.625      0.071     12.751   -0.041       1 
303852.000    22.7919629858   113.8548093816      3.567      0.119     12.675   -0.050       1 
303853.000    22.7919637467   113.8549327541      3.527      0.064     12.587   -0.020       1 
