
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
396535.000    22.7495821791   113.8800080047     22.029     -2.568      6.795    0.038       1 
396536.000    22.7495593628   113.8800765545     22.075     -2.582      7.241    0.135       1 
396537.000    22.7495348951   113.8801499485     22.125     -2.848      7.811    0.060       1 
396538.000    22.7495082245   113.8802280952     22.167     -3.026      8.270    0.008       1 
396539.000    22.7494795645   113.8803108343     22.225     -3.246      8.723   -0.005       1 
396540.000    22.7494502503   113.8803960755     22.279     -3.276      8.818    0.040       1 
396541.000    22.7494194240   113.8804841574     22.329     -3.544      9.303    0.028       1 
396542.000    22.7493877570   113.8805756469     22.380     -3.457      9.481    0.022       1 
396543.000    22.7493567137   113.8806685917     22.434     -3.374      9.452    0.087       1 
396544.000    22.7493260388   113.8807614253     22.509     -3.478      9.580    0.075       1 
396545.000    22.7492926809   113.8808566257     22.570     -3.786     10.014    0.003       1 
396546.000    22.7492583414   113.8809540929     22.628     -3.774      9.920    0.148       1 
396547.000    22.7492247785   113.8810523416     22.688     -3.754     10.324    0.024       1 
396548.000    22.7491898043   113.8811533589     22.743     -3.875     10.552    0.052       1 
396549.000    22.7491537985   113.8812558674     22.818     -4.013     10.694   -0.031       1 
396550.000    22.7491181294   113.8813597045     22.871     -3.943     10.781   -0.020       1 
396551.000    22.7490818785   113.8814653107     22.942     -4.063     10.946    0.052       1 
396552.000    22.7490451541   113.8815725200     23.014     -4.086     11.053    0.127       1 
396553.000    22.7490082639   113.8816797385     23.069     -4.031     10.919    0.034       1 
396554.000    22.7489723640   113.8817863131     23.132     -3.964     11.001   -0.004       1 
396555.000    22.7489356151   113.8818917368     23.213     -4.099     10.729    0.097       1 
396556.000    22.7488984876   113.8819958661     23.276     -4.147     10.784    0.004       1 
396557.000    22.7488614422   113.8821013655     23.331     -4.106     10.908    0.146       1 
396558.000    22.7488244097   113.8822072280     23.402     -4.051     10.897    0.085       1 
396559.000    22.7487877949   113.8823132035     23.457     -4.043     10.914   -0.066       1 
396560.000    22.7487516036   113.8824189395     23.529     -4.002     10.888    0.067       1 
396561.000    22.7487150094   113.8825237863     23.600     -4.066     10.835    0.068       1 
396562.000    22.7486782771   113.8826285368     23.586     -4.053     10.764    0.075       1 
396563.000    22.7486412998   113.8827332816     23.639     -4.112     10.737    0.031       1 
396564.000    22.7486044048   113.8828382418     23.730     -4.098     10.827    0.113       1 
396565.000    22.7485671247   113.8829435096     23.845     -4.123     10.816    0.114       1 
396566.000    22.7485303027   113.8830471634     24.016     -4.045     10.509    0.167       1 
396567.000    22.7484939332   113.8831478632     24.184     -4.002     10.197    0.216       1 
396568.000    22.7484581025   113.8832463017     24.353     -3.917     10.034    0.202       1 
396569.000    22.7484235663   113.8833433615     24.520     -3.775      9.899    0.176       1 
396570.000    22.7483898647   113.8834396407     24.694     -3.748      9.935    0.176       1 
396571.000    22.7483519914   113.8835344788     24.876     -4.375      9.789    0.159       1 
396572.000    22.7483103895   113.8836290322     25.060     -4.689      9.772    0.211       1 
396573.000    22.7482673699   113.8837228018     25.238     -4.560      9.134    0.159       1 
396574.000    22.7482297905   113.8838015996     25.388     -3.625      6.970    0.127       1 
396575.000    22.7481999955   113.8838604761     25.521     -3.098      5.652    0.136       1 
396576.000    22.7481721042   113.8839121032     25.636     -2.965      5.069    0.123       1 
396577.000    22.7481458128   113.8839583365     25.741     -2.784      4.424    0.107       1 
396578.000    22.7481237316   113.8840020520     25.834     -2.381      4.266    0.087       1 
396579.000    22.7481045875   113.8840448350     25.916     -2.161      4.488    0.098       1 
396580.000    22.7480837820   113.8840892661     26.014     -2.268      4.637    0.103       1 
396581.000    22.7480607891   113.8841297271     26.100     -2.393      4.164    0.063       1 
396582.000    22.7480376895   113.8841639230     26.183     -2.331      3.368    0.085       1 
396583.000    22.7480164725   113.8841924365     26.260     -2.152      2.788    0.082       1 
396584.000    22.7479978277   113.8842167449     26.324     -1.883      2.356    0.049       1 
396585.000    22.7479830614   113.8842353801     26.373     -1.297      1.597    0.034       1 
396586.000    22.7479727493   113.8842478930     26.407     -0.985      1.158    0.034       1 
396587.000    22.7479643798   113.8842577624     26.432     -0.821      0.961    0.025       1 
396588.000    22.7479573480   113.8842658521     26.452     -0.680      0.785    0.024       1 
396589.000    22.7479515391   113.8842724425     26.467     -0.585      0.613    0.024       1 
396590.000    22.7479464662   113.8842783105     26.481     -0.586      0.621    0.024       1 
396591.000    22.7479406213   113.8842851173     26.499     -0.877      0.931    0.047       1 
396592.000    22.7479275185   113.8843003618     26.537     -1.891      2.040    0.051       1 
396593.000    22.7479085070   113.8843224839     26.590     -2.381      2.546    0.073       1 
396594.000    22.7478844410   113.8843504899     26.662     -2.951      3.188    0.077       1 
396595.000    22.7478544779   113.8843845145     26.749     -3.679      3.848    0.133       1 
396596.000    22.7478168240   113.8844237097     26.856     -4.456      4.278    0.109       1 
396597.000    22.7477742157   113.8844660072     26.984     -4.902      4.562    0.148       1 
396598.000    22.7477273614   113.8845098157     27.134     -5.385      4.657    0.163       1 
396599.000    22.7476760177   113.8845566548     27.294     -5.851      5.042    0.153       1 
396600.000    22.7476200571   113.8846064139     27.460     -6.372      5.286    0.131       1 
396601.000    22.7475601281   113.8846574194     27.597     -6.757      5.393    0.089       1 
396602.000    22.7474969022   113.8847076550     27.643     -7.163      5.153    0.047       1 
396603.000    22.7474289207   113.8847575406     27.672     -7.713      5.210    0.083       1 
396604.000    22.7473559787   113.8848064784     27.792     -8.295      5.053    0.122       1 
396605.000    22.7472785593   113.8848554328     27.946     -8.660      5.096    0.152       1 
396606.000    22.7471987698   113.8849045216     28.111     -8.968      5.144    0.176       1 
396607.000    22.7471166392   113.8849522167     28.279     -9.176      4.944    0.163       1 
396608.000    22.7470304809   113.8849958420     28.459     -9.721      4.532    0.198       1 
396609.000    22.7469399712   113.8850361939     28.641    -10.080      4.136    0.213       1 
396610.000    22.7468473495   113.8850725861     28.848    -10.345      3.734    0.243       1 
396611.000    22.7467514722   113.8851052061     29.050    -10.792      3.334    0.195       1 
396612.000    22.7466534354   113.8851358333     29.233    -10.882      3.155    0.172       1 
396613.000    22.7465540611   113.8851640806     29.424    -11.003      2.796    0.201       1 
396614.000    22.7464531583   113.8851867011     29.607    -11.313      2.381    0.163       1 
396615.000    22.7463486709   113.8852044165     29.782    -11.663      1.753    0.198       1 
396616.000    22.7462416440   113.8852186399     29.986    -12.006      1.477    0.177       1 
396617.000    22.7461315852   113.8852292227     30.117    -12.203      1.028    0.106       1 
396618.000    22.7460208996   113.8852340864     30.243    -12.223      0.469    0.069       1 
396619.000    22.7459107315   113.8852346365     30.303    -12.162      0.003    0.044       1 
396620.000    22.7458008398   113.8852308325     30.357    -12.136     -0.431    0.046       1 
396621.000    22.7456917799   113.8852219107     30.362    -11.997     -1.008    0.017       1 
396622.000    22.7455831447   113.8852078194     30.363    -12.042     -1.457   -0.050       1 
396623.000    22.7454740327   113.8851904293     30.328    -12.051     -1.851   -0.039       1 
396624.000    22.7453649914   113.8851678756     30.277    -12.035     -2.399   -0.017       1 
396625.000    22.7452556143   113.8851415348     30.232    -12.225     -2.735   -0.064       1 
396626.000    22.7451439488   113.8851134575     30.186    -12.510     -2.945   -0.015       1 
396627.000    22.7450304820   113.8850838665     30.130    -12.607     -3.040   -0.051       1 
396628.000    22.7449163073   113.8850535875     30.104    -12.642     -3.119   -0.071       1 
396629.000    22.7448011913   113.8850217038     30.071    -12.805     -3.220    0.136       1 
396630.000    22.7446843420   113.8849893220     30.011    -13.110     -3.290   -0.038       1 
396631.000    22.7445645263   113.8849570041     29.963    -13.344     -3.309    0.007       1 
396632.000    22.7444434046   113.8849243832     29.921    -13.505     -3.414    0.018       1 
396633.000    22.7443213155   113.8848919904     29.867    -13.487     -3.169   -0.123       1 
396634.000    22.7441995674   113.8848590298     29.830    -13.524     -3.464   -0.072       1 
396635.000    22.7440765836   113.8848232174     29.772    -13.718     -3.741   -0.078       1 
396636.000    22.7439528852   113.8847891110     29.716    -13.696     -3.637   -0.084       1 
396637.000    22.7438299032   113.8847560251     29.662    -13.535     -3.380   -0.018       1 
396638.000    22.7437083441   113.8847230784     29.615    -13.450     -3.323   -0.004       1 
396639.000    22.7435867144   113.8846905970     29.575    -13.513     -3.250   -0.043       1 
396640.000    22.7434646131   113.8846576847     29.520    -13.489     -3.314   -0.019       1 
396641.000    22.7433432198   113.8846219053     29.464    -13.395     -3.655    0.031       1 
396642.000    22.7432218793   113.8845873031     29.451    -13.523     -3.473    0.028       1 
396643.000    22.7430981016   113.8845536243     29.457    -13.900     -3.461    0.008       1 
396644.000    22.7429708635   113.8845197746     29.487    -14.281     -3.508    0.078       1 
396645.000    22.7428408371   113.8844852996     29.548    -14.438     -3.570    0.054       1 
396646.000    22.7427099997   113.8844506175     29.623    -14.527     -3.707    0.128       1 
396647.000    22.7425786131   113.8844153043     29.716    -14.646     -3.676    0.081       1 
396648.000    22.7424458171   113.8843785840     29.807    -14.698     -3.750    0.062       1 
396649.000    22.7423132620   113.8843420129     29.883    -14.612     -3.719    0.087       1 
396650.000    22.7421820659   113.8843052873     29.973    -14.462     -3.729    0.117       1 
396651.000    22.7420520155   113.8842695298     30.057    -14.322     -3.553    0.110       1 
396652.000    22.7419234046   113.8842371353     30.138    -14.212     -3.275    0.139       1 
396653.000    22.7417945389   113.8842066005     30.242    -14.364     -3.138    0.005       1 
396654.000    22.7416647814   113.8841778236     30.327    -14.436     -2.895    0.067       1 
396655.000    22.7415332568   113.8841523792     30.414    -14.711     -2.556    0.067       1 
396656.000    22.7413998428   113.8841310013     30.488    -14.798     -2.111    0.055       1 
396657.000    22.7412656405   113.8841117338     30.595    -14.911     -1.916    0.076       1 
396658.000    22.7411317860   113.8840970391     30.682    -14.771     -1.419    0.107       1 
396659.000    22.7409991721   113.8840871526     30.772    -14.626     -0.895    0.135       1 
396660.000    22.7408683543   113.8840817705     30.847    -14.350     -0.447    0.140       1 
396661.000    22.7407422841   113.8840788746     30.905    -13.500     -0.249    0.098       1 
396662.000    22.7406253906   113.8840765180     30.945    -12.524     -0.302   -0.023       1 
396663.000    22.7405143805   113.8840770099     30.960    -12.012      0.105    0.034       1 
396664.000    22.7404103654   113.8840802723     30.967    -11.049      0.293    0.061       1 
396665.000    22.7403128134   113.8840851469     30.957    -10.681      0.528   -0.002       1 
396666.000    22.7402181986   113.8840924493     30.944    -10.299      0.656   -0.026       1 
396667.000    22.7401294198   113.8841020353     30.912     -9.267      0.977   -0.070       1 
396668.000    22.7400499965   113.8841123227     30.890     -8.330      0.949   -0.019       1 
396669.000    22.7399832870   113.8841215654     30.869     -6.376      0.888   -0.089       1 
396670.000    22.7399293069   113.8841279465     30.837     -5.711      0.807   -0.039       1 
396671.000    22.7398768053   113.8841306661     30.803     -5.955      0.380   -0.047       1 
396672.000    22.7398181020   113.8841322678     30.762     -6.955      0.157   -0.089       1 
396673.000    22.7397543842   113.8841349890     30.712     -7.051      0.203   -0.031       1 
396674.000    22.7396958913   113.8841407348     30.674     -5.939      0.494   -0.032       1 
396675.000    22.7396475671   113.8841458460     30.645     -5.024      0.632   -0.022       1 
396676.000    22.7396034881   113.8841470076     30.609     -4.565      0.251   -0.030       1 
396677.000    22.7395631294   113.8841456399     30.574     -4.562     -0.110   -0.004       1 
396678.000    22.7395143777   113.8841457822     30.538     -6.397     -0.178   -0.079       1 
396679.000    22.7394516365   113.8841540956     30.495     -7.334      0.727    0.028       1 
396680.000    22.7393845905   113.8841692931     30.456     -7.715      1.574   -0.020       1 
396681.000    22.7393156263   113.8841869157     30.415     -7.518      1.706   -0.078       1 
396682.000    22.7392519622   113.8842053987     30.379     -6.672      1.772   -0.027       1 
396683.000    22.7391964306   113.8842229559     30.344     -5.445      1.583    0.010       1 
396684.000    22.7391493176   113.8842377965     30.318     -4.981      1.527   -0.049       1 
396685.000    22.7391081321   113.8842499794     30.290     -3.986      1.080   -0.027       1 
396686.000    22.7390789159   113.8842596392     30.267     -2.448      0.703   -0.031       1 
396687.000    22.7390617913   113.8842652797     30.264     -1.632      0.489   -0.003       1 
396688.000    22.7390480056   113.8842697993     30.259     -1.421      0.449   -0.011       1 
396689.000    22.7390357551   113.8842737295     30.252     -1.329      0.395   -0.006       1 
396690.000    22.7390237033   113.8842775250     30.242     -1.330      0.392   -0.000       1 
396691.000    22.7390121101   113.8842811108     30.237     -1.223      0.370   -0.008       1 
396692.000    22.7390012186   113.8842847605     30.226     -1.208      0.308   -0.007       1 
396693.000    22.7389909776   113.8842888463     30.222     -1.103      0.298    0.002       1 
396694.000    22.7389820342   113.8842924601     30.216     -0.899      0.298    0.001       1 
396695.000    22.7389763993   113.8842946595     30.214     -0.236      0.084    0.004       1 
396696.000    22.7389761931   113.8842947409     30.218     -0.000     -0.006    0.009       1 
396697.000    22.7389762026   113.8842947421     30.218      0.001     -0.003    0.008       1 
396698.000    22.7389762093   113.8842947431     30.219      0.001     -0.002    0.007       1 
396699.000    22.7389762069   113.8842947436     30.218     -0.001      0.003    0.004       1 
396700.000    22.7389762004   113.8842947444     30.218     -0.001     -0.001    0.004       1 
396701.000    22.7389761936   113.8842947411     30.217     -0.002     -0.005    0.003       1 
396702.000    22.7389761914   113.8842947364     30.216     -0.001     -0.006    0.007       1 
396703.000    22.7389761972   113.8842947373     30.215      0.001     -0.003    0.007       1 
396704.000    22.7389762038   113.8842947413     30.213     -0.001     -0.007    0.007       1 
396705.000    22.7389762093   113.8842947493     30.212     -0.001      0.004    0.013       1 
396706.000    22.7389762105   113.8842947514     30.212     -0.001      0.002    0.010       1 
396707.000    22.7389762120   113.8842947480     30.212     -0.001     -0.002    0.007       1 
396708.000    22.7389762113   113.8842947412     30.212     -0.001     -0.008    0.004       1 
396709.000    22.7389762075   113.8842947301     30.214     -0.002     -0.012    0.008       1 
396710.000    22.7389762048   113.8842947168     30.215     -0.001     -0.005    0.011       1 
396711.000    22.7389762005   113.8842947092     30.217     -0.001     -0.000    0.010       1 
396712.000    22.7389761952   113.8842947073     30.218     -0.001     -0.003    0.003       1 
396713.000    22.7389761887   113.8842947073     30.218     -0.001      0.001    0.004       1 
396714.000    22.7389761858   113.8842947129     30.218     -0.000     -0.001    0.005       1 
396715.000    22.7389761837   113.8842947172     30.217     -0.001     -0.003    0.007       1 
396716.000    22.7389761816   113.8842947215     30.217     -0.002     -0.005    0.008       1 
396717.000    22.7389761808   113.8842947249     30.216     -0.001     -0.003    0.008       1 
396718.000    22.7389761822   113.8842947262     30.216     -0.001     -0.002    0.008       1 
396719.000    22.7389761845   113.8842947266     30.216      0.000      0.001    0.005       1 
