GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
364413.000    22.6495114137   113.8266215314     14.407      4.272     13.370    0.276       0 
364414.000    22.6495510901   113.8267526674     14.681      4.452     13.587    0.261       0 
364415.000    22.6495913527   113.8268863829     14.946      4.463     13.895    0.273       0 
364416.000    22.6496313397   113.8270228247     15.281      4.444     14.134    0.421       0 
364417.000    22.6496714489   113.8271613463     15.754      4.449     14.341    0.561       2 
364418.000    22.6497107744   113.8273016013     16.346      4.310     14.485    0.660       2 
364419.000    22.6497498361   113.8274427125     17.067      4.327     14.498    0.841       2 
364420.000    22.6497886107   113.8275838364     17.937      4.325     14.479    0.841       2 
364421.000    22.6498275163   113.8277236512     18.806      4.254     14.108    0.815       2 
364422.000    22.6498656508   113.8278578278     19.631      4.142     13.496    0.829       2 
364423.000    22.6499017005   113.8279864378     20.441      3.859     12.928    0.777       2 
364424.000    22.6499336285   113.8281090851     21.207      3.285     12.343    0.746       2 
364425.000    22.6499586679   113.8282248469     21.896      2.508     11.556    0.686       2 
364426.000    22.6499775478   113.8283320228     22.526      1.913     10.557    0.596       1 
364427.000    22.6499924966   113.8284305890     23.117      1.550      9.856    0.576       1 
364428.000    22.6500056256   113.8285249512     23.654      1.457      9.609    0.514       1 
364429.000    22.6500200669   113.8286166781     24.218      1.640      9.188    0.572       1 
364430.000    22.6500370408   113.8287052387     24.739      1.915      8.902    0.486       1 
364431.000    22.6500557710   113.8287900557     25.280      2.017      8.417    0.562       1 
364432.000    22.6500747471   113.8288721251     25.834      2.134      8.518    0.571       1 
364433.000    22.6500940157   113.8289559378     26.420      2.133      8.647    0.598       1 
364434.000    22.6501118018   113.8290381774     27.019      1.876      8.382    0.582       1 
364435.000    22.6501267407   113.8291195145     27.549      1.605      8.478    0.476       1 
364436.000    22.6501396611   113.8292038582     28.039      1.431      8.933    0.474       1 
364437.000    22.6501511634   113.8292920163     28.516      1.277      9.233    0.392       1 
364438.000    22.6501614751   113.8293824569     28.933      1.116      9.437    0.407       1 
364439.000    22.6501686478   113.8294730874     29.265      0.686      9.262    0.295       1 
364440.000    22.6501708583   113.8295600397     29.556      0.143      8.723    0.279       1 
