
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
396535.000    22.7495859996   113.8799976980     22.613     -2.585      6.851    0.011       1 
396536.000    22.7495630915   113.8800661957     22.657     -2.594      7.240    0.110       1 
396537.000    22.7495386667   113.8801395942     22.704     -2.856      7.789    0.043       1 
396538.000    22.7495120814   113.8802178004     22.750     -3.023      8.253    0.013       1 
396539.000    22.7494834292   113.8803005310     22.806     -3.215      8.700    0.054       1 
396540.000    22.7494540991   113.8803857578     22.859     -3.262      8.791    0.065       1 
396541.000    22.7494233376   113.8804738836     22.911     -3.530      9.355    0.061       1 
396542.000    22.7493915535   113.8805653273     22.963     -3.471      9.399   -0.014       1 
396543.000    22.7493604056   113.8806582002     23.012     -3.411      9.449    0.014       1 
396544.000    22.7493298150   113.8807510950     23.092     -3.492      9.627    0.055       1 
396545.000    22.7492965928   113.8808463574     23.154     -3.775     10.038    0.028       1 
396546.000    22.7492622433   113.8809438181     23.211     -3.803      9.909    0.089       1 
396547.000    22.7492285898   113.8810420365     23.273     -3.731     10.314    0.069       1 
396548.000    22.7491937013   113.8811430803     23.327     -3.854     10.471    0.085       1 
396549.000    22.7491577165   113.8812455850     23.399     -3.978     10.656    0.033       1 
396550.000    22.7491219624   113.8813493840     23.452     -3.923     10.782    0.020       1 
396551.000    22.7490857156   113.8814550260     23.528     -4.037     11.048    0.115       1 
396552.000    22.7490490215   113.8815622097     23.593     -4.115     11.039    0.068       1 
396553.000    22.7490120700   113.8816694067     23.650     -4.028     10.891    0.037       1 
396554.000    22.7489761623   113.8817760171     23.720     -3.961     10.997    0.003       1 
396555.000    22.7489395412   113.8818814514     23.793     -4.119     10.727    0.057       1 
396556.000    22.7489024334   113.8819855907     23.855     -4.111     10.841    0.080       1 
396557.000    22.7488653632   113.8820910989     23.914     -4.116     10.832    0.117       1 
396558.000    22.7488283012   113.8821969388     23.984     -4.066     10.867    0.053       1 
396559.000    22.7487915821   113.8823029152     24.048     -4.047     10.841   -0.082       1 
396560.000    22.7487554368   113.8824086535     24.116     -3.939     10.962    0.199       1 
396561.000    22.7487189033   113.8825135092     24.183     -4.074     10.816    0.049       1 
396562.000    22.7486821855   113.8826182759     24.172     -4.065     10.762    0.050       1 
396563.000    22.7486452336   113.8827230177     24.222     -4.109     10.735    0.038       1 
396564.000    22.7486083292   113.8828279622     24.311     -4.100     10.821    0.109       1 
396565.000    22.7485710522   113.8829332178     24.423     -4.110     10.836    0.140       1 
396566.000    22.7485342801   113.8830368735     24.591     -4.041     10.530    0.176       1 
396567.000    22.7484979733   113.8831375912     24.757     -4.014     10.216    0.194       1 
396568.000    22.7484621248   113.8832360265     24.926     -3.922     10.037    0.192       1 
396569.000    22.7484274797   113.8833330304     25.092     -3.778      9.917    0.173       1 
