
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
396535.000    22.7495854078   113.8800083214     22.027     -2.577      6.797    0.053       1 
396536.000    22.7495625944   113.8800768345     22.073     -2.582      7.241    0.131       1 
396537.000    22.7495381256   113.8801502416     22.122     -2.853      7.812    0.037       1 
396538.000    22.7495114527   113.8802284160     22.163     -3.023      8.269    0.005       1 
396539.000    22.7494827924   113.8803111592     22.221     -3.248      8.723   -0.018       1 
396540.000    22.7494534785   113.8803963966     22.276     -3.280      8.819    0.017       1 
396541.000    22.7494226499   113.8804845052     22.326     -3.542      9.302    0.065       1 
396542.000    22.7493909861   113.8805759592     22.379     -3.454      9.481   -0.024       1 
396543.000    22.7493599459   113.8806688635     22.432     -3.383      9.454    0.062       1 
396544.000    22.7493292690   113.8807617235     22.507     -3.481      9.580    0.097       1 
396545.000    22.7492959068   113.8808569734     22.568     -3.784     10.014    0.023       1 
396546.000    22.7492615678   113.8809544353     22.625     -3.784      9.922    0.118       1 
396547.000    22.7492280075   113.8810526529     22.685     -3.746     10.322    0.037       1 
396548.000    22.7491930311   113.8811536967     22.740     -3.860     10.549    0.035       1 
396549.000    22.7491570245   113.8812562131     22.815     -4.005     10.692   -0.033       1 
396550.000    22.7491213585   113.8813600135     22.867     -3.939     10.780   -0.010       1 
396551.000    22.7490851066   113.8814656336     22.940     -4.060     10.946    0.123       1 
396552.000    22.7490483823   113.8815728393     23.009     -4.083     11.053    0.120       1 
396553.000    22.7490114932   113.8816800475     23.067     -4.039     10.921    0.002       1 
396554.000    22.7489755935   113.8817866191     23.130     -3.952     10.998    0.019       1 
396555.000    22.7489388404   113.8818920908     23.211     -4.096     10.729    0.098       1 
396556.000    22.7489017126   113.8819962235     23.273     -4.143     10.783    0.051       1 
396557.000    22.7488646683   113.8821017101     23.327     -4.106     10.908    0.099       1 
396558.000    22.7488276367   113.8822075621     23.398     -4.045     10.896    0.077       1 
396559.000    22.7487910234   113.8823135217     23.458     -4.036     10.912   -0.096       1 
396560.000    22.7487548319   113.8824192603     23.527     -4.002     10.888    0.119       1 
396561.000    22.7487182353   113.8825241343     23.598     -4.054     10.832    0.078       1 
396562.000    22.7486815035   113.8826288790     23.583     -4.052     10.764    0.074       1 
396563.000    22.7486445250   113.8827336360     23.636     -4.115     10.738    0.024       1 
396564.000    22.7486076306   113.8828385906     23.727     -4.095     10.826    0.116       1 
396565.000    22.7485703500   113.8829438643     23.843     -4.119     10.816    0.135       1 
396566.000    22.7485335269   113.8830475284     24.013     -4.044     10.509    0.181       1 
396567.000    22.7484971552   113.8831482492     24.181     -4.005     10.198    0.220       1 
396568.000    22.7484613249   113.8832466843     24.350     -3.914     10.033    0.208       1 
396569.000    22.7484267924   113.8833437060     24.517     -3.778      9.900    0.180       1 
396570.000    22.7483930890   113.8834400038     24.690     -3.735      9.932    0.153       1 
396571.000    22.7483551904   113.8835350455     24.872     -4.364      9.787    0.178       1 
396572.000    22.7483135753   113.8836296785     25.055     -4.686      9.771    0.214       1 
396573.000    22.7482705470   113.8837234962     25.233     -4.562      9.134    0.166       1 
396574.000    22.7482329528   113.8838023674     25.381     -3.621      6.969    0.116       1 
396575.000    22.7482031413   113.8838613166     25.512     -3.094      5.651    0.127       1 
396576.000    22.7481752256   113.8839130423     25.626     -2.957      5.067    0.111       1 
396577.000    22.7481489278   113.8839593018     25.732     -2.800      4.428    0.108       1 
396578.000    22.7481268886   113.8840028444     25.827     -2.398      4.270    0.067       1 
396579.000    22.7481077731   113.8840454797     25.908     -2.163      4.488    0.099       1 
396580.000    22.7480869482   113.8840900115     26.004     -2.245      4.632    0.106       1 
396581.000    22.7480638887   113.8841307478     26.091     -2.358      4.156    0.062       1 
396582.000    22.7480407179   113.8841651683     26.175     -2.316      3.364    0.077       1 
396583.000    22.7480194454   113.8841938285     26.252     -2.142      2.786    0.073       1 
396584.000    22.7480007802   113.8842181863     26.316     -1.876      2.355    0.061       1 
396585.000    22.7479859939   113.8842368681     26.364     -1.290      1.596    0.035       1 
396586.000    22.7479756612   113.8842494271     26.398     -0.982      1.157    0.037       1 
396587.000    22.7479672740   113.8842593348     26.422     -0.817      0.960    0.015       1 
396588.000    22.7479602275   113.8842674556     26.442     -0.676      0.784    0.021       1 
396589.000    22.7479544073   113.8842740693     26.458     -0.586      0.613    0.020       1 
396590.000    22.7479493322   113.8842799417     26.471     -0.588      0.621    0.019       1 
396591.000    22.7479434869   113.8842867488     26.489     -0.879      0.932    0.042       1 
396592.000    22.7479303848   113.8843019917     26.526     -1.892      2.040    0.056       1 
396593.000    22.7479113729   113.8843241144     26.579     -2.383      2.546    0.064       1 
