
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
298458.000    23.0976575260   113.4928564527     16.468    -11.819     -5.095   -0.500       1 
298459.000    23.0975505043   113.4928166586     15.963    -11.901     -3.955   -0.540       1 
298460.000    23.0974423172   113.4927903554     15.464    -12.074     -2.515   -0.461       1 
298461.000    23.0973341691   113.4927798407     14.937    -11.962     -0.932   -0.506       1 
298462.000    23.0972274829   113.4927815499     14.411    -11.813      0.254   -0.539       1 
298463.000    23.0971217010   113.4927914654     13.902    -11.802      1.077   -0.487       1 
298464.000    23.0970146341   113.4928102623     13.373    -12.167      2.071   -0.553       1 
298465.000    23.0969038496   113.4928389426     12.830    -12.449      3.112   -0.533       0 
298466.000    23.0967923245   113.4928756771     12.351    -12.405      3.763   -0.424       0 
298467.000    23.0966815389   113.4929187118     11.900    -12.253      4.460   -0.342       0 
298468.000    23.0965723662   113.4929668117     11.537    -12.045      4.997   -0.266       0 
298469.000    23.0964660956   113.4930208529     11.281    -11.671      5.585   -0.215       0 
298470.000    23.0963638603   113.4930807425     11.144    -11.166      6.204   -0.135       0 
298471.000    23.0962658373   113.4931447041     11.103    -10.713      6.540    0.051       0 
298472.000    23.0961705889   113.4932123119     11.171    -10.575      7.025    0.128       0 
298473.000    23.0960763117   113.4932853600     11.349    -10.476      7.594    0.232       0 
298474.000    23.0959833915   113.4933643890     11.619    -10.303      8.255    0.361       0 
298475.000    23.0958921440   113.4934494603     11.953    -10.089      8.871    0.341       0 
298476.000    23.0958034660   113.4935402962     12.290     -9.777      9.406    0.371       0 
298477.000    23.0957179958   113.4936371964     12.648     -9.387     10.051    0.417       0 
298478.000    23.0956367942   113.4937406035     13.006     -8.872     10.747    0.348       1 
298479.000    23.0955604750   113.4938505714     13.352     -8.336     11.376    0.348       1 
298480.000    23.0954883198   113.4939661000     13.702     -7.912     11.968    0.337       1 
298481.000    23.0954204449   113.4940872328     13.972     -7.397     12.529    0.220       1 
298482.000    23.0953579813   113.4942148849     14.178     -6.742     13.239    0.130       1 
298483.000    23.0953016411   113.4943494138     14.298     -6.044     14.001    0.076       1 
298484.000    23.0952505896   113.4944906372     14.322     -5.602     14.693   -0.025       1 
298485.000    23.0952025312   113.4946380543     14.248     -5.220     15.342   -0.096       1 
298486.000    23.0951593257   113.4947929720     14.075     -4.559     16.151   -0.140       1 
298487.000    23.0951232552   113.4949562047     13.820     -3.712     16.957   -0.218       1 
298488.000    23.0950953306   113.4951255748     13.557     -2.771     17.369   -0.249       1 
298489.000    23.0950749121   113.4952960642     13.261     -1.945     17.439   -0.430       1 
298490.000    23.0950627095   113.4954660529     12.954     -1.078     17.230   -0.309       1 
298491.000    23.0950550524   113.4956333676     12.631     -0.787     16.867   -0.296       1 
298492.000    23.0950472715   113.4957966487     12.306     -0.880     16.598   -0.336       1 
298493.000    23.0950394997   113.4959585815     11.895     -0.805     16.615   -0.317       1 
298494.000    23.0950338977   113.4961230984     11.650     -0.465     16.779   -0.410       1 
298495.000    23.0950319941   113.4962915963     11.342     -0.064     17.586   -0.325       1 
298496.000    23.0950332071   113.4964623960     11.016      0.223     17.346   -0.308       1 
298497.000    23.0950347034   113.4966300715     10.711      0.134     16.891   -0.497       1 
298498.000    23.0950355084   113.4967888629     10.501      0.100     15.757   -0.178       1 
298499.000    23.0950357651   113.4969419314     10.370     -0.032     15.586   -0.062       1 
298500.000    23.0950366484   113.4970926785     10.381      0.155     15.288    0.057       1 
298501.000    23.0950400517   113.4972410517     10.560      0.451     15.082    0.299       1 
298502.000    23.0950449073   113.4973880172     10.850      0.556     14.971    0.292       1 
298503.000    23.0950499025   113.4975338094     11.172      0.540     14.881    0.379       1 
298504.000    23.0950550696   113.4976787326     11.466      0.582     14.865    0.220       1 
298505.000    23.0950578416   113.4978242775     11.575      0.140     15.047    0.087       1 
298506.000    23.0950586364   113.4979708524     11.807      0.091     14.920    0.278       1 
298507.000    23.0950598318   113.4981159391     12.058      0.193     14.895    0.231       1 
298508.000    23.0950639932   113.4982624007     12.293      0.695     15.001    0.268       1 
298509.000    23.0950738536   113.4984109788     12.514      1.250     15.222    0.172       1 
298510.000    23.0950833539   113.4985582933     12.720      0.902     15.141    0.208       1 
298511.000    23.0950878424   113.4987063745     13.003      0.340     15.380    0.260       1 
298512.000    23.0950891670   113.4988575656     13.292      0.131     15.649    0.292       1 
298513.000    23.0950919222   113.4990123868     13.560      0.442     15.995    0.259       1 
298514.000    23.0950987018   113.4991710836     13.818      0.873     16.465    0.288       1 
298515.000    23.0951075602   113.4993337948     14.136      1.018     16.798    0.464       1 
298516.000    23.0951174933   113.4995000371     14.506      1.145     17.249    0.370       1 
298517.000    23.0951284998   113.4996702294     14.818      1.313     17.637    0.300       1 
