GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
308375.000    22.6795222887   113.7706223830     10.540      7.632    -11.452    0.427       1 
308376.000    22.6795835421   113.7705104351     10.948      6.298    -11.920    0.474       1 
308377.000    22.6796321581   113.7703929723     11.367      4.881    -12.660    0.427       1 
308378.000    22.6796680957   113.7702695418     11.730      3.510    -13.217    0.358       1 
308379.000    22.6796919585   113.7701411522     12.009      2.157    -13.650    0.233       1 
308380.000    22.6797042726   113.7700088142     12.193      0.890    -14.070    0.144       1 
308381.000    22.6797026826   113.7698733561     12.308     -0.886    -14.531    0.046       1 
308382.000    22.6796822249   113.7697365284     12.291     -3.113    -14.541   -0.058       1 
308383.000    22.6796437676   113.7695999536     12.172     -4.994    -14.414   -0.154       1 
308384.000    22.6795893811   113.7694643540     11.965     -6.765    -14.266   -0.179       1 
308385.000    22.6795190320   113.7693331084     11.765     -8.503    -13.513   -0.167       1 
308386.000    22.6794333731   113.7692122852     11.568    -10.226    -12.398   -0.093       0 
308387.000    22.6793330446   113.7691057156     11.362    -11.808    -10.686   -0.238       0 
308388.000    22.6792199951   113.7690162213     11.116    -13.107     -8.968   -0.271       0 
308389.000    22.6790974777   113.7689428103     10.898    -13.972     -7.310   -0.197       0 
308390.000    22.6789686454   113.7688856663     10.737    -14.551     -5.571   -0.045       0 
308391.000    22.6788353944   113.7688438114     10.734    -15.066     -4.005    0.093       0 
308392.000    22.6786973766   113.7688147873     10.801    -15.621     -2.697    0.122       0 
308393.000    22.6785546911   113.7687978447     11.013    -16.104     -1.474    0.234       0 
308394.000    22.6784081068   113.7687897222     11.305    -16.411     -0.701    0.370       0 
308395.000    22.6782588375   113.7687835742     11.753    -16.674     -0.623    0.516       0 
308396.000    22.6781071867   113.7687783622     12.180    -16.922     -0.587    0.478       1 
308397.000    22.6779532990   113.7687720791     12.641    -17.158     -0.665    0.454       1 
308398.000    22.6777973732   113.7687647896     13.094    -17.339     -0.769    0.438       1 
308399.000    22.6776398854   113.7687560656     13.551    -17.503     -0.872    0.441       1 
308400.000    22.6774808837   113.7687464129     13.982    -17.700     -1.014    0.390       1 
308401.000    22.6773202600   113.7687351340     14.417    -17.840     -1.154    0.428       1 
308402.000    22.6771583093   113.7687223213     14.872    -18.007     -1.369    0.492       1 
308403.000    22.6769958068   113.7687084864     15.300    -17.826     -1.423    0.473       1 
308404.000    22.6768366611   113.7686933526     15.750    -17.461     -1.611    0.468       1 
308405.000    22.6766795146   113.7686769815     16.166    -17.360     -1.688    0.408       1 
308406.000    22.6765230364   113.7686620571     16.613    -17.327     -1.531    0.435       1 
308407.000    22.6763667986   113.7686486129     17.047    -17.277     -1.323    0.499       1 
308408.000    22.6762125802   113.7686367889     17.471    -16.917     -1.182    0.478       1 
308409.000    22.6760606007   113.7686262825     17.874    -16.708     -0.990    0.384       1 
308410.000    22.6759114051   113.7686175060     18.217    -16.436     -0.873    0.324       1 
308411.000    22.6757633325   113.7686090355     18.502    -16.285     -0.878    0.226       1 
308412.000    22.6756169973   113.7686008242     18.678    -16.186     -0.858    0.113       1 
308413.000    22.6754706262   113.7685926532     18.790    -16.251     -0.846    0.105       1 
308414.000    22.6753234374   113.7685851700     18.804    -16.306     -0.728   -0.059       1 
308415.000    22.6751772254   113.7685804353     18.775    -16.140     -0.428   -0.107       1 
308416.000    22.6750314800   113.7685749148     18.712    -16.139     -0.659   -0.084       1 
308417.000    22.6748854503   113.7685661117     18.646    -16.175     -0.941   -0.059       1 
308418.000    22.6747383616   113.7685537966     18.558    -16.349     -1.346   -0.133       1 
308419.000    22.6745904043   113.7685389710     18.462    -16.310     -1.579   -0.051       1 
308420.000    22.6744437445   113.7685232227     18.370    -16.169     -1.618   -0.126       1 
308421.000    22.6742986463   113.7685076274     18.268    -16.057     -1.611   -0.149       1 
308422.000    22.6741526752   113.7684910779     18.160    -16.245     -1.711   -0.074       1 
308423.000    22.6740047878   113.7684697468     18.064    -16.453     -2.351   -0.110       1 
308424.000    22.6738549466   113.7684432577     17.927    -16.695     -2.815   -0.045       1 
308425.000    22.6737028408   113.7684142454     17.765    -16.929     -3.013   -0.185       1 
308426.000    22.6735503478   113.7683839249     17.642    -16.811     -3.129   -0.134       1 
308427.000    22.6733981041   113.7683533886     17.478    -16.932     -3.157   -0.125       1 
308428.000    22.6732447194   113.7683239485     17.387    -17.060     -3.042   -0.124       1 
308429.000    22.6730904336   113.7682942320     17.260    -17.110     -3.079   -0.089       1 
308430.000    22.6729363339   113.7682631456     17.186    -16.977     -3.238   -0.132       1 
308431.000    22.6727833440   113.7682314752     17.119    -16.947     -3.269   -0.042       1 
308432.000    22.6726304770   113.7682006275     17.050    -16.896     -3.208   -0.099       1 
308433.000    22.6724786769   113.7681698742     16.987    -16.733     -3.135   -0.041       1 
308434.000    22.6723279948   113.7681402084     16.913    -16.645     -3.019   -0.035       1 
308435.000    22.6721779815   113.7681120428     16.849    -16.605     -2.872   -0.119       1 
308436.000    22.6720273253   113.7680847090     16.741    -16.795     -2.796   -0.115       1 
308437.000    22.6718745950   113.7680574767     16.629    -17.035     -2.786   -0.139       1 
308438.000    22.6717197240   113.7680292280     16.496    -17.255     -2.984   -0.109       1 
308439.000    22.6715643274   113.7680026405     16.371    -17.220     -2.647   -0.186       1 
308440.000    22.6714083080   113.7679802277     16.165    -17.392     -2.209   -0.189       1 
308441.000    22.6712506581   113.7679604006     15.992    -17.532     -2.031   -0.167       1 
308442.000    22.6710925312   113.7679400524     15.830    -17.405     -2.175   -0.112       1 
308443.000    22.6709360971   113.7679161165     15.695    -17.248     -2.555   -0.179       1 
308444.000    22.6707803905   113.7678904800     15.538    -17.262     -2.644   -0.094       1 
308445.000    22.6706245559   113.7678660567     15.398    -17.276     -2.469   -0.192       1 
308446.000    22.6704687047   113.7678435320     15.243    -17.234     -2.305   -0.075       1 
308447.000    22.6703138840   113.7678236649     15.107    -17.068     -2.007   -0.143       1 
308448.000    22.6701611049   113.7678076979     14.951    -16.809     -1.562   -0.124       1 
308449.000    22.6700107304   113.7677957203     14.821    -16.536     -1.126   -0.175       1 
308450.000    22.6698619670   113.7677854166     14.701    -16.497     -1.093   -0.158       1 
308451.000    22.6697122531   113.7677741381     14.571    -16.669     -1.191   -0.095       1 
308452.000    22.6695610231   113.7677625822     14.455    -16.836     -1.202   -0.112       1 
308453.000    22.6694084305   113.7677514110     14.345    -16.977     -1.152   -0.070       1 
308454.000    22.6692551536   113.7677406197     14.273    -16.917     -1.108   -0.072       1 
308455.000    22.6691026050   113.7677302498     14.194    -16.905     -1.023   -0.038       1 
308456.000    22.6689496986   113.7677206588     14.117    -16.964     -0.986   -0.061       1 
308457.000    22.6687962982   113.7677118439     14.028    -17.007     -0.912   -0.218       1 
308458.000    22.6686425268   113.7677045670     13.965    -17.078     -0.698   -0.094       1 
308459.000    22.6684883570   113.7677002914     13.902    -17.128     -0.373    0.014       1 
308460.000    22.6683333148   113.7676980837     13.835    -17.263     -0.183   -0.042       1 
308461.000    22.6681765292   113.7676973927     13.778    -17.493     -0.053   -0.012       1 
308462.000    22.6680174853   113.7676980187     13.734    -17.744      0.116   -0.061       1 
308463.000    22.6678564106   113.7677000222     13.702    -17.933      0.255   -0.103       1 
308464.000    22.6676951370   113.7677039283     13.663    -17.812      0.446    0.013       1 
308465.000    22.6675346759   113.7677110860     13.638    -17.777      0.846   -0.070       1 
308466.000    22.6673742132   113.7677208679     13.606    -17.788      1.065    0.047       1 
308467.000    22.6672134809   113.7677319381     13.595    -17.816      1.161   -0.013       1 
308468.000    22.6670524929   113.7677433323     13.585    -17.855      1.148   -0.003       1 
308469.000    22.6668909142   113.7677550237     13.579    -17.948      1.180   -0.094       1 
308470.000    22.6667286113   113.7677683826     13.582    -18.040      1.433    0.022       1 
308471.000    22.6665655730   113.7677849024     13.556    -18.106      1.795    0.042       1 
308472.000    22.6664018202   113.7678031309     13.579    -18.167      1.894    0.032       1 
308473.000    22.6662380269   113.7678217008     13.579    -18.050      1.878   -0.055       1 
