
GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
292531.000    22.6916954545   113.7662833333     14.091     21.166     -7.675   -0.028       1 
292532.000    22.6918870508   113.7662094525     14.039     21.265     -7.472   -0.104       1 
292533.000    22.6920796673   113.7661370015     13.976     21.392     -7.390   -0.068       1 
292534.000    22.6922732987   113.7660650400     13.918     21.493     -7.414   -0.061       1 
292535.000    22.6924672667   113.7659920206     13.880     21.492     -7.526   -0.078       1 
292536.000    22.6926610274   113.7659206236     13.845     21.413     -7.014   -0.044       1 
292537.000    22.6928547669   113.7658560148     13.800     21.478     -6.273   -0.050       1 
292538.000    22.6930496614   113.7657977519     13.753     21.646     -5.744   -0.083       1 
292539.000    22.6932444127   113.7657402568     13.701     21.433     -6.085   -0.066       1 
292540.000    22.6934366859   113.7656793261     13.667     21.203     -6.474   -0.030       1 
292541.000    22.6936279299   113.7656159162     13.651     21.180     -6.524   -0.029       1 
292542.000    22.6938188489   113.7655531346     13.646     21.091     -6.306   -0.066       1 
292543.000    22.6940086621   113.7654926261     13.646     20.941     -6.143    0.001       1 
292544.000    22.6941971446   113.7654337721     13.668     20.788     -5.965    0.012       1 
292545.000    22.6943835186   113.7653757259     13.661     20.477     -5.868    0.065       1 
292546.000    22.6945670535   113.7653191559     13.674     20.160     -5.729    0.019       1 
292547.000    22.6947477418   113.7652636454     13.693     19.886     -5.698    0.045       1 
292548.000    22.6949266355   113.7652087810     13.732     19.717     -5.580   -0.004       1 
292549.000    22.6951034220   113.7651546094     13.769     19.415     -5.545    0.018       1 
292550.000    22.6952775403   113.7651008577     13.811     19.165     -5.560   -0.000       1 
292551.000    22.6954505696   113.7650487657     13.857     19.166     -5.128   -0.006       1 
292552.000    22.6956242479   113.7650001601     13.900     19.302     -4.837    0.030       1 
292553.000    22.6957991004   113.7649528417     13.958     19.414     -4.851    0.061       1 
292554.000    22.6959746402   113.7649034458     14.010     19.477     -5.175    0.038       1 
292555.000    22.6961510889   113.7648529601     14.083     19.615     -5.143    0.071       1 
292556.000    22.6963289728   113.7648031698     14.154     19.773     -5.113    0.073       1 
292557.000    22.6965081807   113.7647536486     14.229     19.926     -5.037    0.066       1 
292558.000    22.6966889240   113.7647052804     14.301     20.104     -4.906    0.047       1 
292559.000    22.6968711352   113.7646580107     14.394     20.232     -4.769    0.099       1 
292560.000    22.6970549092   113.7646119222     14.476     20.475     -4.733    0.089       1 
292561.000    22.6972409965   113.7645653770     14.569     20.710     -4.906    0.081       1 
292562.000    22.6974292627   113.7645181386     14.645     20.985     -4.792    0.090       1 
292563.000    22.6976200846   113.7644724055     14.735     21.259     -4.639    0.118       1 
292564.000    22.6978133001   113.7644280968     14.832     21.503     -4.568    0.115       1 
292565.000    22.6980084529   113.7643835850     14.907     21.710     -4.629    0.174       1 
292566.000    22.6982053847   113.7643383362     15.004     21.915     -4.668    0.065       1 
292567.000    22.6984032050   113.7642928692     15.097     21.793     -4.660    0.081       1 
292568.000    22.6985986564   113.7642474167     15.193     21.535     -4.628    0.046       1 
292569.000    22.6987930956   113.7642028327     15.298     21.582     -4.453    0.108       1 
292570.000    22.6989887128   113.7641604749     15.386     21.737     -4.293   -0.001       1 
292571.000    22.6991855672   113.7641194504     15.473     21.871     -4.167    0.061       1 
292572.000    22.6993835547   113.7640788983     15.562     21.980     -4.170    0.085       1 
292573.000    22.6995826515   113.7640389823     15.647     22.127     -4.031    0.000       1 
292574.000    22.6997826197   113.7639992538     15.731     22.129     -4.104    0.074       1 
292575.000    22.6999812960   113.7639597941     15.819     21.870     -3.998    0.082       1 
292576.000    22.7001772581   113.7639214330     15.899     21.531     -3.931    0.077       1 
292577.000    22.7003709590   113.7638825908     15.985     21.400     -4.055    0.101       1 
292578.000    22.7005640447   113.7638414382     16.077     21.385     -4.427    0.119       1 
292579.000    22.7007573797   113.7637972094     16.159     21.465     -4.597    0.066       1 
292580.000    22.7009517308   113.7637524282     16.247     21.600     -4.554    0.077       1 
292581.000    22.7011472716   113.7637087356     16.339     21.676     -4.350    0.088       1 
292582.000    22.7013423153   113.7636679819     16.428     21.493     -4.072    0.084       1 
292583.000    22.7015355720   113.7636289836     16.517     21.321     -3.931    0.054       1 
292584.000    22.7017276005   113.7635910770     16.598     21.255     -3.867    0.044       1 
292585.000    22.7019197529   113.7635534469     16.701     21.318     -3.805    0.115       1 
