   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 568015.00    30.4992575103   114.5394185809     28.259     -4.453      8.765    0.052       1 
 568016.00    30.4993372773   114.5393721623     28.336     -4.441      8.915    0.113       1 
 568017.00    30.4994183095   114.5393254602     28.432     -4.526      9.034    0.094       1 
 568018.00    30.4995001339   114.5392777075     28.534     -4.620      9.111    0.099       1 
 568019.00    30.4995827255   114.5392288476     28.633     -4.723      9.204    0.117       1 
 568020.00    30.4996661915   114.5391787811     28.718     -4.859      9.281    0.112       1 
 568021.00    30.4997505548   114.5391277019     28.822     -4.942      9.354    0.238       1 
 568022.00    30.4998352612   114.5390758720     28.944     -4.969      9.462   -0.006       1 
 568023.00    30.4999201229   114.5390242663     28.998     -4.913      9.318    0.116       1 
 568024.00    30.5000034496   114.5389734041     29.059     -4.831      9.233    0.121       1 
 568025.00    30.5000872991   114.5389224092     29.139     -4.929      9.425   -0.061       1 
 568026.00    30.5001723163   114.5388709356     29.218     -4.944      9.463    0.045       1 
 568027.00    30.5002580614   114.5388194284     29.353     -4.953      9.496    0.219       1 
 568028.00    30.5003437112   114.5387682840     29.465     -4.909      9.426    0.164       1 
 568029.00    30.5004284750   114.5387177042     29.602     -4.840      9.367    0.107       1 
 568030.00    30.5005125649   114.5386675450     29.708     -4.809      9.301    0.066       1 
 568031.00    30.5005954927   114.5386178027     29.804     -4.739      9.075    0.174       1 
 568032.00    30.5006766630   114.5385688856     29.922     -4.677      8.944    0.103       1 
 568033.00    30.5007565601   114.5385202770     29.999     -4.687      8.856   -0.030       1 
 568034.00    30.5008350168   114.5384717494     30.126     -4.662      8.608    0.083       1 
 568035.00    30.5009113708   114.5384248930     30.244     -4.309      8.306    0.003       1 
 568036.00    30.5009831801   114.5383800610     30.326     -4.354      7.710   -0.115       1 
 568037.00    30.5010501020   114.5383380221     30.464     -3.883      7.216    0.065       1 
 568038.00    30.5011137927   114.5382997004     30.555     -3.441      6.913    0.111       1 
 568039.00    30.5011731049   114.5382658100     30.662     -3.070      6.296    0.106       1 
 568040.00    30.5012291876   114.5382340690     30.747     -3.003      6.172    0.081       1 
 568041.00    30.5012849976   114.5382024403     30.863     -3.084      6.235    0.090       1 
 568042.00    30.5013421937   114.5381696234     30.977     -3.290      6.447    0.132       1 
 568043.00    30.5014008923   114.5381343033     31.088     -3.591      6.533    0.056       1 
 568044.00    30.5014593452   114.5380948387     31.199     -4.007      6.492    0.136       1 
 568045.00    30.5015177869   114.5380519005     31.358     -4.247      6.503    0.170       1 
 568046.00    30.5015758972   114.5380053511     31.534     -4.747      6.408    0.090       1 
 568047.00    30.5016324667   114.5379541440     31.601     -5.117      6.205    0.079       1 
 568048.00    30.5016864938   114.5378987262     31.635     -5.584      5.845    0.003       1 
 568049.00    30.5017373439   114.5378391542     31.641     -5.925      5.510   -0.011       1 
 568050.00    30.5017845501   114.5377757297     31.655     -6.271      4.976    0.062       1 
 568051.00    30.5018253714   114.5377087272     31.707     -6.695      4.173    0.048       1 
 568052.00    30.5018568895   114.5376366627     31.694     -7.261      3.045    0.008       1 
 568053.00    30.5018789824   114.5375600986     31.717     -7.645      2.054   -0.040       1 
 568054.00    30.5018912278   114.5374796400     31.695     -8.104      0.891   -0.013       1 
 568055.00    30.5018920288   114.5373936747     31.676     -8.659     -0.395    0.045       1 
 568056.00    30.5018840791   114.5373017685     31.676     -9.172     -1.253   -0.048       1 
 568057.00    30.5018679170   114.5372083529     31.678     -8.892     -2.066   -0.013       1 
 568058.00    30.5018464489   114.5371174553     31.550     -8.680     -2.480   -0.020       1 
 568059.00    30.5018218079   114.5370274345     31.537     -8.722     -2.857   -0.052       1 
 568060.00    30.5017938083   114.5369360371     31.501     -8.935     -3.279   -0.098       1 
 568061.00    30.5017625462   114.5368420643     31.427     -9.191     -3.548   -0.057       1 
 568062.00    30.5017299215   114.5367445371     31.367     -9.561     -3.677   -0.117       1 
 568063.00    30.5016956142   114.5366434638     31.292     -9.880     -3.863   -0.105       1 
 568064.00    30.5016605959   114.5365384795     31.222    -10.248     -3.916   -0.057       1 
 568065.00    30.5016251883   114.5364294609     31.145    -10.631     -3.950   -0.049       1 
 568066.00    30.5015893892   114.5363167166     31.087    -10.999     -4.002   -0.078       1 
 568067.00    30.5015525814   114.5362006300     31.015    -11.284     -4.106   -0.043       1 
 568068.00    30.5015163920   114.5360805793     30.940    -11.711     -3.922   -0.106       1 
 568069.00    30.5014818020   114.5359557957     30.872    -12.186     -3.839   -0.106       1 
 568070.00    30.5014468439   114.5358268031     30.800    -12.573     -3.977   -0.074       1 
 568071.00    30.5014084423   114.5356950718     30.716    -12.784     -4.464   -0.070       1 
 568072.00    30.5013663061   114.5355610863     30.658    -13.001     -4.789   -0.104       1 
 568073.00    30.5013222084   114.5354244346     30.579    -13.263     -4.955   -0.072       1 
 568074.00    30.5012767244   114.5352850212     30.513    -13.496     -5.120   -0.085       1 
 568075.00    30.5012299479   114.5351436744     30.413    -13.617     -5.211   -0.101       1 
 568076.00    30.5011830758   114.5350030344     30.329    -13.359     -5.141   -0.104       1 
 568077.00    30.5011371562   114.5348649200     30.244    -13.233     -5.053   -0.094       1 
 568078.00    30.5010915661   114.5347263571     30.158    -13.385     -5.059   -0.105       1 
 568079.00    30.5010457526   114.5345866140     30.064    -13.392     -5.090   -0.079       1 
 568080.00    30.5010000298   114.5344485883     29.980    -13.096     -5.050   -0.046       1 
 568081.00    30.5009550429   114.5343139005     29.882    -12.776     -4.917   -0.091       1 
 568082.00    30.5009103911   114.5341828856     29.808    -12.396     -4.948   -0.037       1 
 568083.00    30.5008660151   114.5340557024     29.754    -12.053     -4.854   -0.084       1 
 568084.00    30.5008230320   114.5339317874     29.674    -11.753     -4.676   -0.107       1 
 568085.00    30.5007817785   114.5338109034     29.596    -11.473     -4.476   -0.093       1 
 568086.00    30.5007420033   114.5336931446     29.538    -11.154     -4.335   -0.060       1 
 568087.00    30.5007033837   114.5335786545     29.467    -10.823     -4.209   -0.068       1 
 568088.00    30.5006660114   114.5334675075     29.403    -10.515     -4.075   -0.043       1 
 568089.00    30.5006299002   114.5333598031     29.336    -10.170     -3.934   -0.089       1 
