
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
444931.000    40.2163669143   116.2134979515     61.011    -14.659      7.710   -0.109       1 
444932.000    40.2162340732   116.2135880563     60.893    -14.783      7.633   -0.139       1 
444933.000    40.2161014792   116.2136769260     60.759    -14.621      7.498   -0.125       1 
444934.000    40.2159709681   116.2137642390     60.631    -14.363      7.368   -0.131       1 
444935.000    40.2158427687   116.2138503470     60.510    -14.140      7.298   -0.122       1 
444936.000    40.2157157743   116.2139362683     60.396    -14.066      7.316   -0.123       1 
444937.000    40.2155892425   116.2140223692     60.284    -14.085      7.356   -0.095       1 
444938.000    40.2154617305   116.2141098242     60.160    -14.171      7.526   -0.123       1 
444939.000    40.2153329703   116.2141978354     60.037    -14.461      7.496   -0.116       1 
444940.000    40.2152020210   116.2142863666     59.922    -14.621      7.574   -0.103       1 
444941.000    40.2150698847   116.2143757414     59.813    -14.754      7.652   -0.130       1 
444942.000    40.2149362930   116.2144659964     59.676    -14.922      7.720   -0.114       1 
444943.000    40.2148015844   116.2145569493     59.548    -14.992      7.753   -0.117       1 
444944.000    40.2146662607   116.2146480227     59.426    -15.062      7.753   -0.123       1 
444945.000    40.2145304699   116.2147392743     59.325    -15.102      7.790   -0.083       1 
444946.000    40.2143941515   116.2148308075     59.281    -15.182      7.818   -0.029       1 
444947.000    40.2142573373   116.2149225997     59.275    -15.166      7.807    0.006       1 
444948.000    40.2141210470   116.2150139082     59.317    -15.115      7.755    0.092       1 
444949.000    40.2139850910   116.2151046093     59.399    -15.082      7.697    0.125       1 
444950.000    40.2138494753   116.2151947752     59.528    -15.037      7.672    0.140       1 
444951.000    40.2137139828   116.2152851928     59.706    -15.098      7.733    0.230       1 
444952.000    40.2135775169   116.2153768556     59.913    -15.212      7.852    0.243       1 
444953.000    40.2134404183   116.2154694993     60.196    -15.238      7.890    0.327       1 
444954.000    40.2133034166   116.2155620747     60.506    -15.205      7.869    0.310       1 
444955.000    40.2131664366   116.2156543460     60.807    -15.235      7.853    0.280       1 
444956.000    40.2130289166   116.2157464061     61.105    -15.308      7.828    0.303       1 
444957.000    40.2128910147   116.2158379626     61.387    -15.296      7.776    0.292       1 
444958.000    40.2127533038   116.2159292578     61.671    -15.290      7.776    0.321       1 
444959.000    40.2126157821   116.2160209959     61.971    -15.311      7.860    0.314       1 
444960.000    40.2124771770   116.2161143122     62.277    -15.477      8.003    0.313       1 
444961.000    40.2123373157   116.2162085079     62.587    -15.582      8.019    0.309       1 
444962.000    40.2121964508   116.2163030979     62.879    -15.700      8.089    0.284       1 
444963.000    40.2120546299   116.2163985422     63.186    -15.794      8.171    0.317       1 
444964.000    40.2119119697   116.2164946584     63.474    -15.895      8.187    0.302       1 
444965.000    40.2117683788   116.2165899954     63.810    -15.970      8.066    0.327       1 
444966.000    40.2116246834   116.2166842275     64.089    -15.959      8.018    0.251       1 
444967.000    40.2114809705   116.2167782834     64.293    -15.965      8.007    0.130       1 
444968.000    40.2113370458   116.2168721591     64.458    -16.029      7.960    0.118       1 
444969.000    40.2111916817   116.2169642360     64.577    -16.274      7.733    0.172       1 
444970.000    40.2110441001   116.2170536955     64.633    -16.462      7.593   -0.025       1 
444971.000    40.2108959704   116.2171423013     64.641    -16.440      7.527   -0.034       1 
444972.000    40.2107476163   116.2172300099     64.597    -16.511      7.380   -0.046       1 
444973.000    40.2105985448   116.2173148367     64.497    -16.608      7.147   -0.128       1 
444974.000    40.2104484970   116.2173978501     64.359    -16.704      7.016   -0.198       1 
444975.000    40.2102973594   116.2174791445     64.164    -16.851      6.873   -0.221       1 
444976.000    40.2101450231   116.2175586230     63.905    -16.981      6.677   -0.234       1 
444977.000    40.2099911044   116.2176356603     63.577    -17.179      6.533   -0.490       1 
444978.000    40.2098353989   116.2177117131     63.139    -17.397      6.468   -0.381       1 
444979.000    40.2096783254   116.2177877261     62.738    -17.478      6.475   -0.437       1 
444980.000    40.2095205568   116.2178639181     62.260    -17.547      6.503   -0.492       1 
444981.000    40.2093621733   116.2179401310     61.773    -17.658      6.455   -0.491       1 
444982.000    40.2092022744   116.2180150575     61.270    -17.836      6.368   -0.481       1 
444983.000    40.2090412600   116.2180900774     60.762    -17.931      6.427   -0.531       1 
444984.000    40.2088793798   116.2181657388     60.258    -18.023      6.464   -0.468       1 
444985.000    40.2087167489   116.2182420827     59.755    -18.096      6.513   -0.509       1 
444986.000    40.2085532546   116.2183185484     59.245    -18.200      6.498   -0.473       1 
444987.000    40.2083897757   116.2183948110     58.737    -18.078      6.507   -0.525       1 
444988.000    40.2082276860   116.2184709569     58.233    -17.933      6.467   -0.511       1 
444989.000    40.2080668935   116.2185465609     57.755    -17.792      6.398   -0.449       1 
444990.000    40.2079076926   116.2186221469     57.339    -17.554      6.481   -0.371       1 
444991.000    40.2077504735   116.2186981190     56.952    -17.368      6.418   -0.344       1 
444992.000    40.2075948795   116.2187725204     56.604    -17.181      6.271   -0.299       1 
444993.000    40.2074414113   116.2188461269     56.325    -16.926      6.265   -0.255       1 
444994.000    40.2072902204   116.2189192325     56.090    -16.669      6.181   -0.233       1 
444995.000    40.2071412109   116.2189910860     55.873    -16.433      6.061   -0.185       1 
444996.000    40.2069944581   116.2190611484     55.717    -16.177      5.872   -0.121       1 
444997.000    40.2068501185   116.2191295669     55.585    -15.868      5.787   -0.108       1 
444998.000    40.2067086888   116.2191973659     55.485    -15.529      5.744   -0.053       1 
444999.000    40.2065702582   116.2192642189     55.420    -15.210      5.628   -0.097       1 
445000.000    40.2064346527   116.2193297330     55.348    -14.896      5.524   -0.074       1 
445001.000    40.2063017038   116.2193939830     55.295    -14.656      5.430   -0.036       1 
445002.000    40.2061704942   116.2194569821     55.242    -14.477      5.314   -0.069       1 
445003.000    40.2060408036   116.2195185085     55.160    -14.317      5.180   -0.057       1 
445004.000    40.2059126733   116.2195787948     55.095    -14.141      5.086   -0.051       0 
445005.000    40.2057862335   116.2196381529     55.043    -13.947      5.023   -0.050       1 
445006.000    40.2056615104   116.2196968425     54.990    -13.757      4.970   -0.037       1 
445007.000    40.2055385137   116.2197551971     54.928    -13.554      4.963   -0.055       1 
445008.000    40.2054173898   116.2198134641     54.877    -13.341      4.950   -0.054       1 
445009.000    40.2052980714   116.2198711072     54.824    -13.170      4.851   -0.053       1 
445010.000    40.2051801404   116.2199272175     54.755    -13.010      4.739   -0.071       1 
445011.000    40.2050639340   116.2199829389     54.700    -12.814      4.724   -0.035       1 
445012.000    40.2049493805   116.2200378882     54.654    -12.638      4.636   -0.051       1 
445013.000    40.2048363338   116.2200917043     54.603    -12.466      4.529   -0.069       1 
445014.000    40.2047248050   116.2201443194     54.540    -12.317      4.439   -0.057       1 
445015.000    40.2046140437   116.2201966098     54.490    -12.354      4.496   -0.047       1 
445016.000    40.2045018100   116.2202502854     54.443    -12.587      4.647   -0.047       1 
445017.000    40.2043870643   116.2203060186     54.389    -12.920      4.807   -0.039       1 
445018.000    40.2042688202   116.2203623504     54.329    -13.346      4.825   -0.071       1 
445019.000    40.2041469847   116.2204192858     54.261    -13.702      4.898   -0.054       1 
445020.000    40.2040221902   116.2204769739     54.200    -13.980      4.932   -0.083       1 
445021.000    40.2038953719   116.2205350171     54.127    -14.194      4.982   -0.069       1 
445022.000    40.2037664229   116.2205954850     54.055    -14.443      5.264   -0.063       1 
445023.000    40.2036349843   116.2206586510     53.979    -14.763      5.462   -0.074       1 
445024.000    40.2035003370   116.2207233420     53.879    -15.149      5.577   -0.095       1 
445025.000    40.2033621017   116.2207895725     53.798    -15.549      5.704   -0.134       1 
445026.000    40.2032200647   116.2208575259     53.710    -15.997      5.874   -0.111       1 
445027.000    40.2030737993   116.2209276380     53.602    -16.475      6.057   -0.094       1 
445028.000    40.2029232568   116.2209996729     53.486    -16.954      6.203   -0.114       1 
445029.000    40.2027686103   116.2210735867     53.378    -17.404      6.392   -0.128       1 
445030.000    40.2026101316   116.2211499733     53.261    -17.814      6.594   -0.138       1 
445031.000    40.2024478609   116.2212279762     53.164    -18.203      6.707   -0.137       1 
445032.000    40.2022827297   116.2213070931     53.065    -18.458      6.780   -0.102       1 
445033.000    40.2021152342   116.2213872926     52.970    -18.768      6.892   -0.015       1 
445034.000    40.2019446565   116.2214687681     52.904    -19.057      6.977   -0.138       1 
445035.000    40.2017731413   116.2215506521     52.772    -19.073      6.987   -0.103       1 
445036.000    40.2016006670   116.2216330303     52.728    -19.194      7.042   -0.009       1 
445037.000    40.2014280309   116.2217160693     52.767    -19.157      7.109    0.160       1 
445038.000    40.2012557835   116.2217998548     52.976    -19.131      7.167    0.262       1 
445039.000    40.2010833019   116.2218846461     53.297    -19.166      7.239    0.375       1 
445040.000    40.2009103064   116.2219699588     53.709    -19.274      7.297    0.404       1 
445041.000    40.2007356948   116.2220549939     54.122    -19.514      7.210    0.402       1 
445042.000    40.2005588481   116.2221397411     54.526    -19.754      7.257    0.372       1 
445043.000    40.2003800118   116.2222250193     54.934    -19.971      7.288    0.429       1 
445044.000    40.2001991244   116.2223108618     55.341    -20.175      7.332    0.349       1 
445045.000    40.2000167377   116.2223974358     55.676    -20.303      7.435    0.316       1 
445046.000    40.1998334483   116.2224856669     55.942    -20.384      7.578    0.219       1 
445047.000    40.1996494422   116.2225752293     56.148    -20.449      7.644    0.151       1 
445048.000    40.1994654082   116.2226650996     56.314    -20.403      7.669    0.128       1 
445049.000    40.1992819246   116.2227552987     56.406    -20.363      7.697   -0.048       1 
445050.000    40.1990987860   116.2228454337     56.431    -20.311      7.667    0.081       1 
445051.000    40.1989167141   116.2229353871     56.375    -20.123      7.624   -0.062       1 
445052.000    40.1987361256   116.2230246250     56.250    -19.974      7.570   -0.170       1 
445053.000    40.1985566548   116.2231134556     56.022    -19.875      7.542   -0.217       1 
445054.000    40.1983781137   116.2232013343     55.775    -19.759      7.419   -0.263       1 
445055.000    40.1982008872   116.2232878881     55.458    -19.617      7.354   -0.350       1 
445056.000    40.1980247250   116.2233743031     55.098    -19.506      7.351   -0.392       1 
445057.000    40.1978493623   116.2234606715     54.649    -19.432      7.374   -0.460       1 
445058.000    40.1976748482   116.2235472092     54.169    -19.331      7.376   -0.489       1 
445059.000    40.1975009409   116.2236339706     53.650    -19.308      7.352   -0.504       1 
445060.000    40.1973272472   116.2237199118     53.140    -19.250      7.315   -0.494       1 
445061.000    40.1971541575   116.2238060079     52.642    -19.185      7.351   -0.468       1 
445062.000    40.1969816440   116.2238922503     52.129    -19.144      7.330   -0.483       1 
445063.000    40.1968094837   116.2239781266     51.622    -19.120      7.270   -0.489       1 
445064.000    40.1966373643   116.2240628423     51.111    -19.113      7.176   -0.526       1 
445065.000    40.1964653075   116.2241468340     50.577    -19.100      7.136   -0.514       1 
445066.000    40.1962935364   116.2242304787     50.093    -19.044      7.126   -0.466       1 
445067.000    40.1961223588   116.2243141525     49.584    -18.982      7.129   -0.510       1 
445068.000    40.1959517312   116.2243980487     49.133    -18.926      7.154   -0.466       1 
445069.000    40.1957816728   116.2244819610     48.715    -18.851      7.141   -0.343       1 
445070.000    40.1956124256   116.2245656957     48.405    -18.729      7.116   -0.321       1 
445071.000    40.1954442879   116.2246488597     48.188    -18.593      7.050   -0.199       1 
445072.000    40.1952774583   116.2247310811     48.037    -18.448      6.959   -0.125       1 
445073.000    40.1951122503   116.2248122536     47.953    -18.240      6.879   -0.100       1 
