
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
444931.000    40.2163681423   116.2135008241     61.014    -14.659      7.710   -0.107       1 
444932.000    40.2162352837   116.2135909415     60.897    -14.785      7.633   -0.140       1 
444933.000    40.2161026840   116.2136798151     60.763    -14.618      7.498   -0.126       1 
444934.000    40.2159721733   116.2137671278     60.636    -14.361      7.368   -0.135       1 
444935.000    40.2158439798   116.2138532317     60.514    -14.141      7.298   -0.126       1 
444936.000    40.2157169924   116.2139391479     60.400    -14.068      7.316   -0.124       1 
444937.000    40.2155904641   116.2140252463     60.288    -14.083      7.356   -0.096       1 
444938.000    40.2154629681   116.2141126896     60.164    -14.173      7.526   -0.126       1 
444939.000    40.2153341852   116.2142007173     60.041    -14.458      7.496   -0.119       1 
444940.000    40.2152032350   116.2142892492     59.925    -14.621      7.574   -0.104       1 
444941.000    40.2150710991   116.2143786238     59.816    -14.751      7.652   -0.128       1 
444942.000    40.2149375066   116.2144688793     59.680    -14.923      7.720   -0.117       1 
444943.000    40.2148027966   116.2145598333     59.551    -14.990      7.753   -0.117       1 
444944.000    40.2146674696   116.2146509090     59.430    -15.064      7.753   -0.124       1 
444945.000    40.2145316787   116.2147421607     59.328    -15.096      7.790   -0.081       1 
444946.000    40.2143953600   116.2148336939     59.285    -15.180      7.818   -0.034       1 
444947.000    40.2142585451   116.2149254866     59.279    -15.166      7.807    0.005       1 
444948.000    40.2141222528   116.2150167965     59.321    -15.113      7.755    0.089       1 
444949.000    40.2139862917   116.2151075012     59.404    -15.083      7.697    0.126       1 
444950.000    40.2138506755   116.2151976674     59.532    -15.037      7.672    0.144       1 
444951.000    40.2137151881   116.2152880815     59.710    -15.098      7.733    0.224       1 
444952.000    40.2135787294   116.2153797393     59.917    -15.214      7.852    0.240       1 
444953.000    40.2134416333   116.2154723812     60.200    -15.238      7.890    0.323       1 
444954.000    40.2133046300   116.2155649578     60.509    -15.204      7.869    0.310       1 
444955.000    40.2131676468   116.2156572313     60.810    -15.232      7.853    0.280       1 
444956.000    40.2130301189   116.2157492970     61.108    -15.308      7.828    0.303       1 
444957.000    40.2128922122   116.2158408569     61.390    -15.297      7.776    0.289       1 
444958.000    40.2127545011   116.2159321523     61.674    -15.290      7.776    0.321       1 
444959.000    40.2126169889   116.2160238837     61.974    -15.313      7.860    0.314       1 
444960.000    40.2124783910   116.2161171947     62.281    -15.475      8.003    0.312       1 
444961.000    40.2123385244   116.2162113943     62.590    -15.582      8.019    0.305       1 
444962.000    40.2121976594   116.2163059844     62.882    -15.700      8.089    0.284       1 
444963.000    40.2120558415   116.2164014265     63.189    -15.793      8.171    0.316       1 
444964.000    40.2119131784   116.2164975449     63.477    -15.893      8.187    0.306       1 
444965.000    40.2117695697   116.2165928943     63.813    -15.969      8.066    0.330       1 
444966.000    40.2116258696   116.2166871297     64.092    -15.952      8.018    0.252       1 
444967.000    40.2114821559   116.2167811862     64.295    -15.966      8.007    0.127       1 
444968.000    40.2113382208   116.2168750691     64.460    -16.025      7.960    0.118       1 
444969.000    40.2111928201   116.2169671707     64.579    -16.270      7.733    0.174       1 
444970.000    40.2110452096   116.2170566489     64.637    -16.459      7.593   -0.017       1 
444971.000    40.2108970758   116.2171452570     64.645    -16.440      7.527   -0.035       1 
444972.000    40.2107487005   116.2172329791     64.600    -16.505      7.380   -0.049       1 
444973.000    40.2105995957   116.2173178262     64.501    -16.604      7.147   -0.124       1 
444974.000    40.2104495284   116.2174008511     64.363    -16.701      7.016   -0.200       1 
444975.000    40.2102983668   116.2174821593     64.168    -16.848      6.873   -0.220       1 
444976.000    40.2101460015   116.2175616541     63.908    -16.975      6.677   -0.235       1 
444977.000    40.2099920528   116.2176387075     63.580    -17.166      6.533   -0.484       1 
444978.000    40.2098363360   116.2177147663     63.142    -17.397      6.468   -0.380       1 
444979.000    40.2096792580   116.2177907815     62.742    -17.481      6.475   -0.431       1 
444980.000    40.2095214894   116.2178669736     62.264    -17.547      6.503   -0.493       1 
444981.000    40.2093630956   116.2179431917     61.777    -17.657      6.455   -0.490       1 
444982.000    40.2092031791   116.2180181271     61.274    -17.833      6.368   -0.482       1 
444983.000    40.2090421659   116.2180931463     60.766    -17.926      6.427   -0.529       1 
444984.000    40.2088802901   116.2181688054     60.263    -18.025      6.464   -0.472       1 
444985.000    40.2087176601   116.2182451487     59.761    -18.097      6.513   -0.507       1 
444986.000    40.2085541613   116.2183216168     59.250    -18.204      6.498   -0.467       1 
444987.000    40.2083906840   116.2183978784     58.743    -18.072      6.507   -0.519       1 
444988.000    40.2082285993   116.2184740219     58.238    -17.930      6.467   -0.514       1 
444989.000    40.2080678045   116.2185496271     57.759    -17.793      6.398   -0.447       1 
444990.000    40.2079086239   116.2186252028     57.344    -17.556      6.481   -0.369       1 
444991.000    40.2077514049   116.2187011748     56.957    -17.367      6.418   -0.342       1 
444992.000    40.2075958030   116.2187755802     56.609    -17.180      6.271   -0.302       1 
444993.000    40.2074423446   116.2188491815     56.330    -16.921      6.265   -0.252       1 
444994.000    40.2072911550   116.2189222866     56.096    -16.666      6.181   -0.233       1 
444995.000    40.2071421422   116.2189941417     55.878    -16.429      6.061   -0.186       1 
444996.000    40.2069953784   116.2190642097     55.723    -16.178      5.872   -0.122       1 
444997.000    40.2068510407   116.2191326273     55.590    -15.868      5.787   -0.113       1 
