
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
 23157.000    39.7193239736   116.3384586070     29.746    -12.276     -2.409   -0.086       1 
 23158.000    39.7192143830   116.3384279761     29.631    -12.121     -2.568   -0.123       1 
 23159.000    39.7191055160   116.3384003816     29.579    -12.086     -2.251   -0.030       1 
 23160.000    39.7189957084   116.3383746834     29.549    -12.385     -2.230   -0.041       1 
 23161.000    39.7188815333   116.3383475406     29.524    -12.982     -2.420   -0.021       1 
 23162.000    39.7187621282   116.3383176402     29.498    -13.538     -2.658   -0.010       1 
 23163.000    39.7186375385   116.3382851540     29.495    -14.146     -2.872    0.005       1 
 23164.000    39.7185084130   116.3382508845     29.487    -14.376     -2.940   -0.046       1 
 23165.000    39.7183798836   116.3382184577     29.486    -14.150     -2.678    0.010       1 
 23166.000    39.7182534366   116.3381869377     29.498    -13.943     -2.661    0.036       1 
 23167.000    39.7181288117   116.3381577557     29.551    -13.734     -2.380    0.062       1 
 23168.000    39.7180065260   116.3381299340     29.601    -13.431     -2.382    0.066       1 
 23169.000    39.7178874082   116.3381016306     29.673    -12.990     -2.443    0.073       1 
 23170.000    39.7177733376   116.3380735497     29.748    -12.256     -2.327    0.059       0 
 23171.000    39.7176674551   116.3380481678     29.798    -11.250     -2.018    0.036       1 
 23172.000    39.7175698337   116.3380258888     29.864    -10.513     -1.819    0.073       1 
 23173.000    39.7174774919   116.3380054358     29.915    -10.053     -1.710    0.032       1 
 23174.000    39.7173884220   116.3379856140     29.953     -9.711     -1.705   -0.007       1 
 23175.000    39.7173025721   116.3379658385     29.980     -9.282     -1.671    0.043       1 
 23176.000    39.7172214184   116.3379465018     30.000     -8.739     -1.611   -0.020       1 
 23177.000    39.7171454490   116.3379279883     29.997     -8.057     -1.530   -0.010       1 
 23178.000    39.7170769848   116.3379108466     29.997     -7.186     -1.399   -0.009       1 
 23179.000    39.7170143924   116.3378951362     30.001     -6.746     -1.264    0.040       1 
 23180.000    39.7169572753   116.3378818251     30.041     -5.773     -1.031    0.029       1 
 23181.000    39.7169099664   116.3378706997     30.047     -4.759     -0.850    0.024       1 
 23182.000    39.7168702465   116.3378614866     30.065     -4.270     -0.766   -0.045       1 
 23183.000    39.7168320559   116.3378522972     30.058     -4.233     -0.794    0.014       1 
 23184.000    39.7167940000   116.3378423279     30.064     -4.217     -0.863    0.008       1 
 23185.000    39.7167564702   116.3378319161     30.057     -4.123     -0.869   -0.021       0 
 23186.000    39.7167193188   116.3378213212     30.061     -4.256     -0.940    0.003       0 
 23187.000    39.7166778646   116.3378094902     30.075     -4.985     -1.093   -0.023       0 
 23188.000    39.7166284103   116.3377950923     30.078     -5.968     -1.368    0.024       0 
 23189.000    39.7165703215   116.3377770924     30.084     -6.911     -1.689    0.046       0 
 23190.000    39.7165037561   116.3377547324     30.114     -7.893     -2.053    0.000       1 
 23191.000    39.7164279357   116.3377295888     30.127     -8.952     -2.250    0.092       1 
 23192.000    39.7163420938   116.3377025397     30.133    -10.111     -2.411   -0.074       1 
 23193.000    39.7162454365   116.3376747138     30.098    -11.339     -2.385   -0.046       1 
 23194.000    39.7161381803   116.3376478046     30.117    -12.451     -2.326    0.024       1 
 23195.000    39.7160217836   116.3376186440     30.130    -13.381     -2.706    0.005       1 
 23196.000    39.7158989514   116.3375819228     30.175    -13.771     -3.473    0.056       1 
 23197.000    39.7157736593   116.3375372315     30.211    -14.138     -3.980    0.086       1 
 23198.000    39.7156436596   116.3374900015     30.276    -14.750     -4.138    0.065       1 
