   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
 484029.00    30.4872843273   114.5786262685     24.299     15.889     -2.656   -0.298 
 484030.00    30.4872605008   114.5787906284     23.993     15.704     -2.593   -0.345 
 484031.00    30.4872375563   114.5789525326     23.701     15.427     -2.527   -0.252 
 484032.00    30.4872154243   114.5791120410     23.467     15.202     -2.397   -0.255 
 484033.00    30.4871942640   114.5792688926     23.256     14.931     -2.298   -0.164 
 484034.00    30.4871737979   114.5794210086     23.073     14.062     -2.212   -0.191 
 484035.00    30.4871544329   114.5795597509     22.882     12.534     -2.063   -0.143 
 484036.00    30.4871370154   114.5796811845     22.740     10.742     -1.758   -0.114 
 484037.00    30.4871231467   114.5797833751     22.631      8.834     -1.352   -0.073 
 484038.00    30.4871124073   114.5798646029     22.547      6.742     -1.048   -0.066 
 484039.00    30.4871044588   114.5799228108     22.489      4.370     -0.695   -0.051 
 484040.00    30.4871000309   114.5799544862     22.456      1.901     -0.313   -0.013 
 484041.00    30.4870979526   114.5799690014     22.449      1.116     -0.179   -0.017 
 484042.00    30.4870967730   114.5799771569     22.442      0.426     -0.070    0.001 
 484043.00    30.4870966045   114.5799782906     22.444      0.002      0.001   -0.003 
 484044.00    30.4870966010   114.5799782877     22.445     -0.001      0.004   -0.011 
 484045.00    30.4870965943   114.5799782893     22.444     -0.000     -0.009    0.016 
 484046.00    30.4870965884   114.5799782896     22.444     -0.000     -0.004    0.008 
 484047.00    30.4870965876   114.5799782907     22.444     -0.002     -0.012    0.029 
 484048.00    30.4870965903   114.5799782932     22.444      0.005      0.017   -0.033 
 484049.00    30.4870965882   114.5799783752     22.443      0.060     -0.009    0.004 
 484050.00    30.4870962166   114.5799809439     22.441      0.518     -0.086   -0.007 
 484051.00    30.4870949464   114.5799897550     22.432      1.149     -0.193   -0.016 
 484052.00    30.4870928376   114.5800041681     22.416      1.586     -0.272   -0.002 
 484053.00    30.4870900264   114.5800231677     22.397      2.321     -0.396   -0.011 
 484054.00    30.4870858958   114.5800513265     22.375      2.941     -0.503   -0.012 
 484055.00    30.4870810708   114.5800845074     22.348      3.419     -0.585    0.013 
 484056.00    30.4870753517   114.5801248758     22.323      4.364     -0.709   -0.012 
 484057.00    30.4870685920   114.5801751540     22.278      5.216     -0.761   -0.108 
 484058.00    30.4870613837   114.5802332595     22.237      6.003     -0.847   -0.058 
 484059.00    30.4870527604   114.5803024047     22.203      7.280     -1.058   -0.086 
 484060.00    30.4870420451   114.5803841035     22.205      8.397     -1.293    0.030 
 484061.00    30.4870294385   114.5804770273     22.200      9.438     -1.505   -0.058 
 484062.00    30.4870148115   114.5805803937     22.163     10.419     -1.731   -0.072 
 484063.00    30.4869978363   114.5806936687     22.101     11.335     -1.995   -0.070 
 484064.00    30.4869786164   114.5808162359     22.042     12.206     -2.212   -0.020 
 484065.00    30.4869583251   114.5809474727     22.056     12.974     -2.281    0.070 
 484066.00    30.4869378624   114.5810865865     22.053     13.630     -2.279   -0.024 
 484067.00    30.4869178478   114.5812281912     22.066     13.484     -2.158    0.015 
 484068.00    30.4868981735   114.5813680246     22.113     13.470     -2.223    0.017 
 484069.00    30.4868777090   114.5815093901     22.213     13.733     -2.264    0.022 
 484070.00    30.4868569889   114.5816542981     22.295     13.988     -2.278    0.164 
 484071.00    30.4868364737   114.5817991732     22.368     13.938     -2.280    0.144 
 484072.00    30.4868155700   114.5819445028     22.468     14.001     -2.373    0.109 
 484073.00    30.4867943065   114.5820890822     22.558     13.869     -2.306    0.098 
 484074.00    30.4867740897   114.5822324809     22.636     13.773     -2.196    0.046 
 484075.00    30.4867543943   114.5823766999     22.760     13.938     -2.157    0.082 
 484076.00    30.4867352003   114.5825236722     22.813     14.249     -2.087    0.065 
 484077.00    30.4867170471   114.5826734757     22.896     14.444     -1.968    0.086 
 484078.00    30.4866996648   114.5828246396     23.040     14.577     -1.884    0.096 
 484079.00    30.4866832828   114.5829776842     23.131     14.829     -1.738   -0.047 
 484080.00    30.4866672298   114.5831332543     23.216     15.022     -1.819    0.134 
 484081.00    30.4866505784   114.5832899340     23.359     15.107     -1.853    0.023 
 484082.00    30.4866341525   114.5834477496     23.467     15.160     -1.795    0.142 
 484083.00    30.4866182618   114.5836041564     23.598     14.997     -1.749    0.082 
 484084.00    30.4866027410   114.5837612061     23.704     15.187     -1.687    0.079 
 484085.00    30.4865879479   114.5839187654     23.811     14.982     -1.564    0.056 
 484086.00    30.4865744284   114.5840736916     23.906     14.776     -1.465    0.137 
 484087.00    30.4865619594   114.5842267326     24.008     14.592     -1.335    0.067 
 484088.00    30.4865502859   114.5843779360     24.107     14.401     -1.226    0.085 
 484089.00    30.4865395464   114.5845275728     24.215     14.283     -1.131    0.070 
 484090.00    30.4865300389   114.5846760162     24.300     14.202     -0.960    0.110 
 484091.00    30.4865213916   114.5848230787     24.413     14.026     -0.930    0.076 
 484092.00    30.4865132729   114.5849679928     24.501     13.822     -0.874    0.095 
 484093.00    30.4865055703   114.5851117932     24.592     13.781     -0.816    0.111 
 484094.00    30.4864982827   114.5852536485     24.714     13.396     -0.775    0.159 
 484095.00    30.4864916746   114.5853914345     24.832     13.072     -0.681    0.116 
 484096.00    30.4864853875   114.5855276220     24.934     13.113     -0.667    0.097 
 484097.00    30.4864794298   114.5856648272     25.015     13.209     -0.644    0.114 
 484098.00    30.4864739308   114.5858026357     25.098     13.282     -0.623    0.170 
 484099.00    30.4864701442   114.5859412888     25.184     13.378     -0.356    0.108 
 484100.00    30.4864675520   114.5860805917     25.280     13.370     -0.297    0.102 
 484101.00    30.4864647841   114.5862199605     25.378     13.467     -0.328   -0.034 
 484102.00    30.4864618372   114.5863596358     25.464     13.421     -0.312    0.063 
 484103.00    30.4864597359   114.5864985344     25.557     13.250     -0.140    0.130 
 484104.00    30.4864594452   114.5866370050     25.655     13.325     -0.032    0.080 
 484105.00    30.4864591199   114.5867756630     25.759     13.290     -0.095    0.100 
 484106.00    30.4864585520   114.5869136904     25.844     13.214     -0.039    0.119 
 484107.00    30.4864586405   114.5870518954     25.920     13.321      0.025    0.101 
 484108.00    30.4864594456   114.5871919023     26.022     13.589      0.132    0.059 
 484109.00    30.4864608744   114.5873345335     26.109     13.757      0.200    0.067 
 484110.00    30.4864628675   114.5874775249     26.203     13.681      0.176    0.279 
 484111.00    30.4864651987   114.5876208962     26.303     13.759      0.237    0.150 
 484112.00    30.4864678241   114.5877644226     26.399     13.845      0.293    0.142 
 484113.00    30.4864709766   114.5879096756     26.493     14.054      0.365    0.086 
 484114.00    30.4864748592   114.5880570949     26.613     14.190      0.473    0.184 
 484115.00    30.4864798443   114.5882043865     26.715     14.118      0.594    0.094 
 484116.00    30.4864852748   114.5883524443     26.806     14.309      0.593    0.099 
 484117.00    30.4864907249   114.5885025019     26.906     14.505      0.635    0.141 
 484118.00    30.4864967307   114.5886545746     27.015     14.694      0.727    0.025 
 484119.00    30.4865032027   114.5888087756     27.093     14.925      0.737    0.087 
 484120.00    30.4865098860   114.5889648591     27.154     15.053      0.868   -0.067 
 484121.00    30.4865176195   114.5891203843     27.200     14.852      0.912    0.136 
 484122.00    30.4865272186   114.5892748483     27.253     14.808      1.172   -0.021 
 484123.00    30.4865381341   114.5894285484     27.283     14.646      1.220    0.049 
 484124.00    30.4865494355   114.5895797628     27.292     14.321      1.276    0.080 
 484125.00    30.4865613328   114.5897274655     27.280     14.130      1.319    0.014 
 484126.00    30.4865734208   114.5898737329     27.258     13.931      1.389   -0.134 
 484127.00    30.4865861436   114.5900187712     27.195     13.887      1.499   -0.124 
 484128.00    30.4866015695   114.5901619925     27.159     13.604      1.871   -0.079 
 484129.00    30.4866193821   114.5903035953     27.096     13.588      2.071   -0.077 
 484130.00    30.4866376500   114.5904447184     27.022     13.441      1.922   -0.096 
 484131.00    30.4866543755   114.5905850849     26.929     13.571      1.835   -0.134 
 484132.00    30.4866705179   114.5907276215     26.822     13.724      1.769   -0.143 
 484133.00    30.4866856190   114.5908712550     26.691     13.858      1.673   -0.127 
 484134.00    30.4867010882   114.5910157559     26.533     13.874      1.778   -0.160 
 484135.00    30.4867177291   114.5911606204     26.363     13.860      1.885   -0.244 
 484136.00    30.4867350465   114.5913051473     26.171     14.011      1.970   -0.289 
 484137.00    30.4867528934   114.5914528240     25.968     14.406      2.026   -0.293 
 484138.00    30.4867719716   114.5916044287     25.749     14.680      2.238   -0.298 
 484139.00    30.4867924316   114.5917575791     25.504     14.796      2.295   -0.259 
 484140.00    30.4868127551   114.5919127857     25.266     15.054      2.259   -0.402 
 484141.00    30.4868332247   114.5920706156     25.020     15.271      2.324   -0.296 
 484142.00    30.4868547146   114.5922315429     24.749     15.616      2.413   -0.184 
 484143.00    30.4868776981   114.5923948154     24.515     15.775      2.669   -0.303 
 484144.00    30.4869023185   114.5925606987     24.251     15.991      2.731   -0.190 
 484145.00    30.4869278310   114.5927272243     23.994     15.995      2.868   -0.290 
 484146.00    30.4869544184   114.5928925493     23.739     15.813      2.931   -0.260 
 484147.00    30.4869816843   114.5930573485     23.488     15.860      3.114   -0.230 
 484148.00    30.4870108827   114.5932238933     23.229     16.097      3.330   -0.284 
 484149.00    30.4870415548   114.5933926615     22.967     16.263      3.481   -0.296 
 484150.00    30.4870735563   114.5935626581     22.697     16.367      3.600   -0.274 
 484151.00    30.4871061016   114.5937340241     22.425     16.554      3.620   -0.269 
 484152.00    30.4871387433   114.5939076722     22.155     16.797      3.621   -0.261 
 484153.00    30.4871714840   114.5940841565     21.875     17.115      3.637   -0.284 
 484154.00    30.4872049461   114.5942639046     21.578     17.386      3.779   -0.259 
 484155.00    30.4872404808   114.5944463547     21.311     17.579      4.053   -0.260 
 484156.00    30.4872777377   114.5946301333     21.017     17.590      4.136   -0.177 
 484157.00    30.4873162520   114.5948118062     20.743     17.374      4.376   -0.288 
 484158.00    30.4873561668   114.5949917390     20.484     17.189      4.512   -0.306 
 484159.00    30.4873973465   114.5951701881     20.237     17.048      4.640   -0.262 
 484160.00    30.4874397703   114.5953472209     19.954     16.946      4.721   -0.247 
 484161.00    30.4874825127   114.5955233372     19.685     16.874      4.732   -0.269 
 484162.00    30.4875256016   114.5956985978     19.395     16.783      4.825   -0.301 
 484163.00    30.4875694084   114.5958726848     19.102     16.637      4.875   -0.247 
 484164.00    30.4876143691   114.5960450203     18.811     16.477      5.056   -0.332 
 484165.00    30.4876603948   114.5962159010     18.541     16.347      5.154   -0.298 
 484166.00    30.4877071683   114.5963853332     18.228     16.184      5.200   -0.292 
 484167.00    30.4877542726   114.5965533415     17.962     16.045      5.261   -0.256 
 484168.00    30.4878016674   114.5967200247     17.663     15.949      5.266   -0.264 
 484169.00    30.4878492626   114.5968859412     17.383     15.887      5.320   -0.273 
 484170.00    30.4878979058   114.5970509863     17.116     15.779      5.409   -0.144 
 484171.00    30.4879465548   114.5972145485     16.861     15.620      5.303   -0.253 
 484172.00    30.4879937051   114.5973760834     16.610     15.423      5.183   -0.239 
 484173.00    30.4880402711   114.5975362135     16.382     15.290      5.147   -0.258 
 484174.00    30.4880865035   114.5976948830     16.136     15.170      5.195   -0.333 
 484175.00    30.4881329637   114.5978524194     15.859     15.081      5.236   -0.412 
 484176.00    30.4881805867   114.5980091548     15.572     14.999      5.340   -0.231 
 484177.00    30.4882284776   114.5981644331     15.344     14.892      5.218   -0.209 
 484178.00    30.4882735375   114.5983199869     15.141     14.959      4.877   -0.198 
 484179.00    30.4883164338   114.5984747772     14.983     14.817      4.693   -0.062 
 484180.00    30.4883585393   114.5986291632     14.828     14.895      4.640   -0.169 
 484181.00    30.4884004428   114.5987840607     14.668     14.841      4.592   -0.204 
 484182.00    30.4884419281   114.5989385253     14.519     14.799      4.647   -0.193 
 484183.00    30.4884834233   114.5990919350     14.400     14.603      4.593   -0.014 
 484184.00    30.4885241993   114.5992423445     14.408     14.279      4.410   -0.022 
 484185.00    30.4885640759   114.5993888269     14.445     13.827      4.454   -0.000 
 484186.00    30.4886041238   114.5995309419     14.443     13.453      4.355    0.176 
 484187.00    30.4886427842   114.5996692075     14.489     13.150      4.142    0.119 
 484188.00    30.4886787325   114.5998040154     14.543     12.776      3.843    0.100 
 484189.00    30.4887115033   114.5999350670     14.672     12.384      3.468    0.160 
 484190.00    30.4887421143   114.6000625873     14.803     12.253      3.376    0.139 
 484191.00    30.4887734831   114.6001925596     14.952     12.821      3.609    0.152 
