   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 387198.00    30.4774105893   114.4497176385     34.488     11.657     10.177   -0.157       1 
 387199.00    30.4775034826   114.4498375369     34.475     11.358     10.420   -0.115       1 
 387200.00    30.4775978955   114.4499549017     34.323     11.128     10.502   -0.217       1 
 387201.00    30.4776928688   114.4500686391     34.139     10.788     10.548   -0.160       1 
 387202.00    30.4777899249   114.4501813136     33.939     10.826     10.906   -0.219       1 
 387203.00    30.4778907580   114.4502945040     33.667     10.899     11.408   -0.293       1 
 387204.00    30.4779961349   114.4504078043     33.343     10.859     11.940   -0.364       1 
 387205.00    30.4781064057   114.4505205608     32.960     10.819     12.445   -0.354       1 
 387206.00    30.4782211891   114.4506333670     32.524     10.755     13.061   -0.516       1 
 387207.00    30.4783411815   114.4507453094     32.031     10.691     13.645   -0.530       1 
 387208.00    30.4784660022   114.4508559693     31.491     10.460     14.021   -0.530       1 
 387209.00    30.4785927803   114.4509632202     30.981     10.199     14.122   -0.572       1 
 387210.00    30.4787197069   114.4510668848     30.453      9.645     14.045   -0.461       1 
 387211.00    30.4788456737   114.4511658899     30.043      9.313     13.834   -0.384       1 
 387212.00    30.4789696335   114.4512603451     29.648      8.819     13.542   -0.366       1 
 387213.00    30.4790905224   114.4513496425     29.294      8.290     13.263   -0.306       1 
 387214.00    30.4792102795   114.4514336319     28.982      7.818     13.299   -0.253       1 
 387215.00    30.4793302397   114.4515131291     28.721      7.514     13.290   -0.260       1 
 387216.00    30.4794514607   114.4515895716     28.481      7.228     13.603   -0.249       1 
 387217.00    30.4795749368   114.4516633439     28.301      6.933     13.759   -0.146       1 
 387218.00    30.4796997736   114.4517335527     28.166      6.480     13.842   -0.106       1 
 387219.00    30.4798237224   114.4517995975     28.028      6.171     13.658   -0.150       1 
 387220.00    30.4799459236   114.4518626776     27.892      5.879     13.428   -0.121       1 
 387221.00    30.4800672230   114.4519227365     27.769      5.693     13.453   -0.103       1 
 387222.00    30.4801895286   114.4519810145     27.718      5.475     13.723   -0.027       1 
 387223.00    30.4803143399   114.4520376443     27.686      5.353     14.021    0.037       1 
 387224.00    30.4804425542   114.4520918911     27.679      5.098     14.419    0.005       1 
 387225.00    30.4805741802   114.4521434325     27.687      4.804     14.751    0.016       1 
 387226.00    30.4807089978   114.4521922839     27.696      4.577     15.143    0.024       1 
 387227.00    30.4808465307   114.4522393904     27.759      4.486     15.422    0.047       1 
 387228.00    30.4809864296   114.4522857732     27.862      4.344     15.647    0.151       1 
 387229.00    30.4811290958   114.4523291580     28.039      3.981     15.957    0.184       1 
 387230.00    30.4812744643   114.4523693646     28.179      3.669     16.245    0.155       1 
 387231.00    30.4814224774   114.4524058583     28.382      3.325     16.522    0.236       1 
 387232.00    30.4815727689   114.4524384884     28.632      2.955     16.797    0.272       1 
 387233.00    30.4817243471   114.4524672151     28.909      2.517     16.687    0.257       1 
 387234.00    30.4818730925   114.4524922277     29.151      2.294     16.217    0.260       1 
 387235.00    30.4820175230   114.4525151209     29.385      2.150     15.838    0.237       1 
 387236.00    30.4821584658   114.4525367749     29.655      1.905     15.442    0.290       1 
 387237.00    30.4822977794   114.4525539148     29.906      1.333     15.395    0.269       1 
 387238.00    30.4824372053   114.4525655538     30.145      0.832     15.492    0.220       1 
 387239.00    30.4825772470   114.4525722876     30.370      0.416     15.519    0.233       1 
 387240.00    30.4827175479   114.4525754278     30.575      0.169     15.307    0.175       1 
 387241.00    30.4828499703   114.4525755944     30.740     -0.146     13.981    0.205       1 
