   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 387198.00    30.4774163858   114.4497198628     33.892     11.641     10.192   -0.124       1 
 387199.00    30.4775093872   114.4498395899     33.886     11.345     10.395   -0.139       1 
 387200.00    30.4776038155   114.4499567454     33.729     11.092     10.498   -0.193       1 
 387201.00    30.4776988192   114.4500704009     33.547     10.786     10.560   -0.144       1 
 387202.00    30.4777958963   114.4501829676     33.347     10.822     10.926   -0.189       1 
 387203.00    30.4778967387   114.4502960131     33.072     10.877     11.398   -0.289       1 
 387204.00    30.4780021259   114.4504091290     32.745     10.837     11.935   -0.354       1 
 387205.00    30.4781124216   114.4505217327     32.362     10.810     12.450   -0.340       1 
 387206.00    30.4782271814   114.4506343807     31.921     10.772     13.019   -0.586       1 
 387207.00    30.4783471937   114.4507461240     31.428     10.665     13.608   -0.558       1 
 387208.00    30.4784720413   114.4508565622     30.888     10.453     14.008   -0.542       1 
 387209.00    30.4785987958   114.4509636746     30.374     10.184     14.080   -0.616       1 
 387210.00    30.4787257447   114.4510672409     29.848      9.661     14.052   -0.465       1 
 387211.00    30.4788517685   114.4511661277     29.445      9.294     13.850   -0.348       1 
 387212.00    30.4789757082   114.4512605138     29.047      8.818     13.548   -0.357       1 
 387213.00    30.4790966229   114.4513496801     28.696      8.283     13.262   -0.302       1 
 387214.00    30.4792164058   114.4514335030     28.388      7.807     13.285   -0.263       1 
 387215.00    30.4793363670   114.4515128292     28.128      7.494     13.303   -0.227       1 
 387216.00    30.4794576044   114.4515891139     27.890      7.210     13.578   -0.266       1 
 387217.00    30.4795810931   114.4516627541     27.713      6.930     13.770   -0.128       1 
 387218.00    30.4797059008   114.4517328162     27.576      6.485     13.824   -0.135       1 
 387219.00    30.4798298164   114.4517987594     27.435      6.172     13.646   -0.168       1 
 387220.00    30.4799520175   114.4518617612     27.300      5.899     13.442   -0.118       1 
 387221.00    30.4800733227   114.4519217288     27.179      5.676     13.457   -0.083       1 
 387222.00    30.4801956193   114.4519799287     27.128      5.495     13.693   -0.083       1 
 387223.00    30.4803204469   114.4520364157     27.101      5.333     14.010    0.038       1 
 387224.00    30.4804486447   114.4520904773     27.096      5.056     14.399    0.012       1 
 387225.00    30.4805802317   114.4521418535     27.102      4.804     14.756    0.022       1 
 387226.00    30.4807150392   114.4521905410     27.115      4.555     15.122    0.013       1 
 387227.00    30.4808525619   114.4522375791     27.178      4.482     15.397    0.015       1 
 387228.00    30.4809924734   114.4522838781     27.285      4.331     15.644    0.157       1 
 387229.00    30.4811351050   114.4523271085     27.463      3.978     15.953    0.181       1 
 387230.00    30.4812804103   114.4523671556     27.600      3.666     16.248    0.161       1 
 387231.00    30.4814284052   114.4524034592     27.808      3.315     16.525    0.247       1 
