   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 216434.00    30.4875778962   114.5580359552     24.121      0.064    -11.493   -0.182       1 
 216435.00    30.4874704431   114.5580364696     23.946      0.042    -12.314   -0.190       1 
 216436.00    30.4873558355   114.5580369860     23.762      0.065    -13.082   -0.181       1 
 216437.00    30.4872344651   114.5580368877     23.580     -0.029    -13.834   -0.171       1 
 216438.00    30.4871066334   114.5580368501     23.382      0.009    -14.504   -0.265       1 
 216439.00    30.4869727061   114.5580370003     23.177      0.002    -15.086   -0.224       1 
 216440.00    30.4868366918   114.5580371808     22.950      0.018    -14.997   -0.186       1 
 216441.00    30.4867030914   114.5580372616     22.744     -0.007    -14.604   -0.176       1 
 216442.00    30.4865736536   114.5580370202     22.523     -0.059    -14.132   -0.261       1 
 216443.00    30.4864471467   114.5580358240     22.329     -0.130    -13.965   -0.217       1 
 216444.00    30.4863205547   114.5580349182     22.126     -0.053    -14.149   -0.237       1 
 216445.00    30.4861915939   114.5580343689     21.934     -0.047    -14.452   -0.178       1 
 216446.00    30.4860599007   114.5580339457     21.703     -0.024    -14.756   -0.241       1 
 216447.00    30.4859252962   114.5580336444     21.504     -0.063    -15.079   -0.242       1 
 216448.00    30.4857876918   114.5580334561     21.298      0.021    -15.440   -0.179       1 
 216449.00    30.4856468537   114.5580329929     21.069     -0.082    -15.795   -0.229       1 
 216450.00    30.4855026039   114.5580305969     20.845     -0.238    -16.173   -0.254       1 
 216451.00    30.4853549027   114.5580291334     20.609     -0.120    -16.564   -0.224       1 
 216452.00    30.4852037190   114.5580282250     20.376     -0.084    -16.959   -0.212       1 
 216453.00    30.4850490484   114.5580275422     20.128     -0.046    -17.328   -0.311       1 
 216454.00    30.4848909897   114.5580272206     19.896     -0.024    -17.717   -0.219       1 
 216455.00    30.4847296866   114.5580266732     19.612     -0.109    -18.039   -0.250       1 
 216456.00    30.4845661601   114.5580239068     19.369     -0.282    -18.043   -0.307       1 
 216457.00    30.4844042198   114.5580213543     19.111     -0.203    -17.878   -0.237       1 
