GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
279733.000    40.1896809936   116.2277133654     50.076     17.212     -6.747   -0.218       1 
279734.000    40.1898363313   116.2276342004     49.865     17.296     -6.719   -0.226       1 
279735.000    40.1899923479   116.2275550215     49.612     17.340     -6.777   -0.241       1 
279736.000    40.1901486553   116.2274755609     49.339     17.358     -6.745   -0.312       1 
279737.000    40.1903046273   116.2273971448     49.029     17.267     -6.631   -0.327       1 
279738.000    40.1904604064   116.2273194372     48.674     17.341     -6.635   -0.362       1 
279739.000    40.1906170429   116.2272411144     48.328     17.452     -6.737   -0.341       1 
279740.000    40.1907748908   116.2271611139     47.993     17.654     -6.889   -0.314       1 
279741.000    40.1909352494   116.2270795300     47.645     17.906     -6.986   -0.330       1 
279742.000    40.1910974879   116.2269973055     47.291     18.151     -7.037   -0.357       1 
279743.000    40.1912620272   116.2269139897     46.952     18.359     -7.149   -0.333       1 
279744.000    40.1914284034   116.2268295255     46.665     18.578     -7.246   -0.215       1 
279745.000    40.1915961695   116.2267442652     46.489     18.696     -7.290   -0.107       1 
279746.000    40.1917653671   116.2266582842     46.432     18.858     -7.351   -0.034       1 
279747.000    40.1919356431   116.2265719911     46.448     18.953     -7.348    0.086       1 
279748.000    40.1921066661   116.2264860170     46.542     18.984     -7.301    0.079       1 
279749.000    40.1922776033   116.2264000933     46.632     18.976     -7.363    0.097       1 
279750.000    40.1924484956   116.2263132989     46.708     19.012     -7.427    0.098       1 
279751.000    40.1926202097   116.2262263867     46.800     19.139     -7.378    0.108       1 
279752.000    40.1927928219   116.2261400259     46.896     19.163     -7.305    0.095       1 
279753.000    40.1929648745   116.2260552363     46.993     18.983     -7.113    0.076       1 
279754.000    40.1931344401   116.2259726660     47.100     18.661     -7.005    0.107       1 
279755.000    40.1933016508   116.2258902282     47.187     18.497     -7.061    0.098       1 
279756.000    40.1934680445   116.2258074351     47.286     18.509     -7.021    0.095       1 
279757.000    40.1936353894   116.2257253790     47.376     18.610     -6.962    0.073       1 
279758.000    40.1938029348   116.2256439492     47.453     18.622     -6.946    0.086       1 
279759.000    40.1939704867   116.2255617880     47.532     18.607     -7.024    0.084       1 
279760.000    40.1941380650   116.2254789512     47.630     18.624     -7.079    0.108       1 
279761.000    40.1943066283   116.2253950964     47.729     18.776     -7.170    0.112       1 
279762.000    40.1944764659   116.2253105771     47.847     18.937     -7.237    0.122       1 
279763.000    40.1946476028   116.2252250048     47.947     19.069     -7.313    0.075       1 
279764.000    40.1948203139   116.2251385867     48.037     19.281     -7.394    0.084       1 
279765.000    40.1949947571   116.2250517284     48.135     19.457     -7.389    0.101       1 
279766.000    40.1951710702   116.2249646739     48.219     19.700     -7.460    0.071       1 
279767.000    40.1953493699   116.2248764907     48.300     19.944     -7.545    0.132       1 
279768.000    40.1955303996   116.2247871918     48.476     20.259     -7.662    0.205       1 
279769.000    40.1957144919   116.2246967606     48.740     20.587     -7.776    0.307       1 
279770.000    40.1959011201   116.2246045447     49.108     20.854     -7.915    0.406       1 
279771.000    40.1960900223   116.2245109250     49.567     21.098     -7.999    0.516       1 
279772.000    40.1962808661   116.2244161293     50.127     21.300     -8.100    0.593       1 
279773.000    40.1964735998   116.2243206177     50.688     21.491     -8.143    0.559       1 
279774.000    40.1966681197   116.2242245490     51.284     21.693     -8.212    0.602       1 
