   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 296407.00    30.4888352804   114.5589805106     27.575      8.915     -1.524    0.109       1 
 296408.00    30.4888215054   114.5590759057     27.684      9.407     -1.552    0.124       1 
 296409.00    30.4888074641   114.5591769151     27.790      9.973     -1.574    0.103       1 
 296410.00    30.4887930409   114.5592836277     27.908     10.519     -1.660    0.164       1 
 296411.00    30.4887774698   114.5593956573     28.033     11.003     -1.809    0.150       1 
 296412.00    30.4887606293   114.5595125905     28.150     11.460     -1.902    0.087       1 
 296413.00    30.4887431292   114.5596343513     28.253     11.924     -1.938    0.100       1 
 296414.00    30.4887255049   114.5597609311     28.331     12.371     -1.994    0.059       1 
 296415.00    30.4887074115   114.5598922490     28.386     12.838     -2.019    0.061       1 
 296416.00    30.4886890293   114.5600281536     28.421     13.276     -2.067    0.033       1 
 296417.00    30.4886701454   114.5601681957     28.477     13.538     -2.109    0.040       1 
 296418.00    30.4886511389   114.5603078886     28.508     13.238     -2.094   -0.004       1 
 296419.00    30.4886326419   114.5604438548     28.532     12.849     -2.001   -0.000       1 
 296420.00    30.4886152102   114.5605754740     28.581     12.452     -1.852    0.027       1 
 296421.00    30.4885988636   114.5607042358     28.633     12.331     -1.773    0.048       1 
 296422.00    30.4885837996   114.5608321012     28.667     12.149     -1.592    0.029       1 
 296423.00    30.4885700097   114.5609574614     28.697     11.942     -1.545    0.045       1 
 296424.00    30.4885543843   114.5610813331     28.739     11.885     -1.882    0.037       1 
 296425.00    30.4885352310   114.5612049379     28.774     11.885     -2.311    0.055       1 
 296426.00    30.4885124883   114.5613288883     28.818     11.993     -2.644    0.010       1 
 296427.00    30.4884894639   114.5614547852     28.846     12.205     -2.440    0.041       1 
 296428.00    30.4884700000   114.5615839928     28.890     12.569     -2.023    0.038       1 
 296429.00    30.4884517286   114.5617167285     28.929     12.893     -2.048    0.011       1 
 296430.00    30.4884332127   114.5618528325     28.961     13.218     -2.041    0.007       1 
 296431.00    30.4884146199   114.5619921970     29.015     13.541     -2.065    0.060       1 
 296432.00    30.4883956394   114.5621346910     29.063     13.827     -2.106   -0.010       1 
 296433.00    30.4883758003   114.5622803816     29.089     14.159     -2.296    0.077       1 
 296434.00    30.4883544610   114.5624293828     29.138     14.466     -2.442    0.001       1 
 296435.00    30.4883314497   114.5625816204     29.166     14.770     -2.636    0.035       1 
 296436.00    30.4883075370   114.5627372506     29.166     15.112     -2.658    0.025       1 
 296437.00    30.4882839611   114.5628965555     29.151     15.428     -2.646    0.036       1 
 296438.00    30.4882609233   114.5630566097     29.093     15.227     -2.532   -0.039       1 
 296439.00    30.4882389916   114.5632132375     29.048     14.848     -2.360   -0.048       1 
 296440.00    30.4882187960   114.5633665341     29.008     14.643     -2.170    0.009       1 
 296441.00    30.4882003342   114.5635178678     28.963     14.355     -1.998   -0.034       1 
 296442.00    30.4881824849   114.5636633021     28.923     13.376     -1.955   -0.062       1 
 296443.00    30.4881648045   114.5637949379     28.888     11.876     -1.937   -0.038       1 
 296444.00    30.4881478171   114.5639102315     28.891     10.259     -1.776    0.021       1 
 296445.00    30.4881333092   114.5640075927     28.907      8.334     -1.379    0.025       1 
 296446.00    30.4881258230   114.5640834907     28.998      6.470     -0.418    0.080       1 
 296447.00    30.4881286663   114.5641471348     29.151      5.507      0.822    0.120       1 
 296448.00    30.4881454321   114.5642027114     29.312      5.027      2.494    0.179       1 
 296449.00    30.4881790121   114.5642502000     29.525      3.789      4.390    0.189       1 
 296450.00    30.4882267857   114.5642829374     29.745      2.729      5.679    0.242       1 
 296451.00    30.4882813567   114.5643102826     29.977      2.510      6.404    0.265       1 
 296452.00    30.4883430418   114.5643365919     30.224      2.621      7.169    0.283       1 
 296453.00    30.4884105356   114.5643651634     30.514      2.844      7.791    0.276       1 
 296454.00    30.4884833295   114.5643955330     30.801      2.988      8.363    0.266       1 
 296455.00    30.4885608927   114.5644273076     31.121      3.074      8.835    0.319       1 
 296456.00    30.4886428088   114.5644604376     31.432      3.257      9.290    0.344       1 
 296457.00    30.4887288091   114.5644950875     31.750      3.450      9.659    0.425       1 
 296458.00    30.4888177325   114.5645317124     32.087      3.655      9.751    0.380       1 
 296459.00    30.4889031275   114.5645715314     32.358      4.130      9.101    0.337       1 
 296460.00    30.4889789610   114.5646188548     32.614      4.961      7.737    0.334       1 
 296461.00    30.4890400415   114.5646724181     32.854      5.104      5.814    0.070       1 
 296462.00    30.4890821598   114.5647232976     32.879      4.900      3.818    0.040       1 
 296463.00    30.4891067498   114.5647761270     32.927      5.308      2.117    0.104       1 
 296464.00    30.4891161785   114.5648340645     32.974      5.974      0.765    0.031       1 
 296465.00    30.4891168443   114.5648999810     32.993      6.859     -0.215   -0.051       1 
 296466.00    30.4891077144   114.5649739993     33.002      7.524     -1.294   -0.000       1 
 296467.00    30.4890934843   114.5650552011     33.019      8.155     -1.669    0.028       1 
 296468.00    30.4890779022   114.5651436434     33.043      8.848     -1.780    0.039       1 
 296469.00    30.4890620133   114.5652362518     33.072      8.767     -1.738    0.056       1 
 296470.00    30.4890467010   114.5653263358     33.111      8.640     -1.677    0.023       1 
 296471.00    30.4890312991   114.5654182002     33.138      9.004     -1.755    0.067       1 
 296472.00    30.4890156459   114.5655132625     33.196      9.060     -1.720    0.083       1 
 296473.00    30.4890008385   114.5656053783     33.262      8.624     -1.599    0.082       1 
 296474.00    30.4889876191   114.5656959749     33.342      8.860     -1.406    0.093       1 
 296475.00    30.4889765148   114.5657879109     33.428      8.650     -1.088    0.068       1 
 296476.00    30.4889685249   114.5658754592     33.521      8.105     -0.784    0.089       1 
 296477.00    30.4889588300   114.5659553376     33.609      6.959     -1.138    0.086       1 
 296478.00    30.4889513249   114.5660239118     33.701      6.338     -0.674    0.074       1 
 296479.00    30.4889460313   114.5660901116     33.792      6.221     -0.568    0.067       1 
 296480.00    30.4889403426   114.5661513308     33.875      5.534     -0.610    0.088       1 
 296481.00    30.4889352487   114.5662046738     33.942      4.794     -0.512    0.053       1 
 296482.00    30.4889308826   114.5662521176     33.992      4.196     -0.480    0.062       1 
 296483.00    30.4889266392   114.5662907440     34.043      3.077     -0.395    0.048       1 
 296484.00    30.4889235861   114.5663159822     34.076      1.884     -0.268    0.031       1 
 296485.00    30.4889220925   114.5663280873     34.089      0.420     -0.069    0.020       1 
 296486.00    30.4889220457   114.5663285572     34.094      0.004      0.013   -0.012       1 
 296487.00    30.4889220440   114.5663285499     34.094     -0.007     -0.016    0.012       1 
 296488.00    30.4889220382   114.5663285508     34.093     -0.007      0.004   -0.010       1 
 296489.00    30.4889220354   114.5663285565     34.093      0.011      0.018   -0.016       1 
 296490.00    30.4889220372   114.5663285594     34.092      0.005     -0.017    0.021       1 
 296491.00    30.4889220388   114.5663285608     34.093     -0.005     -0.003    0.003       1 
 296492.00    30.4889220399   114.5663285597     34.093      0.002      0.011   -0.011       1 
 296493.00    30.4889220407   114.5663285553     34.094      0.001     -0.011    0.011       1 
 296494.00    30.4889220402   114.5663285559     34.094      0.000     -0.002    0.006       1 
 296495.00    30.4889220479   114.5663285582     34.095      0.001      0.013   -0.015       1 
 296496.00    30.4889220519   114.5663285579     34.094     -0.003     -0.004   -0.000       1 
 296497.00    30.4889220485   114.5663285635     34.095      0.003     -0.015    0.014       1 
 296498.00    30.4889220424   114.5663285637     34.095      0.004     -0.004    0.005       1 
 296499.00    30.4889220384   114.5663285653     34.095     -0.004      0.001   -0.002       1 
 296500.00    30.4889220403   114.5663285584     34.094     -0.004     -0.002   -0.001       1 
 296501.00    30.4889220451   114.5663285500     34.094      0.002     -0.007    0.006       1 
 296502.00    30.4889220468   114.5663285449     34.093     -0.001     -0.001    0.003       1 
 296503.00    30.4889220439   114.5663285440     34.093     -0.002     -0.002   -0.001       1 
 296504.00    30.4889220375   114.5663285453     34.093     -0.000      0.003   -0.009       1 
 296505.00    30.4889220334   114.5663285537     34.093      0.004      0.007   -0.001       1 
 296506.00    30.4889220338   114.5663285619     34.094      0.003     -0.011    0.015       1 
 296507.00    30.4889220335   114.5663285889     34.095      0.014     -0.002   -0.012       1 
 296508.00    30.4889218366   114.5663301768     34.098      0.379     -0.070    0.026       1 
 296509.00    30.4889205758   114.5663395436     34.112      1.405     -0.219    0.023       1 
 296510.00    30.4889178240   114.5663595570     34.136      2.436     -0.391    0.035       1 
 296511.00    30.4889134507   114.5663909760     34.175      3.611     -0.577    0.042       1 
 296512.00    30.4889074638   114.5664348758     34.232      4.745     -0.763    0.080       1 
 296513.00    30.4888999576   114.5664892155     34.311      5.683     -0.896    0.068       1 
 296514.00    30.4888908513   114.5665524895     34.390      6.491     -1.092    0.075       1 
 296515.00    30.4888801618   114.5666239323     34.464      7.252     -1.259    0.089       1 
 296516.00    30.4888685863   114.5667029036     34.556      7.901     -1.316    0.092       1 
 296517.00    30.4888565381   114.5667887812     34.661      8.575     -1.385    0.132       1 
 296518.00    30.4888440544   114.5668810371     34.776      9.140     -1.399    0.087       1 
 296519.00    30.4888312773   114.5669791518     34.904      9.689     -1.438    0.134       1 
 296520.00    30.4888190343   114.5670828343     35.027     10.208     -1.280    0.153       1 
 296521.00    30.4888086039   114.5671917579     35.177     10.625     -1.106    0.136       1 
 296522.00    30.4887991354   114.5673010570     35.324     10.254     -1.005    0.185       1 
 296523.00    30.4887906254   114.5674061249     35.466      9.961     -0.914    0.147       1 
 296524.00    30.4887825982   114.5675095593     35.589      9.840     -0.851    0.117       1 
 296525.00    30.4887769983   114.5676100575     35.715      9.510     -0.469    0.126       1 
 296526.00    30.4887752244   114.5677105601     35.838      9.827     -0.062    0.083       1 
 296527.00    30.4887736588   114.5678148981     35.995     10.217     -0.311    0.191       1 
 296528.00    30.4887689980   114.5679235077     36.146     10.667     -0.623    0.165       1 
 296529.00    30.4887625566   114.5680366517     36.311     11.083     -0.829    0.194       1 
 296530.00    30.4887538582   114.5681542172     36.475     11.509     -1.092    0.177       1 
 296531.00    30.4887425104   114.5682759024     36.632     11.918     -1.371    0.142       1 
 296532.00    30.4887294520   114.5684017010     36.774     12.305     -1.525    0.129       1 
 296533.00    30.4887136993   114.5685318252     36.918     12.701     -1.908    0.122       1 
 296534.00    30.4886950571   114.5686660794     37.039     13.075     -2.145    0.145       1 
 296535.00    30.4886760530   114.5688048020     37.151     13.523     -2.105    0.193       1 
 296536.00    30.4886567265   114.5689478634     37.263     13.945     -2.232    0.184       1 
 296537.00    30.4886359417   114.5690950710     37.371     14.338     -2.396    0.117       1 
 296538.00    30.4886147458   114.5692463938     37.443     14.708     -2.357    0.095       1 
 296539.00    30.4885941967   114.5693991747     37.520     14.532     -2.259    0.061       1 
 296540.00    30.4885731847   114.5695505253     37.573     14.587     -2.389    0.068       1 
 296541.00    30.4885518125   114.5697040070     37.605     14.896     -2.373    0.012       1 
 296542.00    30.4885302504   114.5698610889     37.626     15.262     -2.440    0.002       1 
 296543.00    30.4885078785   114.5700215906     37.637     15.597     -2.485    0.015       1 
 296544.00    30.4884853846   114.5701850037     37.624     15.813     -2.499   -0.052       1 
 296545.00    30.4884621881   114.5703484846     37.598     15.556     -2.501   -0.032       1 
 296546.00    30.4884397886   114.5705086933     37.560     15.305     -2.449    0.016       1 
 296547.00    30.4884176595   114.5706674475     37.511     15.161     -2.487   -0.035       1 
 296548.00    30.4883954121   114.5708236784     37.430     14.886     -2.498   -0.107       1 
 296549.00    30.4883724168   114.5709778223     37.341     14.675     -2.534   -0.105       1 
 296550.00    30.4883497958   114.5711298687     37.243     14.605     -2.515   -0.083       1 
 296551.00    30.4883274900   114.5712829692     37.151     14.797     -2.437   -0.123       1 
