   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 296407.00    30.4888335395   114.5589817452     27.413      8.914     -1.523    0.108       1 
 296408.00    30.4888197699   114.5590771542     27.522      9.405     -1.547    0.127       1 
 296409.00    30.4888057373   114.5591781708     27.628      9.972     -1.574    0.101       1 
 296410.00    30.4887913149   114.5592848888     27.746     10.521     -1.655    0.172       1 
 296411.00    30.4887757351   114.5593969036     27.871     11.002     -1.808    0.149       1 
 296412.00    30.4887588949   114.5595138272     27.988     11.463     -1.906    0.086       1 
 296413.00    30.4887414090   114.5596355938     28.090     11.923     -1.937    0.099       1 
 296414.00    30.4887237812   114.5597621727     28.167     12.374     -1.994    0.062       1 
 296415.00    30.4887056852   114.5598934904     28.223     12.834     -2.020    0.056       1 
 296416.00    30.4886873046   114.5600293923     28.257     13.274     -2.066    0.032       1 
 296417.00    30.4886684210   114.5601694337     28.313     13.540     -2.110    0.041       1 
 296418.00    30.4886494105   114.5603091143     28.344     13.239     -2.093   -0.002       1 
 296419.00    30.4886309183   114.5604450858     28.368     12.847     -2.000   -0.001       1 
 296420.00    30.4886134986   114.5605767206     28.417     12.451     -1.859    0.018       1 
 296421.00    30.4885971535   114.5607055020     28.469     12.324     -1.770    0.044       1 
 296422.00    30.4885821088   114.5608333815     28.502     12.154     -1.590    0.037       1 
 296423.00    30.4885683055   114.5609587434     28.534     11.951     -1.548    0.052       1 
 296424.00    30.4885526378   114.5610825661     28.578     11.892     -1.886    0.040       1 
 296425.00    30.4885334538   114.5612060983     28.613     11.890     -2.314    0.057       1 
 296426.00    30.4885106988   114.5613299966     28.655     11.991     -2.650    0.001       1 
 296427.00    30.4884877066   114.5614559462     28.681     12.201     -2.425    0.053       1 
 296428.00    30.4884682789   114.5615852270     28.726     12.564     -2.019    0.039       1 
 296429.00    30.4884500005   114.5617179672     28.766     12.891     -2.047    0.010       1 
 296430.00    30.4884314855   114.5618540732     28.798     13.222     -2.044    0.008       1 
 296431.00    30.4884128994   114.5619934463     28.852     13.540     -2.068    0.054       1 
 296432.00    30.4883939176   114.5621359331     28.899     13.829     -2.111   -0.014       1 
 296433.00    30.4883740690   114.5622816147     28.926     14.163     -2.290    0.090       1 
 296434.00    30.4883527244   114.5624305938     28.974     14.472     -2.448    0.002       1 
 296435.00    30.4883297042   114.5625828158     29.002     14.771     -2.632    0.042       1 
 296436.00    30.4883057976   114.5627384524     29.002     15.113     -2.652    0.034       1 
 296437.00    30.4882822304   114.5628977640     28.986     15.422     -2.637    0.039       1 
 296438.00    30.4882591984   114.5630578170     28.928     15.226     -2.525   -0.033       1 
 296439.00    30.4882372743   114.5632144553     28.882     14.843     -2.360   -0.054       1 
 296440.00    30.4882170818   114.5633677814     28.844     14.642     -2.161    0.020       1 
 296441.00    30.4881986261   114.5635191223     28.799     14.356     -1.996   -0.029       1 
 296442.00    30.4881807622   114.5636645249     28.758     13.383     -1.960   -0.059       1 
 296443.00    30.4881630493   114.5637961241     28.725     11.878     -1.938   -0.035       1 
 296444.00    30.4881460677   114.5639114200     28.728     10.257     -1.775    0.020       1 
 296445.00    30.4881315856   114.5640087846     28.740      8.323     -1.371    0.021       1 
 296446.00    30.4881242245   114.5640848948     28.831      6.446     -0.396    0.078       1 
 296447.00    30.4881273567   114.5641488764     28.982      5.470      0.857    0.117       1 
