
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
388582.000    22.5774214541   113.8674086432      1.368      4.198     -4.985    0.017       1 
388583.000    22.5774597428   113.8673597644      1.382      4.300     -5.068    0.014       1 
388584.000    22.5774983177   113.8673108402      1.401      4.240     -4.980    0.024       1 
388585.000    22.5775364997   113.8672625199      1.422      4.235     -5.012    0.035       1 
388586.000    22.5775760276   113.8672126131      1.441      4.515     -5.305    0.035       1 
388587.000    22.5776182008   113.8671595351      1.461      4.763     -5.527    0.016       1 
388588.000    22.5776610189   113.8671058126      1.481      4.725     -5.527    0.027       1 
388589.000    22.5777044471   113.8670515836      1.497      4.861     -5.649    0.030       1 
388590.000    22.5777483802   113.8669969466      1.517      4.810     -5.537    0.038       1 
388591.000    22.5777911909   113.8669435294      1.549      4.661     -5.445    0.039       1 
388592.000    22.5778316295   113.8668925246      1.590      4.284     -5.005    0.057       1 
388593.000    22.5778693320   113.8668444880      1.621      4.110     -4.857    0.023       1 
388594.000    22.5779057528   113.8667977752      1.640      3.931     -4.681    0.032       1 
388595.000    22.5779404528   113.8667530788      1.658      3.807     -4.539    0.035       1 
388596.000    22.5779747877   113.8667094166      1.673      3.811     -4.443    0.004       1 
388597.000    22.5780092426   113.8666665481      1.683      3.786     -4.345    0.022       1 
388598.000    22.5780437193   113.8666245681      1.702      3.846     -4.309    0.026       1 
388599.000    22.5780788898   113.8665819023      1.725      3.924     -4.463    0.048       1 
388600.000    22.5781147280   113.8665378926      1.745      4.026     -4.588    0.020       1 
388601.000    22.5781515236   113.8664925602      1.752      4.153     -4.727    0.007       1 
388602.000    22.5781897492   113.8664457025      1.759      4.334     -4.929   -0.007       1 
388603.000    22.5782297917   113.8663966172      1.775      4.509     -5.128    0.031       1 
388604.000    22.5782700387   113.8663464975      1.780      4.455     -5.207    0.014       1 
388605.000    22.5783106007   113.8662950608      1.787      4.529     -5.435    0.013       1 
388606.000    22.5783519474   113.8662416353      1.790      4.637     -5.605    0.017       1 
388607.000    22.5783943875   113.8661859451      1.794      4.791     -5.835   -0.008       1 
388608.000    22.5784387935   113.8661283348      1.783      5.044     -5.986   -0.030       1 
388609.000    22.5784856727   113.8660689618      1.745      5.307     -6.219   -0.038       1 
388610.000    22.5785345105   113.8660075336      1.729      5.452     -6.350    0.014       0 
388611.000    22.5785834598   113.8659455259      1.713      5.404     -6.425   -0.009       0 
388612.000    22.5786330491   113.8658831362      1.697      5.500     -6.397   -0.018       0 
388613.000    22.5786827062   113.8658217531      1.680      5.483     -6.280   -0.034       0 
388614.000    22.5787321487   113.8657612204      1.653      5.448     -6.156   -0.034       1 
388615.000    22.5787809497   113.8657021620      1.616      5.324     -6.008   -0.010       1 
388616.000    22.5788275609   113.8656455507      1.584      5.041     -5.704   -0.023       1 
388617.000    22.5788721971   113.8655911397      1.556      4.787     -5.434   -0.003       1 
388618.000    22.5789140001   113.8655404076      1.530      4.474     -5.035   -0.033       1 
388619.000    22.5789540141   113.8654921627      1.505      4.392     -4.882   -0.031       1 
388620.000    22.5789934856   113.8654448935      1.481      4.331     -4.814   -0.006       1 
388621.000    22.5790317947   113.8653994179      1.455      4.155     -4.535   -0.009       1 
388622.000    22.5790685412   113.8653561972      1.436      3.977     -4.332   -0.009       1 
388623.000    22.5791038541   113.8653150763      1.424      3.830     -4.146   -0.012       1 
388624.000    22.5791378228   113.8652758016      1.416      3.686     -3.933    0.009       1 
388625.000    22.5791704333   113.8652383457      1.413      3.523     -3.752    0.004       1 
388626.000    22.5792001156   113.8652042845      1.414      3.085     -3.293    0.009       1 
388627.000    22.5792264864   113.8651740838      1.413      2.823     -2.975   -0.015       1 
388628.000    22.5792509627   113.8651454949      1.410      2.665     -2.946   -0.002       1 
388629.000    22.5792753700   113.8651152723      1.414      2.883     -3.406    0.008       1 
388630.000    22.5793025951   113.8650782702      1.432      3.166     -4.259    0.023       1 
388631.000    22.5793327496   113.8650335745      1.467      3.523     -4.911    0.034       1 
388632.000    22.5793659742   113.8649834858      1.507      3.868     -5.305    0.041       1 
388633.000    22.5794041984   113.8649302874      1.549      4.496     -5.546    0.054       1 
388634.000    22.5794455657   113.8648778207      1.603      4.531     -5.141    0.072       1 
388635.000    22.5794871039   113.8648294989      1.656      4.547     -4.801    0.051       1 
388636.000    22.5795284747   113.8647833246      1.708      4.624     -4.697    0.047       1 
388637.000    22.5795723052   113.8647358861      1.759      5.095     -5.095    0.060       1 
388638.000    22.5796187587   113.8646866429      1.812      5.101     -4.955    0.048       1 
388639.000    22.5796637548   113.8646391792      1.864      4.864     -4.815    0.048       1 
388640.000    22.5797060886   113.8645942035      1.920      4.509     -4.444    0.055       0 
388641.000    22.5797452079   113.8645529734      1.963      4.186     -4.079    0.061       0 
388642.000    22.5797820183   113.8645146709      2.015      3.942     -3.783    0.052       1 
388643.000    22.5798162599   113.8644793262      2.064      3.644     -3.462    0.046       1 
388644.000    22.5798476061   113.8644467884      2.110      3.326     -3.189    0.042       1 
388645.000    22.5798762308   113.8644170479      2.154      3.049     -2.894    0.046       1 
388646.000    22.5799011060   113.8643909361      2.191      2.509     -2.501    0.051       1 
388647.000    22.5799214332   113.8643690530      2.216      1.901     -1.930    0.003       1 
388648.000    22.5799370881   113.8643515073      2.233      1.594     -1.716    0.027       1 
388649.000    22.5799495423   113.8643363581      2.252      1.263     -1.483    0.018       1 
388650.000    22.5799595694   113.8643231206      2.271      0.986     -1.233    0.024       1 
388651.000    22.5799666894   113.8643142416      2.284      0.537     -0.545    0.009       1 
388652.000    22.5799697105   113.8643110048      2.289      0.091     -0.091    0.004       1 
388653.000    22.5799697856   113.8643109254      2.290     -0.003      0.000    0.009       1 
388654.000    22.5799697971   113.8643109169      2.291     -0.000      0.002    0.005       1 
388655.000    22.5799698005   113.8643109082      2.292     -0.003      0.005    0.012       1 
388656.000    22.5799698926   113.8643107948      2.294      0.049     -0.049    0.007       1 
388657.000    22.5799718507   113.8643084411      2.299      0.428     -0.488    0.012       1 
388658.000    22.5799771766   113.8643009446      2.311      0.925     -1.180    0.014       1 
388659.000    22.5799868198   113.8642874551      2.330      1.184     -1.364    0.022       1 
388660.000    22.5800002518   113.8642722123      2.356      1.627     -1.636    0.033       1 
388661.000    22.5800179440   113.8642545828      2.384      2.112     -1.867    0.035       1 
388662.000    22.5800388878   113.8642353236      2.413      2.336     -1.953    0.012       1 
388663.000    22.5800597477   113.8642169570      2.433      2.262     -1.804    0.019       1 
388664.000    22.5800800465   113.8641993795      2.455      2.225     -1.776    0.011       1 
388665.000    22.5801010977   113.8641810649      2.480      2.530     -2.035    0.032       1 
388666.000    22.5801257387   113.8641591817      2.509      2.945     -2.450    0.032       1 
388667.000    22.5801542851   113.8641328608      2.546      3.413     -3.023    0.051       1 
388668.000    22.5801858524   113.8641025595      2.586      3.454     -3.154    0.071       1 
388669.000    22.5802158624   113.8640725243      2.630      3.215     -3.084    0.055       1 
388670.000    22.5802436279   113.8640438937      2.672      2.929     -2.745    0.043       1 
388671.000    22.5802688654   113.8640181076      2.710      2.673     -2.514    0.037       1 
388672.000    22.5802921908   113.8639948274      2.742      2.482     -2.267    0.026       1 
388673.000    22.5803138551   113.8639736949      2.774      2.310     -2.076    0.029       1 
388674.000    22.5803335746   113.8639541050      2.806      2.082     -1.947    0.044       1 
388675.000    22.5803514784   113.8639358855      2.833      1.910     -1.793    0.029       1 
388676.000    22.5803673124   113.8639198148      2.856      1.590     -1.510    0.024       1 
388677.000    22.5803794140   113.8639074548      2.869      1.059     -0.994    0.015       1 
388678.000    22.5803864712   113.8639001206      2.876      0.517     -0.505    0.018       1 
388679.000    22.5803894240   113.8638970186      2.876      0.237     -0.230   -0.001       1 
388680.000    22.5803914488   113.8638948731      2.875      0.203     -0.222    0.009       1 
388681.000    22.5803926981   113.8638935096      2.872      0.036     -0.021    0.001       1 
388682.000    22.5803926748   113.8638934904      2.868     -0.001      0.002   -0.003       1 
