   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
388582.000    22.5774271205   113.8674017943      0.919      4.198     -4.980    0.018       1 
388583.000    22.5774654349   113.8673529278      0.935      4.297     -5.073    0.007       1 
388584.000    22.5775040283   113.8673040224      0.954      4.241     -4.975    0.028       1 
388585.000    22.5775422117   113.8672556983      0.976      4.244     -5.030    0.049       1 
388586.000    22.5775817489   113.8672057983      0.996      4.520     -5.306    0.045       1 
388587.000    22.5776239313   113.8671527297      1.015      4.763     -5.529    0.015       1 
388588.000    22.5776667556   113.8670990262      1.034      4.733     -5.502    0.047       1 
388589.000    22.5777102012   113.8670448054      1.051      4.869     -5.635    0.050       1 
388590.000    22.5777541511   113.8669901844      1.071      4.816     -5.527    0.053       1 
388591.000    22.5777969483   113.8669367454      1.104      4.665     -5.450    0.048       1 
388592.000    22.5778373666   113.8668857302      1.144      4.285     -5.012    0.057       1 
388593.000    22.5778750423   113.8668376702      1.175      4.108     -4.852    0.020       1 
388594.000    22.5779114262   113.8667909250      1.193      3.936     -4.689    0.039       1 
388595.000    22.5779461242   113.8667462266      1.211      3.800     -4.547    0.019       1 
388596.000    22.5779805142   113.8667026207      1.226      3.807     -4.438   -0.002       1 
388597.000    22.5780150311   113.8666598185      1.235      3.792     -4.341    0.034       1 
388598.000    22.5780495721   113.8666178898      1.256      3.849     -4.308    0.031       1 
388599.000    22.5780847228   113.8665752017      1.279      3.929     -4.491    0.053       1 
388600.000    22.5781205273   113.8665311723      1.297      4.021     -4.590    0.009       1 
388601.000    22.5781573139   113.8664858319      1.303      4.151     -4.750   -0.002       1 
388602.000    22.5781955503   113.8664389802      1.311      4.330     -4.930   -0.016       1 
388603.000    22.5782355755   113.8663898832      1.326      4.504     -5.131    0.021       1 
388604.000    22.5782757673   113.8663397160      1.331      4.461     -5.213    0.026       1 
388605.000    22.5783162839   113.8662882384      1.337      4.535     -5.458    0.022       1 
388606.000    22.5783575577   113.8662347374      1.340      4.639     -5.627    0.017       1 
388607.000    22.5783999718   113.8661790183      1.346      4.788     -5.832   -0.015       1 
388608.000    22.5784444265   113.8661214817      1.330      5.041     -5.992   -0.037       1 
388609.000    22.5784913658   113.8660621644      1.293      5.309     -6.217   -0.034       1 
388610.000    22.5785401997   113.8660007220      1.278      5.452     -6.350    0.016       0 
388611.000    22.5785891271   113.8659387039      1.260      5.411     -6.427    0.006       0 
388612.000    22.5786387891   113.8658763806      1.245      5.505     -6.387   -0.006       0 
388613.000    22.5786884745   113.8658150383      1.226      5.483     -6.271   -0.033       0 
388614.000    22.5787379511   113.8657545425      1.198      5.443     -6.145   -0.044       1 
388615.000    22.5787867744   113.8656955082      1.161      5.329     -6.023   -0.002       1 
388616.000    22.5788333599   113.8656388741      1.129      5.040     -5.703   -0.025       1 
388617.000    22.5788779893   113.8655844613      1.100      4.791     -5.440    0.005       1 
388618.000    22.5789198083   113.8655337373      1.076      4.482     -5.029   -0.015       1 
388619.000    22.5789598433   113.8654855084      1.051      4.395     -4.880   -0.025       1 
388620.000    22.5789993358   113.8654382657      1.026      4.333     -4.811   -0.001       1 
388621.000    22.5790376685   113.8653928142      1.000      4.157     -4.528   -0.004       1 
388622.000    22.5790744504   113.8653496207      0.982      3.976     -4.343   -0.014       1 
388623.000    22.5791097921   113.8653085228      0.971      3.829     -4.134   -0.011       1 
388624.000    22.5791437969   113.8652692841      0.964      3.688     -3.927    0.014       1 
388625.000    22.5791764245   113.8652318383      0.963      3.523     -3.760    0.004       1 
388626.000    22.5792061107   113.8651977845      0.962      3.085     -3.286    0.011       1 
388627.000    22.5792324856   113.8651675845      0.963      2.817     -2.991   -0.031       1 
388628.000    22.5792568808   113.8651389012      0.961      2.668     -2.960    0.000       1 
388629.000    22.5792811047   113.8651084595      0.970      2.889     -3.446    0.014       1 
