   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
 486597.00    30.4828615218   114.5640410036     23.676      6.708     -2.261    0.071 
 486598.00    30.4828450968   114.5641175161     23.771      7.677     -1.495    0.125 
 486599.00    30.4828320943   114.5642018423     23.872      8.433     -1.440    0.058 
 486600.00    30.4828187927   114.5642929552     23.968      9.020     -1.543    0.127 
 486601.00    30.4828042459   114.5643891484     24.105      9.411     -1.703    0.148 
 486602.00    30.4827875881   114.5644853515     24.235      9.021     -2.035    0.109 
 486603.00    30.4827681131   114.5645772564     24.347      8.707     -2.293    0.107 
 486604.00    30.4827473669   114.5646669008     24.454      8.542     -2.280    0.144 
 486605.00    30.4827279319   114.5647574690     24.597      8.867     -2.095    0.129 
 486606.00    30.4827082891   114.5648491228     24.681      8.712     -2.156    0.046 
 486607.00    30.4826895202   114.5649369536     24.752      8.176     -2.084    0.088 
 486608.00    30.4826694883   114.5650197973     24.873      7.897     -2.431    0.139 
 486609.00    30.4826464818   114.5651014839     24.986      7.896     -2.583    0.115 
 486610.00    30.4826245168   114.5651849524     25.075      8.071     -2.140    0.108 
 486611.00    30.4826069550   114.5652708391     25.167      8.319     -1.791    0.098 
 486612.00    30.4825917920   114.5653583908     25.261      8.441     -1.527    0.091 
 486613.00    30.4825788055   114.5654447447     25.367      8.003     -1.435    0.130 
 486614.00    30.4825655928   114.5655249440     25.497      7.367     -1.559    0.127 
 486615.00    30.4825513499   114.5655976383     25.618      6.586     -1.640    0.103 
 486616.00    30.4825356186   114.5656619630     25.708      5.794     -1.909    0.086 
 486617.00    30.4825168641   114.5657165487     25.795      4.797     -2.393    0.086 
 486618.00    30.4824920229   114.5657610602     25.875      4.096     -3.189    0.069 
 486619.00    30.4824600012   114.5657990572     25.943      3.449     -4.052    0.046 
 486620.00    30.4824201898   114.5658289362     25.957      2.638     -5.045    0.001 
 486621.00    30.4823711189   114.5658507119     25.971      1.933     -6.070    0.023 
 486622.00    30.4823125204   114.5658682817     26.000      1.629     -7.051    0.009 
 486623.00    30.4822444269   114.5658827815     25.999      1.213     -8.122   -0.002 
 486624.00    30.4821670486   114.5658929686     25.988      0.974     -9.060   -0.010 
 486625.00    30.4820814792   114.5659037238     25.961      1.123     -9.885    0.025 
 486626.00    30.4819886001   114.5659163501     25.947      1.339    -10.653   -0.104 
 486627.00    30.4818889846   114.5659316853     25.899      1.624    -11.391    0.000 
 486628.00    30.4817832463   114.5659501501     25.863      1.874    -12.048   -0.003 
 486629.00    30.4816716717   114.5659700856     25.853      1.892    -12.692    0.001 
 486630.00    30.4815542410   114.5659898192     25.827      1.871    -13.361   -0.037 
 486631.00    30.4814311526   114.5660086241     25.817      1.739    -13.952   -0.004 
 486632.00    30.4813026509   114.5660263999     25.852      1.743    -14.517    0.064 
 486633.00    30.4811695657   114.5660450042     25.912      1.811    -15.004    0.054 
 486634.00    30.4810321808   114.5660639206     25.999      1.807    -15.498    0.128 
 486635.00    30.4808905982   114.5660829943     26.078      1.850    -15.956    0.063 
 486636.00    30.4807470902   114.5661019322     26.139      1.784    -15.771    0.034 
 486637.00    30.4806065316   114.5661201037     26.220      1.735    -15.318    0.039 
 486638.00    30.4804697750   114.5661383642     26.222      1.720    -14.962    0.040 
 486639.00    30.4803361191   114.5661561521     26.246      1.708    -14.714   -0.033 
 486640.00    30.4802040356   114.5661737212     26.240      1.703    -14.531   -0.065 
 486641.00    30.4800733852   114.5661913132     26.202      1.677    -14.421   -0.036 
 486642.00    30.4799439631   114.5662089766     26.155      1.683    -14.288   -0.068 
 486643.00    30.4798156178   114.5662271766     26.135      1.800    -14.188   -0.037 
 486644.00    30.4796881190   114.5662461143     26.086      1.779    -14.077   -0.016 
 486645.00    30.4795616065   114.5662643343     26.058      1.720    -13.910   -0.043 
 486646.00    30.4794379967   114.5662823639     26.079      1.761    -13.532   -0.013 
 486647.00    30.4793178656   114.5663005661     26.083      1.728    -13.102    0.006 
 486648.00    30.4792022244   114.5663182172     26.070      1.607    -12.437   -0.019 
 486649.00    30.4790952861   114.5663337034     26.056      1.373    -11.439   -0.035 
 486650.00    30.4789964533   114.5663472605     26.094      1.228    -10.290    0.066 
 486651.00    30.4789105409   114.5663593969     26.078      1.094     -8.724   -0.029 
 486652.00    30.4788381834   114.5663702829     26.082      0.986     -7.443   -0.008 
 486653.00    30.4787764946   114.5663802041     26.069      0.893     -6.064   -0.031 
 486654.00    30.4787294212   114.5663893262     26.047      0.789     -4.312    0.008 
 486655.00    30.4786948399   114.5663974880     26.046      0.749     -3.391    0.021 
 486656.00    30.4786682681   114.5664052284     26.058      0.694     -2.576    0.014 
 486657.00    30.4786448667   114.5664136577     26.074      0.854     -2.535    0.008 
 486658.00    30.4786236148   114.5664235072     26.099      0.954     -2.100    0.008 
 486659.00    30.4786055569   114.5664351558     26.118      1.064     -1.747    0.020 
 486660.00    30.4785901110   114.5664478787     26.118      1.282     -1.685    0.018 
 486661.00    30.4785738467   114.5664621048     26.123      1.380     -1.988   -0.034 
 486662.00    30.4785531831   114.5664769899     26.123      1.386     -2.403   -0.023 
 486663.00    30.4785308356   114.5664896790     26.120      1.213     -2.696    0.001 
 486664.00    30.4785054306   114.5665005788     26.131      1.064     -3.078   -0.009 
 486665.00    30.4784760073   114.5665112152     26.124      1.047     -3.333   -0.032 
 486666.00    30.4784511361   114.5665209880     26.094      0.693     -1.932   -0.020 
 486667.00    30.4784342626   114.5665289541     26.069      0.815     -1.873   -0.013 
 486668.00    30.4784167839   114.5665391526     26.034      1.031     -1.863   -0.043 
 486669.00    30.4783992527   114.5665526132     25.995      1.449     -1.991   -0.043 
 486670.00    30.4783802031   114.5665721959     25.944      2.142     -2.100   -0.057 
 486671.00    30.4783597393   114.5666030295     25.865      3.524     -2.213   -0.088 
 486672.00    30.4783404986   114.5666484872     25.766      4.859     -1.850   -0.098 
 486673.00    30.4783262286   114.5667077666     25.652      6.177     -1.386   -0.106 
 486674.00    30.4783159769   114.5667783167     25.522      7.184     -0.817   -0.154 
 486675.00    30.4783109285   114.5668578318     25.360      7.950     -0.324   -0.169 
 486676.00    30.4783099703   114.5669443648     25.207      8.625      0.046   -0.158 
 486677.00    30.4783110485   114.5670376870     25.059      9.250      0.155   -0.140 
 486678.00    30.4783123386   114.5671374814     24.895      9.876      0.123   -0.143 
 486679.00    30.4783130682   114.5672436742     24.720     10.536      0.033   -0.221 
 486680.00    30.4783123523   114.5673564195     24.512     11.024     -0.152   -0.202 
 486681.00    30.4783106257   114.5674703383     24.334     10.853     -0.243   -0.195 
 486682.00    30.4783086290   114.5675818237     24.138     10.537     -0.169   -0.202 
 486683.00    30.4783076896   114.5676893458     23.963     10.167      0.013   -0.164 
 486684.00    30.4783082653   114.5677941375     23.794      9.940      0.110   -0.198 
 486685.00    30.4783095447   114.5678964004     23.626      9.701      0.167   -0.172 
 486686.00    30.4783123415   114.5679965718     23.444      9.543      0.455   -0.151 
 486687.00    30.4783175772   114.5680961327     23.274      9.540      0.706   -0.173 
 486688.00    30.4783248574   114.5681970653     23.119      9.846      0.851   -0.154 
 486689.00    30.4783317622   114.5683025004     22.954     10.418      0.612   -0.175 
 486690.00    30.4783361752   114.5684135594     22.784     10.970      0.348   -0.134 
 486691.00    30.4783379729   114.5685309641     22.598     11.579      0.110   -0.234 
 486692.00    30.4783380260   114.5686517839     22.399     11.672     -0.066   -0.209 
 486693.00    30.4783373817   114.5687755664     22.208     12.111     -0.072   -0.215 
 486694.00    30.4783364267   114.5689033151     21.985     12.530     -0.153   -0.239 
 486695.00    30.4783352323   114.5690357293     21.753     12.772     -0.124   -0.160 
 486696.00    30.4783346146   114.5691693030     21.540     12.866     -0.037   -0.215 
 486697.00    30.4783346607   114.5693051549     21.246     13.204     -0.001   -0.444 
 486698.00    30.4783350253   114.5694441891     21.059     13.386      0.131   -0.274 
 486699.00    30.4783356072   114.5695826460     20.822     13.272      0.050   -0.227 
 486700.00    30.4783352511   114.5697211828     20.597     13.385     -0.108   -0.241 
 486701.00    30.4783337323   114.5698613100     20.370     13.589     -0.213   -0.228 
 486702.00    30.4783311749   114.5700038586     20.134     13.860     -0.286   -0.258 
 486703.00    30.4783291178   114.5701501707     19.881     14.260     -0.150   -0.251 
 486704.00    30.4783287921   114.5703017401     19.618     14.768     -0.006   -0.254 
 486705.00    30.4783294464   114.5704582851     19.361     15.205      0.145   -0.264 
 486706.00    30.4783304256   114.5706174742     19.093     15.466      0.089   -0.254 
 486707.00    30.4783310195   114.5707797994     18.846     15.718      0.040   -0.268 
 486708.00    30.4783308670   114.5709435221     18.619     15.793     -0.035   -0.203 
 486709.00    30.4783301633   114.5711087526     18.452     15.976     -0.135   -0.123 
 486710.00    30.4783289877   114.5712760815     18.355     16.150     -0.165   -0.078 
 486711.00    30.4783275780   114.5714449830     18.279     16.314     -0.118   -0.066 
 486712.00    30.4783268899   114.5716155168     18.207     16.472     -0.035   -0.089 
 486713.00    30.4783269536   114.5717878746     18.147     16.644      0.024   -0.041 
 486714.00    30.4783270812   114.5719618504     18.077     16.771      0.049   -0.079 
 486715.00    30.4783273578   114.5721370186     18.000     16.902      0.040   -0.089 
 486716.00    30.4783278550   114.5723137113     17.887     16.966      0.013   -0.080 
 486717.00    30.4783270339   114.5724902175     17.797     17.012     -0.155   -0.096 
 486718.00    30.4783254280   114.5726686020     17.703     17.209     -0.156   -0.100 
 486719.00    30.4783241674   114.5728471663     17.640     17.028     -0.105   -0.082 
 486720.00    30.4783232258   114.5730237518     17.555     16.865     -0.073   -0.098 
 486721.00    30.4783230908   114.5731976423     17.455     16.510      0.084    0.005 
 486722.00    30.4783234620   114.5733683719     17.395     16.264      0.069   -0.067 
 486723.00    30.4783243524   114.5735369594     17.313     16.105      0.130   -0.099 
 486724.00    30.4783255670   114.5737038420     17.244     15.989      0.026   -0.094 
 486725.00    30.4783253232   114.5738690803     17.193     15.824     -0.132   -0.010 
 486726.00    30.4783230542   114.5740333268     17.130     15.747     -0.288   -0.033 
 486727.00    30.4783199007   114.5741973810     17.028     15.745     -0.343   -0.121 
 486728.00    30.4783169797   114.5743614896     16.913     15.770     -0.290   -0.031 
 486729.00    30.4783144867   114.5745258016     16.904     15.727     -0.198    0.011 
 486730.00    30.4783127802   114.5746903522     16.823     15.812     -0.148   -0.060 
 486731.00    30.4783120275   114.5748554254     16.743     15.843     -0.044   -0.030 
 486732.00    30.4783114601   114.5750211754     16.673     15.931     -0.072   -0.034 
 486733.00    30.4783104066   114.5751875950     16.632     16.030     -0.168   -0.032 
 486734.00    30.4783091347   114.5753547585     16.668     16.075     -0.112    0.068 
 486735.00    30.4783079688   114.5755226301     16.734     16.145     -0.102    0.108 
 486736.00    30.4783071109   114.5756910788     16.830     16.185     -0.077    0.128 
 486737.00    30.4783070447   114.5758604148     16.966     16.301      0.030    0.165 
 486738.00    30.4783076031   114.5760313043     17.061     16.537      0.035    0.060 
 486739.00    30.4783080685   114.5762047186     17.147     16.769      0.026    0.107 
 486740.00    30.4783085953   114.5763809485     17.259     17.049      0.062    0.081 
 486741.00    30.4783086389   114.5765599019     17.354     17.330     -0.087    0.096 
 486742.00    30.4783070296   114.5767416428     17.470     17.611     -0.243    0.094 
 486743.00    30.4783046567   114.5769263515     17.563     17.858     -0.278    0.118 
 486744.00    30.4783024089   114.5771135893     17.668     17.985     -0.255    0.131 
 486745.00    30.4783002843   114.5773004061     17.776     18.004     -0.231    0.095 
 486746.00    30.4782982954   114.5774884383     17.862     18.057     -0.184    0.154 
 486747.00    30.4782967436   114.5776765024     17.952     18.126     -0.070   -0.096 
 486748.00    30.4782953787   114.5778629352     18.060     17.878     -0.171    0.141 
 486749.00    30.4782942888   114.5780492824     18.166     17.903      0.012    0.008 
 486750.00    30.4782941278   114.5782357962     18.285     17.931      0.018    0.143 
 486751.00    30.4782943861   114.5784211821     18.418     17.605      0.026    0.144 
 486752.00    30.4782944647   114.5786021867     18.517     17.161     -0.009    0.088 
 486753.00    30.4782938464   114.5787784946     18.620     16.690     -0.104    0.149 
 486754.00    30.4782923636   114.5789502416     18.741     16.266     -0.155    0.142 
 486755.00    30.4782904927   114.5791177411     18.824     15.882     -0.138    0.102 
 486756.00    30.4782904134   114.5792820169     18.930     15.585      0.013    0.105 
 486757.00    30.4782900146   114.5794423389     19.030     15.199     -0.023    0.064 
 486758.00    30.4782903114   114.5795959401     19.102     14.377      0.008    0.094 
 486759.00    30.4782908291   114.5797401193     19.205     13.159      0.038    0.074 
 486760.00    30.4782905109   114.5798675513     19.271     11.264     -0.059    0.092 
 486761.00    30.4782905984   114.5799707588     19.323      8.338      0.033    0.046 
 486762.00    30.4782913326   114.5800390129     19.369      4.684      0.083    0.018 
 486763.00    30.4782918378   114.5800696256     19.381      1.774      0.028    0.016 
 486764.00    30.4782920044   114.5800792886     19.387      0.102     -0.013    0.002 
 486765.00    30.4782920008   114.5800790493     19.389      0.010      0.030   -0.008 
 486766.00    30.4782920004   114.5800790432     19.389     -0.002     -0.017    0.001 
 486767.00    30.4782920036   114.5800790396     19.389     -0.010     -0.008    0.003 
 486768.00    30.4782920062   114.5800790389     19.387      0.000      0.026   -0.008 
 486769.00    30.4782920121   114.5800790361     19.386     -0.001     -0.013    0.006 
 486770.00    30.4782920161   114.5800790347     19.385      0.007     -0.031    0.003 
 486771.00    30.4782920189   114.5800790297     19.384     -0.000     -0.029    0.007 
 486772.00    30.4782920160   114.5800790285     19.385     -0.004     -0.013    0.004 
 486773.00    30.4782920066   114.5800790309     19.386     -0.007      0.003    0.001 
 486774.00    30.4782920045   114.5800790348     19.387     -0.009      0.002    0.003 
 486775.00    30.4782920046   114.5800790392     19.388     -0.012     -0.007    0.004 
 486776.00    30.4782920006   114.5800790436     19.390     -0.010     -0.000    0.003 
 486777.00    30.4782920040   114.5800790466     19.391     -0.001     -0.002   -0.000 
 486778.00    30.4782920020   114.5800790504     19.391     -0.001      0.000   -0.000 
 486779.00    30.4782920000   114.5800790602     19.391     -0.011     -0.016    0.007 
 486780.00    30.4782919985   114.5800790635     19.391     -0.003      0.016   -0.004 
 486781.00    30.4782919981   114.5800790633     19.390      0.002      0.036   -0.009 
 486782.00    30.4782919986   114.5800790622     19.389     -0.003      0.036   -0.008 
 486783.00    30.4782919982   114.5800790613     19.389     -0.003      0.036   -0.007 
 486784.00    30.4782919960   114.5800790598     19.390     -0.003      0.025   -0.005 
 486785.00    30.4782919912   114.5800790561     19.389     -0.003      0.013    0.000 
 486786.00    30.4782919936   114.5800790480     19.389      0.004      0.015   -0.003 
 486787.00    30.4782919900   114.5800790453     19.390      0.008      0.018   -0.004 
 486788.00    30.4782919917   114.5800790481     19.390      0.008      0.027   -0.007 
 486789.00    30.4782919959   114.5800790525     19.390      0.002      0.033   -0.007 
 486790.00    30.4782920023   114.5800790560     19.390      0.000      0.040   -0.009 
 486791.00    30.4782920072   114.5800790536     19.389     -0.004      0.036   -0.009 
 486792.00    30.4782920101   114.5800790474     19.388     -0.010      0.008   -0.002 
 486793.00    30.4782920173   114.5800790388     19.386     -0.006     -0.019    0.001 
 486794.00    30.4782920216   114.5800790372     19.385     -0.008     -0.028    0.006 
 486795.00    30.4782920197   114.5800790442     19.384      0.007     -0.018    0.001 
 486796.00    30.4782920137   114.5800790515     19.383      0.004      0.004   -0.001 
 486797.00    30.4782920080   114.5800790622     19.382      0.014     -0.030    0.000 
 486798.00    30.4782920063   114.5800790606     19.381      0.006      0.027   -0.007 
 486799.00    30.4782920087   114.5800790618     19.381      0.001     -0.019    0.004 
 486800.00    30.4782920108   114.5800790591     19.380      0.004      0.038   -0.008 
 486801.00    30.4782920123   114.5800790596     19.380     -0.006     -0.016    0.003 
 486802.00    30.4782920157   114.5800790554     19.379      0.004      0.043   -0.010 
 486803.00    30.4782920226   114.5800790501     19.379     -0.012     -0.015    0.005 
 486804.00    30.4782920288   114.5800790485     19.380      0.001      0.026   -0.003 
 486805.00    30.4782920279   114.5800790475     19.380     -0.009     -0.032    0.008 
 486806.00    30.4782920216   114.5800790519     19.380      0.010      0.016   -0.005 
 486807.00    30.4782920178   114.5800790510     19.381      0.000     -0.020    0.004 
 486808.00    30.4782920149   114.5800790557     19.382     -0.008     -0.031    0.012 
 486809.00    30.4782920109   114.5800790545     19.382      0.004      0.003   -0.000 
 486810.00    30.4782920074   114.5800790548     19.382     -0.001     -0.009    0.002 
 486811.00    30.4782920046   114.5800790512     19.381      0.003      0.030   -0.007 
 486812.00    30.4782920003   114.5800790551     19.380     -0.005     -0.015    0.001 
 486813.00    30.4782920024   114.5800790531     19.379     -0.003      0.030   -0.005 
 486814.00    30.4782920050   114.5800790566     19.378      0.003     -0.017   -0.000 
 486815.00    30.4782920142   114.5800790555     19.378     -0.001      0.024   -0.003 
 486816.00    30.4782920172   114.5800790556     19.379      0.004     -0.038    0.006 
 486817.00    30.4782920175   114.5800790524     19.379      0.005      0.019   -0.004 
 486818.00    30.4782920100   114.5800790534     19.380     -0.002     -0.027    0.007 
 486819.00    30.4782920101   114.5800793271     19.381      0.125      0.014    0.001 
 486820.00    30.4782921681   114.5800864788     19.385      1.484      0.048    0.013 
 486821.00    30.4782929026   114.5801114949     19.397      3.356      0.123    0.019 
 486822.00    30.4782942778   114.5801561311     19.407      5.174      0.157   -0.011 
 486823.00    30.4782958321   114.5802180392     19.419      6.695      0.179    0.053 
 486824.00    30.4782969029   114.5802941205     19.445      7.926      0.043    0.014 
 486825.00    30.4782960742   114.5803824501     19.459      8.989     -0.177    0.017 
 486826.00    30.4782939169   114.5804809406     19.441      9.921     -0.218    0.020 
 486827.00    30.4782919831   114.5805894187     19.418     10.850     -0.211   -0.020 
 486828.00    30.4782901417   114.5807059637     19.378     11.265     -0.157   -0.012 
 486829.00    30.4782889654   114.5808223829     19.322     11.148     -0.102    0.004 
 486830.00    30.4782884382   114.5809388134     19.313     11.282      0.035   -0.002 
 486831.00    30.4782878879   114.5810583871     19.256     11.629     -0.095   -0.046 
 486832.00    30.4782871145   114.5811817919     19.195     12.086     -0.075   -0.086 
 486833.00    30.4782862183   114.5813093435     19.150     12.434     -0.076   -0.034 
 486834.00    30.4782861154   114.5814411028     19.113     12.830      0.063    0.002 
 486835.00    30.4782868282   114.5815766353     19.072     13.144      0.095   -0.043 
 486836.00    30.4782875387   114.5817147912     19.052     13.375      0.046   -0.004 
 486837.00    30.4782875079   114.5818558637     19.006     13.713     -0.096   -0.028 
 486838.00    30.4782860868   114.5820004515     18.952     14.010     -0.159   -0.072 
 486839.00    30.4782842476   114.5821459253     18.888     13.961     -0.225   -0.054 
 486840.00    30.4782829719   114.5822922745     18.831     14.158     -0.128   -0.041 
 486841.00    30.4782822142   114.5824412039     18.781     14.439     -0.107   -0.049 
 486842.00    30.4782811866   114.5825929412     18.723     14.689     -0.089   -0.068 
 486843.00    30.4782803781   114.5827463278     18.646     14.758     -0.039   -0.083 
 486844.00    30.4782799535   114.5829006755     18.607     14.867     -0.017   -0.037 
 486845.00    30.4782793697   114.5830546941     18.530     14.753     -0.062   -0.194 
 486846.00    30.4782780085   114.5832088357     18.281     14.915     -0.129   -0.247 
 486847.00    30.4782770283   114.5833655726     18.061     15.190     -0.137   -0.174 
 486848.00    30.4782756732   114.5835256589     17.856     15.557     -0.207   -0.238 
 486849.00    30.4782742154   114.5836893813     17.631     15.910     -0.057   -0.209 
 486850.00    30.4782739688   114.5838569123     17.408     16.224      0.015   -0.257 
 486851.00    30.4782742069   114.5840282407     17.168     16.662      0.062   -0.260 
 486852.00    30.4782745079   114.5842033743     16.940     16.965      0.001   -0.213 
 486853.00    30.4782743467   114.5843819808     16.684     17.304     -0.054   -0.251 
 486854.00    30.4782733847   114.5845638434     16.429     17.591     -0.163   -0.260 
 486855.00    30.4782716262   114.5847484557     16.154     17.864     -0.253   -0.326 
 486856.00    30.4782693373   114.5849357526     15.882     18.095     -0.256   -0.246 
 486857.00    30.4782674346   114.5851245855     15.654     18.087     -0.173   -0.261 
 486858.00    30.4782667168   114.5853115007     15.409     17.820     -0.028   -0.210 
 486859.00    30.4782665652   114.5854968674     15.174     17.806      0.006   -0.320 
 486860.00    30.4782657410   114.5856824520     14.936     17.834     -0.103   -0.150 
 486861.00    30.4782651163   114.5858673808     14.855     17.656     -0.065   -0.046 
 486862.00    30.4782645342   114.5860503755     14.817     17.480     -0.061    0.024 
 486863.00    30.4782642396   114.5862318711     14.896     17.379     -0.036    0.126 
 486864.00    30.4782640855   114.5864118123     15.049     17.181     -0.043    0.153 
 486865.00    30.4782637635   114.5865900849     15.161     17.017      0.006    0.168 
 486866.00    30.4782633351   114.5867668485     15.310     16.878     -0.067    0.159 
 486867.00    30.4782623529   114.5869416349     15.476     16.713     -0.183    0.225 
 486868.00    30.4782598439   114.5871146740     15.621     16.570     -0.326    0.127 
 486869.00    30.4782575869   114.5872867020     15.765     16.471     -0.157    0.162 
 486870.00    30.4782569183   114.5874574451     15.907     16.251      0.031    0.126 
 486871.00    30.4782570801   114.5876244183     16.067     15.863      0.029    0.150 
 486872.00    30.4782575046   114.5877873775     16.219     15.486      0.033    0.155 
 486873.00    30.4782574713   114.5879468376     16.367     15.160     -0.103    0.189 
 486874.00    30.4782560378   114.5881035517     16.491     14.917     -0.241    0.107 
 486875.00    30.4782543011   114.5882588809     16.628     14.878     -0.156    0.166 
 486876.00    30.4782533912   114.5884127611     16.779     14.580     -0.057    0.139 
 486877.00    30.4782531917   114.5885637091     16.932     14.460     -0.003    0.174 
 486878.00    30.4782534483   114.5887147031     17.098     14.439      0.040    0.172 
 486879.00    30.4782539324   114.5888647430     17.214     14.391      0.027    0.081 
 486880.00    30.4782538324   114.5890138873     17.305     14.260     -0.114    0.095 
 486881.00    30.4782528142   114.5891615228     17.418     14.131     -0.199    0.100 
 486882.00    30.4782507326   114.5893075471     17.562     13.920     -0.296    0.167 
 486883.00    30.4782477879   114.5894507394     17.679     13.649     -0.331    0.089 
 486884.00    30.4782454383   114.5895919561     17.809     13.450     -0.133    0.135 
 486885.00    30.4782444956   114.5897302421     17.925     13.071     -0.078    0.099 
 486886.00    30.4782441474   114.5898641410     18.048     12.639      0.005    0.124 
 486887.00    30.4782444508   114.5899934872     18.169     12.173      0.086    0.114 
 486888.00    30.4782450989   114.5901189393     18.273     12.020      0.035    0.123 
 486889.00    30.4782456020   114.5902455351     18.394     12.271      0.052    0.124 
 486890.00    30.4782457033   114.5903731253     18.516     12.164     -0.022    0.136 
 486891.00    30.4782453204   114.5905001810     18.641     12.335      0.018    0.091 
 486892.00    30.4782446122   114.5906300516     18.750     12.586     -0.123    0.144 
 486893.00    30.4782436293   114.5907619448     18.863     12.745     -0.094    0.103 
 486894.00    30.4782427448   114.5908938938     18.971     12.506     -0.076    0.107 
 486895.00    30.4782420330   114.5910213456     19.086     11.807     -0.071    0.138 
 486896.00    30.4782413904   114.5911360764     19.206     10.146     -0.051    0.116 
 486897.00    30.4782410908   114.5912277103     19.305      7.125     -0.012    0.083 
 486898.00    30.4782410499   114.5912814759     19.366      3.108      0.008    0.048 
 486899.00    30.4782410572   114.5912958986     19.382     -0.177     -0.043    0.004 
 486900.00    30.4782410377   114.5912954512     19.386      0.004     -0.025    0.005 
 486901.00    30.4782410328   114.5912954330     19.386     -0.003     -0.017    0.003 
 486902.00    30.4782410322   114.5912954363     19.385     -0.002     -0.026    0.007 
 486903.00    30.4782410338   114.5912954383     19.385     -0.007     -0.007    0.004 
 486904.00    30.4782410354   114.5912954433     19.384     -0.005      0.025   -0.005 
 486905.00    30.4782410316   114.5912954466     19.383     -0.007      0.004   -0.002 
 486906.00    30.4782410339   114.5912954437     19.382     -0.001     -0.017    0.002 
 486907.00    30.4782410438   114.5912954373     19.381     -0.014     -0.011    0.007 
 486908.00    30.4782410406   114.5912954273     19.380     -0.001      0.007    0.002 
