   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 484003.00    30.4879545572   114.5738954390     33.571     15.823     -2.607   -0.307 
 484004.00    30.4879309726   114.5740616784     33.256     16.138     -2.597   -0.352 
 484005.00    30.4879072565   114.5742309622     32.944     16.403     -2.614   -0.329 
 484006.00    30.4878834651   114.5744034955     32.614     16.717     -2.594   -0.334 
 484007.00    30.4878599608   114.5745793211     32.279     17.057     -2.654   -0.297 
 484008.00    30.4878361492   114.5747570610     31.976     16.977     -2.687   -0.326 
 484009.00    30.4878116429   114.5749329862     31.673     16.908     -2.753   -0.297 
 484010.00    30.4877864830   114.5751111010     31.344     17.279     -2.821   -0.332 
 484011.00    30.4877607084   114.5752934256     31.021     17.710     -2.882   -0.321 
 484012.00    30.4877338871   114.5754798966     30.665     18.100     -3.074   -0.363 
 484013.00    30.4877059783   114.5756699780     30.315     18.414     -3.175   -0.343 
 484014.00    30.4876773194   114.5758632103     29.960     18.620     -3.253   -0.360 
 484015.00    30.4876482170   114.5760564068     29.614     18.528     -3.208   -0.399 
 484016.00    30.4876192254   114.5762496805     29.253     18.604     -3.197   -0.348 
 484017.00    30.4875904111   114.5764437324     28.888     18.602     -3.149   -0.362 
 484018.00    30.4875623010   114.5766375780     28.530     18.626     -3.117   -0.359 
 484019.00    30.4875344063   114.5768312454     28.162     18.508     -3.068   -0.375 
 484020.00    30.4875069739   114.5770223861     27.802     18.203     -3.011   -0.327 
 484021.00    30.4874800952   114.5772107715     27.461     17.958     -2.849   -0.272 
 484022.00    30.4874540475   114.5773963627     27.120     17.708     -2.857   -0.297 
 484023.00    30.4874287861   114.5775792278     26.768     17.377     -2.801   -0.309 
 484024.00    30.4874038037   114.5777593473     26.435     17.193     -2.758   -0.373 
 484025.00    30.4873790444   114.5779367673     26.100     16.906     -2.761   -0.333 
 484026.00    30.4873544109   114.5781115159     25.803     16.653     -2.693   -0.325 
 484027.00    30.4873301033   114.5782835978     25.477     16.396     -2.738   -0.306 
 484028.00    30.4873054896   114.5784529267     25.166     16.130     -2.757   -0.361 
 484029.00    30.4872814062   114.5786197327     24.861     15.860     -2.678   -0.304 
 484030.00    30.4872575779   114.5787840703     24.553     15.734     -2.547   -0.307 
 484031.00    30.4872346597   114.5789459729     24.262     15.441     -2.525   -0.260 
 484032.00    30.4872125399   114.5791055125     24.032     15.183     -2.397   -0.241 
 484033.00    30.4871913080   114.5792623522     23.815     14.931     -2.306   -0.174 
 484034.00    30.4871708826   114.5794145078     23.639     14.045     -2.211   -0.176 
 484035.00    30.4871515601   114.5795532286     23.449     12.529     -2.075   -0.155 
 484036.00    30.4871340976   114.5796746590     23.304     10.745     -1.760   -0.118 
 484037.00    30.4871201662   114.5797768852     23.194      8.840     -1.350   -0.074 
 484038.00    30.4871094503   114.5798581139     23.112      6.739     -1.051   -0.067 
 484039.00    30.4871015708   114.5799163332     23.059      4.362     -0.693   -0.042 
 484040.00    30.4870971684   114.5799479974     23.027      1.894     -0.321   -0.017 
 484041.00    30.4870951045   114.5799624455     23.013      1.119     -0.174   -0.012 
 484042.00    30.4870939304   114.5799705999     23.007      0.432     -0.069   -0.002 
 484043.00    30.4870937651   114.5799717128     23.007      0.005      0.005   -0.001 
 484044.00    30.4870937624   114.5799717076     23.007     -0.007      0.007   -0.002 
 484045.00    30.4870937548   114.5799717107     23.007     -0.000     -0.018    0.003 
 484046.00    30.4870937493   114.5799717094     23.007     -0.004     -0.010    0.003 
 484047.00    30.4870937485   114.5799717121     23.007     -0.001     -0.028    0.007 
 484048.00    30.4870937516   114.5799717134     23.006      0.005      0.035   -0.009 
 484049.00    30.4870937495   114.5799717949     23.006      0.058     -0.010    0.004 
 484050.00    30.4870933801   114.5799743498     23.002      0.514     -0.087   -0.005 
 484051.00    30.4870921182   114.5799831581     22.993      1.138     -0.197   -0.013 
 484052.00    30.4870900127   114.5799975693     22.977      1.585     -0.280   -0.011 
 484053.00    30.4870872152   114.5800165233     22.954      2.321     -0.409   -0.028 
 484054.00    30.4870830901   114.5800446870     22.933      2.940     -0.511   -0.022 
 484055.00    30.4870782584   114.5800778805     22.907      3.420     -0.600   -0.007 
 484056.00    30.4870725219   114.5801182387     22.880      4.360     -0.707   -0.007 
 484057.00    30.4870657140   114.5801685610     22.837      5.227     -0.719   -0.061 
 484058.00    30.4870584303   114.5802266897     22.794      6.006     -0.828   -0.035 
 484059.00    30.4870498101   114.5802958080     22.757      7.273     -1.049   -0.067 
 484060.00    30.4870391070   114.5803774282     22.751      8.392     -1.296    0.030 
 484061.00    30.4870265277   114.5804703447     22.747      9.435     -1.493   -0.040 
 484062.00    30.4870119121   114.5805737323     22.713     10.415     -1.733   -0.071 
 484063.00    30.4869949928   114.5806869701     22.651     11.325     -1.999   -0.067 
 484064.00    30.4869757896   114.5808094984     22.588     12.199     -2.220   -0.025 
 484065.00    30.4869554562   114.5809407148     22.597     12.971     -2.291    0.059 
 484066.00    30.4869349884   114.5810799182     22.604     13.624     -2.284   -0.027 
 484067.00    30.4869149172   114.5812215537     22.616     13.479     -2.160    0.016 
 484068.00    30.4868952884   114.5813613238     22.659     13.467     -2.206    0.042 
 484069.00    30.4868748780   114.5815026904     22.763     13.738     -2.238    0.053 
 484070.00    30.4868540681   114.5816475606     22.835     14.007     -2.278    0.149 
 484071.00    30.4868335402   114.5817924737     22.911     13.912     -2.312    0.122 
 484072.00    30.4868127092   114.5819377761     23.013     13.993     -2.379    0.107 
 484073.00    30.4867914070   114.5820823702     23.102     13.852     -2.335    0.074 
 484074.00    30.4867711711   114.5822258094     23.184     13.763     -2.186    0.066 
 484075.00    30.4867514434   114.5823700043     23.302     13.960     -2.120    0.113 
 484076.00    30.4867322053   114.5825170450     23.360     14.236     -2.097    0.062 
 484077.00    30.4867140175   114.5826668703     23.444     14.447     -1.974    0.076 
 484078.00    30.4866965806   114.5828180455     23.585     14.555     -1.891    0.104 
 484079.00    30.4866801681   114.5829711736     23.683     14.818     -1.712   -0.003 
 484080.00    30.4866641369   114.5831266992     23.765     14.983     -1.841    0.136 
 484081.00    30.4866474817   114.5832833992     23.909     15.115     -1.841    0.032 
 484082.00    30.4866310319   114.5834412046     24.015     15.178     -1.799    0.124 
 484083.00    30.4866151139   114.5835976199     24.145     14.996     -1.747    0.087 
 484084.00    30.4865995307   114.5837546861     24.249     15.188     -1.686    0.079 
 484085.00    30.4865846895   114.5839122853     24.356     14.998     -1.537    0.079 
 484086.00    30.4865711428   114.5840672253     24.450     14.787     -1.470    0.122 
 484087.00    30.4865586519   114.5842202996     24.554     14.589     -1.326    0.081 
 484088.00    30.4865468805   114.5843715211     24.648     14.369     -1.212    0.128 
 484089.00    30.4865361781   114.5845211727     24.761     14.269     -1.108    0.112 
 484090.00    30.4865266348   114.5846696537     24.847     14.177     -0.957    0.135 
 484091.00    30.4865179698   114.5848167287     24.960     14.026     -0.924    0.085 
 484092.00    30.4865098504   114.5849616691     25.051     13.823     -0.873    0.095 
 484093.00    30.4865021009   114.5851054713     25.138     13.789     -0.809    0.114 
 484094.00    30.4864948236   114.5852473212     25.261     13.379     -0.781    0.165 
 484095.00    30.4864881831   114.5853851053     25.376     13.062     -0.673    0.136 
 484096.00    30.4864818438   114.5855213350     25.478     13.104     -0.673    0.096 
 484097.00    30.4864759160   114.5856585366     25.561     13.199     -0.646    0.119 
 484098.00    30.4864703062   114.5857963924     25.640     13.331     -0.688    0.046 
 484099.00    30.4864664987   114.5859351189     25.732     13.399     -0.381    0.058 
 484100.00    30.4864638567   114.5860744325     25.825     13.358     -0.322    0.077 
 484101.00    30.4864610903   114.5862137888     25.922     13.561     -0.264   -0.024 
 484102.00    30.4864581460   114.5863534526     26.007     13.446     -0.288    0.076 
 484103.00    30.4864559753   114.5864924233     26.102     13.261     -0.138    0.125 
 484104.00    30.4864556169   114.5866309386     26.198     13.370     -0.032    0.045 
 484105.00    30.4864552943   114.5867695849     26.301     13.309     -0.099    0.079 
 484106.00    30.4864547317   114.5869076060     26.386     13.185     -0.051    0.126 
 484107.00    30.4864548351   114.5870458300     26.465     13.341      0.021    0.079 
 484108.00    30.4864556121   114.5871858687     26.569     13.595      0.147    0.073 
 484109.00    30.4864570159   114.5873285328     26.656     13.758      0.200    0.066 
 484110.00    30.4864589493   114.5874715039     26.744     13.683      0.113    0.194 
 484111.00    30.4864612950   114.5876149061     26.848     13.772      0.225    0.123 
 484112.00    30.4864638778   114.5877584350     26.940     13.868      0.279    0.105 
 484113.00    30.4864669881   114.5879037209     27.034     14.076      0.371    0.077 
 484114.00    30.4864708233   114.5880511536     27.151     14.181      0.455    0.167 
 484115.00    30.4864758154   114.5881985002     27.259     14.103      0.591    0.101 
 484116.00    30.4864812784   114.5883465599     27.353     14.317      0.580    0.075 
 484117.00    30.4864867074   114.5884965897     27.448     14.510      0.635    0.136 
 484118.00    30.4864926769   114.5886487268     27.561     14.658      0.734    0.063 
 484119.00    30.4864991351   114.5888029297     27.638     14.927      0.734    0.080 
 484120.00    30.4865057990   114.5889590392     27.700     15.066      0.951    0.034 
 484121.00    30.4865134459   114.5891146311     27.743     14.779      0.855    0.119 
 484122.00    30.4865230495   114.5892691448     27.802     14.817      1.220    0.035 
 484123.00    30.4865339097   114.5894229089     27.833     14.636      1.199    0.029 
 484124.00    30.4865451599   114.5895741323     27.838     14.232      1.243    0.109 
 484125.00    30.4865570541   114.5897218988     27.832     14.106      1.256   -0.051 
 484126.00    30.4865692021   114.5898681725     27.815     13.918      1.425   -0.076 
 484127.00    30.4865817557   114.5900133213     27.747     13.923      1.524   -0.118 
 484128.00    30.4865970979   114.5901566285     27.710     13.588      1.896   -0.033 
 484129.00    30.4866148254   114.5902983339     27.647     13.604      2.070   -0.092 
 484130.00    30.4866331597   114.5904394427     27.579     13.449      1.924   -0.100 
 484131.00    30.4866499178   114.5905797483     27.484     13.541      1.849   -0.092 
 484132.00    30.4866661140   114.5907222504     27.379     13.686      1.767   -0.116 
 484133.00    30.4866812324   114.5908658353     27.246     13.856      1.695   -0.096 
 484134.00    30.4866966633   114.5910104107     27.091     13.877      1.781   -0.159 
 484135.00    30.4867132505   114.5911553600     26.923     13.831      1.889   -0.215 
 484136.00    30.4867305663   114.5912998758     26.729     14.001      1.994   -0.249 
 484137.00    30.4867483398   114.5914475643     26.520     14.433      2.059   -0.270 
 484138.00    30.4867674162   114.5915992243     26.306     14.666      2.288   -0.219 
 484139.00    30.4867878819   114.5917523788     26.061     14.786      2.294   -0.252 
 484140.00    30.4868082511   114.5919075624     25.826     15.075      2.316   -0.342 
 484141.00    30.4868287063   114.5920654149     25.581     15.256      2.321   -0.288 
 484142.00    30.4868501797   114.5922263634     25.310     15.649      2.398   -0.230 
 484143.00    30.4868730921   114.5923896812     25.072     15.751      2.684   -0.263 
 484144.00    30.4868976948   114.5925555900     24.809     15.998      2.695   -0.244 
 484145.00    30.4869231612   114.5927221777     24.553     16.012      2.869   -0.303 
 484146.00    30.4869497396   114.5928875379     24.299     15.818      2.918   -0.282 
 484147.00    30.4869769703   114.5930523514     24.046     15.859      3.113   -0.230 
 484148.00    30.4870061396   114.5932189603     23.789     16.095      3.343   -0.265 
 484149.00    30.4870367831   114.5933877699     23.527     16.251      3.494   -0.270 
 484150.00    30.4870687562   114.5935578070     23.258     16.362      3.603   -0.268 
 484151.00    30.4871013027   114.5937291604     22.985     16.568      3.628   -0.269 
 484152.00    30.4871339728   114.5939027854     22.716     16.786      3.612   -0.264 
 484153.00    30.4871667198   114.5940792558     22.435     17.137      3.636   -0.303 
 484154.00    30.4872001223   114.5942590373     22.135     17.372      3.754   -0.280 
 484155.00    30.4872356007   114.5944415519     21.868     17.571      4.050   -0.257 
 484156.00    30.4872728431   114.5946253791     21.576     17.571      4.082   -0.234 
 484157.00    30.4873112967   114.5948071397     21.302     17.390      4.400   -0.268 
 484158.00    30.4873511936   114.5949871165     21.044     17.191      4.530   -0.284 
 484159.00    30.4873922864   114.5951656237     20.792     17.083      4.681   -0.235 
 484160.00    30.4874347203   114.5953426889     20.512     16.940      4.705   -0.264 
 484161.00    30.4874774459   114.5955188167     20.242     16.892      4.735   -0.279 
 484162.00    30.4875205465   114.5956941039     19.955     16.765      4.831   -0.280 
 484163.00    30.4875642938   114.5958682482     19.660     16.644      4.841   -0.298 
 484164.00    30.4876091996   114.5960406648     19.369     16.488      5.080   -0.309 
 484165.00    30.4876552072   114.5962115714     19.099     16.353      5.172   -0.280 
 484166.00    30.4877020012   114.5963810359     18.790     16.173      5.190   -0.297 
 484167.00    30.4877491285   114.5965490344     18.527     16.032      5.281   -0.220 
 484168.00    30.4877964683   114.5967157761     18.225     15.923      5.249   -0.266 
 484169.00    30.4878440065   114.5968817198     17.940     15.899      5.323   -0.279 
 484170.00    30.4878926047   114.5970468121     17.672     15.749      5.385   -0.151 
 484171.00    30.4879413308   114.5972103469     17.423     15.629      5.294   -0.273 
 484172.00    30.4879884655   114.5973718561     17.170     15.420      5.185   -0.233 
 484173.00    30.4880350247   114.5975320089     16.942     15.285      5.143   -0.258 
 484174.00    30.4880812365   114.5976906429     16.691     15.142      5.271   -0.210 
 484175.00    30.4881277040   114.5978483036     16.423     15.092      5.256   -0.394 
 484176.00    30.4881752511   114.5980050466     16.128     15.031      5.361   -0.229 
 484177.00    30.4882231877   114.5981602679     15.901     14.859      5.200   -0.207 
 484178.00    30.4882683082   114.5983156922     15.697     14.907      4.870   -0.165 
 484179.00    30.4883111986   114.5984703971     15.532     14.835      4.692   -0.079 
 484180.00    30.4883533133   114.5986248075     15.379     14.889      4.622   -0.188 
 484181.00    30.4883953166   114.5987796836     15.229     14.860      4.577   -0.238 
 484182.00    30.4884368139   114.5989341018     15.078     14.767      4.678   -0.125 
 484183.00    30.4884782261   114.5990875325     14.951     14.593      4.576   -0.029 
 484184.00    30.4885190404   114.5992379083     14.962     14.268      4.397   -0.031 
 484185.00    30.4885589534   114.5993844007     15.003     13.840      4.466    0.005 
