
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
455745.000    30.4853054635   114.5635398250     23.323    4.74703892    1.27584727  173.40830737 
455746.000    30.4853054504   114.5635398293     23.323    4.74613762    1.27437458  173.41267301 
455747.000    30.4853054375   114.5635398291     23.323    4.74919837    1.27508271  173.41228750 
455748.000    30.4853054201   114.5635398275     23.324    4.74522995    1.27289178  173.41363801 
455749.000    30.4853054106   114.5635398291     23.324    4.74887062    1.26761190  173.41270887 
455750.000    30.4853053938   114.5635398291     23.324    4.74989815    1.26872409  173.41110643 
455751.000    30.4853053744   114.5635398288     23.323    4.75267382    1.26917925  173.40670380 
455752.000    30.4853053595   114.5635398240     23.322    4.74843328    1.27507516  173.40237336 
455753.000    30.4853053528   114.5635398317     23.322    4.74270902    1.27555049  173.40716139 
455754.000    30.4853053387   114.5635398359     23.322    4.75088867    1.26885975  173.41301221 
455755.000    30.4853053121   114.5635398362     23.322    4.75003077    1.28010974  173.41467720 
455756.000    30.4853052864   114.5635398390     23.322    4.75174339    1.28187819  173.42056587 
455757.000    30.4853052849   114.5635398347     23.323    4.75014760    1.28208523  173.42151311 
455758.000    30.4853052811   114.5635398388     23.324    4.75056652    1.28028471  173.42385427 
455759.000    30.4853052694   114.5635398385     23.322    4.74903290    1.27779269  173.41534609 
455760.000    30.4853052487   114.5635398483     23.322    4.75825194    1.27593186  173.41664895 
455761.000    30.4853052395   114.5635398482     23.322    4.75725299    1.28097882  173.41479567 
455762.000    30.4853052245   114.5635398441     23.323    4.75022815    1.28491078  173.41548155 
455763.000    30.4853052091   114.5635398456     23.322    4.75929102    1.28175097  173.42279385 
455764.000    30.4853051978   114.5635398442     23.321    4.76302787    1.28574281  173.43350627 
455765.000    30.4853051747   114.5635398502     23.322    4.76681444    1.28397049  173.43484427 
455766.000    30.4853051655   114.5635398508     23.321    4.77236709    1.27915392  173.43573971 
455767.000    30.4853051519   114.5635398569     23.321    4.77830004    1.28610690  173.44069282 
455768.000    30.4853051393   114.5635398600     23.319    4.77873007    1.28631742  173.44567507 
455769.000    30.4853051306   114.5635398575     23.319    4.78135198    1.28920633  173.44567776 
455770.000    30.4853051171   114.5635398601     23.320    4.77845390    1.28537856  173.44448218 
455771.000    30.4853051030   114.5635398573     23.319    4.77883934    1.28123677  173.43892923 
455772.000    30.4853050885   114.5635398676     23.319    4.78475547    1.28164760  173.43478039 
455773.000    30.4853050821   114.5635398681     23.320    4.78704408    1.28660173  173.43978873 
455774.000    30.4853050633   114.5635398616     23.320    4.79366913    1.28473214  173.44043864 
455775.000    30.4853050449   114.5635398559     23.320    4.78535247    1.29425208  173.44303297 
455776.000    30.4853050365   114.5635398537     23.319    4.78505310    1.29358090  173.45168009 
455777.000    30.4853050192   114.5635398525     23.318    4.79423751    1.29378526  173.45417989 
