GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
477596.000    22.6794574546   113.7708048090     13.962      7.199     -7.596    0.063       2 
477597.000    22.6795237191   113.7707303520     14.063      7.355     -7.712    0.073       2 
477598.000    22.6795886057   113.7706537636     14.185      7.033     -8.103    0.135       2 
477599.000    22.6796486903   113.7705727577     14.347      6.413     -8.718    0.178       2 
477600.000    22.6797036751   113.7704853103     14.521      5.956     -9.404    0.226       2 
477601.000    22.6797552907   113.7703913945     14.736      5.611    -10.025    0.150       2 
477602.000    22.6798048748   113.7702934649     14.924      5.480    -10.041    0.166       2 
477603.000    22.6798553574   113.7701955732     15.154      5.649    -10.031    0.252       2 
477604.000    22.6799066125   113.7700999398     15.401      5.682     -9.589    0.270       2 
477605.000    22.6799593159   113.7700067555     15.668      5.917     -9.427    0.287       2 
477606.000    22.6800147783   113.7699165784     15.963      6.361     -9.017    0.278       2 
477607.000    22.6800754903   113.7698282568     16.239      6.982     -9.009    0.274       2 
477608.000    22.6801431025   113.7697434940     16.530      7.805     -8.398    0.270       2 
477609.000    22.6802179898   113.7696633835     16.818      8.632     -7.851    0.316       2 
477610.000    22.6803003658   113.7695904577     17.132      9.487     -7.047    0.322       2 
477611.000    22.6803911771   113.7695254658     17.475     10.541     -6.128    0.329       2 
477612.000    22.6804916754   113.7694707182     17.809     11.577     -4.984    0.324       2 
477613.000    22.6806011439   113.7694286132     18.164     12.481     -3.708    0.396       2 
477614.000    22.6807172903   113.7693985234     18.556     13.141     -2.412    0.378       2 
477615.000    22.6808386436   113.7693793030     18.955     13.644     -1.568    0.410       2 
477616.000    22.6809637042   113.7693645929     19.396     13.998     -1.428    0.440       2 
477617.000    22.6810910977   113.7693515745     19.814     14.228     -1.219    0.415       2 
477618.000    22.6812196134   113.7693407852     20.159     14.236     -1.143    0.313       2 
477619.000    22.6813482792   113.7693295325     20.421     14.286     -1.197    0.254       2 
477620.000    22.6814782769   113.7693162073     20.624     14.505     -1.470    0.178       1 
477621.000    22.6816093050   113.7693004535     20.738     14.568     -1.721    0.075       1 
477622.000    22.6817418930   113.7692831188     20.777     14.826     -1.997   -0.010       1 
477623.000    22.6818771823   113.7692626556     20.708     15.196     -2.172   -0.145       1 
477624.000    22.6820150744   113.7692416457     20.618     15.281     -2.275   -0.011       1 
477625.000    22.6821535899   113.7692183962     20.543     15.476     -2.526   -0.081       1 
477626.000    22.6822945267   113.7691925615     20.431     15.780     -2.716   -0.062       1 
477627.000    22.6824378659   113.7691643954     20.336     15.934     -2.988   -0.132       1 
477628.000    22.6825826330   113.7691347418     20.230     16.077     -3.097   -0.096       1 
477629.000    22.6827283929   113.7691038415     20.128     16.237     -3.094   -0.110       1 
477630.000    22.6828754723   113.7690746691     20.031     16.243     -2.868   -0.104       1 
477631.000    22.6830220082   113.7690466428     19.938     16.300     -2.863   -0.123       1 
477632.000    22.6831694777   113.7690185525     19.842     16.368     -3.060   -0.053       1 
477633.000    22.6833179065   113.7689873508     19.724     16.519     -3.204   -0.164       1 
477634.000    22.6834687807   113.7689568939     19.639     16.852     -3.138   -0.112       1 
477635.000    22.6836207463   113.7689260078     19.530     16.877     -3.176   -0.074       1 
477636.000    22.6837737705   113.7688955792     19.447     16.992     -3.054   -0.042       1 
477637.000    22.6839272920   113.7688664280     19.361     17.035     -3.026   -0.062       1 
477638.000    22.6840814091   113.7688373461     19.292     17.105     -2.970   -0.133       1 
477639.000    22.6842365506   113.7688073635     19.195     17.270     -3.245   -0.086       1 
477640.000    22.6843930966   113.7687737293     19.089     17.438     -3.524   -0.075       1 
477641.000    22.6845518528   113.7687393383     19.009     17.723     -3.544   -0.051       1 
477642.000    22.6847130101   113.7687042391     18.946     17.998     -3.720    0.016       1 
477643.000    22.6848768105   113.7686666206     18.849     18.288     -4.079   -0.123       1 
477644.000    22.6850432287   113.7686262598     18.737     18.599     -4.290   -0.131       1 
477645.000    22.6852124591   113.7685841584     18.642     18.921     -4.283   -0.095       1 
477646.000    22.6853848312   113.7685423329     18.546     19.254     -4.352   -0.102       1 
477647.000    22.6855596658   113.7684983435     18.438     19.489     -4.738   -0.111       1 
477648.000    22.6857365069   113.7684507875     18.334     19.730     -4.904   -0.062       1 
477649.000    22.6859156495   113.7684014308     18.228     19.944     -5.264   -0.077       1 
477650.000    22.6860972275   113.7683499771     18.131     20.252     -5.347   -0.106       1 
477651.000    22.6862813005   113.7682977740     18.026     20.465     -5.495   -0.149       1 
477652.000    22.6864673396   113.7682437507     17.913     20.707     -5.609   -0.092       1 
477653.000    22.6866554023   113.7681881555     17.813     20.924     -5.891   -0.078       1 
477654.000    22.6868446632   113.7681281169     17.704     21.004     -6.501   -0.079       1 
477655.000    22.6870346901   113.7680628391     17.590     21.174     -6.797   -0.113       1 
477656.000    22.6872261055   113.7679943572     17.462     21.239     -7.348   -0.173       1 
477657.000    22.6874183567   113.7679210412     17.337     21.352     -7.688   -0.130       1 
477658.000    22.6876123781   113.7678455297     17.212     21.542     -7.863   -0.201       1 
477659.000    22.6878083963   113.7677723746     17.054     21.702     -7.192   -0.334       1 
477660.000    22.6880037544   113.7677021286     16.863     21.523     -7.254   -0.218       2 
477661.000    22.6881971994   113.7676318886     16.694     21.323     -7.252   -0.222       2 
477662.000    22.6883892554   113.7675597345     16.508     21.275     -7.490   -0.165       2 
477663.000    22.6885825530   113.7674874603     16.328     21.508     -7.444   -0.177       2 
477664.000    22.6887770885   113.7674134966     16.160     21.599     -7.712   -0.147       2 
477665.000    22.6889727624   113.7673381107     16.034     21.738     -7.781   -0.154       2 
477666.000    22.6891694424   113.7672615978     15.909     21.808     -8.031   -0.129       2 
477667.000    22.6893665511   113.7671822261     15.792     21.830     -8.409   -0.133       1 
477668.000    22.6895635104   113.7670994816     15.671     21.734     -8.615   -0.132       1 
477669.000    22.6897588341   113.7670165654     15.540     21.522     -8.393   -0.191       1 
477670.000    22.6899539168   113.7669399603     15.406     21.567     -7.611   -0.167       1 
477671.000    22.6901476574   113.7668645522     15.257     21.361     -7.964   -0.109       1 
477672.000    22.6903394086   113.7667852562     15.125     21.115     -8.205   -0.153       1 
477673.000    22.6905299020   113.7667057858     14.993     21.147     -7.993   -0.126       1 
477674.000    22.6907218338   113.7666302618     14.874     21.272     -7.689   -0.123       1 
477675.000    22.6909139288   113.7665544119     14.790     21.307     -7.823   -0.080       1 
477676.000    22.6911071780   113.7664786741     14.747     21.485     -7.706    0.014       1 
477677.000    22.6913019421   113.7664047740     14.770     21.629     -7.526    0.065       1 
477678.000    22.6914976584   113.7663313479     14.912     21.702     -7.597    0.207       1 
477679.000    22.6916935082   113.7662562363     15.183     21.722     -7.745    0.357       2 
477680.000    22.6918902279   113.7661814797     15.575     21.877     -7.566    0.428       2 
477681.000    22.6920876662   113.7661062011     16.048     21.855     -7.959    0.469       1 
477682.000    22.6922854710   113.7660279278     16.577     21.992     -8.089    0.516       1 
477683.000    22.6924854335   113.7659503426     17.119     22.296     -7.743    0.498       1 
477684.000    22.6926886039   113.7658764873     17.632     22.647     -7.536    0.483       1 
477685.000    22.6928937456   113.7658028343     18.074     22.820     -7.599    0.365       1 
477686.000    22.6931006916   113.7657292024     18.428     22.996     -7.518    0.385       1 
477687.000    22.6933096854   113.7656567497     18.719     23.239     -7.387    0.269       1 
477688.000    22.6935205916   113.7655856583     18.927     23.429     -7.323    0.143       1 
477689.000    22.6937327807   113.7655146627     19.104     23.536     -7.238    0.119       1 
477690.000    22.6939443016   113.7654452839     19.205     23.296     -7.007    0.076       1 
477691.000    22.6941535103   113.7653786634     19.279     23.015     -6.806    0.093       1 
477692.000    22.6943597777   113.7653130573     19.295     22.617     -6.782   -0.019       1 
477693.000    22.6945631969   113.7652493788     19.304     22.410     -6.322   -0.028       1 
477694.000    22.6947642160   113.7651890812     19.301     22.110     -6.027    0.011       1 
477695.000    22.6949627838   113.7651304647     19.289     21.892     -6.060   -0.008       1 
477696.000    22.6951597912   113.7650716638     19.285     21.747     -6.061    0.006       1 
477697.000    22.6953558987   113.7650131133     19.292     21.697     -5.941    0.014       1 
477698.000    22.6955515198   113.7649554634     19.291     21.627     -5.846   -0.019       2 
477699.000    22.6957471970   113.7648995104     19.320     21.679     -5.645    0.045       2 
477700.000    22.6959430455   113.7648449899     19.333     21.681     -5.658    0.040       2 
477701.000    22.6961390332   113.7647907297     19.355     21.716     -5.470    0.032       2 
477702.000    22.6963353812   113.7647379986     19.385     21.758     -5.469   -0.068       2 
477703.000    22.6965318696   113.7646844474     19.415     21.787     -5.463    0.083       2 
