
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
473320.000    30.4889404751   114.5661438657     33.240     -0.008     -0.014    0.010 
473321.000    30.4889403920   114.5661444078     33.241     -0.038      0.163    0.010 
473322.000    30.4889397274   114.5661486522     33.247     -0.141      0.653    0.012 
473323.000    30.4889382580   114.5661580245     33.259     -0.205      1.157    0.006 
473324.000    30.4889361192   114.5661717103     33.275     -0.317      1.475    0.029 
473325.000    30.4889336607   114.5661881625     33.293     -0.293      1.654    0.018 
473326.000    30.4889310614   114.5662061180     33.312     -0.346      1.772    0.024 
473327.000    30.4889284547   114.5662246741     33.332     -0.317      1.809    0.016 
473328.000    30.4889258828   114.5662447941     33.354     -0.324      2.146    0.027 
473329.000    30.4889231083   114.5662688466     33.384     -0.326      2.460    0.025 
473330.000    30.4889199141   114.5662962787     33.420     -0.424      2.842    0.052 
473331.000    30.4889160492   114.5663271537     33.458     -0.466      3.052    0.051 
473332.000    30.4889116598   114.5663600847     33.497     -0.535      3.306    0.045 
473333.000    30.4889065507   114.5663962800     33.539     -0.611      3.633    0.044 
473334.000    30.4889008677   114.5664359504     33.593     -0.667      3.982    0.051 
473335.000    30.4888946310   114.5664791185     33.654     -0.723      4.318    0.074 
473336.000    30.4888879171   114.5665258995     33.717     -0.766      4.658    0.072 
473337.000    30.4888807888   114.5665763308     33.776     -0.808      5.014    0.051 
473338.000    30.4888732901   114.5666298287     33.833     -0.862      5.221    0.068 
473339.000    30.4888654378   114.5666852453     33.901     -0.882      5.380    0.082 
473340.000    30.4888571398   114.5667426050     33.970     -0.963      5.669    0.075 
473341.000    30.4888482979   114.5668042654     34.043     -1.003      6.184    0.059 
473342.000    30.4888389009   114.5668711956     34.126     -1.055      6.673    0.084 
473343.000    30.4888297912   114.5669433946     34.220     -0.981      7.105    0.121 
473344.000    30.4888212217   114.5670199697     34.304     -0.916      7.484    0.083 
473345.000    30.4888133700   114.5670997709     34.419     -0.848      7.765    0.156 
473346.000    30.4888061793   114.5671822422     34.538     -0.764      8.041    0.108 
473347.000    30.4887995808   114.5672671996     34.648     -0.687      8.262    0.131 
473348.000    30.4887936647   114.5673544396     34.773     -0.719      8.442    0.108 
473349.000    30.4887864769   114.5674432993     34.891     -0.882      8.622    0.107 
473350.000    30.4887787935   114.5675339972     34.993     -0.818      8.800    0.106 
473351.000    30.4887729158   114.5676270712     35.106     -0.508      9.045    0.116 
473352.000    30.4887688141   114.5677230648     35.217     -0.558      9.410    0.100 
473353.000    30.4887636112   114.5678223221     35.353     -0.673      9.751    0.121 
473354.000    30.4887571432   114.5679247714     35.494     -0.861     10.015    0.146 
473355.000    30.4887488744   114.5680301357     35.636     -1.079     10.263    0.145 
473356.000    30.4887392535   114.5681380387     35.780     -0.968     10.473    0.154 
473357.000    30.4887309000   114.5682483068     35.936     -0.927     10.650    0.127 
473358.000    30.4887220761   114.5683605403     36.071     -1.006     10.900    0.075 
473359.000    30.4887112765   114.5684744481     36.197     -1.361     11.044    0.126 
473360.000    30.4886975790   114.5685899930     36.323     -1.668     11.191    0.101 
473361.000    30.4886820215   114.5687073895     36.418     -1.759     11.369    0.093 
473362.000    30.4886660307   114.5688267054     36.523     -1.769     11.584    0.124 
473363.000    30.4886499066   114.5689479416     36.609     -1.822     11.697    0.167 
473364.000    30.4886337131   114.5690710242     36.703     -1.815     11.895    0.125 
473365.000    30.4886173397   114.5691958248     36.773     -1.806     12.086    0.040 
473366.000    30.4886009607   114.5693222978     36.836     -1.852     12.202    0.052 
473367.000    30.4885845028   114.5694491777     36.893     -1.804     12.140    0.062 
473368.000    30.4885678928   114.5695762552     36.940     -1.846     12.188    0.059 
473369.000    30.4885511279   114.5697038283     36.971     -1.896     12.278    0.036 
473370.000    30.4885340110   114.5698324956     36.988     -1.908     12.472   -0.009 
473371.000    30.4885164593   114.5699629759     37.000     -1.999     12.644    0.031 
473372.000    30.4884984992   114.5700958191     37.004     -2.026     12.907   -0.018 
473373.000    30.4884799142   114.5702310805     36.984     -2.082     13.131   -0.039 
473374.000    30.4884609240   114.5703686766     36.968     -2.051     13.290   -0.040 
473375.000    30.4884417252   114.5705073180     36.936     -2.107     13.236    0.024 
473376.000    30.4884225432   114.5706455924     36.884     -2.118     13.264   -0.058 
473377.000    30.4884036005   114.5707836508     36.822     -2.098     13.244   -0.054 
473378.000    30.4883843931   114.5709216221     36.744     -2.113     13.232   -0.040 
473379.000    30.4883646015   114.5710596096     36.657     -2.233     13.242   -0.017 
473380.000    30.4883445248   114.5711977468     36.571     -2.240     13.304   -0.114 
473381.000    30.4883247392   114.5713359595     36.479     -2.145     13.288   -0.137 
473382.000    30.4883055495   114.5714743177     36.355     -2.077     13.305   -0.148 
473383.000    30.4882867165   114.5716132871     36.216     -2.093     13.380   -0.104 
473384.000    30.4882674292   114.5717539082     36.075     -2.150     13.610   -0.149 
473385.000    30.4882475171   114.5718966796     35.915     -2.271     13.809   -0.183 
473386.000    30.4882270181   114.5720408168     35.735     -2.314     13.850   -0.194 
473387.000    30.4882061433   114.5721841903     35.556     -2.311     13.737   -0.218 
473388.000    30.4881852735   114.5723263482     35.356     -2.296     13.606   -0.200 
473389.000    30.4881647339   114.5724673977     35.164     -2.234     13.487   -0.211 
473390.000    30.4881445314   114.5726074341     34.932     -2.212     13.418   -0.236 
473391.000    30.4881245479   114.5727465385     34.696     -2.209     13.433   -0.305 
473392.000    30.4881045095   114.5728847558     34.470     -2.215     13.249   -0.234 
473393.000    30.4880845696   114.5730221766     34.230     -2.218     13.193   -0.268 
473394.000    30.4880647935   114.5731589278     33.983     -2.191     13.072   -0.233 
473395.000    30.4880449410   114.5732960890     33.726     -2.217     13.289   -0.265 
473396.000    30.4880247577   114.5734357495     33.472     -2.263     13.512   -0.257 
473397.000    30.4880043289   114.5735780227     33.210     -2.247     13.775   -0.256 
473398.000    30.4879838429   114.5737228693     32.947     -2.273     14.031   -0.266 
473399.000    30.4879633630   114.5738702057     32.677     -2.296     14.218   -0.255 
473400.000    30.4879427822   114.5740199546     32.395     -2.271     14.504   -0.311 
473401.000    30.4879220426   114.5741719760     32.116     -2.326     14.648   -0.265 
473402.000    30.4879009512   114.5743244075     31.829     -2.338     14.549   -0.287 
473403.000    30.4878797263   114.5744749904     31.532     -2.350     14.361   -0.310 
473404.000    30.4878586199   114.5746233762     31.263     -2.324     14.079   -0.199 
473405.000    30.4878377782   114.5747695640     31.001     -2.234     13.927   -0.317 
473406.000    30.4878175890   114.5749134102     30.753     -2.191     13.708   -0.262 
473407.000    30.4877981655   114.5750552548     30.499     -2.116     13.570   -0.282 
473408.000    30.4877792089   114.5751949059     30.231     -2.111     13.312   -0.220 
473409.000    30.4877604732   114.5753324337     29.996     -2.078     13.056   -0.240 
473410.000    30.4877418792   114.5754676927     29.736     -2.054     12.895   -0.262 
473411.000    30.4877234773   114.5756007373     29.492     -2.021     12.682   -0.231 
473412.000    30.4877053144   114.5757315214     29.256     -2.018     12.443   -0.238 
473413.000    30.4876871913   114.5758601955     29.018     -2.038     12.293   -0.218 
473414.000    30.4876688937   114.5759880679     28.803     -2.020     12.286   -0.234 
473415.000    30.4876507592   114.5761159934     28.562     -1.995     12.311   -0.254 
473416.000    30.4876331491   114.5762441118     28.331     -1.924     12.293   -0.207 
473417.000    30.4876159290   114.5763723766     28.107     -1.943     12.309   -0.218 
473418.000    30.4875981329   114.5765008926     27.871     -2.056     12.376   -0.226 
473419.000    30.4875795684   114.5766295983     27.631     -2.090     12.295   -0.247 
473420.000    30.4875609272   114.5767565736     27.390     -2.064     12.089   -0.222 
473421.000    30.4875425498   114.5768814170     27.153     -2.004     11.882   -0.219 
473422.000    30.4875246674   114.5770040366     26.928     -1.960     11.663   -0.218 
473423.000    30.4875075683   114.5771243834     26.710     -1.845     11.408   -0.202 
473424.000    30.4874910289   114.5772423934     26.503     -1.851     11.232   -0.235 
473425.000    30.4874747418   114.5773578032     26.289     -1.792     10.954   -0.176 
473426.000    30.4874585405   114.5774706751     26.085     -1.760     10.701   -0.209 
473427.000    30.4874427664   114.5775810713     25.865     -1.736     10.465   -0.197 
473428.000    30.4874275792   114.5776889127     25.667     -1.664     10.241   -0.179 
473429.000    30.4874128656   114.5777941228     25.471     -1.590      9.982   -0.200 
473430.000    30.4873985289   114.5778966940     25.278     -1.582      9.744   -0.183 
473431.000    30.4873841722   114.5779984018     25.097     -1.582      9.798   -0.164 
473432.000    30.4873697694   114.5781006338     24.920     -1.560      9.754   -0.183 
473433.000    30.4873556473   114.5782008459     24.735     -1.519      9.543   -0.198 
473434.000    30.4873420964   114.5782985963     24.549     -1.490      9.253   -0.165 
473435.000    30.4873292919   114.5783935374     24.385     -1.419      8.980   -0.169 
473436.000    30.4873175587   114.5784856510     24.223     -1.015      8.701   -0.146 
473437.000    30.4873090294   114.5785748455     24.073     -0.992      8.409   -0.136 
473438.000    30.4872989183   114.5786601300     23.923     -1.256      8.027   -0.130 
473439.000    30.4872871229   114.5787415325     23.769     -1.406      7.639   -0.103 
473440.000    30.4872755624   114.5788194073     23.638     -1.229      7.258   -0.060 
473441.000    30.4872653996   114.5788947367     23.486     -1.112      7.231   -0.199 
473442.000    30.4872557386   114.5789702908     23.348     -1.037      7.267   -0.111 
473443.000    30.4872465937   114.5790454598     23.243     -0.950      7.024   -0.108 
473444.000    30.4872382263   114.5791172109     23.134     -0.890      6.686   -0.088 
473445.000    30.4872304156   114.5791846170     23.048     -0.843      6.248   -0.073 
473446.000    30.4872230634   114.5792470301     22.976     -0.802      5.746   -0.068 
473447.000    30.4872155243   114.5793034461     22.917     -0.880      5.111   -0.058 
473448.000    30.4872068165   114.5793552233     22.849     -1.074      4.934   -0.086 
473449.000    30.4871961637   114.5794058337     22.770     -1.287      4.828   -0.080 
473450.000    30.4871843869   114.5794529559     22.691     -1.280      4.233   -0.069 
473451.000    30.4871737794   114.5794940415     22.625     -1.090      3.662   -0.064 
473452.000    30.4871650811   114.5795284912     22.570     -0.862      2.962   -0.032 
473453.000    30.4871583627   114.5795573175     22.532     -0.654      2.584   -0.029 
473454.000    30.4871533217   114.5795828348     22.503     -0.472      2.332   -0.036 
473455.000    30.4871494218   114.5796067784     22.474     -0.413      2.227   -0.034 
473456.000    30.4871460418   114.5796284758     22.450     -0.346      1.968   -0.037 
473457.000    30.4871430301   114.5796487311     22.423     -0.297      1.892   -0.017 
473458.000    30.4871401926   114.5796680230     22.400     -0.357      1.782   -0.016 
473459.000    30.4871375559   114.5796857955     22.378     -0.344      1.635   -0.021 
473460.000    30.4871353052   114.5797009896     22.362     -0.241      1.306   -0.013 
473461.000    30.4871334645   114.5797132578     22.346     -0.174      1.134   -0.024 
473462.000    30.4871317426   114.5797250380     22.331     -0.150      1.160   -0.030 
473463.000    30.4871297938   114.5797381467     22.318     -0.198      1.388   -0.022 
473464.000    30.4871274572   114.5797539707     22.300     -0.281      1.641   -0.016 
473465.000    30.4871246457   114.5797729655     22.281     -0.352      2.132   -0.040 
473466.000    30.4871209354   114.5797980995     22.259     -0.468      2.731   -0.025 
473467.000    30.4871162941   114.5798296879     22.223     -0.592      3.408   -0.036 
473468.000    30.4871105344   114.5798693523     22.183     -0.707      4.221   -0.038 
473469.000    30.4871037352   114.5799168743     22.138     -0.803      4.895   -0.047 
473470.000    30.4870961996   114.5799697351     22.086     -0.867      5.257   -0.047 
473471.000    30.4870879103   114.5800278808     22.025     -0.964      5.912   -0.060 
473472.000    30.4870788881   114.5800919533     21.977     -1.008      6.319   -0.048 
473473.000    30.4870696820   114.5801589179     21.926     -1.029      6.577   -0.062 
473474.000    30.4870602060   114.5802301503     21.868     -1.102      7.098   -0.040 
473475.000    30.4870496551   114.5803071501     21.824     -1.223      7.611   -0.025 
