
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
473734.000    30.4897727747   114.6060743106     21.267      1.282      9.183   -0.012 
473735.000    30.4897833751   114.6061689020     21.220      1.085      8.937   -0.043 
473736.000    30.4897925573   114.6062599470     21.176      0.969      8.657   -0.018 
473737.000    30.4898011023   114.6063498137     21.124      0.977      8.678   -0.060 
473738.000    30.4898101917   114.6064417469     21.049      1.032      8.959   -0.073 
473739.000    30.4898196196   114.6065364842     21.028      1.091      9.223   -0.086 
473740.000    30.4898292708   114.6066343965     20.982      1.103      9.561   -0.070 
473741.000    30.4898390612   114.6067344225     20.923      1.086      9.642   -0.042 
473742.000    30.4898496250   114.6068366308     20.870      1.277      9.952   -0.077 
473743.000    30.4898620957   114.6069429527     20.805      1.473     10.394   -0.067 
473744.000    30.4898762178   114.6070535569     20.754      1.649     10.820   -0.100 
473745.000    30.4898910019   114.6071686754     20.684      1.615     11.293   -0.035 
473746.000    30.4899049237   114.6072888057     20.632      1.449     11.810    0.012 
473747.000    30.4899166204   114.6074141881     20.586      1.195     12.299   -0.054 
473748.000    30.4899266898   114.6075444302     20.511      1.067     12.752   -0.120 
473749.000    30.4899356567   114.6076794889     20.428      0.971     13.191   -0.079 
473750.000    30.4899442138   114.6078191704     20.345      0.931     13.594   -0.078 
473751.000    30.4899526284   114.6079619804     20.254      0.956     13.843   -0.107 
473752.000    30.4899615048   114.6081076545     20.173      0.996     14.154   -0.061 
473753.000    30.4899707232   114.6082566172     20.080      1.019     14.466   -0.072 
473754.000    30.4899797219   114.6084080921     19.992      0.945     14.640   -0.090 
473755.000    30.4899874420   114.6085610722     19.904      0.785     14.720   -0.096 
473756.000    30.4899944787   114.6087146958     19.805      0.798     14.739   -0.044 
473757.000    30.4900016154   114.6088690772     19.713      0.788     14.871   -0.112 
473758.000    30.4900081690   114.6090244373     19.629      0.687     14.979   -0.078 
473759.000    30.4900139101   114.6091808079     19.538      0.593     15.061   -0.119 
473760.000    30.4900186046   114.6093381853     19.439      0.483     15.132   -0.113 
473761.000    30.4900228943   114.6094962350     19.355      0.494     15.155   -0.025 
473762.000    30.4900273659   114.6096542193     19.263      0.490     15.174   -0.077 
473763.000    30.4900318104   114.6098118229     19.162      0.474     15.112   -0.095 
473764.000    30.4900359046   114.6099686721     19.060      0.388     15.034   -0.112 
473765.000    30.4900393027   114.6101246612     18.979      0.349     14.944   -0.121 
473766.000    30.4900421231   114.6102797264     18.889      0.315     14.838   -0.112 
473767.000    30.4900447175   114.6104338522     18.788      0.278     14.699   -0.020 
473768.000    30.4900473807   114.6105869029     18.716      0.291     14.652   -0.077 
473769.000    30.4900502277   114.6107390390     18.623      0.330     14.567   -0.111 
473770.000    30.4900525570   114.6108902517     18.526      0.215     14.495   -0.102 
473771.000    30.4900533832   114.6110411587     18.445      0.015     14.521   -0.082 
473772.000    30.4900528811   114.6111926244     18.355     -0.106     14.571   -0.080 
473773.000    30.4900522903   114.6113447363     18.270     -0.039     14.640   -0.128 
473774.000    30.4900522284   114.6114975730     18.170      0.006     14.712   -0.127 
473775.000    30.4900527469   114.6116511588     18.102      0.120     14.769   -0.090 
473776.000    30.4900538842   114.6118054545     18.006      0.145     14.843   -0.110 
473777.000    30.4900552401   114.6119590018     17.915      0.171     14.605   -0.086 
473778.000    30.4900568939   114.6121095810     17.841      0.220     14.309   -0.098 
473779.000    30.4900592099   114.6122571593     17.742      0.274     14.062   -0.084 
473780.000    30.4900623233   114.6124032992     17.659      0.389     13.993   -0.030 
473781.000    30.4900662517   114.6125492396     17.586      0.455     14.031   -0.115 
473782.000    30.4900703497   114.6126961628     17.490      0.469     14.188   -0.104 
473783.000    30.4900746709   114.6128452712     17.405      0.498     14.421   -0.094 
473784.000    30.4900794784   114.6129953106     17.298      0.572     14.288   -0.092 
473785.000    30.4900851415   114.6131429436     17.183      0.676     14.002   -0.125 
473786.000    30.4900914797   114.6132873534     17.080      0.719     13.705   -0.090 
473787.000    30.4900977921   114.6134285895     16.970      0.680     13.441   -0.072 
473788.000    30.4901039395   114.6135679548     16.851      0.666     13.368   -0.131 
473789.000    30.4901100268   114.6137067402     16.717      0.690     13.273   -0.105 
473790.000    30.4901166573   114.6138452508     16.589      0.760     13.274   -0.125 
473791.000    30.4901239679   114.6139827686     16.465      0.847     13.072   -0.146 
473792.000    30.4901319064   114.6141176494     16.325      0.894     12.850   -0.132 
473793.000    30.4901409961   114.6142512249     16.176      1.097     12.751   -0.161 
473794.000    30.4901508551   114.6143846506     16.041      1.069     12.748   -0.150 
473795.000    30.4901600372   114.6145170626     15.888      0.986     12.719   -0.137 
473796.000    30.4901692100   114.6146498117     15.738      1.075     12.777   -0.142 
473797.000    30.4901792606   114.6147831405     15.576      1.116     12.786   -0.139 
473798.000    30.4901887352   114.6149164397     15.409      1.012     12.831   -0.159 
473799.000    30.4901975298   114.6150500221     15.248      0.986     12.780   -0.156 
473800.000    30.4902071394   114.6151833907     15.083      1.110     12.753   -0.125 
473801.000    30.4902175668   114.6153151580     14.938      1.176     12.596   -0.157 
473802.000    30.4902285267   114.6154466544     14.763      1.254     12.650   -0.111 
473803.000    30.4902411756   114.6155790823     14.592      1.487     12.780   -0.175 
473804.000    30.4902546476   114.6157127442     14.403      1.401     12.956   -0.146 
473805.000    30.4902676349   114.6158477215     14.266      1.485     13.049   -0.177 
473806.000    30.4902813462   114.6159838352     14.133      1.552     13.111   -0.119 
473807.000    30.4902953145   114.6161217429     13.963      1.537     13.373   -0.158 
473808.000    30.4903091314   114.6162622639     13.797      1.539     13.607   -0.183 
473809.000    30.4903229138   114.6164053789     13.628      1.550     13.857   -0.166 
473810.000    30.4903374228   114.6165508550     13.456      1.674     14.046   -0.161 
473811.000    30.4903530103   114.6166981404     13.279      1.761     14.172   -0.162 
473812.000    30.4903695354   114.6168459511     13.095      1.864     14.189   -0.167 
473813.000    30.4903870872   114.6169940086     12.919      1.981     14.223   -0.160 
473814.000    30.4904051360   114.6171425759     12.729      2.004     14.307   -0.176 
473815.000    30.4904229690   114.6172915678     12.553      1.936     14.319   -0.150 
473816.000    30.4904400907   114.6174403293     12.374      1.897     14.253   -0.181 
473817.000    30.4904578121   114.6175887495     12.186      2.011     14.217   -0.177 
473818.000    30.4904764846   114.6177368481     12.010      2.092     14.215   -0.163 
473819.000    30.4904955352   114.6178851416     11.821      2.132     14.220   -0.129 
473820.000    30.4905158573   114.6180336164     11.639      2.311     14.269   -0.216 
473821.000    30.4905370498   114.6181824260     11.458      2.365     14.291   -0.186 
473822.000    30.4905587157   114.6183310375     11.285      2.409     14.253   -0.169 
473823.000    30.4905807348   114.6184790535     11.116      2.441     14.190   -0.135 
473824.000    30.4906031104   114.6186269761     10.949      2.506     14.242   -0.167 
473825.000    30.4906257293   114.6187768856     10.803      2.513     14.560   -0.130 
473826.000    30.4906483507   114.6189303237     10.664      2.511     14.929   -0.126 
473827.000    30.4906709893   114.6190865202     10.536      2.497     15.020   -0.104 
473828.000    30.4906932945   114.6192427495     10.422      2.461     14.980   -0.117 
473829.000    30.4907152509   114.6193987593     10.319      2.409     14.998   -0.069 
473830.000    30.4907371590   114.6195549053     10.228      2.459     14.991   -0.062 
473831.000    30.4907593778   114.6197110095     10.170      2.478     14.984   -0.099 
473832.000    30.4907816470   114.6198670398     10.110      2.454     14.974   -0.040 
473833.000    30.4908035898   114.6200230058     10.065      2.419     14.970   -0.035 
473834.000    30.4908253822   114.6201787210     10.037      2.422     14.922   -0.005 
473835.000    30.4908472890   114.6203339758     10.026      2.433     14.905   -0.001 
473836.000    30.4908693839   114.6204887795     10.024      2.457     14.840    0.039 
473837.000    30.4908917948   114.6206429866     10.048      2.492     14.752    0.016 
473838.000    30.4909143743   114.6207963614     10.106      2.487     14.699    0.045 
473839.000    30.4909363229   114.6209489922     10.162      2.384     14.628    0.034 
473840.000    30.4909577781   114.6211007633     10.221      2.408     14.542    0.001 
473841.000    30.4909794483   114.6212515893     10.299      2.399     14.433    0.036 
473842.000    30.4910011601   114.6214013773     10.387      2.410     14.359    0.063 
473843.000    30.4910232885   114.6215500599     10.489      2.491     14.211    0.086 
473844.000    30.4910450256   114.6216978139     10.589      2.332     14.155    0.037 
473845.000    30.4910657338   114.6218448346     10.677      2.258     14.094    0.127 
473846.000    30.4910857822   114.6219911099     10.751      2.202     14.011    0.052 
473847.000    30.4911053367   114.6221366920     10.832      2.125     13.924    0.126 
473848.000    30.4911246950   114.6222814917     10.915      2.101     13.887    0.157 
473849.000    30.4911436047   114.6224256297     11.002      2.053     13.818    0.097 
473850.000    30.4911619484   114.6225692578     11.085      2.005     13.756    0.167 
473851.000    30.4911797805   114.6227126008     11.170      1.935     13.741    0.116 
473852.000    30.4911969198   114.6228558455     11.247      1.871     13.761    0.090 
473853.000    30.4912133547   114.6229991510     11.314      1.781     13.749    0.066 
473854.000    30.4912291852   114.6231425085     11.402      1.720     13.757    0.117 
473855.000    30.4912450495   114.6232858415     11.489      1.767     13.778    0.054 
473856.000    30.4912609132   114.6234291382     11.580      1.743     13.755    0.091 
473857.000    30.4912766078   114.6235724922     11.670      1.757     13.767    0.084 
473858.000    30.4912927233   114.6237156366     11.754      1.791     13.730    0.079 
473859.000    30.4913094724   114.6238581084     11.855      1.886     13.642    0.095 
473860.000    30.4913268881   114.6239999388     11.950      1.978     13.583    0.108 
473861.000    30.4913446262   114.6241414909     12.051      1.964     13.596    0.119 
473862.000    30.4913619928   114.6242825405     12.317      1.816     13.552    0.298 
473863.000    30.4913785326   114.6244233496     12.387      1.770     13.508    0.173 
473864.000    30.4913943220   114.6245642722     12.451      1.720     13.565    0.103 
473865.000    30.4914093100   114.6247057013     12.572      1.643     13.598    0.124 
473866.000    30.4914230258   114.6248477474     12.663      1.425     13.678    0.132 
473867.000    30.4914348642   114.6249906019     12.755      1.236     13.775    0.019 
473868.000    30.4914449535   114.6251341916     12.821      1.015     13.789    0.114 
473869.000    30.4914533548   114.6252770443     12.886      0.816     13.703    0.127 
473870.000    30.4914602028   114.6254194356     12.809      0.664     13.691    0.180 
473871.000    30.4914655800   114.6255619888     12.904      0.479     13.700    0.093 
473872.000    30.4914684203   114.6257046071     12.953      0.178     13.717    0.107 
473873.000    30.4914693263   114.6258474141     13.043      0.076     13.715    0.095 
473874.000    30.4914705883   114.6259905235     13.104      0.191     13.773    0.084 
473875.000    30.4914734608   114.6261338837     13.185      0.398     13.756    0.082 
473876.000    30.4914772811   114.6262773614     13.263      0.449     13.769    0.085 
473877.000    30.4914815714   114.6264203139     13.340      0.490     13.720    0.047 
473878.000    30.4914860814   114.6265624046     13.425      0.509     13.611    0.095 
473879.000    30.4914907012   114.6267036106     13.492      0.500     13.493    0.120 
473880.000    30.4914951966   114.6268432744     13.556      0.483     13.335    0.031 
473881.000    30.4914998375   114.6269813902     13.640      0.570     13.171    0.138 
473882.000    30.4915055336   114.6271182849     13.752      0.616     13.133    0.142 
473883.000    30.4915095097   114.6272544299     13.799      0.382     13.146   -0.167 
473884.000    30.4915121978   114.6273898208     13.862      0.204     13.014    0.058 
473885.000    30.4915139395   114.6275252224     13.880      0.131     13.019   -0.051 
473886.000    30.4915148385   114.6276607747     13.890      0.021     13.004   -0.064 
473887.000    30.4915150793   114.6277956217     14.109     -0.039     12.862    0.466 
473888.000    30.4915152553   114.6279292555     14.205      0.041     12.773    0.076 
473889.000    30.4915162328   114.6280621489     14.255      0.129     12.753    0.092 
473890.000    30.4915175996   114.6281948333     14.336      0.158     12.747    0.085 
473891.000    30.4915190853   114.6283278923     14.400      0.187     12.777    0.045 
473892.000    30.4915207659   114.6284607896     14.481      0.189     12.737    0.088 
473893.000    30.4915226245   114.6285923203     14.536      0.225     12.534    0.053 
473894.000    30.4915246209   114.6287220768     14.591      0.209     12.387    0.021 
473895.000    30.4915263491   114.6288508529     14.636      0.201     12.415    0.029 
473896.000    30.4915283174   114.6289812214     14.676      0.241     12.609    0.073 
473897.000    30.4915308041   114.6291129920     14.711      0.289     12.723    0.033 
473898.000    30.4915334156   114.6292462464     14.761      0.276     12.857    0.045 
473899.000    30.4915360704   114.6293810074     14.798      0.332     13.011    0.024 
473900.000    30.4915395275   114.6295173207     14.834      0.403     13.167    0.002 
473901.000    30.4915429964   114.6296551323     14.856      0.354     13.291    0.065 
473902.000    30.4915461278   114.6297947230     14.890      0.340     13.521    0.024 
473903.000    30.4915492852   114.6299367075     14.912      0.360     13.732   -0.010 
473904.000    30.4915523376   114.6300811372     14.915      0.316     13.972    0.007 
473905.000    30.4915551839   114.6302279780     14.923      0.321     14.206    0.003 
473906.000    30.4915580480   114.6303758334     14.929      0.313     14.157    0.043 
473907.000    30.4915610110   114.6305231969     14.939      0.340     14.147    0.023 
473908.000    30.4915643176   114.6306709445     14.943      0.386     14.236   -0.016 
473909.000    30.4915676319   114.6308192937     14.940      0.324     14.240   -0.005 
473910.000    30.4915701036   114.6309678388     14.922      0.240     14.348   -0.041 
473911.000    30.4915722030   114.6311183811     14.904      0.255     14.584   -0.028 
473912.000    30.4915747491   114.6312716180     14.884      0.296     14.847   -0.019 
473913.000    30.4915774851   114.6314276271     14.853      0.297     15.107   -0.072 
473914.000    30.4915800828   114.6315863367     14.808      0.284     15.330   -0.030 
473915.000    30.4915827469   114.6317463243     14.772      0.293     15.377   -0.045 
473916.000    30.4915854873   114.6319066478     14.730      0.303     15.439   -0.040 
473917.000    30.4915881930   114.6320678865     14.672      0.306     15.538   -0.045 
473918.000    30.4915908494   114.6322301950     14.609      0.298     15.634   -0.110 
473919.000    30.4915934222   114.6323928321     14.550      0.280     15.600   -0.067 
473920.000    30.4915961430   114.6325547838     14.478      0.328     15.504   -0.047 
473921.000    30.4915992414   114.6327167109     14.407      0.337     15.611   -0.077 
473922.000    30.4916024431   114.6328803532     14.350      0.351     15.784   -0.053 
473923.000    30.4916058303   114.6330454300     14.285      0.369     15.858   -0.051 
473924.000    30.4916090344   114.6332098094     14.214      0.321     15.701   -0.099 
473925.000    30.4916114826   114.6333723697     14.141      0.249     15.513   -0.068 
473926.000    30.4916133998   114.6335329744     14.074      0.196     15.348   -0.061 
473927.000    30.4916151678   114.6336916615     14.001      0.206     15.153   -0.038 
473928.000    30.4916173903   114.6338496532     13.938      0.270     15.153   -0.136 
473929.000    30.4916193398   114.6340086053     13.856      0.192     15.342   -0.061 
473930.000    30.4916211482   114.6341683465     13.779      0.202     15.308   -0.075 
473931.000    30.4916229982   114.6343272512     13.707      0.213     15.188   -0.086 
473932.000    30.4916249920   114.6344845852     13.653      0.229     15.003   -0.061 
473933.000    30.4916272461   114.6346399662     13.584      0.293     14.825   -0.065 
473934.000    30.4916299491   114.6347936024     13.517      0.267     14.676   -0.103 
473935.000    30.4916321103   114.6349459927     13.443      0.240     14.588   -0.031 
473936.000    30.4916343940   114.6350980006     13.380      0.250     14.615   -0.028 
473937.000    30.4916366580   114.6352507486     13.315      0.240     14.724   -0.056 
473938.000    30.4916387216   114.6354050130     13.232      0.223     14.891   -0.079 
473939.000    30.4916407659   114.6355604280     13.163      0.231     14.957   -0.083 
473940.000    30.4916429663   114.6357159537     13.099      0.263     14.888   -0.085 
473941.000    30.4916453290   114.6358706628     13.022      0.250     14.816   -0.056 
473942.000    30.4916475025   114.6360250377     12.967      0.240     14.849   -0.060 
473943.000    30.4916496829   114.6361796453     12.888      0.224     14.813   -0.046 
473944.000    30.4916516943   114.6363332232     12.816      0.211     14.677   -0.043 
473945.000    30.4916535597   114.6364855521     12.754      0.190     14.605   -0.053 
473946.000    30.4916550983   114.6366370344     12.683      0.140     14.429   -0.068 
473947.000    30.4916565063   114.6367856625     12.627      0.227     14.061   -0.094 
473948.000    30.4916582316   114.6369308776     12.574      0.215     13.743   -0.093 
473949.000    30.4916600674   114.6370725512     12.516      0.207     13.410   -0.039 
473950.000    30.4916621408   114.6372106669     12.450      0.223     13.103   -0.072 
473951.000    30.4916642624   114.6373453835     12.390      0.231     12.773   -0.058 
473952.000    30.4916665546   114.6374765383     12.365      0.321     12.416   -0.044 
473953.000    30.4916691948   114.6376040153     12.310      0.319     12.077   -0.047 
473954.000    30.4916721765   114.6377287951     12.256      0.352     11.943   -0.086 
473955.000    30.4916752483   114.6378533175     12.180      0.315     11.969    0.003 
473956.000    30.4916779383   114.6379774383     12.138      0.270     11.872   -0.046 
473957.000    30.4916801423   114.6381003970     12.079      0.209     11.799   -0.036 
473958.000    30.4916827006   114.6382233104     12.039      0.321     11.850   -0.136 
473959.000    30.4916847538   114.6383474015     11.974      0.171     12.004   -0.054 
473960.000    30.4916862964   114.6384728596     11.949      0.184     12.112   -0.037 
473961.000    30.4916882341   114.6385996195     11.899      0.233     12.243   -0.091 
473962.000    30.4916904290   114.6387278086     11.867      0.240     12.362   -0.038 
473963.000    30.4916925500   114.6388566741     11.826      0.228     12.384   -0.056 
473964.000    30.4916945089   114.6389861771     11.779      0.213     12.516   -0.048 
473965.000    30.4916965459   114.6391176828     11.748      0.238     12.729   -0.030 
473966.000    30.4916989961   114.6392512375     11.723      0.260     12.929   -0.008 
473967.000    30.4917011745   114.6393865542     11.717      0.237     13.032   -0.034 
473968.000    30.4917033414   114.6395220015     11.705      0.242     12.942    0.025 
473969.000    30.4917055400   114.6396562026     11.697      0.235     12.816    0.005 
473970.000    30.4917075434   114.6397888627     11.704      0.215     12.662   -0.003 
473971.000    30.4917093075   114.6399199734     11.702      0.206     12.501   -0.003 
473972.000    30.4917111687   114.6400497293     11.711      0.195     12.431    0.001 
473973.000    30.4917126953   114.6401790585     11.736      0.200     12.410    0.043 
473974.000    30.4917141593   114.6403082526     11.740      0.169     12.397    0.015 
473975.000    30.4917161327   114.6404367329     11.770      0.241     12.251    0.024 
473976.000    30.4917183715   114.6405637026     11.810      0.253     12.137    0.065 
473977.000    30.4917206067   114.6406904227     11.846      0.258     12.217    0.002 
473978.000    30.4917231569   114.6408177971     11.882      0.297     12.272    0.023 
473979.000    30.4917257967   114.6409459932     11.916      0.281     12.323    0.055 
473980.000    30.4917283335   114.6410749649     11.942      0.253     12.427    0.025 
473981.000    30.4917301149   114.6412050698     11.968      0.132     12.576    0.092 
473982.000    30.4917315130   114.6413367117     12.001      0.142     12.644    0.055 
473983.000    30.4917329431   114.6414679517     12.051      0.163     12.530    0.024 
473984.000    30.4917346490   114.6415976652     12.074      0.217     12.381    0.111 
473985.000    30.4917367275   114.6417260720     12.129      0.273     12.282   -0.078 
473986.000    30.4917391554   114.6418537917     12.176      0.280     12.257    0.038 
473987.000    30.4917415898   114.6419814405     12.208      0.248     12.251    0.005 
473988.000    30.4917438739   114.6421092112     12.241      0.262     12.287    0.052 
473989.000    30.4917463498   114.6422370807     12.281      0.263     12.294    0.039 
473990.000    30.4917485828   114.6423648664     12.314      0.224     12.215    0.033 
473991.000    30.4917504063   114.6424910289     12.350      0.182     12.017    0.039 
473992.000    30.4917520550   114.6426160510     12.373      0.182     12.023    0.050 
473993.000    30.4917537504   114.6427415246     12.416      0.204     12.080   -0.001 
473994.000    30.4917554461   114.6428680173     12.438      0.162     12.222    0.061 
473995.000    30.4917565952   114.6429964649     12.492      0.086     12.431    0.069 
473996.000    30.4917574168   114.6431265122     12.524      0.095     12.473   -0.003 
473997.000    30.4917583511   114.6432553515     12.557      0.091     12.275    0.035 
473998.000    30.4917595360   114.6433823073     12.590      0.178     12.083    0.032 
473999.000    30.4917624288   114.6435073353     12.633      0.442     11.905    0.037 
474000.000    30.4917665453   114.6436308591     12.674      0.407     11.849    0.073 
474001.000    30.4917702293   114.6437547999     12.736      0.381     11.946    0.049 
474002.000    30.4917732568   114.6438798136     12.767      0.285     12.063    0.044 
474003.000    30.4917753153   114.6440055393     12.799      0.180     12.061    0.073 
474004.000    30.4917767460   114.6441300584     12.827      0.174     11.856    0.037 
474005.000    30.4917780327   114.6442524911     12.853      0.149     11.649    0.004 
474006.000    30.4917792405   114.6443723465     12.882      0.134     11.330    0.015 
474007.000    30.4917805870   114.6444884240     12.926      0.146     11.028    0.054 
474008.000    30.4917817358   114.6446030458     12.953      0.105     10.988    0.005 
474009.000    30.4917824592   114.6447169023     12.967      0.042     10.877   -0.017 
474010.000    30.4917827885   114.6448295199     12.974      0.039     10.729    0.033 
474011.000    30.4917830627   114.6449414879     12.995      0.021     10.863    0.056 
474012.000    30.4917832436   114.6450562006     13.025      0.043     11.173    0.011 
474013.000    30.4917834701   114.6451742270     13.069      0.022     11.473    0.066 
474014.000    30.4917836391   114.6452954835     13.088      0.027     11.785   -0.000 
474015.000    30.4917837812   114.6454178800     13.098      0.011     11.616    0.035 
474016.000    30.4917838953   114.6455372259     13.120      0.010     11.363    0.074 
474017.000    30.4917842181   114.6456547364     13.157      0.072     11.105    0.049 
474018.000    30.4917855805   114.6457686139     13.168      0.206     10.757   -0.008 
474019.000    30.4917879352   114.6458802541     13.191      0.265     10.681    0.002 
474020.000    30.4917897309   114.6459896701     13.215      0.161     10.335    0.046 
474021.000    30.4917908078   114.6460945109     13.236      0.108      9.750    0.011 
474022.000    30.4917917582   114.6461922153     13.266      0.102      9.022    0.030 
474023.000    30.4917927639   114.6462830199     13.280      0.099      8.450    0.008 
474024.000    30.4917934888   114.6463685993     13.272      0.054      7.994   -0.013 
474025.000    30.4917936287   114.6464492377     13.263     -0.017      7.501   -0.003 
474026.000    30.4917932023   114.6465245770     13.272     -0.060      6.944   -0.010 
474027.000    30.4917923228   114.6465936363     13.273     -0.109      6.296    0.017 
474028.000    30.4917911267   114.6466557772     13.277     -0.144      5.645    0.008 
474029.000    30.4917896768   114.6467108711     13.272     -0.166      4.933   -0.002 
474030.000    30.4917879871   114.6467609944     13.269     -0.217      4.924    0.010 
474031.000    30.4917855751   114.6468131600     13.265     -0.301      5.058    0.011 
474032.000    30.4917821832   114.6468648369     13.255     -0.428      4.898   -0.010 
474033.000    30.4917770797   114.6469145842     13.245     -0.642      4.693   -0.027 
474034.000    30.4917698088   114.6469589851     13.223     -0.858      4.051   -0.046 
474035.000    30.4917601432   114.6469990142     13.201     -1.149      3.845   -0.024 
474036.000    30.4917477226   114.6470372246     13.157     -1.472      3.725   -0.111 
474037.000    30.4917317465   114.6470748375     13.055     -1.893      3.709   -0.072 
474038.000    30.4917126653   114.6471105203     13.010     -2.220      3.492   -0.018 
474039.000    30.4916894620   114.6471453753     12.958     -2.774      3.507   -0.043 
474040.000    30.4916601509   114.6471816652     12.881     -3.611      3.770   -0.070 
474041.000    30.4916242408   114.6472209559     12.791     -4.256      3.956   -0.097 
474042.000    30.4915821481   114.6472619168     12.677     -5.000      4.101   -0.100 
474043.000    30.4915325742   114.6473030900     12.588     -5.869      4.039   -0.118 
474044.000    30.4914755550   114.6473437902     12.478     -6.675      4.018   -0.104 
474045.000    30.4914120894   114.6473852672     12.360     -7.362      4.088   -0.186 
474046.000    30.4913426521   114.6474272628     12.203     -7.979      4.095   -0.197 
474047.000    30.4912681842   114.6474705600     12.010     -8.490      4.296   -0.326 
474048.000    30.4911892993   114.6475161201     11.839     -8.960      4.478   -0.232 
474049.000    30.4911064692   114.6475638476     11.647     -9.405      4.673   -0.229 
474050.000    30.4910194700   114.6476132407     11.453     -9.881      4.819   -0.175 
474051.000    30.4909282631   114.6476636538     11.230    -10.338      4.893   -0.217 
474052.000    30.4908339897   114.6477143772     10.994    -10.469      4.835   -0.144 
474053.000    30.4907404898   114.6477635548     10.794    -10.271      4.632   -0.203 
474054.000    30.4906489344   114.6478112754     10.616    -10.033      4.540   -0.186 
474055.000    30.4905590011   114.6478583324     10.457     -9.870      4.469   -0.065 
474056.000    30.4904693447   114.6479048244     10.305     -9.924      4.474   -0.129 
474057.000    30.4903789931   114.6479518607     10.160    -10.150      4.571   -0.125 
474058.000    30.4902865588   114.6479999980     10.037    -10.350      4.614   -0.084 
474059.000    30.4901932222   114.6480476805      9.917    -10.299      4.529   -0.188 
474060.000    30.4901014847   114.6480934213      9.832    -10.042      4.299   -0.111 
474061.000    30.4900121121   114.6481371622      9.723     -9.845      4.172   -0.063 
474062.000    30.4899236982   114.6481796971      9.607     -9.775      3.978   -0.117 
474063.000    30.4898367193   114.6482213825      9.578     -9.526      3.929   -0.126 
474064.000    30.4897515326   114.6482623162      9.486     -9.412      3.912   -0.043 
474065.000    30.4896671502   114.6483031732      9.402     -9.325      3.897   -0.112 
474066.000    30.4895832622   114.6483436504      9.334     -9.241      3.880   -0.208 
474067.000    30.4894998178   114.6483841796      9.242     -9.254      3.905   -0.109 
474068.000    30.4894159056   114.6484244565      9.153     -9.337      3.900   -0.061 
474069.000    30.4893319462   114.6484644616      9.078     -9.194      3.809   -0.125 
474070.000    30.4892496101   114.6485044096      9.005     -9.103      3.832   -0.097 
474071.000    30.4891670929   114.6485454294      8.952     -9.213      3.965   -0.061 
474072.000    30.4890836005   114.6485876131      8.881     -9.280      4.069   -0.047 
474073.000    30.4889999750   114.6486291978      8.833     -9.283      3.914    0.042 
474074.000    30.4889166945   114.6486696304      8.783     -9.228      3.903   -0.079 
474075.000    30.4888332988   114.6487112278      8.752     -9.292      4.084   -0.054 
474076.000    30.4887486080   114.6487539897      8.737     -9.478      4.131   -0.017 
474077.000    30.4886622527   114.6487971749      8.718     -9.570      4.132   -0.204 
474078.000    30.4885768208   114.6488396636      8.698     -9.255      3.980   -0.148 
474079.000    30.4884954969   114.6488808357      8.739     -8.805      3.859   -0.068 
474080.000    30.4884181032   114.6489199966      8.715     -8.342      3.670   -0.203 
474081.000    30.4883447916   114.6489558526      8.769     -7.905      3.289   -0.047 
474082.000    30.4882748006   114.6489901274      8.762     -7.693      3.239    0.062 
474083.000    30.4882061448   114.6490243659      8.832     -7.497      3.303    0.078 
474084.000    30.4881388734   114.6490598946      8.872     -7.441      3.413    0.039 
474085.000    30.4880714798   114.6490948722      8.896     -7.448      3.302   -0.017 
474086.000    30.4880041523   114.6491292111      8.980     -7.533      3.335   -0.035 
474087.000    30.4879352691   114.6491644386      9.055     -7.587      3.381    0.029 
474088.000    30.4878680352   114.6491992304      9.111     -7.301      3.290    0.160 
474089.000    30.4878022193   114.6492333173      9.191     -7.310      3.254    0.088 
474090.000    30.4877372940   114.6492672732      9.275     -7.045      3.215    0.129 
474091.000    30.4876744641   114.6493007668      9.353     -6.951      3.230    0.061 
474092.000    30.4876113468   114.6493341001      9.429     -7.037      3.217    0.138 
474093.000    30.4875484438   114.6493666845      9.496     -6.876      3.117    0.137 
474094.000    30.4874867838   114.6493992431      9.560     -6.924      3.048    0.197 
474095.000    30.4874254118   114.6494321494      9.635     -6.714      3.174   -0.032 
474096.000    30.4873662367   114.6494641215      9.687     -6.454      2.915    0.146 
474097.000    30.4873094112   114.6494955554      9.747     -6.187      3.023    0.038 
474098.000    30.4872542005   114.6495262148      9.853     -6.030      2.855    0.061 
474099.000    30.4872007402   114.6495559980      9.918     -5.836      2.860    0.006 
474100.000    30.4871481361   114.6495858646      9.947     -5.897      2.878    0.131 
474101.000    30.4870943685   114.6496168877     10.028     -6.056      3.055    0.029 
474102.000    30.4870385123   114.6496497156     10.121     -6.346      3.236    0.042 
474103.000    30.4869800660   114.6496844068     10.195     -6.624      3.426    0.110 
474104.000    30.4869190922   114.6497211279     10.264     -6.923      3.632    0.051 
474105.000    30.4868553635   114.6497606776     10.348     -7.249      3.925    0.112 
474106.000    30.4867886557   114.6498028766     10.430     -7.514      4.127    0.102 
474107.000    30.4867203414   114.6498467360     10.526     -7.600      4.256    0.086 
474108.000    30.4866516911   114.6498908170     10.584     -7.724      4.257    0.151 
474109.000    30.4865815763   114.6499359788     10.703     -7.915      4.413    0.074 
474110.000    30.4865087075   114.6499834049     10.806     -8.270      4.689    0.140 
