
   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
473461.000    30.4871366999   114.5797198775     21.770     -0.189      1.123   -0.034 
473462.000    30.4871349713   114.5797316528     21.754     -0.178      1.150   -0.058 
473463.000    30.4871330272   114.5797447725     21.742     -0.223      1.383   -0.050 
473464.000    30.4871306891   114.5797606121     21.726     -0.282      1.643   -0.019 
473465.000    30.4871278837   114.5797796114     21.708     -0.356      2.119   -0.033 
473466.000    30.4871241802   114.5798047544     21.686     -0.465      2.727   -0.016 
473467.000    30.4871195458   114.5798363222     21.649     -0.578      3.410   -0.019 
473468.000    30.4871137698   114.5798760098     21.610     -0.706      4.214   -0.031 
473469.000    30.4871069440   114.5799235102     21.561     -0.809      4.888   -0.049 
473470.000    30.4870993990   114.5799763611     21.507     -0.869      5.266   -0.057 
473471.000    30.4870911245   114.5800345033     21.448     -0.967      5.905   -0.058 
473472.000    30.4870821176   114.5800985697     21.399     -1.018      6.308   -0.050 
473473.000    30.4870729286   114.5801655105     21.347     -1.034      6.570   -0.061 
473474.000    30.4870634743   114.5802367537     21.292     -1.096      7.111   -0.044 
473475.000    30.4870529002   114.5803137771     21.249     -1.223      7.625   -0.037 
473476.000    30.4870413232   114.5803952168     21.254     -1.319      8.047    0.003 
473477.000    30.4870287572   114.5804817790     21.245     -1.462      8.593   -0.039 
473478.000    30.4870153017   114.5805730569     21.210     -1.509      8.894   -0.047 
473479.000    30.4870015766   114.5806671425     21.159     -1.525      9.178   -0.058 
473480.000    30.4869876580   114.5807639536     21.112     -1.557      9.413   -0.081 
473481.000    30.4869733581   114.5808633171     21.088     -1.620      9.675    0.010 
473482.000    30.4869586569   114.5809653811     21.116     -1.645      9.926    0.020 
473483.000    30.4869436017   114.5810700202     21.113     -1.693     10.166   -0.038 
473484.000    30.4869281071   114.5811773015     21.122     -1.741     10.418    0.008 
473485.000    30.4869122339   114.5812868970     21.132     -1.779     10.624    0.047 
473486.000    30.4868962355   114.5813983038     21.181     -1.779     10.771    0.087 
473487.000    30.4868802504   114.5815109538     21.260     -1.762     10.886    0.021 
473488.000    30.4868640463   114.5816254201     21.307     -1.809     11.092    0.139 
473489.000    30.4868477252   114.5817420501     21.372     -1.851     11.305    0.148 
473490.000    30.4868309707   114.5818609398     21.457     -1.894     11.542    0.082 
473491.000    30.4868137063   114.5819818373     21.552     -1.950     11.708    0.105 
473492.000    30.4867960089   114.5821046638     21.625     -1.989     11.865    0.149 
473493.000    30.4867785223   114.5822295640     21.690     -1.932     12.099    0.056 
473494.000    30.4867613892   114.5823564088     21.797     -1.906     12.261    0.134 
473495.000    30.4867447771   114.5824851548     21.867     -1.817     12.497   -0.013 
473496.000    30.4867286412   114.5826159908     21.920     -1.760     12.649    0.104 
473497.000    30.4867129188   114.5827486402     22.023     -1.736     12.786    0.164 
473498.000    30.4866974100   114.5828826179     22.142     -1.731     12.929    0.102 
473499.000    30.4866820348   114.5830182261     22.193     -1.703     13.100    0.112 
473500.000    30.4866670224   114.5831555596     22.293     -1.668     13.253    0.164 
473501.000    30.4866521811   114.5832943532     22.406     -1.641     13.390   -0.004 
473502.000    30.4866374985   114.5834346332     22.503     -1.616     13.506    0.125 
473503.000    30.4866233448   114.5835761774     22.626     -1.543     13.646    0.101 
473504.000    30.4866095521   114.5837187494     22.727     -1.508     13.727    0.069 
473505.000    30.4865960739   114.5838616952     22.820     -1.471     13.708    0.071 
473506.000    30.4865829662   114.5840042557     22.900     -1.430     13.649    0.119 
