
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453704.000    30.4696048753   114.5394653744     10.620    4.03641253    1.53137817  289.84227800 
453705.000    30.4697035777   114.5391889177     10.546    3.75024118    1.42552044  289.73066042 
453706.000    30.4698024597   114.5389104835     10.492    3.70919381    1.60811615  289.57263694 
453707.000    30.4699012778   114.5386299207     10.432    3.40157494    1.52116334  289.34515736 
453708.000    30.4699992046   114.5383486710     10.353    3.07659354    1.23332474  289.10627127 
453709.000    30.4700951040   114.5380697502     10.288    2.76607921    1.48777383  288.82234718 
453710.000    30.4701897816   114.5377898942     10.285    2.50651417    1.56092664  288.42614477 
453711.000    30.4702830001   114.5375084537     10.263    2.29515348    1.49635615  287.98063297 
453712.000    30.4703737270   114.5372298529     10.244    1.91855708    1.45155698  287.68402758 
453713.000    30.4704609515   114.5369560141     10.251    1.76393726    1.20979605  287.26906011 
453714.000    30.4705449237   114.5366871470     10.195    1.58860857    1.23434399  286.95130894 
453715.000    30.4706261038   114.5364224393     10.094    1.56728121    1.27061947  286.52265907 
453716.000    30.4707051125   114.5361578726      9.923    1.67252546    1.18382747  285.97643907 
453717.000    30.4707824170   114.5358909421      9.749    1.60220019    1.39070991  285.41246635 
453718.000    30.4708581096   114.5356210526      9.588    2.01173027    1.28225671  284.89525441 
453719.000    30.4709323688   114.5353482189      9.451    2.04199357    1.48275200  284.35220125 
453720.000    30.4710046788   114.5350730550      9.349    1.93455553    1.53138461  283.75881330 
453721.000    30.4710745817   114.5347963382      9.301    1.97603207    1.47762938  283.07139300 
453722.000    30.4711418914   114.5345174033      9.301    1.92135218    1.61729136  282.44879212 
453723.000    30.4712073621   114.5342364533      9.303    1.95242669    1.58469934  281.97871741 
453724.000    30.4712708385   114.5339550318      9.315    1.92050508    1.51525794  281.50925601 
453725.000    30.4713316908   114.5336750592      9.325    1.92250647    1.59308832  280.92667878 
453726.000    30.4713902510   114.5333944946      9.330    1.99281898    1.68009050  280.39075693 
453727.000    30.4714469290   114.5331119955      9.357    1.95523736    1.67918172  279.85002394 
453728.000    30.4715016474   114.5328272449      9.380    1.98627847    1.76006751  279.31886700 
