   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U  
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 452334.00    30.4570936483   114.6603148332     12.057      0.002     -0.001    0.002 
 452335.00    30.4570936374   114.6603148304     12.058     -0.002     -0.001    0.003 
 452336.00    30.4570936414   114.6603148157     12.059     -0.002     -0.001   -0.002 
 452337.00    30.4570936442   114.6603148105     12.059     -0.002     -0.002    0.001 
 452338.00    30.4570936339   114.6603148141     12.060      0.000     -0.001    0.000 
 452339.00    30.4570936352   114.6603148188     12.061     -0.003      0.002   -0.002 
 452340.00    30.4570936378   114.6603148248     12.059      0.002     -0.001   -0.004 
 452341.00    30.4570936347   114.6603148179     12.061     -0.002     -0.001    0.001 
 452342.00    30.4570936364   114.6603148190     12.062      0.001      0.002   -0.001 
 452343.00    30.4570936386   114.6603148249     12.062      0.000     -0.000   -0.001 
 452344.00    30.4570936418   114.6603148193     12.060      0.002     -0.001   -0.001 
 452345.00    30.4570936476   114.6603148152     12.060      0.001      0.001    0.001 
 452346.00    30.4570936486   114.6603148103     12.061      0.000      0.001    0.002 
 452347.00    30.4570936557   114.6603148097     12.062     -0.001      0.001    0.001 
 452348.00    30.4570936405   114.6603148096     12.062      0.000     -0.002    0.002 
 452349.00    30.4570936327   114.6603148114     12.062     -0.000     -0.001   -0.001 
 452350.00    30.4570936390   114.6603148033     12.061     -0.002      0.001   -0.001 
 452351.00    30.4570936392   114.6603148131     12.060     -0.001     -0.001   -0.004 
 452352.00    30.4570936391   114.6603148155     12.061     -0.002     -0.001    0.001 
 452353.00    30.4570936292   114.6603148056     12.063      0.000     -0.000   -0.002 
 452354.00    30.4570936229   114.6603147982     12.064      0.000     -0.000   -0.000 
 452355.00    30.4570936244   114.6603147958     12.063      0.001      0.000   -0.000 
 452356.00    30.4570936222   114.6603147982     12.064      0.001      0.002    0.002 
 452357.00    30.4570936235   114.6603148053     12.064      0.002     -0.001    0.002 
 452358.00    30.4570936382   114.6603148015     12.065     -0.001      0.001    0.002 
 452359.00    30.4570936485   114.6603147978     12.067     -0.001     -0.001    0.004 
 452360.00    30.4570936395   114.6603148036     12.068      0.001     -0.003    0.000 
 452361.00    30.4570936268   114.6603148093     12.069      0.000      0.002   -0.001 
 452362.00    30.4570936290   114.6603148154     12.069     -0.001      0.001    0.001 
 452363.00    30.4570936299   114.6603148176     12.069      0.001     -0.001    0.001 
 452364.00    30.4570936271   114.6603148067     12.069     -0.001      0.001   -0.000 
 452365.00    30.4570936346   114.6603148047     12.068      0.001      0.002    0.001 
 452366.00    30.4570936337   114.6603148034     12.069     -0.000     -0.000    0.001 
 452367.00    30.4570936320   114.6603148013     12.068     -0.002     -0.001    0.001 
 452368.00    30.4570936287   114.6603147934     12.069     -0.002     -0.001    0.002 
 452369.00    30.4570936215   114.6603147945     12.071     -0.000     -0.000    0.001 
 452370.00    30.4570936231   114.6603148008     12.073     -0.001      0.002    0.001 
 452371.00    30.4570936243   114.6603148026     12.072     -0.000      0.000   -0.002 
 452372.00    30.4570936295   114.6603148005     12.072      0.000      0.001   -0.000 
 452373.00    30.4570936280   114.6603148109     12.073      0.003     -0.001   -0.001 
 452374.00    30.4570936205   114.6603148161     12.074      0.001      0.000    0.003 
 452375.00    30.4570936256   114.6603148020     12.076      0.000      0.002    0.004 
 452376.00    30.4570936313   114.6603148014     12.078     -0.001     -0.001    0.005 
 452377.00    30.4570936315   114.6603148092     12.080      0.001     -0.003    0.003 
 452378.00    30.4570936345   114.6603148126     12.080     -0.001      0.000   -0.001 
 452379.00    30.4570936330   114.6603148062     12.080     -0.001     -0.002    0.000 
 452380.00    30.4570936331   114.6603148085     12.081     -0.002      0.002   -0.001 
 452381.00    30.4570936333   114.6603148008     12.080      0.000     -0.001   -0.002 
 452382.00    30.4570936276   114.6603148044     12.081     -0.000      0.000   -0.002 
 452383.00    30.4570936387   114.6603147911     12.079      0.000      0.001   -0.002 
 452384.00    30.4570936395   114.6603147909     12.078      0.002     -0.000   -0.001 
 452385.00    30.4570936291   114.6603147970     12.078      0.001     -0.000    0.002 
 452386.00    30.4570936331   114.6603148021     12.079     -0.001      0.001    0.001 
 452387.00    30.4570936368   114.6603147948     12.080      0.001     -0.000    0.001 
 452388.00    30.4570936447   114.6603147974     12.081     -0.001     -0.000    0.004 
 452389.00    30.4570936433   114.6603148001     12.081      0.000     -0.000    0.000 
 452390.00    30.4570936426   114.6603148026     12.081     -0.001      0.001    0.001 
 452391.00    30.4570936454   114.6603148045     12.082     -0.001     -0.002   -0.002 
 452392.00    30.4570936399   114.6603148032     12.082     -0.000     -0.001   -0.002 
 452393.00    30.4570936313   114.6603147950     12.081     -0.000      0.002   -0.002 
 452394.00    30.4570936335   114.6603147974     12.082      0.002      0.000    0.000 
 452395.00    30.4570936314   114.6603148027     12.083      0.002      0.001    0.001 
 452396.00    30.4570936316   114.6603148085     12.084     -0.000      0.001   -0.000 
 452397.00    30.4570936369   114.6603148030     12.084     -0.001      0.000    0.001 
 452398.00    30.4570936410   114.6603147991     12.084     -0.002     -0.001    0.002 
 452399.00    30.4570936393   114.6603147989     12.084     -0.000      0.001    0.002 
 452400.00    30.4570936434   114.6603148044     12.084     -0.001     -0.000   -0.001 
 452401.00    30.4570936428   114.6603147959     12.084     -0.002      0.001   -0.001 
 452402.00    30.4570936365   114.6603148102     12.085     -0.001     -0.001   -0.002 
 452403.00    30.4570936296   114.6603148108     12.085      0.000     -0.000    0.000 
 452404.00    30.4570936375   114.6603148060     12.084      0.001      0.002   -0.002 
 452405.00    30.4570936389   114.6603148080     12.082      0.001     -0.001   -0.000 
 452406.00    30.4570936323   114.6603148123     12.081      0.000     -0.000    0.002 
 452407.00    30.4570936298   114.6603148184     12.082     -0.001     -0.001    0.002 
 452408.00    30.4570936326   114.6603148060     12.082     -0.002     -0.000    0.001 
 452409.00    30.4570936332   114.6603147991     12.082     -0.000      0.001   -0.002 
 452410.00    30.4570936296   114.6603147978     12.083      0.000     -0.000   -0.000 
 452411.00    30.4570936272   114.6603148000     12.084     -0.000     -0.001   -0.004 
 452412.00    30.4570936326   114.6603147972     12.083      0.002      0.000    0.001 
 452413.00    30.4570936335   114.6603148071     12.085      0.002      0.000    0.003 
 452414.00    30.4570936294   114.6603148077     12.086      0.001     -0.001    0.002 
 452415.00    30.4570936240   114.6603148044     12.085     -0.003      0.000    0.001 
 452416.00    30.4570936261   114.6603147950     12.084     -0.004      0.002   -0.001 
 452417.00    30.4570936273   114.6603148073     12.084      0.000     -0.001    0.001 
 452418.00    30.4570936322   114.6603148117     12.084     -0.002     -0.000   -0.001 
 452419.00    30.4570936322   114.6603147944     12.085     -0.003     -0.001   -0.000 
 452420.00    30.4570936287   114.6603148014     12.084      0.000     -0.003   -0.000 
 452421.00    30.4570936330   114.6603148084     12.082     -0.001      0.000    0.000 
 452422.00    30.4570936354   114.6603148068     12.081      0.001     -0.000    0.001 
 452423.00    30.4570939646   114.6603149906     12.082      0.070      0.142    0.002 
 452424.00    30.4570978648   114.6603167365     12.065      0.277      0.797   -0.045 
 452425.00    30.4571081041   114.6603194629     12.020      0.194      1.433   -0.020 
 452426.00    30.4571229721   114.6603214502     11.978      0.314      1.827   -0.068 
 452427.00    30.4571414746   114.6603257302     11.912      0.574      2.300   -0.076 
 452428.00    30.4571639872   114.6603327679     11.830      0.819      2.672   -0.091 
 452429.00    30.4571895973   114.6603427449     11.742      1.118      3.007   -0.089 
 452430.00    30.4572199708   114.6603569604     11.668      1.620      3.715   -0.067 
 452431.00    30.4572557784   114.6603767991     11.602      2.130      4.203   -0.058 
 452432.00    30.4572957792   114.6604009420     11.543      2.431      4.684   -0.061 
 452433.00    30.4573403478   114.6604274165     11.465      2.640      5.212   -0.118 
 452434.00    30.4573902554   114.6604563448     11.355      2.904      5.879   -0.093 
 452435.00    30.4574460192   114.6604879407     11.279      3.131      6.481   -0.103 
 452436.00    30.4575068692   114.6605215855     11.149      3.296      7.041   -0.159 
 452437.00    30.4575730042   114.6605564544     10.971      3.392      7.622   -0.171 
 452438.00    30.4576445606   114.6605911444     10.808      3.245      8.225   -0.145 
 452439.00    30.4577213000   114.6606240241     10.681      3.076      8.753   -0.109 
 452440.00    30.4578022931   114.6606552735     10.546      2.907      9.164   -0.168 
 452441.00    30.4578860474   114.6606841684     10.438      2.690      9.411   -0.194 
 452442.00    30.4579725547   114.6607103857     10.203      2.364      9.743   -0.188 
 452443.00    30.4580618546   114.6607335605     10.075      2.078     10.012   -0.126 
 452444.00    30.4581520103   114.6607527992      9.974      1.594      9.923   -0.087 
 452445.00    30.4582415059   114.6607669309      9.882      1.086      9.946   -0.159 
 452446.00    30.4583316435   114.6607753270      9.722      0.538     10.039   -0.126 
 452447.00    30.4584228858   114.6607791193      9.552      0.244     10.235   -0.176 
 452448.00    30.4585165483   114.6607807351      9.358      0.094     10.561   -0.275 
 452449.00    30.4586132793   114.6607808730      9.168     -0.059     10.891   -0.137 
 452450.00    30.4587125675   114.6607795796      9.050     -0.187     11.077   -0.108 
 452451.00    30.4588125619   114.6607765821      8.947     -0.372     11.073   -0.124 
 452452.00    30.4589125035   114.6607719319      8.956     -0.543     11.102    0.090 
 452453.00    30.4590126468   114.6607657157      8.862     -0.677     11.155   -0.125 
 452454.00    30.4591140163   114.6607581412      8.776     -0.773     11.369   -0.084 
 452455.00    30.4592178178   114.6607498500      8.701     -0.809     11.676   -0.180 
 452456.00    30.4593240237   114.6607411593      8.576     -0.934     11.873   -0.059 
 452457.00    30.4594325080   114.6607309561      8.508     -1.093     12.158   -0.124 
 452458.00    30.4595428198   114.6607186349      8.428     -1.258     12.237   -0.064 
 452459.00    30.4596529857   114.6607047154      8.383     -1.411     12.146   -0.087 
 452460.00    30.4597619163   114.6606896766      8.353     -1.474     12.036    0.076 
 452461.00    30.4598710900   114.6606738224      8.351     -1.560     12.153    0.014 
 452462.00    30.4599811423   114.6606571123      8.354     -1.648     12.254   -0.019 
 452463.00    30.4600914350   114.6606397775      8.361     -1.681     12.129    0.017 
 452464.00    30.4601996690   114.6606224612      8.374     -1.608     11.881    0.049 
 452465.00    30.4603066486   114.6606060248      8.335     -1.556     11.805    0.109 
 452466.00    30.4604139448   114.6605896342      8.390     -1.613     11.977    0.071 
 452467.00    30.4605224647   114.6605730559      8.385     -1.567     12.076   -0.002 
 452468.00    30.4606320751   114.6605568838      8.379     -1.517     12.226   -0.037 
 452469.00    30.4607432524   114.6605410408      8.349     -1.537     12.456   -0.001 
 452470.00    30.4608568874   114.6605243880      8.378     -1.655     12.771    0.068 
 452471.00    30.4609736108   114.6605069093      8.411     -1.694     13.127    0.009 
 452472.00    30.4610938950   114.6604887157      8.407     -1.754     13.558    0.016 
 452473.00    30.4612178248   114.6604702849      8.389     -1.786     13.942   -0.050 
 452474.00    30.4613453664   114.6604516872      8.360     -1.796     14.305    0.170 
 452475.00    30.4614762578   114.6604328496      8.393     -1.855     14.653    0.130 
 452476.00    30.4616102153   114.6604133689      8.414     -1.899     15.023    0.043 
 452477.00    30.4617473053   114.6603934161      8.426     -1.940     15.374   -0.022 
 452478.00    30.4618875526   114.6603732054      8.393     -1.943     15.717    0.013 
 452479.00    30.4620303828   114.6603530363      8.350     -1.907     15.848   -0.054 
 452480.00    30.4621719695   114.6603334943      8.332     -1.854     15.565    0.056 
 452481.00    30.4623128341   114.6603136045      8.327     -1.975     15.699   -0.006 
 452482.00    30.4624559496   114.6602925720      8.298     -2.075     16.036   -0.063 
 452483.00    30.4626023885   114.6602704506      8.264     -2.169     16.431   -0.056 
 452484.00    30.4627522231   114.6602476711      8.224     -2.188     16.726   -0.056 
 452485.00    30.4629019280   114.6602254963      8.223     -2.059     16.438   -0.069 
 452486.00    30.4630485359   114.6602046210      8.173     -1.968     16.067   -0.058 
 452487.00    30.4631916701   114.6601842574      8.158     -1.958     15.670   -0.007 
 452488.00    30.4633314244   114.6601639324      8.142     -1.948     15.300   -0.003 
 452489.00    30.4634678965   114.6601437880      8.107     -1.929     14.952   -0.057 
 452490.00    30.4636011825   114.6601238868      8.075     -1.895     14.591   -0.030 
 452491.00    30.4637312868   114.6601041346      8.061     -1.899     14.247   -0.041 
 452492.00    30.4638582549   114.6600845948      8.015     -1.866     13.914   -0.082 
 452493.00    30.4639829307   114.6600651441      7.979     -1.894     13.747    0.026 
 452494.00    30.4641078077   114.6600449573      7.964     -1.981     13.954   -0.059 
 452495.00    30.4642340283   114.6600239436      7.924     -2.026     14.011   -0.010 
 452496.00    30.4643607344   114.6600024346      7.936     -2.094     14.114   -0.049 
 452497.00    30.4644889917   114.6599804123      7.917     -2.143     14.315   -0.001 
 452498.00    30.4646176679   114.6599586208      7.930     -1.970     14.149    0.018 
 452499.00    30.4647437760   114.6599390258      7.935     -1.825     13.800    0.043 
 452500.00    30.4648669853   114.6599204942      7.858     -1.803     13.484    0.179 
 452501.00    30.4649870877   114.6599019992      7.860     -1.794     13.136    0.044 
 452502.00    30.4651038154   114.6598835057      7.833     -1.776     12.760   -0.024 
 452503.00    30.4652173854   114.6598642404      7.846     -1.869     12.480    0.010 
 452504.00    30.4653296685   114.6598449887      7.855     -1.844     12.420   -0.002 
 452505.00    30.4654415555   114.6598252790      7.875     -1.910     12.393    0.020 
 452506.00    30.4655537865   114.6598051735      7.894     -1.944     12.548   -0.042 
 452507.00    30.4656681864   114.6597853558      7.917     -1.879     12.827    0.007 
 452508.00    30.4657856133   114.6597659991      7.925     -1.880     13.185    0.005 
 452509.00    30.4659061706   114.6597463340      7.942     -1.947     13.545    0.006 
 452510.00    30.4660299980   114.6597257343      7.956     -2.031     13.898    0.016 
 452511.00    30.4661563477   114.6597041891      7.986     -2.089     14.016    0.050 
 452512.00    30.4662814911   114.6596823608      8.000     -2.085     13.695   -0.000 
 452513.00    30.4664007071   114.6596617688      8.026     -1.856     12.541    0.014 
 452514.00    30.4665068911   114.6596436430      8.040     -1.617     11.086   -0.001 
 452515.00    30.4666049348   114.6596272970      8.056     -1.514     10.684    0.000 
 452516.00    30.4666995607   114.6596119701      8.051     -1.427     10.304   -0.011 
 452517.00    30.4667915299   114.6595976090      8.060     -1.320     10.096    0.002 
 452518.00    30.4668817034   114.6595849313      8.081     -1.135      9.909   -0.019 
 452519.00    30.4669704011   114.6595736560      8.077     -1.066      9.753    0.012 
 452520.00    30.4670575640   114.6595622779      8.098     -1.128      9.559    0.028 
 452521.00    30.4671431093   114.6595502291      8.108     -1.174      9.397    0.006 
 452522.00    30.4672275845   114.6595378031      8.117     -1.223      9.408    0.010 
 452523.00    30.4673131345   114.6595246168      8.113     -1.292      9.529   -0.068 
 452524.00    30.4673980412   114.6595122490      8.097     -1.114      9.312    0.030 
 452525.00    30.4674822695   114.6595004580      8.101     -1.170      9.390    0.015 
 452526.00    30.4675682816   114.6594881446      8.110     -1.207      9.729   -0.005 
 452527.00    30.4676579512   114.6594756902      8.133     -1.229     10.125    0.037 
 452528.00    30.4677489580   114.6594630933      8.133     -1.204      9.953   -0.007 
 452529.00    30.4678365168   114.6594503887      8.131     -1.243      9.295    0.026 
 452530.00    30.4679135739   114.6594382105      8.145     -1.136      7.715    0.006 
 452531.00    30.4679738749   114.6594258710      8.157     -1.296      5.548   -0.000 
 452532.00    30.4680110081   114.6594092417      8.172     -1.743      2.615    0.030 
 452533.00    30.4680284862   114.6593906642      8.201     -1.947      1.456    0.021 
 452534.00    30.4680395350   114.6593663305      8.215     -2.858      0.923    0.009 
 452535.00    30.4680428916   114.6593331611      8.212     -3.556     -0.394    0.003 
 452536.00    30.4680319113   114.6592967143      8.172     -3.456     -2.206   -0.068 
 452537.00    30.4680034729   114.6592669304      8.118     -2.217     -4.329   -0.021 
 452538.00    30.4679587546   114.6592546928      8.099     -0.393     -5.630   -0.057 
 452539.00    30.4679048044   114.6592569077      8.067      0.710     -6.483   -0.027 
 452540.00    30.4678425892   114.6592666122      8.066      0.989     -7.374    0.004 
 452541.00    30.4677716794   114.6592771441      8.072      1.051     -8.340   -0.040 
 452542.00    30.4676922393   114.6592886173      8.069      1.182     -9.270   -0.022 
 452543.00    30.4676049301   114.6593023329      8.077      1.496    -10.100   -0.027 
 452544.00    30.4675102339   114.6593186246      8.041      1.662    -10.903   -0.075 
 452545.00    30.4674085668   114.6593366322      8.036      1.837    -11.654    0.022 
 452546.00    30.4673002111   114.6593565487      8.033      1.953    -12.371   -0.038 
 452547.00    30.4671855659   114.6593777819      8.028      2.112    -13.062   -0.090 
 452548.00    30.4670648661   114.6594001685      8.007      2.191    -13.722   -0.040 
 452549.00    30.4669383808   114.6594237511      8.007      2.347    -14.323    0.010 
 452550.00    30.4668066151   114.6594487505      8.010      2.469    -14.865   -0.015 
 452551.00    30.4666706292   114.6594749500      7.977      2.578    -15.263    0.047 
 452552.00    30.4665316912   114.6595027646      7.971      2.760    -15.538   -0.026 
 452553.00    30.4663903774   114.6595308968      7.960      2.688    -15.759    0.004 
 452554.00    30.4662484767   114.6595583391      7.955      2.589    -15.715    0.012 
 452555.00    30.4661061203   114.6595853125      7.934      2.620    -15.879    0.004 
 452556.00    30.4659624214   114.6596128864      7.880      2.643    -15.859    0.004 
 452557.00    30.4658207351   114.6596401546      7.874      2.585    -15.618    0.018 
 452558.00    30.4656790120   114.6596671079      7.911      2.580    -15.835   -0.004 
 452559.00    30.4655346951   114.6596943882      7.917      2.655    -16.202   -0.105 
 452560.00    30.4653869089   114.6597224308      7.846      2.728    -16.591    0.012 
 452561.00    30.4652352471   114.6597506576      7.804      2.684    -17.037    0.011 
 452562.00    30.4650797064   114.6597789403      7.838      2.729    -17.447    0.064 
 452563.00    30.4649210169   114.6598077308      7.912      2.781    -17.717    0.043 
 452564.00    30.4647597029   114.6598363973      7.857      2.754    -18.051    0.386 
 452565.00    30.4645951355   114.6598641464      7.913      2.553    -18.423    0.042 
 452566.00    30.4644277467   114.6598895739      7.928      2.352    -18.669   -0.012 
 452567.00    30.4642583815   114.6599145185      7.886      2.494    -18.886   -0.161 
 452568.00    30.4640868698   114.6599400171      7.987      2.498    -19.141    0.068 
 452569.00    30.4639128149   114.6599659544      8.019      2.478    -19.412   -0.022 
 452570.00    30.4637364331   114.6599912469      8.064      2.407    -19.668   -0.031 
 452571.00    30.4635583746   114.6600167078      8.096      2.444    -19.772    0.047 
 452572.00    30.4633804506   114.6600420495      8.155      2.418    -19.641    0.039 
 452573.00    30.4632041279   114.6600671724      8.201      2.428    -19.491   -0.016 
 452574.00    30.4630282723   114.6600928045      8.238      2.516    -19.523    0.023 
 452575.00    30.4628516288   114.6601201742      8.277      2.765    -19.645   -0.017 
 452576.00    30.4626737242   114.6601496403      8.298      2.869    -19.807    0.035 
 452577.00    30.4624949161   114.6601789464      8.339      2.734    -19.801    0.025 
 452578.00    30.4623165260   114.6602064459      8.337      2.601    -19.786    0.052 
 452579.00    30.4621372900   114.6602337958      8.354      2.645    -19.967   -0.021 
 452580.00    30.4619559880   114.6602611742      8.378      2.610    -20.227    0.037 
 452581.00    30.4617724012   114.6602891711      8.392      2.705    -20.486    0.034 
 452582.00    30.4615865911   114.6603173379      8.382      2.735    -20.702    0.030 
 452583.00    30.4613990500   114.6603463642      8.384      2.799    -20.885    0.105 
 452584.00    30.4612102620   114.6603751764      8.422      2.740    -20.925   -0.002 
 452585.00    30.4610224071   114.6604033917      8.435      2.675    -20.652    0.074 
 452586.00    30.4608380159   114.6604311694      8.423      2.652    -20.216   -0.025 
 452587.00    30.4606574386   114.6604584054      8.412      2.589    -19.860   -0.010 
 452588.00    30.4604786122   114.6604854117      8.446      2.606    -19.843    0.030 
 452589.00    30.4602991981   114.6605120960      8.446      2.503    -19.951   -0.024 
 452590.00    30.4601190784   114.6605377384      8.424      2.438    -19.963   -0.050 
 452591.00    30.4599395860   114.6605622920      8.390      2.255    -19.760   -0.013 
 452592.00    30.4597631605   114.6605853585      8.414      2.176    -19.400    0.041 
 452593.00    30.4595890295   114.6606082920      8.427      2.270    -19.203    0.087 
 452594.00    30.4594165282   114.6606315257      8.450      2.171    -18.985    0.068 
 452595.00    30.4592473940   114.6606529193      8.550      1.869    -18.517    0.141 
 452596.00    30.4590814460   114.6606703722      8.607      1.447    -18.256    0.136 
 452597.00    30.4589181282   114.6606838062      8.705      1.063    -17.972   -0.023 
 452598.00    30.4587572499   114.6606931840      8.821      0.743    -17.727    0.279 
 452599.00    30.4585986131   114.6606995797      8.975      0.441    -17.458    0.299 
 452600.00    30.4584431077   114.6607014135      9.245     -0.110    -16.976    0.239 
 452601.00    30.4582924193   114.6606959478      9.484     -1.009    -16.374    0.201 
 452602.00    30.4581470823   114.6606794609      9.657     -2.168    -15.777   -0.016 
 452603.00    30.4580070690   114.6606509573      9.896     -3.348    -15.201    0.111 
 452604.00    30.4578726089   114.6606107230     10.144     -4.403    -14.539    0.260 
 452605.00    30.4577435422   114.6605609096     10.393     -5.142    -14.022    0.144 
 452606.00    30.4576198431   114.6605061956     10.606     -5.449    -13.332    0.256 
 452607.00    30.4575041158   114.6604454426     10.950     -6.222    -12.244    0.144 
 452608.00    30.4573967667   114.6603761250     11.119     -6.982    -11.595    0.121 
 452609.00    30.4572929292   114.6603011008     11.256     -7.376    -11.432    0.126 
 452610.00    30.4571902201   114.6602219079     11.439     -7.802    -11.342    0.144 
 452611.00    30.4570883636   114.6601381477     11.616     -8.299    -11.221    0.145 
 452612.00    30.4569881265   114.6600483722     11.784     -8.989    -10.930    0.210 
 452613.00    30.4568909517   114.6599504587     11.946     -9.809    -10.579    0.127 
 452614.00    30.4567970285   114.6598441940     12.116    -10.577    -10.235    0.144 
 452615.00    30.4567064045   114.6597296153     12.272    -11.392     -9.838    0.258 
 452616.00    30.4566198047   114.6596067456     12.541    -12.191     -9.311    0.225 
 452617.00    30.4565388326   114.6594748873     12.780    -13.077     -8.662    0.220 
 452618.00    30.4564624474   114.6593351126     13.014    -13.746     -8.263    0.254 
 452619.00    30.4563892725   114.6591888245     13.253    -14.336     -7.936    0.241 
 452620.00    30.4563192985   114.6590364395     13.477    -14.936     -7.526    0.294 
 452621.00    30.4562537568   114.6588777997     13.740    -15.516     -6.993    0.286 
 452622.00    30.4561921920   114.6587135646     13.998    -15.992     -6.683    0.193 
 452623.00    30.4561332037   114.6585446211     14.232    -16.439     -6.421    0.219 
 452624.00    30.4560765870   114.6583718560     14.481    -16.605     -6.106    0.260 
 452625.00    30.4560225186   114.6582007782     14.713    -16.273     -5.912    0.257 
 452626.00    30.4559696085   114.6580313915     14.949    -16.316     -5.831    0.175 
 452627.00    30.4559172739   114.6578609306     15.191    -16.433     -5.805    0.250 
 452628.00    30.4558649410   114.6576894174     15.407    -16.522     -5.814    0.230 
 452629.00    30.4558121792   114.6575171630     15.647    -16.549     -5.866    0.236 
 452630.00    30.4557593796   114.6573453246     15.873    -16.437     -5.822    0.256 
 452631.00    30.4557070083   114.6571749825     16.136    -16.302     -5.797    0.256 
 452632.00    30.4556547531   114.6570056265     16.386    -16.231     -5.784    0.249 
 452633.00    30.4556027203   114.6568368090     16.627    -16.192     -5.756    0.222 
 452634.00    30.4555508415   114.6566684021     16.849    -16.153     -5.763    0.230 
 452635.00    30.4554990086   114.6565004108     17.085    -16.119     -5.742    0.237 
 452636.00    30.4554472923   114.6563322822     17.319    -16.219     -5.734    0.201 
 452637.00    30.4553953916   114.6561623719     17.554    -16.374     -5.797    0.246 
 452638.00    30.4553434407   114.6559934701     17.794    -16.021     -5.684    0.248 
 452639.00    30.4552930302   114.6558295618     18.017    -15.450     -5.474    0.221 
 452640.00    30.4552444206   114.6556710859     18.242    -15.025     -5.348    0.232 
 452641.00    30.4551962764   114.6555157103     18.463    -14.875     -5.338    0.209 
 452642.00    30.4551479150   114.6553604073     18.659    -14.984     -5.398    0.207 
 452643.00    30.4550988149   114.6552032115     18.878    -15.237     -5.501    0.248 
 452644.00    30.4550486757   114.6550428310     19.091    -15.566     -5.634    0.232 
 452645.00    30.4549973309   114.6548789676     19.335    -15.908     -5.766    0.232 
 452646.00    30.4549448201   114.6547114788     19.557    -16.270     -5.871    0.209 
 452647.00    30.4548914540   114.6545402408     19.807    -16.621     -5.942    0.268 
 452648.00    30.4548373876   114.6543653751     20.074    -16.958     -6.042    0.224 
 452649.00    30.4547821949   114.6541871742     20.333    -17.269     -6.188    0.274 
 452650.00    30.4547258531   114.6540057192     20.576    -17.586     -6.279    0.263 
 452651.00    30.4546689012   114.6538209131     20.833    -17.902     -6.352    0.283 
 452652.00    30.4546112772   114.6536329105     21.089    -18.213     -6.428    0.267 
 452653.00    30.4545528268   114.6534417443     21.350    -18.504     -6.547    0.236 
 452654.00    30.4544929762   114.6532478168     21.603    -18.758     -6.680    0.292 
 452655.00    30.4544322780   114.6530511240     21.893    -18.998     -6.823    0.367 
 452656.00    30.4543707106   114.6528522810     22.173    -19.163     -6.849    0.234 
 452657.00    30.4543087276   114.6526517929     22.429    -19.352     -6.912    0.290 
 452658.00    30.4542463883   114.6524489975     22.685    -19.593     -6.916    0.284 
 452659.00    30.4541837856   114.6522439012     22.936    -19.769     -6.952    0.307 
 452660.00    30.4541208936   114.6520373572     23.190    -19.909     -7.006    0.229 
 452661.00    30.4540571144   114.6518295626     23.453    -20.026     -7.134    0.196 
 452662.00    30.4539924489   114.6516204348     23.698    -20.164     -7.216    0.219 
 452663.00    30.4539273269   114.6514103622     23.926    -20.078     -7.165    0.158 
 452664.00    30.4538635530   114.6512039503     24.156    -19.576     -6.978    0.200 
 452665.00    30.4538015425   114.6510026064     24.345    -19.131     -6.772    0.143 
 452666.00    30.4537413857   114.6508042348     24.501    -19.026     -6.602    0.136 
 452667.00    30.4536818223   114.6506057826     24.630    -19.095     -6.635    0.116 
 452668.00    30.4536215855   114.6504066538     24.753    -19.164     -6.726    0.077 
 452669.00    30.4535605163   114.6502067236     24.848    -19.253     -6.827    0.059 
 452670.00    30.4534983838   114.6500055271     24.921    -19.379     -6.958    0.039 
 452671.00    30.4534352851   114.6498033713     24.959    -19.387     -7.011   -0.000 
 452672.00    30.4533722517   114.6496017114     24.995    -19.363     -6.955    0.060 
 452673.00    30.4533097964   114.6493994835     25.024    -19.501     -6.899   -0.015 
 452674.00    30.4532477661   114.6491960093     25.010    -19.554     -6.853    0.025 
 452675.00    30.4531861134   114.6489931428     25.013    -19.377     -6.805    0.053 
 452676.00    30.4531248671   114.6487926586     25.021    -19.086     -6.726   -0.009 
 452677.00    30.4530649853   114.6485959609     25.014    -18.717     -6.511   -0.031 
 452678.00    30.4530076683   114.6484027353     24.944    -18.421     -6.161   -0.030 
 452679.00    30.4529548237   114.6482119538     24.834    -18.218     -5.585   -0.189 
 452680.00    30.4529058289   114.6480235558     24.661    -17.966     -5.252   -0.172 
 452681.00    30.4528602651   114.6478374523     24.464    -17.797     -4.793   -0.213 
 452682.00    30.4528192726   114.6476517995     24.258    -17.897     -4.288   -0.208 
 452683.00    30.4527822922   114.6474639794     23.994    -18.182     -3.925   -0.336 
 452684.00    30.4527482358   114.6472732749     23.688    -18.453     -3.620   -0.300 
 452685.00    30.4527167780   114.6470797700     23.404    -18.709     -3.361   -0.275 
 452686.00    30.4526874634   114.6468844158     23.100    -18.735     -3.125   -0.304 
 452687.00    30.4526604343   114.6466905528     22.822    -18.500     -2.864   -0.247 
 452688.00    30.4526357798   114.6464988713     22.558    -18.366     -2.569   -0.273 
 452689.00    30.4526140668   114.6463073832     22.269    -18.436     -2.253   -0.294 
 452690.00    30.4525948221   114.6461144767     21.971    -18.608     -2.033   -0.256 
 452691.00    30.4525770459   114.6459200603     21.696    -18.725     -1.897   -0.261 
 452692.00    30.4525602109   114.6457248764     21.386    -18.743     -1.824   -0.293 
