
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453607.000    30.4626384947   114.5626567905     24.214    4.03253147    1.37936467  284.39130024 
453608.000    30.4626923962   114.5624269334     24.184    3.95642655    1.43869329  284.37002950 
453609.000    30.4627465877   114.5621972452     24.158    3.80982619    1.49372375  284.48925369 
453610.000    30.4628012213   114.5619675587     24.124    3.79868187    1.43182301  284.53681930 
453611.000    30.4628562446   114.5617360157     24.066    3.90574771    1.48788327  284.37088927 
453612.000    30.4629113652   114.5615012528     23.977    3.97899845    1.50522039  284.21146727 
453613.000    30.4629673564   114.5612629678     23.853    3.81295006    1.52855928  284.29732561 
453614.000    30.4630246467   114.5610212108     23.753    3.82867968    1.54589213  284.38243674 
453615.000    30.4630830826   114.5607760680     23.663    3.90359804    1.55147098  284.42109604 
453616.000    30.4631423586   114.5605277680     23.570    3.87403635    1.49816984  284.41845658 
453617.000    30.4632018182   114.5602799828     23.501    3.90934403    1.38917463  284.61298091 
453618.000    30.4632615827   114.5600343566     23.414    4.04059905    1.35893180  284.62980576 
453619.000    30.4633208560   114.5597905182     23.321    3.95275081    1.31635938  284.63563880 
453620.000    30.4633795409   114.5595501737     23.243    4.05959155    1.43976207  284.69397132 
453621.000    30.4634380928   114.5593105899     23.205    3.99068012    1.57362531  284.62437887 
453622.000    30.4634964431   114.5590699487     23.248    4.05531305    1.51031958  284.41420972 
453623.000    30.4635534783   114.5588295576     23.412    3.91267017    1.45902447  284.25910495 
453624.000    30.4636085010   114.5585906477     23.691    3.83114116    1.52609671  284.11808329 
453625.000    30.4636622723   114.5583533156     23.993    3.72769219    1.41945826  284.08426781 
453626.000    30.4637159814   114.5581171238     24.229    3.87565688    1.53280343  284.05605384 
453627.000    30.4637706188   114.5578805051     24.348    3.88180406    1.55580658  284.08851174 
453628.000    30.4638266718   114.5576417785     24.362    3.90092506    1.48175437  284.07926373 
453629.000    30.4638839128   114.5574003443     24.302    3.97557935    1.45826016  284.07500955 
453630.000    30.4639419452   114.5571579077     24.189    3.96700686    1.23805986  284.14901271 
453631.000    30.4640000188   114.5569191263     24.009    3.92105447    1.08356907  284.17925275 
453632.000    30.4640583586   114.5566837493     23.702    3.78697732    1.32811267  284.36324277 
453633.000    30.4641184507   114.5564485443     23.235    3.63884806    1.34110592  284.72510879 
453634.000    30.4641806261   114.5562123320     22.748    3.64710765    1.53130037  285.20708236 
453635.000    30.4642432472   114.5559746762     22.364    3.93603967    1.47524817  285.29191184 
453636.000    30.4643045998   114.5557394444     22.099    3.72440750    1.14055174  285.35064415 
453637.000    30.4643651698   114.5555074906     21.945    3.53924007    1.56088852  285.54696449 
453638.000    30.4644264638   114.5552756041     21.892    4.02857120    1.47959898  285.52092822 
453639.000    30.4644880373   114.5550412116     21.873    3.89778513    1.58496156  285.39739063 
453640.000    30.4645502524   114.5548036091     21.831    4.29428139    1.48440836  285.38224636 
453641.000    30.4646143538   114.5545627855     21.726    4.00075491    1.71097393  285.81132611 
453642.000    30.4646805046   114.5543198530     21.686    4.08009756    1.36330923  286.07965936 
453643.000    30.4647472603   114.5540777344     21.618    4.12651789    1.47798743  286.14817094 
453644.000    30.4648137551   114.5538358542     21.536    3.98806234    1.43082526  286.02816588 
453645.000    30.4648789854   114.5535969660     21.455    4.17916655    1.38222381  285.86614130 
453646.000    30.4649435715   114.5533618013     21.393    3.98879873    1.70283062  286.17311602 
453647.000    30.4650087774   114.5531301831     21.333    4.00365694    1.29868724  286.46275543 
453648.000    30.4650738489   114.5529027957     21.231    3.87221544    1.30066671  286.85771551 
453649.000    30.4651395267   114.5526786089     21.163    3.81310117    1.49525737  287.23468344 
453650.000    30.4652044100   114.5524567469     21.091    4.13499308    1.34172044  286.65267365 
453651.000    30.4652670526   114.5522382349     21.017    3.94874286    1.32243309  286.65391485 
453652.000    30.4653288250   114.5520236233     20.942    3.97293367    1.41158244  286.72689292 
453653.000    30.4653900288   114.5518129615     20.881    3.94942147    1.36890406  286.95470574 
