   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 299169.00    30.4682487888   114.4159353639     23.983      6.480     -6.987   -0.550       1 
 299170.00    30.4681812993   114.4159936677     23.490      5.263     -7.721   -0.480       1 
 299171.00    30.4681081930   114.4160380513     23.073      3.872     -8.313   -0.389       1 
 299172.00    30.4680297216   114.4160677694     22.716      2.436     -8.936   -0.307       1 
 299173.00    30.4679462776   114.4160797595     22.355      0.567     -9.412   -0.383       1 
 299174.00    30.4678604326   114.4160718099     21.967     -1.337     -9.551   -0.376       1 
 299175.00    30.4677749223   114.4160478250     21.573     -2.707     -9.370   -0.403       1 
 299176.00    30.4676924101   114.4160109034     21.185     -3.918     -9.005   -0.388       1 
 299177.00    30.4676143779   114.4159597902     20.802     -5.358     -8.303   -0.330       1 
 299178.00    30.4675462744   114.4158926596     20.470     -6.792     -6.966   -0.348       1 
 299179.00    30.4674910648   114.4158123078     20.090     -7.972     -5.543   -0.395       1 
 299180.00    30.4674484532   114.4157209094     19.704     -9.076     -4.204   -0.355       1 
 299181.00    30.4674156231   114.4156191228     19.356    -10.117     -3.355   -0.349       1 
 299182.00    30.4673886244   114.4155077271     19.032    -11.080     -2.711   -0.336       1 
 299183.00    30.4673695918   114.4153868973     18.755    -11.877     -1.666   -0.234       1 
 299184.00    30.4673578023   114.4152592982     18.579    -12.544     -1.167   -0.147       1 
 299185.00    30.4673491237   114.4151257748     18.475    -13.094     -0.840   -0.048       1 
 299186.00    30.4673422983   114.4149868805     18.447    -13.589     -0.705   -0.043       1 
 299187.00    30.4673368387   114.4148439833     18.459    -13.675     -0.506    0.096       0 
 299188.00    30.4673333862   114.4147033375     18.596    -13.295     -0.324    0.218       0 
 299189.00    30.4673303378   114.4145663547     18.882    -13.101     -0.390    0.276       0 
 299190.00    30.4673266061   114.4144299137     19.143    -13.100     -0.415    0.310       0 
 299191.00    30.4673228779   114.4142933104     19.532    -13.119     -0.412    0.435       0 
 299192.00    30.4673189310   114.4141578070     20.018    -12.908     -0.449    0.548       0 
 299193.00    30.4673148843   114.4140251131     20.586    -12.483     -0.453    0.539       0 
 299194.00    30.4673105506   114.4138962634     21.035    -12.342     -0.488    0.401       0 
 299195.00    30.4673059278   114.4137692961     21.366    -12.109     -0.525    0.246       0 
 299196.00    30.4673009613   114.4136431162     21.520    -12.177     -0.561    0.108       0 
 299197.00    30.4672955243   114.4135164678     21.590    -12.144     -0.639    0.101       0 
 299198.00    30.4672893550   114.4133892029     21.493    -12.313     -0.754   -0.104       1 
 299199.00    30.4672829192   114.4132612284     21.420    -12.164     -0.669   -0.118       1 
 299200.00    30.4672765820   114.4131358698     21.190    -11.868     -0.688   -0.307       1 
 299201.00    30.4672699061   114.4130131426     20.906    -11.714     -0.791   -0.321       1 
 299202.00    30.4672618687   114.4128918195     20.494    -11.610     -0.950   -0.379       1 
 299203.00    30.4672522425   114.4127710358     19.995    -11.586     -1.176   -0.514       1 
 299204.00    30.4672414470   114.4126509215     19.439    -11.398     -1.209   -0.532       1 
 299205.00    30.4672303670   114.4125352418     18.914    -10.985     -1.271   -0.510       1 
