$GPGGA,050817.00,3029.2888285,N,11433.4601642,E,4,25,1.4,38.975,M,-13.60,M,03,1002*43
$GPGGA,050818.00,3029.2888290,N,11433.4601660,E,4,25,1.4,38.973,M,-13.60,M,02,1002*4F
$GPGGA,050819.00,3029.2888293,N,11433.4601651,E,4,25,1.4,38.975,M,-13.60,M,02,1002*49
$GPGGA,050820.00,3029.2888283,N,11433.4601648,E,4,25,1.4,38.974,M,-13.60,M,02,1002*4B
$GPGGA,050821.00,3029.2888288,N,11433.4601657,E,4,25,1.4,38.972,M,-13.60,M,02,1002*49
$GPGGA,050822.00,3029.2888291,N,11433.4601675,E,4,25,1.4,38.981,M,-13.60,M,02,1002*4E
$GPGGA,050823.00,3029.2888284,N,11433.4601656,E,4,25,1.4,38.978,M,-13.60,M,01,1002*4F
$GPGGA,050824.00,3029.2888282,N,11433.4601658,E,4,25,1.4,38.978,M,-13.60,M,02,1002*43
$GPGGA,050825.00,3029.2888291,N,11433.4601669,E,4,25,1.4,38.978,M,-13.60,M,02,1002*42
$GPGGA,050826.00,3029.2888280,N,11433.4601641,E,4,25,1.4,38.968,M,-13.60,M,02,1002*4A
$GPGGA,050827.00,3029.2888288,N,11433.4601632,E,4,25,1.4,38.966,M,-13.60,M,03,1002*48
$GPGGA,050828.00,3029.2888277,N,11433.4601671,E,4,25,1.4,38.982,M,-13.60,M,02,1002*4B
$GPGGA,050829.00,3029.2888277,N,11433.4601669,E,4,25,1.4,38.983,M,-13.60,M,02,1002*42
$GPGGA,050830.00,3029.2888285,N,11433.4601673,E,4,25,1.4,38.982,M,-13.60,M,02,1002*4D
$GPGGA,050831.00,3029.2888282,N,11433.4601689,E,4,25,1.4,38.986,M,-13.60,M,02,1002*4A
$GPGGA,050832.00,3029.2888281,N,11433.4601650,E,4,25,1.4,38.977,M,-13.60,M,02,1002*40
$GPGGA,050833.00,3029.2888264,N,11433.4601650,E,4,25,1.0,38.977,M,-13.60,M,02,1002*4E
$GPGGA,050834.00,3029.2888279,N,11433.4601661,E,4,25,1.4,38.982,M,-13.60,M,02,1002*49
$GPGGA,050835.00,3029.2888285,N,11433.4601656,E,4,25,1.4,38.980,M,-13.60,M,02,1002*4D
$GPGGA,050836.00,3029.2888279,N,11433.4601658,E,4,25,1.4,38.982,M,-13.60,M,02,1002*41
$GPGGA,050837.00,3029.2888279,N,11433.4601664,E,4,25,1.4,38.987,M,-13.60,M,02,1002*4A
$GPGGA,050838.00,3029.2888279,N,11433.4601673,E,4,25,1.4,38.985,M,-13.60,M,02,1002*41
$GPGGA,050839.00,3029.2888291,N,11433.4601678,E,4,25,1.4,38.984,M,-13.60,M,02,1002*4C
$GPGGA,050840.00,3029.2888291,N,11433.4601697,E,4,25,1.4,38.992,M,-13.60,M,02,1002*44
$GPGGA,050841.00,3029.2888273,N,11433.4601672,E,4,25,1.4,38.989,M,-13.60,M,02,1002*48
$GPGGA,050842.00,3029.2888281,N,11433.4601678,E,4,25,1.2,38.992,M,-13.60,M,02,1002*40
$GPGGA,050843.00,3029.2888285,N,11433.4601648,E,4,25,1.2,38.988,M,-13.60,M,02,1002*4D
$GPGGA,050844.00,3029.2888284,N,11433.4601662,E,4,26,1.0,38.982,M,-13.60,M,02,1002*48
$GPGGA,050845.00,3029.2888276,N,11433.4601687,E,4,26,1.0,38.991,M,-13.60,M,01,1002*4E
$GPGGA,050846.00,3029.2888279,N,11433.4601675,E,4,27,1.0,38.993,M,-13.60,M,02,1002*4F
$GPGGA,050847.00,3029.2888286,N,11433.4601677,E,4,27,1.0,38.993,M,-13.60,M,02,1002*4C
$GPGGA,050848.00,3029.2888288,N,11433.4601689,E,4,27,1.0,38.992,M,-13.60,M,03,1002*4C
$GPGGA,050849.00,3029.2888274,N,11433.4601660,E,4,27,1.0,38.990,M,-13.60,M,02,1002*4A
$GPGGA,050850.00,3029.2888265,N,11433.4601654,E,4,27,1.0,38.983,M,-13.60,M,01,1002*44
$GPGGA,050851.00,3029.2888267,N,11433.4601657,E,4,27,1.0,38.986,M,-13.60,M,02,1002*42
$GPGGA,050852.00,3029.2888272,N,11433.4601663,E,4,27,1.0,38.983,M,-13.60,M,02,1002*47
$GPGGA,050853.00,3029.2888283,N,11433.4601655,E,4,26,1.2,38.984,M,-13.60,M,02,1002*49
$GPGGA,050854.00,3029.2888287,N,11433.4601679,E,4,26,1.2,38.997,M,-13.60,M,02,1002*46
$GPGGA,050855.00,3029.2888274,N,11433.4601661,E,4,26,1.2,38.992,M,-13.60,M,02,1002*47
$GPGGA,050856.00,3029.2888271,N,11433.4601670,E,4,26,1.2,38.993,M,-13.60,M,02,1002*40
$GPGGA,050857.00,3029.2888287,N,11433.4601680,E,4,26,1.2,38.996,M,-13.60,M,01,1002*41
$GPGGA,050858.00,3029.2888272,N,11433.4601672,E,4,26,1.0,38.992,M,-13.60,M,02,1002*4C
$GPGGA,050859.00,3029.2888263,N,11433.4601686,E,4,26,1.0,38.994,M,-13.60,M,03,1002*41
$GPGGA,050900.00,3029.2888268,N,11433.4601670,E,4,27,1.0,38.989,M,-13.60,M,02,1002*42
$GPGGA,050901.00,3029.2888281,N,11433.4601681,E,4,27,1.0,38.994,M,-13.60,M,01,1002*45
$GPGGA,050902.00,3029.2888284,N,11433.4601688,E,4,27,1.0,38.998,M,-13.60,M,02,1002*45
$GPGGA,050903.00,3029.2888278,N,11433.4601717,E,4,27,1.0,39.005,M,-13.60,M,02,1002*4C
$GPGGA,050904.00,3029.2888276,N,11433.4601698,E,4,27,1.0,38.995,M,-13.60,M,02,1002*42
$GPGGA,050905.00,3029.2888267,N,11433.4601664,E,4,27,1.0,38.992,M,-13.60,M,02,1002*47
$GPGGA,050906.00,3029.2888276,N,11433.4601662,E,4,27,1.0,38.990,M,-13.60,M,02,1002*40
$GPGGA,050907.00,3029.2888275,N,11433.4601673,E,4,27,1.0,38.990,M,-13.60,M,02,1002*42
$GPGGA,050908.00,3029.2888261,N,11433.4601684,E,4,27,1.0,38.999,M,-13.60,M,02,1002*49
