GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
133114.000    39.9990415163   116.8209564277     24.213     -5.742      7.331   -0.079       1 
133115.000    39.9989874248   116.8210458417     24.150     -6.272      7.950   -0.038       1 
133116.000    39.9989287043   116.8211426258     24.120     -6.744      8.551   -0.026       1 
133117.000    39.9988667261   116.8212444266     24.080     -6.989      8.788   -0.027       1 
133118.000    39.9988026643   116.8213496997     24.032     -7.255      9.196   -0.050       1 
133119.000    39.9987362910   116.8214597859     23.981     -7.483      9.592   -0.039       1 
133120.000    39.9986680711   116.8215741331     23.951     -7.646      9.880   -0.040       1 
133121.000    39.9985990508   116.8216907013     23.906     -7.686      9.997   -0.044       1 
133122.000    39.9985298885   116.8218080312     23.866     -7.650      9.992   -0.045       1 
133123.000    39.9984613555   116.8219243124     23.819     -7.562      9.852   -0.038       1 
133124.000    39.9983936108   116.8220387537     23.778     -7.475      9.704   -0.044       1 
133125.000    39.9983266295   116.8221513782     23.734     -7.389      9.548   -0.038       1 
133126.000    39.9982604828   116.8222620663     23.730     -7.286      9.372   -0.017       1 
133127.000    39.9981953200   116.8223710379     23.682     -7.168      9.246   -0.063       1 
133128.000    39.9981314128   116.8224789120     23.630     -7.031      9.165   -0.020       1 
133129.000    39.9980686890   116.8225856704     23.598     -6.923      9.056   -0.024       1 
133130.000    39.9980066842   116.8226906729     23.562     -6.849      8.887   -0.037       1 
133131.000    39.9979454122   116.8227939981     23.522     -6.770      8.766   -0.044       0 
133132.000    39.9978837239   116.8228977582     23.487     -7.044      9.098   -0.047       1 
133133.000    39.9978180043   116.8230081382     23.443     -7.526      9.756   -0.047       1 
133134.000    39.9977480108   116.8231265876     23.405     -8.077     10.578   -0.055       1 
133135.000    39.9976721836   116.8232563571     23.336     -8.779     11.564   -0.080       1 
133136.000    39.9975897613   116.8233970690     23.290     -9.510     12.461   -0.039       1 
