   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 301139.00    30.5035594732   114.5778062747     27.642     -0.018      7.020    0.122       1 
 301140.00    30.5036252226   114.5778061125     27.748     -0.025      7.528    0.142       1 
 301141.00    30.5036955848   114.5778060196     27.918     -0.006      8.042    0.176       1 
 301142.00    30.5037708238   114.5778057609     28.043     -0.009      8.621    0.125       1 
 301143.00    30.5038509999   114.5778056105     28.138     -0.024      9.070    0.018       1 
 301144.00    30.5039318190   114.5778055216     28.189     -0.004      8.883    0.049       1 
 301145.00    30.5040124508   114.5778057998     28.210      0.055      9.055    0.033       1 
 301146.00    30.5040954619   114.5778064903     28.260      0.074      9.374    0.072       1 
 301147.00    30.5041821749   114.5778073083     28.322      0.057      9.852    0.047       1 
 301148.00    30.5042733710   114.5778073651     28.336     -0.078     10.381   -0.017       1 
 301149.00    30.5043693956   114.5778046160     28.301     -0.423     10.871   -0.029       1 
 301150.00    30.5044697161   114.5777989927     28.231     -0.649     11.329   -0.048       1 
 301151.00    30.5045739052   114.5777915076     28.181     -0.761     11.767   -0.078       1 
 301152.00    30.5046820896   114.5777845741     28.063     -0.613     12.192   -0.107       1 
 301153.00    30.5047930466   114.5777794882     27.937     -0.393     12.281   -0.133       1 
 301154.00    30.5049028943   114.5777761312     27.842     -0.234     12.198   -0.108       1 
 301155.00    30.5050144744   114.5777742414     27.737     -0.129     12.588   -0.108       1 
 301156.00    30.5051301533   114.5777733149     27.617     -0.080     13.052   -0.113       1 
 301157.00    30.5052496733   114.5777725337     27.498     -0.074     13.318   -0.123       1 
 301158.00    30.5053688255   114.5777720366     27.376     -0.027     13.146   -0.108       1 
 301159.00    30.5054878038   114.5777717237     27.257     -0.040     13.218   -0.115       1 
 301160.00    30.5056074577   114.5777711340     27.129     -0.071     13.236   -0.062       1 
 301161.00    30.5057257800   114.5777703866     27.017     -0.059     12.997   -0.117       1 
 301162.00    30.5058416982   114.5777696635     26.907     -0.060     12.718   -0.126       1 
 301163.00    30.5059547595   114.5777689724     26.801     -0.055     12.350   -0.094       1 
 301164.00    30.5060644820   114.5777684462     26.693     -0.043     11.958   -0.079       1 
 301165.00    30.5061707841   114.5777682969     26.578      0.029     11.600   -0.105       1 
 301166.00    30.5062738709   114.5777686747     26.454      0.035     11.235   -0.111       1 
 301167.00    30.5063735310   114.5777690833     26.369      0.045     10.860   -0.105       1 
 301168.00    30.5064693607   114.5777693144     26.272      0.032     10.419   -0.102       1 
 301169.00    30.5065618349   114.5777695011     26.178     -0.001     10.097   -0.101       1 
 301170.00    30.5066513164   114.5777693345     26.087     -0.083      9.732   -0.053       1 
 301171.00    30.5067374972   114.5777668220     26.026     -0.419      9.357   -0.056       1 
 301172.00    30.5068202108   114.5777607889     25.945     -0.734      8.986   -0.087       1 
 301173.00    30.5069001623   114.5777523862     25.897     -0.842      8.792   -0.073       1 
 301174.00    30.5069788256   114.5777448881     25.820     -0.615      8.614   -0.081       1 
 301175.00    30.5070550262   114.5777398475     25.751     -0.351      8.268   -0.059       1 
 301176.00    30.5071279724   114.5777372789     25.676     -0.179      7.923   -0.084       1 
 301177.00    30.5071974191   114.5777361407     25.599     -0.053      7.451   -0.082       1 
 301178.00    30.5072609656   114.5777359137     25.539      0.003      6.589   -0.068       1 
 301179.00    30.5073150747   114.5777360573     25.477      0.018      5.400   -0.083       1 
 301180.00    30.5073597325   114.5777362986     25.416      0.031      4.541   -0.079       1 
 301181.00    30.5073965195   114.5777364634     25.366      0.002      3.659   -0.038       1 
 301182.00    30.5074254193   114.5777365445     25.337      0.013      2.813   -0.016       1 
 301183.00    30.5074497734   114.5777364062     25.322     -0.023      2.612   -0.001       1 
 301184.00    30.5074724805   114.5777361640     25.310     -0.005      2.388   -0.003       1 
 301185.00    30.5074914816   114.5777360532     25.299     -0.003      1.842   -0.016       1 
 301186.00    30.5075052453   114.5777359873     25.289     -0.004      1.106    0.012       1 
 301187.00    30.5075108686   114.5777359643     25.284      0.001      0.147   -0.013       1 
 301188.00    30.5075108822   114.5777359579     25.285     -0.007      0.010   -0.017       1 
 301189.00    30.5075108826   114.5777359561     25.285     -0.000     -0.019    0.024       1 
 301190.00    30.5075108857   114.5777359561     25.285     -0.004     -0.009    0.012       1 
 301191.00    30.5075108874   114.5777359525     25.286     -0.011      0.017   -0.022       1 
 301192.00    30.5075108870   114.5777359467     25.287     -0.012      0.025   -0.034       1 
 301193.00    30.5075108806   114.5777359457     25.287      0.003      0.004   -0.007       1 
 301194.00    30.5075108762   114.5777359518     25.287      0.006     -0.021    0.027       1 
 301195.00    30.5075108701   114.5777359593     25.287     -0.003      0.019   -0.022       1 
 301196.00    30.5075108714   114.5777359587     25.287      0.005     -0.004    0.007       1 
 301197.00    30.5075108720   114.5777359537     25.287     -0.001      0.006   -0.008       1 
 301198.00    30.5075108775   114.5777359488     25.286      0.002     -0.009    0.014       1 
 301199.00    30.5075108804   114.5777359466     25.286      0.004     -0.011    0.018       1 
 301200.00    30.5075108813   114.5777359465     25.286      0.001     -0.005    0.009       1 
 301201.00    30.5075108793   114.5777359495     25.286      0.005     -0.008    0.016       1 
 301202.00    30.5075108804   114.5777359535     25.286      0.002     -0.016    0.022       1 
 301203.00    30.5075108772   114.5777359587     25.286     -0.003      0.012   -0.013       1 
 301204.00    30.5075108735   114.5777359581     25.286      0.007     -0.016    0.024       1 
 301205.00    30.5075108722   114.5777359552     25.286     -0.002     -0.008    0.010       1 
 301206.00    30.5075108729   114.5777359492     25.286     -0.005      0.016   -0.018       1 
 301207.00    30.5075108791   114.5777359507     25.285     -0.002      0.004   -0.005       1 
 301208.00    30.5075108872   114.5777359524     25.284     -0.003     -0.012    0.012       1 
