   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 308522.00    30.5305909504   114.3425390907     16.476    -10.721      3.410    0.089       1 
 308523.00    30.5306227477   114.3424245292     16.602    -11.248      3.612    0.189       1 
 308524.00    30.5306563955   114.3423055679     16.761    -11.608      3.818    0.142       1 
 308525.00    30.5306916082   114.3421835667     16.915    -11.821      3.968    0.148       1 
 308526.00    30.5307281500   114.3420591754     17.084    -11.978      4.080    0.183       1 
 308527.00    30.5307647835   114.3419364816     17.232    -11.621      4.028    0.138       1 
 308528.00    30.5308012618   114.3418138190     17.373    -11.912      4.062    0.166       1 
 308529.00    30.5308379251   114.3416904246     17.526    -11.641      4.025    0.108       1 
 308530.00    30.5308737357   114.3415714306     17.662    -11.237      3.914    0.152       1 
 308531.00    30.5309089914   114.3414554721     17.807    -11.089      3.880    0.156       1 
 308532.00    30.5309446196   114.3413394226     17.969    -11.178      3.986    0.165       1 
 308533.00    30.5309809950   114.3412222448     18.102    -11.314      4.088    0.138       1 
 308534.00    30.5310177587   114.3411037143     18.251    -11.434      4.050    0.125       1 
 308535.00    30.5310537580   114.3409834162     18.405    -11.637      3.953    0.166       1 
 308536.00    30.5310897671   114.3408630446     18.565    -11.366      3.999    0.155       1 
 308537.00    30.5311257604   114.3407477737     18.727    -10.772      3.961    0.175       1 
 308538.00    30.5311616027   114.3406379046     18.869    -10.480      4.021    0.114       1 
 308539.00    30.5311985310   114.3405276371     18.996    -10.684      4.143    0.134       1 
 308540.00    30.5312362017   114.3404149029     19.147    -10.982      4.201    0.151       1 
 308541.00    30.5312740057   114.3403002035     19.290    -10.914      4.138    0.138       1 
 308542.00    30.5313104982   114.3401888064     19.432    -10.426      3.944    0.127       1 
 308543.00    30.5313455639   114.3400823945     19.555    -10.031      3.873    0.087       1 
 308544.00    30.5313805614   114.3399772950     19.681    -10.126      3.916    0.136       1 
 308545.00    30.5314161598   114.3398709644     19.817    -10.264      3.956    0.130       1 
 308546.00    30.5314512532   114.3397640409     19.947    -10.188      3.818    0.116       1 
 308547.00    30.5314843307   114.3396603790     20.081     -9.693      3.543    0.136       1 
 308548.00    30.5315159971   114.3395601627     20.214     -9.666      3.523    0.141       1 
 308549.00    30.5315482246   114.3394594915     20.336     -9.482      3.541    0.107       1 
 308550.00    30.5315807079   114.3393628716     20.467     -9.085      3.739    0.104       1 
 308551.00    30.5316156981   114.3392696958     20.562     -8.914      4.030    0.097       1 
 308552.00    30.5316539419   114.3391765718     20.668     -9.002      4.363    0.093       1 
 308553.00    30.5316927244   114.3390836731     20.774     -8.727      4.116    0.085       1 
 308554.00    30.5317276130   114.3389927001     20.867     -8.794      3.652    0.111       1 
 308555.00    30.5317599101   114.3388995174     20.991     -9.137      3.601    0.113       1 
 308556.00    30.5317933207   114.3388018377     21.041     -9.604      3.705    0.075       1 
 308557.00    30.5318275234   114.3386999284     21.085     -9.869      3.828    0.023       1 
