   GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U   Q
     (sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)  
 308522.00    30.5305902072   114.3425321216     16.000    -10.728      3.410    0.093       1 
 308523.00    30.5306220347   114.3424175312     16.130    -11.233      3.619    0.190       1 
 308524.00    30.5306557190   114.3422985963     16.285    -11.587      3.816    0.127       1 
 308525.00    30.5306909708   114.3421765880     16.439    -11.825      3.978    0.166       1 
 308526.00    30.5307275568   114.3420521940     16.608    -11.964      4.082    0.178       1 
 308527.00    30.5307642042   114.3419295142     16.753    -11.648      4.031    0.161       1 
 308528.00    30.5308006561   114.3418068279     16.898    -11.904      4.065    0.166       1 
 308529.00    30.5308373513   114.3416834811     17.044    -11.649      4.028    0.116       1 
 308530.00    30.5308731655   114.3415644590     17.184    -11.240      3.915    0.154       1 
 308531.00    30.5309084316   114.3414484844     17.331    -11.093      3.894    0.180       1 
 308532.00    30.5309440975   114.3413324296     17.493    -11.177      3.986    0.165       1 
 308533.00    30.5309804968   114.3412152545     17.625    -11.318      4.079    0.127       1 
 308534.00    30.5310171958   114.3410967257     17.775    -11.462      4.042    0.131       1 
 308535.00    30.5310531296   114.3409764255     17.930    -11.638      3.950    0.163       1 
 308536.00    30.5310892007   114.3408560663     18.087    -11.350      4.001    0.147       1 
 308537.00    30.5311252753   114.3407407769     18.251    -10.762      3.965    0.175       1 
 308538.00    30.5311612099   114.3406309105     18.392    -10.475      4.027    0.120       1 
 308539.00    30.5311981583   114.3405206323     18.520    -10.696      4.146    0.146       1 
 308540.00    30.5312358073   114.3404078962     18.671    -10.969      4.193    0.132       1 
 308541.00    30.5312735875   114.3402932059     18.813    -10.919      4.137    0.140       1 
 308542.00    30.5313100717   114.3401818244     18.953    -10.428      3.950    0.136       1 
 308543.00    30.5313451423   114.3400754097     19.076    -10.053      3.868    0.094       1 
 308544.00    30.5313801806   114.3399702826     19.206    -10.133      3.921    0.147       1 
 308545.00    30.5314157655   114.3398639571     19.341    -10.263      3.950    0.121       1 
 308546.00    30.5314508032   114.3397570477     19.471    -10.187      3.812    0.106       1 
 308547.00    30.5314838458   114.3396533989     19.603     -9.690      3.545    0.137       1 
 308548.00    30.5315155216   114.3395531609     19.739     -9.673      3.530    0.156       1 
 308549.00    30.5315477591   114.3394525062     19.859     -9.482      3.544    0.113       1 
 308550.00    30.5315804388   114.3393558768     19.989     -9.067      3.738    0.091       1 
 308551.00    30.5316156657   114.3392626917     20.084     -8.880      4.045    0.099       1 
 308552.00    30.5316540512   114.3391695630     20.191     -8.990      4.367    0.092       1 
 308553.00    30.5316927473   114.3390766708     20.296     -8.758      4.104    0.086       1 
 308554.00    30.5317273543   114.3389856680     20.394     -8.801      3.642    0.099       1 
 308555.00    30.5317595823   114.3388924931     20.517     -9.139      3.607    0.125       1 
 308556.00    30.5317929059   114.3387948188     20.567     -9.603      3.726    0.107       1 
 308557.00    30.5318271006   114.3386929568     20.605     -9.866      3.805   -0.014       1 
 308558.00    30.5318608194   114.3385920522     20.540     -9.517      3.687   -0.120       1 
 308559.00    30.5318929616   114.3384943940     20.427     -9.294      3.520   -0.145       1 
 308560.00    30.5319242299   114.3383947466     20.260     -9.844      3.466   -0.139       1 
 308561.00    30.5319559951   114.3382895635     20.102    -10.341      3.637   -0.131       1 
 308562.00    30.5319902158   114.3381782402     19.961    -11.004      3.929   -0.221       1 
 308563.00    30.5320269423   114.3380604579     19.792    -11.605      4.213   -0.168       0 
 308564.00    30.5320662554   114.3379368301     19.594    -12.120      4.491   -0.184       0 
 308565.00    30.5321076666   114.3378089763     19.372    -12.279      4.618   -0.188       0 
 308566.00    30.5321491074   114.3376824769     19.179    -12.016      4.563   -0.205       0 
 308567.00    30.5321901804   114.3375584299     18.977    -11.875      4.551   -0.201       2 
 308568.00    30.5322318904   114.3374337766     18.762    -12.000      4.674   -0.235       2 
 308569.00    30.5322737735   114.3373100133     18.569    -11.749      4.607   -0.156       2 
 308570.00    30.5323149740   114.3371887162     18.443    -11.595      4.486   -0.094       1 
 308571.00    30.5323546762   114.3370680669     18.372    -11.595      4.357   -0.072       1 
 308572.00    30.5323930142   114.3369470224     18.307    -11.618      4.206   -0.078       1 
 308573.00    30.5324315859   114.3368261261     18.257    -11.570      4.364   -0.104       1 
 308574.00    30.5324715886   114.3367056554     18.169    -11.543      4.497   -0.109       1 
 308575.00    30.5325124002   114.3365853635     18.082    -11.467      4.509   -0.059       1 
 308576.00    30.5325525198   114.3364673954     17.988    -11.175      4.394   -0.098       1 
 308577.00    30.5325912385   114.3363520363     17.906    -11.012      4.227   -0.087       1 
 308578.00    30.5326297679   114.3362357888     17.830    -11.299      4.335   -0.061       1 
 308579.00    30.5326703430   114.3361160559     17.760    -11.672      4.630   -0.046       1 
 308580.00    30.5327123409   114.3359928310     17.720    -11.958      4.713   -0.058       1 
 308581.00    30.5327551742   114.3358665706     17.640    -12.241      4.794   -0.076       1 
 308582.00    30.5327983745   114.3357388460     17.545    -12.196      4.721    0.008       1 
 308583.00    30.5328401102   114.3356134846     17.496    -11.886      4.520   -0.058       1 
 308584.00    30.5328804090   114.3354915908     17.437    -11.496      4.408   -0.036       1 
 308585.00    30.5329200851   114.3353735456     17.389    -11.138      4.356   -0.045       1 
 308586.00    30.5329593923   114.3352581856     17.378    -11.049      4.350   -0.031       1 
 308587.00    30.5329981891   114.3351431082     17.375    -11.041      4.299   -0.022       1 
 308588.00    30.5330369940   114.3350281592     17.374    -11.009      4.317   -0.002       1 
 308589.00    30.5330762185   114.3349134800     17.370    -10.965      4.359    0.015       1 
 308590.00    30.5331149710   114.3348002806     17.356    -10.709      4.199    0.006       1 
 308591.00    30.5331516313   114.3346908711     17.347    -10.166      3.878    0.036       1 
 308592.00    30.5331847191   114.3345907350     17.351     -8.938      3.406    0.009       1 
 308593.00    30.5332128465   114.3345054447     17.356     -7.435      2.839   -0.012       1 
 308594.00    30.5332360169   114.3344358121     17.347     -5.931      2.280   -0.007       1 
 308595.00    30.5332546456   114.3343817248     17.340     -4.505      1.802    0.005       1 
 308596.00    30.5332701360   114.3343380037     17.335     -4.021      1.652    0.003       1 
 308597.00    30.5332865387   114.3342923772     17.340     -4.838      1.981    0.026       1 
 308598.00    30.5333057236   114.3342376699     17.341     -5.645      2.259    0.002       1 
 308599.00    30.5333270158   114.3341752677     17.349     -6.332      2.456    0.000       1 
 308600.00    30.5333499717   114.3341064481     17.352     -6.895      2.654   -0.001       1 
 308601.00    30.5333748083   114.3340319218     17.343     -7.396      2.861   -0.008       1 
 308602.00    30.5334018875   114.3339521702     17.295     -7.913      3.134   -0.073       1 
 308603.00    30.5334309480   114.3338671999     17.219     -8.387      3.311   -0.063       1 
 308604.00    30.5334616085   114.3337775492     17.123     -8.788      3.466   -0.070       1 
 308605.00    30.5334935649   114.3336843208     17.032     -9.101      3.603   -0.098       1 
