GPSTime         Latitude        Longitude      H-Ell      Vel-N      Vel-E    Vel-U       Q  
(sec)            (Deg)            (Deg)        (m)      (m/s)      (m/s)    (m/s)          
120644.000    22.6510029166   113.7758229339      8.431     22.055    -12.952   -0.013       1 
120645.000    22.6512023984   113.7756963868      8.427     22.150    -13.047    0.010       1 
120646.000    22.6514027792   113.7755692873      8.432     22.230    -13.070    0.000       1 
120647.000    22.6516038111   113.7754422057      8.420     22.277    -13.041   -0.024       1 
120648.000    22.6518051703   113.7753150080      8.450     22.319    -13.129    0.038       1 
120649.000    22.6520070112   113.7751869585      8.446     22.403    -13.207    0.057       1 
120650.000    22.6522101134   113.7750581781      8.444     22.565    -13.303    0.106       1 
120651.000    22.6524147620   113.7749285021      8.434     22.727    -13.378    0.008       1 
120652.000    22.6526208888   113.7747981116      8.452     22.916    -13.440   -0.045       1 
120653.000    22.6528287140   113.7746671739      8.451     23.108    -13.482   -0.025       1 
120654.000    22.6530381092   113.7745358286      8.463     23.274    -13.531    0.064       1 
120655.000    22.6532489725   113.7744039576      8.482     23.417    -13.596   -0.041       1 
120656.000    22.6534610696   113.7742715438      8.500     23.560    -13.582   -0.031       1 
120657.000    22.6536741052   113.7741385919      8.522     23.637    -13.681    0.078       1 
120658.000    22.6538879946   113.7740048910      8.562     23.696    -13.867    0.005       1 
120659.000    22.6541023398   113.7738702253      8.601     23.787    -13.852   -0.016       1 
120660.000    22.6543170589   113.7737344454      8.671     23.822    -13.962    0.181       1 
120661.000    22.6545324603   113.7735981939      8.758     23.873    -14.053    0.075       1 
120662.000    22.6547482556   113.7734621354      8.801     23.860    -14.006    0.053       1 
120663.000    22.6549641418   113.7733264506      8.902     23.920    -13.917    0.022       1 
120664.000    22.6551801135   113.7731907906      8.966     23.931    -13.894    0.064       1 
120665.000    22.6553955770   113.7730554745      9.074     23.804    -13.914    0.070       1 
120666.000    22.6556100595   113.7729204999      9.165     23.692    -13.858    0.125       1 
120667.000    22.6558233392   113.7727852133      9.270     23.555    -13.892    0.127       1 
120668.000    22.6560359821   113.7726505351      9.398     23.544    -13.807    0.111       1 
120669.000    22.6562486293   113.7725163523      9.504     23.544    -13.779    0.130       1 
120670.000    22.6564612928   113.7723828794      9.631     23.507    -13.686    0.115       1 
120671.000    22.6566726955   113.7722502790      9.772     23.315    -13.591    0.169       1 
120672.000    22.6568820742   113.7721185717      9.922     23.071    -13.512    0.169       1 
120673.000    22.6570895591   113.7719876115     10.039     22.911    -13.202    0.181       1 
120674.000    22.6572953685   113.7718580612     10.206     22.680    -13.223    0.109       1 
120675.000    22.6574989084   113.7717303129     10.330     22.432    -12.975    0.116       1 
120676.000    22.6577000377   113.7716043237     10.461     22.091    -12.930    0.095       1 
120677.000    22.6578981281   113.7714795235     10.604     21.807    -12.730    0.085       1 
120678.000    22.6580939688   113.7713563290     10.747     21.616    -12.598    0.131       1 
120679.000    22.6582887249   113.7712338761     10.875     21.519    -12.559    0.204       1 
120680.000    22.6584825810   113.7711119784     11.015     21.425    -12.489    0.051       1 
120681.000    22.6586753930   113.7709907749     11.135     21.302    -12.421    0.135       1 
120682.000    22.6588675002   113.7708705081     11.274     21.248    -12.292    0.127       1 
120683.000    22.6590591733   113.7707511561     11.413     21.217    -12.198    0.161       1 
